"","var_names","voi_names","var_coeffs","var_exp_coeffs","variable_pvals","adj_variable_pvals"
"46",Discharge_CD4_C14,voi,-0.0289,0.9715,0.5186,0.837468918918919
"47",Discharge_CD4_C15,voi,0.02266,1.023,0.5789,0.882777707006369
"48",Discharge_CD4_C16,voi,-0.00865,0.9914,0.8418,0.956873059360731
"49",Discharge_CD4_C17,voi,0.01178,1.012,0.7856,0.956873059360731
"50",Discharge_CD4_C18,voi,0.003041,1.003,0.9499,0.986947435897436
"51",Discharge_CD8_C1,voi,0.01909,1.019,0.654,0.908755813953488
"52",Discharge_CD8_C2,voi,0.02895,1.029,0.4548,0.790247482014388
"53",Discharge_CD8_C3,voi,0.03385,1.034,0.3845,0.787794696969697
"54",Discharge_CD8_C4,voi,0.01088,1.011,0.7935,0.956873059360731
"55",Discharge_CD8_C5,voi,0.0308,1.031,0.4329,0.787794696969697
"56",Discharge_CD8_C6,voi,-0.002304,0.9977,0.9573,0.986947435897436
"57",Discharge_CD8_C7,voi,0.00687,1.007,0.8694,0.956873059360731
"58",Discharge_CD8_C8,voi,0.01274,1.013,0.799,0.956873059360731
"59",Discharge_CD8_C9,voi,-4.962e-07,1,1,1
"60",Discharge_CD8_C10,voi,-0.003582,0.9964,0.9441,0.985327074235808
"61",Discharge_CD8_C11,voi,-0.008829,0.9912,0.8528,0.956873059360731
"62",Discharge_CD8_C12,voi,-0.004369,0.9956,0.9202,0.968474122807018
"63",OneYear_CD4_C1,voi,-0.07219,0.9304,0.09082,0.532752727272727
"64",OneYear_CD4_C2,voi,-0.03936,0.9614,0.3173,0.787794696969697
"65",OneYear_CD4_C3,voi,0.01708,1.017,0.6786,0.91819209039548
"66",OneYear_CD4_C4,voi,0.06665,1.069,0.1189,0.579940816326531
"67",OneYear_CD4_C5,voi,0.02512,1.025,0.5887,0.884152469135802
"68",OneYear_CD4_C6,voi,0.008902,1.009,0.8179,0.956873059360731
"69",OneYear_CD4_C7,voi,-0.0048,0.9952,0.8897,0.966537727272727
"70",OneYear_CD4_C8,voi,0.05411,1.056,0.2276,0.759820833333333
"71",OneYear_CD4_C9,voi,0.02219,1.022,0.5979,0.884152469135802
"72",OneYear_CD4_C10,voi,0.07857,1.082,0.01342,0.342009
"73",OneYear_CD4_C11,voi,0.06906,1.072,0.0619,0.462315625
"74",OneYear_CD4_C12,voi,0.07656,1.08,0.07112,0.485648
"75",OneYear_CD4_C13,voi,0.05586,1.057,0.1361,0.625536538461538
"76",OneYear_CD4_C14,voi,-0.06161,0.9403,0.09747,0.532752727272727
"77",OneYear_CD4_C15,voi,0.08426,1.088,0.01411,0.342009
"78",OneYear_CD4_C16,voi,0.07762,1.081,0.0415,0.462315625
"79",OneYear_CD4_C17,voi,0.07274,1.075,0.05849,0.462315625
"80",OneYear_CD4_C18,voi,0.07649,1.079,0.03839,0.462315625
"81",OneYear_CD8_C1,voi,-0.01923,0.981,0.6102,0.886315662650602
"82",OneYear_CD8_C2,voi,0.05662,1.058,0.1457,0.644857407407407
"83",OneYear_CD8_C3,voi,0.07252,1.075,0.05247,0.462315625
"84",OneYear_CD8_C4,voi,0.02638,1.027,0.5993,0.884152469135802
"85",OneYear_CD8_C5,voi,0.05623,1.058,0.2289,0.759820833333333
"86",OneYear_CD8_C6,voi,0.00129,1.001,0.9758,0.989480168776371
"87",OneYear_CD8_C7,voi,0.03007,1.031,0.5,0.824137931034483
"88",OneYear_CD8_C8,voi,0.04492,1.046,0.2183,0.759820833333333
"89",OneYear_CD8_C9,voi,0.03633,1.037,0.3553,0.787794696969697
"90",OneYear_CD8_C10,voi,0.05573,1.057,0.09808,0.532752727272727
"91",OneYear_CD8_C11,voi,0.0257,1.026,0.548,0.861657894736842
"92",OneYear_CD8_C12,voi,-0.06728,0.9349,0.08681,0.532752727272727
"93",Birth_TPHE_C1,voi,0.01783,1.018,0.7277,0.94010972972973
"94",Birth_TPHE_C2,voi,-0.0347,0.9659,0.5287,0.842395333333333
"95",Birth_TPHE_C3,voi,0.08503,1.089,0.1067,0.54258085106383
"96",Birth_TPHE_C4,voi,-0.05817,0.9435,0.2515,0.78062987012987
"97",Birth_TPHE_C5,voi,-0.04063,0.9602,0.466,0.795528571428571
"98",Birth_TPHE_C6,voi,0.08329,1.087,0.2354,0.770693150684932
"99",Birth_TPHE_C8,voi,-0.03387,0.9667,0.5791,0.882777707006369
"100",Birth_TPHE_C9,voi,0.02529,1.026,0.6154,0.886315662650602
"101",Birth_TPHE_C10,voi,-0.08366,0.9197,0.04324,0.462315625
"102",Birth_TPHE_C11,voi,0.06669,1.069,0.2994,0.787794696969697
"103",Birth_TPHE_C12,voi,-0.001445,0.9986,0.9791,0.989480168776371
"104",Birth_TPHE_C13,voi,0.05889,1.061,0.2056,0.759820833333333
"105",Birth_TPHE_C14,voi,0.115,1.122,0.01724,0.374578181818182
"106",Birth_TPHE_C15,voi,0.05215,1.054,0.3046,0.787794696969697
"107",Birth_TPHE_C16,voi,0.04794,1.049,0.2475,0.778322368421053
"108",Birth_TPHE_C17,voi,0.0449,1.046,0.3078,0.787794696969697
"109",Birth_TPHE_C18,voi,0.005264,1.005,0.9139,0.968474122807018
"110",Birth_TPHE_C20,voi,0.008271,1.008,0.8768,0.956873059360731
"111",Birth_TPHE_C21,voi,0.04481,1.046,0.3745,0.787794696969697
"112",Birth_TPHE_C22,voi,0.1392,1.149,0.009825,0.335453571428571
"113",Birth_TPHE_C23,voi,0.03519,1.036,0.4263,0.787794696969697
"114",Birth_TPHE_C24,voi,-0.007071,0.993,0.9025,0.967253363228699
"115",Birth_TPHE_C25,voi,-0.05983,0.9419,0.3094,0.787794696969697
"116",Birth_TPHE_C26,voi,0.03187,1.032,0.5985,0.884152469135802
"117",Birth_TPHE_C27,voi,-0.1374,0.8716,0.001168,0.104363333333333
"118",Discharge_TPHE_C1,voi,0.03758,1.038,0.3971,0.787794696969697
"119",Discharge_TPHE_C2,voi,-0.03578,0.9649,0.4253,0.787794696969697
"120",Discharge_TPHE_C3,voi,0.0432,1.044,0.3746,0.787794696969697
"121",Discharge_TPHE_C4,voi,0.01327,1.013,0.7606,0.945845595854922
"122",Discharge_TPHE_C5,voi,-0.05448,0.947,0.302,0.787794696969697
"123",Discharge_TPHE_C6,voi,0.007527,1.008,0.8679,0.956873059360731
"124",Discharge_TPHE_C8,voi,0.06386,1.066,0.2281,0.759820833333333
"125",Discharge_TPHE_C9,voi,0.03832,1.039,0.4044,0.787794696969697
"126",Discharge_TPHE_C10,voi,0.007762,1.008,0.8521,0.956873059360731
"127",Discharge_TPHE_C11,voi,0.01784,1.018,0.6681,0.917896571428571
"128",Discharge_TPHE_C12,voi,-0.008406,0.9916,0.875,0.956873059360731
"129",Discharge_TPHE_C13,voi,-0.004489,0.9955,0.9239,0.968474122807018
"130",Discharge_TPHE_C14,voi,0.1063,1.112,0.04596,0.462315625
"131",Discharge_TPHE_C15,voi,-0.04334,0.9576,0.4245,0.787794696969697
"132",Discharge_TPHE_C16,voi,0.0304,1.031,0.4785,0.805362676056338
"133",Discharge_TPHE_C17,voi,0.05611,1.058,0.4491,0.790247482014388
"134",Discharge_TPHE_C18,voi,-0.0078,0.9922,0.865,0.956873059360731
"135",Discharge_TPHE_C20,voi,0.02221,1.022,0.5992,0.884152469135802
"136",Discharge_TPHE_C21,voi,-0.02811,0.9723,0.6446,0.90093216374269
"137",Discharge_TPHE_C22,voi,0.08199,1.085,0.0425,0.462315625
"138",Discharge_TPHE_C23,voi,0.03037,1.031,0.5588,0.867228571428571
"139",Discharge_TPHE_C24,voi,-0.0249,0.9754,0.6143,0.886315662650602
"140",Discharge_TPHE_C25,voi,-0.04438,0.9566,0.3588,0.787794696969697
"141",Discharge_TPHE_C26,voi,-0.006341,0.9937,0.8954,0.967253363228699
"142",Discharge_TPHE_C27,voi,-0.1514,0.8595,0.0005093,0.104363333333333
"143",OneYear_TPHE_C1,voi,0.01545,1.016,0.7737,0.953166494845361
"144",OneYear_TPHE_C2,voi,0.004732,1.005,0.9187,0.968474122807018
"145",OneYear_TPHE_C3,voi,-0.0881,0.9157,0.1899,0.756435
"146",OneYear_TPHE_C4,voi,-0.04921,0.952,0.286,0.787794696969697
"147",OneYear_TPHE_C5,voi,-0.014,0.9861,0.7525,0.945845595854922
"148",OneYear_TPHE_C6,voi,0.01742,1.018,0.7223,0.938204891304348
"149",OneYear_TPHE_C8,voi,-0.03934,0.9614,0.4121,0.787794696969697
"150",OneYear_TPHE_C9,voi,-0.02315,0.9771,0.6721,0.917896571428571
"151",OneYear_TPHE_C10,voi,-0.0669,0.9353,0.09394,0.532752727272727
"152",OneYear_TPHE_C11,voi,-0.04068,0.9601,0.456,0.790247482014388
"153",OneYear_TPHE_C12,voi,-0.1004,0.9045,0.02289,0.388295333333333
"154",OneYear_TPHE_C13,voi,0.07675,1.08,0.08129,0.532752727272727
"155",OneYear_TPHE_C14,voi,0.04787,1.049,0.405,0.787794696969697
"156",OneYear_TPHE_C15,voi,-0.02039,0.9798,0.68,0.91819209039548
"157",OneYear_TPHE_C16,voi,0.05021,1.051,0.3019,0.787794696969697
"158",OneYear_TPHE_C17,voi,-0.1137,0.8926,0.03403,0.462315625
"159",OneYear_TPHE_C18,voi,-0.01608,0.9841,0.7432,0.945845595854922
"160",OneYear_TPHE_C20,voi,-0.05929,0.9424,0.2729,0.787794696969697
"161",OneYear_TPHE_C21,voi,-0.06743,0.9348,0.14,0.631320754716981
"162",OneYear_TPHE_C22,voi,0.03317,1.034,0.4925,0.823129370629371
"163",OneYear_TPHE_C23,voi,-0.1003,0.9046,0.1129,0.562147916666667
"164",OneYear_TPHE_C24,voi,-0.01527,0.9848,0.7621,0.945845595854922
"165",OneYear_TPHE_C25,voi,0.04034,1.041,0.3927,0.787794696969697
"166",OneYear_TPHE_C26,voi,0.02118,1.021,0.6423,0.90093216374269
"167",OneYear_TPHE_C27,voi,-0.1362,0.8727,0.009315,0.335453571428571
"168",Birth_TPHE_CD8_C1,voi,0.056,1.058,0.2177,0.759820833333333
"169",Birth_TPHE_CD8_C2,voi,-0.01529,0.9848,0.8165,0.956873059360731
"170",Birth_TPHE_CD8_C3,voi,0.02686,1.027,0.6321,0.893916568047337
"171",Birth_TPHE_CD8_C4,voi,0.07578,1.079,0.0663,0.46605
"172",Birth_TPHE_CD8_C5,voi,-0.03222,0.9683,0.5558,0.867228571428571
"173",Birth_TPHE_CD8_C6,voi,0.01712,1.017,0.7416,0.945845595854922
"174",Birth_TPHE_CD8_C7,voi,0.02581,1.026,0.5272,0.842395333333333
"175",Birth_TPHE_CD8_C8,voi,-0.01196,0.9881,0.8426,0.956873059360731
"176",Birth_TPHE_CD8_C9,voi,0.0008884,1.001,0.99,0.994159663865546
"177",Birth_TPHE_CD8_C10,voi,0.01276,1.013,0.7957,0.956873059360731
"178",Birth_TPHE_CD8_C11,voi,0.04672,1.048,0.2728,0.787794696969697
"179",Birth_TPHE_CD8_C12,voi,0.05254,1.054,0.2614,0.787794696969697
"180",Birth_TPHE_CD8_C13,voi,0.03035,1.031,0.4596,0.790247482014388
"181",Birth_TPHE_CD8_C14,voi,-0.01867,0.9815,0.7117,0.93709010989011
"182",Birth_TPHE_CD8_C15,voi,0.1376,1.148,0.00131,0.104363333333333
"183",Birth_TPHE_CD8_C16,voi,0.02262,1.023,0.5799,0.882777707006369
"184",Birth_TPHE_CD8_C17,voi,0.04164,1.043,0.3684,0.787794696969697
"185",Birth_TPHE_CD8_C18,voi,0.0576,1.059,0.2085,0.759820833333333
"186",Birth_TPHE_CD8_C19,voi,0.03307,1.034,0.4324,0.787794696969697
"187",Birth_TPHE_CD8_C20,voi,0.0958,1.101,0.06007,0.462315625
"188",Birth_TPHE_CD8_C21,voi,0.04016,1.041,0.3904,0.787794696969697
"189",Birth_TPHE_CD8_C22,voi,0.04207,1.043,0.3112,0.787794696969697
"190",Birth_TPHE_CD8_C23,voi,0.03296,1.034,0.5134,0.837468918918919
"191",Birth_TPHE_CD8_C24,voi,-0.1093,0.8965,0.02382,0.388295333333333
"192",Discharge_TPHE_CD8_C1,voi,0.04372,1.045,0.2928,0.787794696969697
"193",Discharge_TPHE_CD8_C2,voi,0.05894,1.061,0.1511,0.653266666666667
"194",Discharge_TPHE_CD8_C3,voi,0.08626,1.09,0.05191,0.462315625
"195",Discharge_TPHE_CD8_C4,voi,-0.01474,0.9854,0.7037,0.93709010989011
"196",Discharge_TPHE_CD8_C5,voi,0.01183,1.012,0.7996,0.956873059360731
"197",Discharge_TPHE_CD8_C6,voi,0.005211,1.005,0.9017,0.967253363228699
"198",Discharge_TPHE_CD8_C7,voi,0.03515,1.036,0.3881,0.787794696969697
"199",Discharge_TPHE_CD8_C8,voi,0.06627,1.069,0.1021,0.542264444444444
"200",Discharge_TPHE_CD8_C9,voi,0.04079,1.042,0.3632,0.787794696969697
"201",Discharge_TPHE_CD8_C10,voi,0.01513,1.015,0.7483,0.945845595854922
"202",Discharge_TPHE_CD8_C11,voi,0.03602,1.037,0.4053,0.787794696969697
"203",Discharge_TPHE_CD8_C12,voi,0.08676,1.091,0.04479,0.462315625
"204",Discharge_TPHE_CD8_C13,voi,0.03464,1.035,0.3989,0.787794696969697
"205",Discharge_TPHE_CD8_C14,voi,0.03934,1.04,0.4527,0.790247482014388
"206",Discharge_TPHE_CD8_C15,voi,0.08626,1.09,0.06433,0.465905151515151
"207",Discharge_TPHE_CD8_C16,voi,0.03343,1.034,0.415,0.787794696969697
"208",Discharge_TPHE_CD8_C17,voi,0.04531,1.046,0.2594,0.787794696969697
"209",Discharge_TPHE_CD8_C18,voi,0.04742,1.049,0.2248,0.759820833333333
"210",Discharge_TPHE_CD8_C19,voi,0.04913,1.05,0.24,0.775135135135135
"211",Discharge_TPHE_CD8_C20,voi,0.05483,1.056,0.2278,0.759820833333333
"212",Discharge_TPHE_CD8_C21,voi,0.05624,1.058,0.1834,0.745761016949153
"213",Discharge_TPHE_CD8_C22,voi,0.03419,1.035,0.4041,0.787794696969697
"214",Discharge_TPHE_CD8_C23,voi,-0.009795,0.9903,0.8064,0.956873059360731
"215",Discharge_TPHE_CD8_C24,voi,-0.09014,0.9138,0.05566,0.462315625
"216",OneYear_TPHE_CD8_C1,voi,0.05002,1.051,0.2999,0.787794696969697
"217",OneYear_TPHE_CD8_C2,voi,-0.09185,0.9122,0.05657,0.462315625
"218",OneYear_TPHE_CD8_C3,voi,-0.1026,0.9025,0.01431,0.342009
"219",OneYear_TPHE_CD8_C4,voi,-0.0069,0.9931,0.8672,0.956873059360731
"220",OneYear_TPHE_CD8_C5,voi,-0.1375,0.8716,0.03425,0.462315625
"221",OneYear_TPHE_CD8_C6,voi,-0.01598,0.9841,0.7187,0.938204891304348
"222",OneYear_TPHE_CD8_C7,voi,0.05063,1.052,0.273,0.787794696969697
"223",OneYear_TPHE_CD8_C8,voi,-0.07479,0.9279,0.1047,0.54258085106383
"224",OneYear_TPHE_CD8_C9,voi,-0.1023,0.9027,0.02437,0.388295333333333
"225",OneYear_TPHE_CD8_C10,voi,-0.08967,0.9142,0.09093,0.532752727272727
"226",OneYear_TPHE_CD8_C11,voi,0.02256,1.023,0.6156,0.886315662650602
"227",OneYear_TPHE_CD8_C12,voi,0.02373,1.024,0.6223,0.890597005988024
"228",OneYear_TPHE_CD8_C13,voi,0.07792,1.081,0.09701,0.532752727272727
"229",OneYear_TPHE_CD8_C14,voi,-0.06963,0.9327,0.1841,0.745761016949153
"230",OneYear_TPHE_CD8_C15,voi,0.009792,1.01,0.8473,0.956873059360731
"231",OneYear_TPHE_CD8_C16,voi,0.05639,1.058,0.2435,0.775953333333333
"232",OneYear_TPHE_CD8_C17,voi,0.02911,1.03,0.5355,0.847579470198676
"233",OneYear_TPHE_CD8_C18,voi,0.04812,1.049,0.3578,0.787794696969697
"234",OneYear_TPHE_CD8_C19,voi,0.03998,1.041,0.4067,0.787794696969697
"235",OneYear_TPHE_CD8_C20,voi,0.05809,1.06,0.2265,0.759820833333333
"236",OneYear_TPHE_CD8_C21,voi,0.06829,1.071,0.1558,0.653266666666667
"237",OneYear_TPHE_CD8_C22,voi,0.1108,1.117,0.008341,0.335453571428571
"238",OneYear_TPHE_CD8_C23,voi,-0.09246,0.9117,0.02171,0.388295333333333
"239",OneYear_TPHE_CD8_C24,voi,-0.006228,0.9938,0.9074,0.968163392857143
