"","var_names","voi_names","var_coeffs","var_exp_coeffs","variable_pvals","adj_variable_pvals"
"1",TPHE_IST_Birth,voiTPHE_2,-0.984,0.3738,0.003859,0.147078857142857
"2",TPHE_IST_Disch,voiTPHE_3,0.8696,2.386,0.0004704,0.0527950666666667
"3",TPHE_IST_1YR,voiTPHE_7,0.1353,1.145,0.6896,0.923297777777778
"4",ICS_IST_Disch,voiICS_6,0.2719,1.312,0.3183,0.727092452830189
"5",Birth_CD4_C1,voi,0.1073,1.113,0.2633,0.712980898876404
"6",Birth_CD4_C2,voi,0.06165,1.064,0.587,0.875633333333333
"7",Birth_CD4_C3,voi,0.2069,1.23,0.06346,0.410080526315789
"8",Birth_CD4_C4,voi,0.1749,1.191,0.132,0.5784
"9",Birth_CD4_C5,voi,-0.04299,0.9579,0.7236,0.929639603960396
"10",Birth_CD4_C6,voi,-0.2446,0.783,0.0392,0.3374
"11",Birth_CD4_C7,voi,-0.1136,0.8926,0.7594,0.929639603960396
"12",Birth_CD4_C8,voi,0.2112,1.235,0.09583,0.527580434782609
"13",Birth_CD4_C9,voi,0.2163,1.241,0.06275,0.410080526315789
"14",Birth_CD4_C10,voi,-0.3126,0.7315,0.008466,0.2263472
"15",Birth_CD4_C11,voi,-0.2227,0.8004,0.01857,0.248631666666667
"16",Birth_CD4_C12,voi,-0.07476,0.928,0.4734,0.820088571428572
"17",Birth_CD4_C13,voi,-0.2164,0.8054,0.1234,0.571911538461539
"18",Birth_CD4_C14,voi,0.08096,1.084,0.4711,0.820088571428572
"19",Birth_CD4_C15,voi,-0.2104,0.8103,0.03,0.328636363636364
"20",Birth_CD4_C16,voi,-0.1802,0.8351,0.06042,0.410080526315789
"21",Birth_CD4_C17,voi,-0.0463,0.9548,0.7069,0.929639603960396
"22",Birth_CD4_C18,voi,0.03765,1.038,0.7602,0.929639603960396
"23",Birth_CD8_C1,voi,0.1381,1.148,0.2244,0.659594047619048
"24",Birth_CD8_C2,voi,0.001232,1.001,0.9905,0.9921
"25",Birth_CD8_C3,voi,-0.05148,0.9498,0.6789,0.914049720670391
"26",Birth_CD8_C4,voi,0.03464,1.035,0.7574,0.929639603960396
"27",Birth_CD8_C5,voi,0.01021,1.01,0.9304,0.988510212765957
"28",Birth_CD8_C6,voi,0.03916,1.04,0.7306,0.929639603960396
"29",Birth_CD8_C7,voi,-0.009264,0.9908,0.9416,0.988510212765957
"30",Birth_CD8_C8,voi,-0.1123,0.8938,0.3985,0.778085714285714
"31",Birth_CD8_C9,voi,-0.1049,0.9004,0.3722,0.760171186440678
"32",Birth_CD8_C10,voi,-0.1366,0.8723,0.1982,0.659594047619048
"33",Birth_CD8_C11,voi,-0.1199,0.887,0.2299,0.659594047619048
"34",Birth_CD8_C12,voi,0.1134,1.12,0.3081,0.727092452830189
"35",Discharge_CD4_C1,voi,-0.05989,0.9419,0.5286,0.838109210526316
"36",Discharge_CD4_C2,voi,-0.08646,0.9172,0.3842,0.768013223140496
"37",Discharge_CD4_C3,voi,0.1703,1.186,0.1169,0.558080392156863
"38",Discharge_CD4_C4,voi,0.01749,1.018,0.8691,0.965221658986175
"39",Discharge_CD4_C5,voi,-0.1247,0.8828,0.1805,0.651747826086956
"40",Discharge_CD4_C6,voi,-0.2617,0.7697,0.009392,0.2263472
"41",Discharge_CD4_C7,voi,-0.2485,0.78,0.1866,0.651747826086956
"42",Discharge_CD4_C8,voi,-0.001394,0.9986,0.9888,0.9921
"43",Discharge_CD4_C9,voi,0.1333,1.143,0.2282,0.659594047619048
"44",Discharge_CD4_C10,voi,-0.2158,0.8059,0.04706,0.389134666666667
"45",Discharge_CD4_C11,voi,-0.1971,0.8211,0.05222,0.389397575757576
"46",Discharge_CD4_C12,voi,-0.139,0.8702,0.1524,0.634910344827586
"47",Discharge_CD4_C13,voi,-0.03163,0.9689,0.7941,0.941908333333333
"48",Discharge_CD4_C14,voi,0.1437,1.155,0.1677,0.651747826086956
"49",Discharge_CD4_C15,voi,-0.3264,0.7215,0.004886,0.14719075
"50",Discharge_CD4_C16,voi,-0.1588,0.8532,0.1007,0.527580434782609
"51",Discharge_CD4_C17,voi,-0.1717,0.8423,0.0746,0.449465
"52",Discharge_CD4_C18,voi,-0.04744,0.9537,0.6458,0.896766477272727
"53",Discharge_CD8_C1,voi,-0.1143,0.892,0.2205,0.659594047619048
"54",Discharge_CD8_C2,voi,-0.06861,0.9337,0.4355,0.795117424242424
"55",Discharge_CD8_C3,voi,-0.09253,0.9116,0.3017,0.727092452830189
"56",Discharge_CD8_C4,voi,-0.1287,0.8792,0.2293,0.659594047619048
"57",Discharge_CD8_C5,voi,-0.08332,0.9201,0.3697,0.760171186440678
"58",Discharge_CD8_C6,voi,0.07842,1.082,0.537,0.84037012987013
"59",Discharge_CD8_C7,voi,-0.1006,0.9043,0.3198,0.727092452830189
"60",Discharge_CD8_C8,voi,-0.1728,0.8413,0.1089,0.558080392156863
"61",Discharge_CD8_C9,voi,-0.1282,0.8796,0.2248,0.659594047619048
"62",Discharge_CD8_C10,voi,-0.2814,0.7548,0.004272,0.147078857142857
"63",Discharge_CD8_C11,voi,-0.1574,0.8544,0.1291,0.5784
"64",Discharge_CD8_C12,voi,0.2104,1.234,0.05545,0.393042647058824
"65",OneYear_CD4_C1,voi,-0.1277,0.8801,0.2602,0.712593181818182
"66",OneYear_CD4_C2,voi,-0.2385,0.7878,0.073,0.449465
"67",OneYear_CD4_C3,voi,-0.03528,0.9653,0.7708,0.929639603960396
"68",OneYear_CD4_C4,voi,-0.1123,0.8938,0.4048,0.778085714285714
"69",OneYear_CD4_C5,voi,-0.2459,0.782,0.03448,0.336775185185185
"70",OneYear_CD4_C6,voi,-0.2303,0.7943,0.08415,0.482860714285714
"71",OneYear_CD4_C7,voi,-0.2925,0.7464,0.177,0.651747826086956
"72",OneYear_CD4_C8,voi,-0.122,0.8852,0.3856,0.768013223140496
"73",OneYear_CD4_C9,voi,0.02227,1.023,0.8675,0.965221658986175
"74",OneYear_CD4_C10,voi,-0.3378,0.7134,0.00373,0.147078857142857
"75",OneYear_CD4_C11,voi,-0.1196,0.8872,0.3139,0.727092452830189
"76",OneYear_CD4_C12,voi,-0.1403,0.8691,0.2261,0.659594047619048
"77",OneYear_CD4_C13,voi,-0.1136,0.8926,0.3578,0.757670175438596
"78",OneYear_CD4_C14,voi,0.3075,1.36,0.01473,0.236029375
"79",OneYear_CD4_C15,voi,-0.2452,0.7825,0.03677,0.336775185185185
"80",OneYear_CD4_C16,voi,-0.1238,0.8835,0.2724,0.717760869565217
"81",OneYear_CD4_C17,voi,-0.2958,0.7439,0.01567,0.236029375
"82",OneYear_CD4_C18,voi,-0.1639,0.8488,0.1852,0.651747826086956
"83",OneYear_CD8_C1,voi,-0.101,0.9039,0.3019,0.727092452830189
"84",OneYear_CD8_C2,voi,-0.1271,0.8806,0.3584,0.757670175438596
"85",OneYear_CD8_C3,voi,-0.2189,0.8034,0.1528,0.634910344827586
"86",OneYear_CD8_C4,voi,-0.1638,0.8489,0.3069,0.727092452830189
"87",OneYear_CD8_C5,voi,-0.0948,0.9096,0.4755,0.820088571428572
"88",OneYear_CD8_C6,voi,-0.08081,0.9224,0.4927,0.830354545454546
"89",OneYear_CD8_C7,voi,-0.1628,0.8498,0.1712,0.651747826086956
"90",OneYear_CD8_C8,voi,-0.2805,0.7554,0.0234,0.28197
"91",OneYear_CD8_C9,voi,-0.004093,0.9959,0.9749,0.991354008438819
"92",OneYear_CD8_C10,voi,-0.3198,0.7263,0.02072,0.262816842105263
"93",OneYear_CD8_C11,voi,0.0984,1.103,0.5032,0.836353103448276
"94",OneYear_CD8_C12,voi,0.1644,1.179,0.2227,0.659594047619048
"95",Birth_TPHE_C1,voi,0.05318,1.055,0.7555,0.929639603960396
"96",Birth_TPHE_C2,voi,-0.2068,0.8132,0.1117,0.558080392156863
"97",Birth_TPHE_C3,voi,0.06944,1.072,0.5568,0.857227848101266
"98",Birth_TPHE_C4,voi,-0.09747,0.9071,0.4924,0.830354545454546
"99",Birth_TPHE_C5,voi,-0.144,0.8659,0.303,0.727092452830189
"100",Birth_TPHE_C6,voi,-0.08919,0.9147,0.5016,0.836353103448276
"101",Birth_TPHE_C8,voi,-0.1188,0.888,0.4764,0.820088571428572
