"","var_names","voi_names","var_coeffs","var_exp_coeffs","variable_pvals","adj_variable_pvals"
"49",Discharge_CD4_C16,voi,0.06928,1.072,0.5179,0.948824427480916
"50",Discharge_CD4_C17,voi,-0.01643,0.9837,0.8819,0.963490909090909
"51",Discharge_CD4_C18,voi,0.04892,1.05,0.6341,0.957714285714286
"52",Discharge_CD8_C1,voi,0.09585,1.101,0.2664,0.849411764705882
"53",Discharge_CD8_C2,voi,-0.002939,0.9971,0.9747,0.982890756302521
"54",Discharge_CD8_C3,voi,0.01697,1.017,0.8458,0.963490909090909
"55",Discharge_CD8_C4,voi,-0.03879,0.962,0.7609,0.963490909090909
"56",Discharge_CD8_C5,voi,-0.047,0.9541,0.6327,0.957714285714286
"57",Discharge_CD8_C6,voi,-0.2035,0.8159,0.05671,0.808235294117647
"58",Discharge_CD8_C7,voi,-0.207,0.8131,0.06702,0.808235294117647
"59",Discharge_CD8_C8,voi,-0.04732,0.9538,0.6538,0.957714285714286
"60",Discharge_CD8_C9,voi,-0.07311,0.9295,0.476,0.905574803149606
"61",Discharge_CD8_C10,voi,-0.09685,0.9077,0.3192,0.849411764705882
"62",Discharge_CD8_C11,voi,-0.1433,0.8665,0.1768,0.849411764705882
"63",Discharge_CD8_C12,voi,0.118,1.125,0.2502,0.849411764705882
"64",OneYear_CD4_C1,voi,0.06668,1.069,0.5795,0.957714285714286
"65",OneYear_CD4_C2,voi,0.0931,1.098,0.3504,0.849411764705882
"66",OneYear_CD4_C3,voi,0.01054,1.011,0.9179,0.966393013100437
"67",OneYear_CD4_C4,voi,-0.09104,0.913,0.3878,0.8505
"68",OneYear_CD4_C5,voi,-0.1659,0.8471,0.1421,0.849411764705882
"69",OneYear_CD4_C6,voi,0.1034,1.109,0.2979,0.849411764705882
"70",OneYear_CD4_C7,voi,-0.001907,0.9981,0.9844,0.988518828451883
"71",OneYear_CD4_C8,voi,-0.142,0.8676,0.1806,0.849411764705882
"72",OneYear_CD4_C9,voi,-0.1267,0.881,0.2549,0.849411764705882
"73",OneYear_CD4_C10,voi,-0.1539,0.8573,0.1799,0.849411764705882
"74",OneYear_CD4_C11,voi,-0.1185,0.8882,0.3084,0.849411764705882
"75",OneYear_CD4_C12,voi,-0.03291,0.9676,0.7594,0.963490909090909
"76",OneYear_CD4_C13,voi,-0.06193,0.9399,0.5936,0.957714285714286
"77",OneYear_CD4_C14,voi,0.006768,1.007,0.9514,0.975794871794872
"78",OneYear_CD4_C15,voi,-0.1469,0.8634,0.2064,0.849411764705882
"79",OneYear_CD4_C16,voi,-0.07823,0.9248,0.5116,0.944492307692308
"80",OneYear_CD4_C17,voi,0.0357,1.036,0.7462,0.963490909090909
"81",OneYear_CD4_C18,voi,-0.01618,0.9839,0.872,0.963490909090909
"82",OneYear_CD8_C1,voi,0.1444,1.155,0.1443,0.849411764705882
"83",OneYear_CD8_C2,voi,-0.02632,0.974,0.8185,0.963490909090909
"84",OneYear_CD8_C3,voi,-0.05292,0.9485,0.6137,0.957714285714286
"85",OneYear_CD8_C4,voi,-0.09345,0.9108,0.3713,0.8505
"86",OneYear_CD8_C5,voi,-0.06342,0.9386,0.5676,0.957714285714286
"87",OneYear_CD8_C6,voi,0.004717,1.005,0.9647,0.981050847457627
"88",OneYear_CD8_C7,voi,-0.01243,0.9876,0.9036,0.96384
"89",OneYear_CD8_C8,voi,-0.07175,0.9308,0.544,0.957714285714286
"90",OneYear_CD8_C9,voi,-0.02634,0.974,0.8065,0.963490909090909
"91",OneYear_CD8_C10,voi,-0.1207,0.8863,0.3015,0.849411764705882
"92",OneYear_CD8_C11,voi,-0.198,0.8204,0.06594,0.808235294117647
"93",OneYear_CD8_C12,voi,0.07525,1.078,0.5024,0.934697674418605
"94",Birth_TPHE_C1,voi,0.1866,1.205,0.04915,0.808235294117647
"95",Birth_TPHE_C2,voi,-0.06113,0.9407,0.5697,0.957714285714286
"96",Birth_TPHE_C3,voi,0.08366,1.087,0.4421,0.869704918032787
"97",Birth_TPHE_C4,voi,0.2079,1.231,0.06472,0.808235294117647
"98",Birth_TPHE_C5,voi,-0.1082,0.8975,0.343,0.849411764705882
"99",Birth_TPHE_C6,voi,-0.01739,0.9828,0.8999,0.96384
"100",Birth_TPHE_C8,voi,0.1396,1.15,0.1941,0.849411764705882
"101",Birth_TPHE_C9,voi,0.1952,1.216,0.0383,0.808235294117647
"102",Birth_TPHE_C10,voi,0.0802,1.083,0.3923,0.8505
"103",Birth_TPHE_C11,voi,0.1339,1.143,0.2626,0.849411764705882
"104",Birth_TPHE_C12,voi,0.01602,1.016,0.8763,0.963490909090909
"105",Birth_TPHE_C13,voi,-0.1663,0.8468,0.1328,0.849411764705882
"106",Birth_TPHE_C14,voi,0.0407,1.042,0.6929,0.961248554913295
"107",Birth_TPHE_C15,voi,-0.04608,0.955,0.6835,0.95846511627907
"108",Birth_TPHE_C16,voi,0.02847,1.029,0.7956,0.963490909090909
"109",Birth_TPHE_C17,voi,0.02691,1.027,0.8197,0.963490909090909
"110",Birth_TPHE_C18,voi,0.04697,1.048,0.6674,0.957714285714286
"111",Birth_TPHE_C20,voi,0.1546,1.167,0.2271,0.849411764705882
"112",Birth_TPHE_C21,voi,-0.07978,0.9233,0.4746,0.905574803149606
"113",Birth_TPHE_C22,voi,-0.1282,0.8797,0.3586,0.849411764705882
"114",Birth_TPHE_C23,voi,-0.06411,0.9379,0.5603,0.957714285714286
"115",Birth_TPHE_C24,voi,0.05147,1.053,0.6354,0.957714285714286
"116",Birth_TPHE_C25,voi,-0.179,0.8361,0.105,0.808235294117647
"117",Birth_TPHE_C26,voi,0.1536,1.166,0.2351,0.849411764705882
"118",Birth_TPHE_C27,voi,0.05573,1.057,0.6364,0.957714285714286
"119",Discharge_TPHE_C1,voi,0.1299,1.139,0.1288,0.849411764705882
"120",Discharge_TPHE_C2,voi,-0.1081,0.8975,0.2778,0.849411764705882
"121",Discharge_TPHE_C3,voi,0.02533,1.026,0.8096,0.963490909090909
"122",Discharge_TPHE_C4,voi,0.09897,1.104,0.2783,0.849411764705882
"123",Discharge_TPHE_C5,voi,-0.1297,0.8783,0.2409,0.849411764705882
"124",Discharge_TPHE_C6,voi,-0.221,0.8017,0.04548,0.808235294117647
"125",Discharge_TPHE_C8,voi,0.08635,1.09,0.3586,0.849411764705882
"126",Discharge_TPHE_C9,voi,0.1445,1.155,0.08388,0.808235294117647
"127",Discharge_TPHE_C10,voi,0.05881,1.061,0.5403,0.957714285714286
"128",Discharge_TPHE_C11,voi,-0.1407,0.8687,0.2066,0.849411764705882
"129",Discharge_TPHE_C12,voi,-0.1485,0.862,0.1592,0.849411764705882
"130",Discharge_TPHE_C13,voi,-0.08362,0.9198,0.3969,0.8505
"131",Discharge_TPHE_C14,voi,0.04578,1.047,0.6689,0.957714285714286
"132",Discharge_TPHE_C15,voi,-0.1343,0.8743,0.1974,0.849411764705882
"133",Discharge_TPHE_C16,voi,0.003395,1.003,0.9708,0.982890756302521
"134",Discharge_TPHE_C17,voi,-0.0472,0.9539,0.7296,0.963490909090909
"135",Discharge_TPHE_C18,voi,0.03429,1.035,0.757,0.963490909090909
"136",Discharge_TPHE_C20,voi,-0.02257,0.9777,0.8323,0.963490909090909
"137",Discharge_TPHE_C21,voi,-0.1544,0.8569,0.1908,0.849411764705882
"138",Discharge_TPHE_C22,voi,-0.02836,0.972,0.7919,0.963490909090909
"139",Discharge_TPHE_C23,voi,0.03476,1.035,0.7706,0.963490909090909
"140",Discharge_TPHE_C24,voi,0.03349,1.034,0.7695,0.963490909090909
"141",Discharge_TPHE_C25,voi,-0.1857,0.8305,0.05711,0.808235294117647
"142",Discharge_TPHE_C26,voi,0.198,1.219,0.05628,0.808235294117647
"143",Discharge_TPHE_C27,voi,0.02126,1.021,0.8191,0.963490909090909
"144",OneYear_TPHE_C1,voi,0.09279,1.097,0.361,0.849411764705882
"145",OneYear_TPHE_C2,voi,-0.05027,0.951,0.6646,0.957714285714286
"146",OneYear_TPHE_C3,voi,-0.0082,0.9918,0.9443,0.972669527896996
"147",OneYear_TPHE_C4,voi,0.07685,1.08,0.4307,0.869704918032787
"148",OneYear_TPHE_C5,voi,-0.004737,0.9953,0.9632,0.981050847457627
"149",OneYear_TPHE_C6,voi,0.1047,1.11,0.3426,0.849411764705882
"150",OneYear_TPHE_C8,voi,0.08075,1.084,0.41,0.863157894736842
"151",OneYear_TPHE_C9,voi,0.126,1.134,0.2023,0.849411764705882
"152",OneYear_TPHE_C10,voi,0.06186,1.064,0.502,0.934697674418605
"153",OneYear_TPHE_C11,voi,0.09973,1.105,0.3234,0.849411764705882
"154",OneYear_TPHE_C12,voi,-0.1078,0.8978,0.3531,0.849411764705882
"155",OneYear_TPHE_C13,voi,-0.05049,0.9508,0.6438,0.957714285714286
"156",OneYear_TPHE_C14,voi,-0.1044,0.9008,0.3897,0.8505
"157",OneYear_TPHE_C15,voi,0.04461,1.046,0.6845,0.95846511627907
"158",OneYear_TPHE_C16,voi,-0.0348,0.9658,0.7132,0.963490909090909
"159",OneYear_TPHE_C17,voi,0.1031,1.109,0.319,0.849411764705882
"160",OneYear_TPHE_C18,voi,0.08446,1.088,0.4726,0.905574803149606
"161",OneYear_TPHE_C20,voi,0.01865,1.019,0.8775,0.963490909090909
"162",OneYear_TPHE_C21,voi,0.01416,1.014,0.8932,0.96384
"163",OneYear_TPHE_C22,voi,-0.1155,0.8909,0.3078,0.849411764705882
"164",OneYear_TPHE_C23,voi,0.1285,1.137,0.2274,0.849411764705882
"165",OneYear_TPHE_C24,voi,0.06513,1.067,0.5363,0.957714285714286
"166",OneYear_TPHE_C25,voi,-0.08332,0.9201,0.4044,0.858902654867257
"167",OneYear_TPHE_C26,voi,0.03056,1.031,0.7926,0.963490909090909
"168",OneYear_TPHE_C27,voi,-0.02086,0.9794,0.8392,0.963490909090909
"169",Birth_TPHE_CD8_C1,voi,-0.02262,0.9776,0.8291,0.963490909090909
"170",Birth_TPHE_CD8_C2,voi,-0.01179,0.9883,0.9221,0.966393013100437
"171",Birth_TPHE_CD8_C3,voi,-0.2399,0.7867,0.08774,0.808235294117647
"172",Birth_TPHE_CD8_C4,voi,0.0426,1.044,0.6693,0.957714285714286
"173",Birth_TPHE_CD8_C5,voi,-0.1991,0.8195,0.1145,0.808235294117647
"174",Birth_TPHE_CD8_C6,voi,-0.1973,0.821,0.1138,0.808235294117647
"175",Birth_TPHE_CD8_C7,voi,-0.1013,0.9037,0.378,0.8505
"176",Birth_TPHE_CD8_C8,voi,-0.04199,0.9589,0.6869,0.95846511627907
"177",Birth_TPHE_CD8_C9,voi,0.03443,1.035,0.7647,0.963490909090909
"178",Birth_TPHE_CD8_C10,voi,-0.1292,0.8788,0.2464,0.849411764705882
"179",Birth_TPHE_CD8_C11,voi,-0.04192,0.9589,0.7013,0.963490909090909
"180",Birth_TPHE_CD8_C12,voi,-0.1992,0.8194,0.07302,0.808235294117647
"181",Birth_TPHE_CD8_C13,voi,-0.01647,0.9837,0.8766,0.963490909090909
"182",Birth_TPHE_CD8_C14,voi,-0.1562,0.8554,0.1896,0.849411764705882
"183",Birth_TPHE_CD8_C15,voi,-0.09679,0.9077,0.3964,0.8505
"184",Birth_TPHE_CD8_C16,voi,0.01229,1.012,0.9015,0.96384
"185",Birth_TPHE_CD8_C17,voi,-0.008786,0.9913,0.9314,0.967688311688312
"186",Birth_TPHE_CD8_C18,voi,-0.1063,0.8992,0.3303,0.849411764705882
"187",Birth_TPHE_CD8_C19,voi,-0.1238,0.8836,0.2107,0.849411764705882
"188",Birth_TPHE_CD8_C20,voi,0.01031,1.01,0.9217,0.966393013100437
"189",Birth_TPHE_CD8_C21,voi,0.01573,1.016,0.8832,0.963490909090909
"190",Birth_TPHE_CD8_C22,voi,0.02234,1.023,0.8203,0.963490909090909
"191",Birth_TPHE_CD8_C23,voi,0.05368,1.055,0.6704,0.957714285714286
"192",Birth_TPHE_CD8_C24,voi,0.126,1.134,0.2882,0.849411764705882
"193",Discharge_TPHE_CD8_C1,voi,-0.1271,0.8806,0.2492,0.849411764705882
"194",Discharge_TPHE_CD8_C2,voi,-0.07043,0.932,0.4792,0.905574803149606
"195",Discharge_TPHE_CD8_C3,voi,-0.2053,0.8144,0.04848,0.808235294117647
"196",Discharge_TPHE_CD8_C4,voi,-0.0217,0.9785,0.7996,0.963490909090909
"197",Discharge_TPHE_CD8_C5,voi,0.09245,1.097,0.253,0.849411764705882
"198",Discharge_TPHE_CD8_C6,voi,0.04683,1.048,0.6669,0.957714285714286
"199",Discharge_TPHE_CD8_C7,voi,0.06116,1.063,0.5292,0.957714285714286
"200",Discharge_TPHE_CD8_C8,voi,-0.08929,0.9146,0.3725,0.8505
"201",Discharge_TPHE_CD8_C9,voi,-0.04889,0.9523,0.6175,0.957714285714286
"202",Discharge_TPHE_CD8_C10,voi,-0.1215,0.8856,0.2545,0.849411764705882
"203",Discharge_TPHE_CD8_C11,voi,-0.1704,0.8433,0.06841,0.808235294117647
"204",Discharge_TPHE_CD8_C12,voi,-0.1714,0.8425,0.104,0.808235294117647
"205",Discharge_TPHE_CD8_C13,voi,-0.09061,0.9134,0.3293,0.849411764705882
"206",Discharge_TPHE_CD8_C14,voi,-0.3384,0.7129,0.001083,0.25992
"207",Discharge_TPHE_CD8_C15,voi,-0.1145,0.8918,0.2752,0.849411764705882
"208",Discharge_TPHE_CD8_C16,voi,-0.04514,0.9559,0.6661,0.957714285714286
"209",Discharge_TPHE_CD8_C17,voi,0.1041,1.11,0.2292,0.849411764705882
"210",Discharge_TPHE_CD8_C18,voi,-0.1863,0.83,0.07176,0.808235294117647
"211",Discharge_TPHE_CD8_C19,voi,-0.02069,0.9795,0.8412,0.963490909090909
"212",Discharge_TPHE_CD8_C20,voi,-0.05504,0.9464,0.5649,0.957714285714286
"213",Discharge_TPHE_CD8_C21,voi,-0.04832,0.9528,0.6106,0.957714285714286
"214",Discharge_TPHE_CD8_C22,voi,-0.0137,0.9864,0.8816,0.963490909090909
"215",Discharge_TPHE_CD8_C23,voi,-0.04624,0.9548,0.6014,0.957714285714286
"216",Discharge_TPHE_CD8_C24,voi,0.1192,1.127,0.2159,0.849411764705882
"217",OneYear_TPHE_CD8_C1,voi,0.02565,1.026,0.799,0.963490909090909
"218",OneYear_TPHE_CD8_C2,voi,0.01263,1.013,0.9018,0.96384
"219",OneYear_TPHE_CD8_C3,voi,-0.1148,0.8916,0.2956,0.849411764705882
"220",OneYear_TPHE_CD8_C4,voi,0.2135,1.238,0.01402,0.808235294117647
"221",OneYear_TPHE_CD8_C5,voi,0.03363,1.034,0.7253,0.963490909090909
"222",OneYear_TPHE_CD8_C6,voi,0.1791,1.196,0.1116,0.808235294117647
"223",OneYear_TPHE_CD8_C7,voi,-0.06011,0.9417,0.7081,0.963490909090909
"224",OneYear_TPHE_CD8_C8,voi,0.009023,1.009,0.9269,0.9672
"225",OneYear_TPHE_CD8_C9,voi,0.09551,1.1,0.3445,0.849411764705882
"226",OneYear_TPHE_CD8_C10,voi,0.1392,1.149,0.197,0.849411764705882
"227",OneYear_TPHE_CD8_C11,voi,-0.2579,0.7727,0.09835,0.808235294117647
"228",OneYear_TPHE_CD8_C12,voi,0.04229,1.043,0.6852,0.95846511627907
"229",OneYear_TPHE_CD8_C13,voi,-0.001355,0.9986,0.9898,0.9898
"230",OneYear_TPHE_CD8_C14,voi,-0.07493,0.9278,0.5477,0.957714285714286
"231",OneYear_TPHE_CD8_C15,voi,-0.1272,0.8806,0.2548,0.849411764705882
"232",OneYear_TPHE_CD8_C16,voi,0.01924,1.019,0.8605,0.963490909090909
"233",OneYear_TPHE_CD8_C17,voi,0.03296,1.034,0.7394,0.963490909090909
"234",OneYear_TPHE_CD8_C18,voi,-0.0566,0.945,0.5961,0.957714285714286
"235",OneYear_TPHE_CD8_C19,voi,0.07991,1.083,0.4306,0.869704918032787
"236",OneYear_TPHE_CD8_C20,voi,-0.05662,0.9449,0.6088,0.957714285714286
"237",OneYear_TPHE_CD8_C21,voi,0.03231,1.033,0.7878,0.963490909090909
"238",OneYear_TPHE_CD8_C22,voi,-0.05034,0.9509,0.6216,0.957714285714286
"239",OneYear_TPHE_CD8_C23,voi,0.01826,1.018,0.849,0.963490909090909
"240",OneYear_TPHE_CD8_C24,voi,0.02107,1.021,0.8411,0.963490909090909
