"","var_names","voi_names","var_coeffs","var_exp_coeffs","variable_pvals","adj_variable_pvals"
"31",Discharge_CD4_C1,voi,-0.0839,0.9195,0.7096,0.871926797385621
"32",Discharge_CD4_C2,voi,-0.3796,0.6841,0.1363,0.430953846153846
"33",Discharge_CD4_C3,voi,0.3078,1.36,0.2358,0.506959090909091
"34",Discharge_CD4_C4,voi,-0.01572,0.9844,0.9602,0.9668
"35",Discharge_CD4_C5,voi,-0.37,0.6907,0.1002,0.376752
"36",Discharge_CD4_C6,voi,-0.3481,0.7061,0.2156,0.500034146341463
"37",Discharge_CD4_C7,voi,-0.4695,0.6253,0.3306,0.608353398058252
"38",Discharge_CD4_C8,voi,-0.4004,0.6701,0.1353,0.430953846153846
"39",Discharge_CD4_C9,voi,-0.07306,0.9295,0.7658,0.894226086956522
"40",Discharge_CD4_C10,voi,-0.01771,0.9824,0.9502,0.9668
"41",Discharge_CD4_C11,voi,-0.4952,0.6094,0.01151,0.166452307692308
"42",Discharge_CD4_C12,voi,-0.2648,0.7674,0.2181,0.500034146341463
"43",Discharge_CD4_C13,voi,-0.1661,0.8469,0.6065,0.817402816901408
"44",Discharge_CD4_C14,voi,0.244,1.276,0.2695,0.536274747474747
"45",Discharge_CD4_C15,voi,-0.1486,0.862,0.5107,0.747919379844961
"46",Discharge_CD4_C16,voi,-0.5184,0.5955,0.02105,0.233230588235294
"47",Discharge_CD4_C17,voi,-0.2915,0.7472,0.1995,0.487090909090909
"48",Discharge_CD4_C18,voi,0.04606,1.047,0.8492,0.928195348837209
"49",Discharge_CD8_C1,voi,0.3041,1.355,0.1645,0.447022222222222
"50",Discharge_CD8_C2,voi,-0.5119,0.5993,0.002008,0.0703355
"51",Discharge_CD8_C3,voi,-0.4898,0.6128,0.02563,0.253602105263158
"52",Discharge_CD8_C4,voi,-0.06631,0.9358,0.8219,0.928016374269006
"53",Discharge_CD8_C5,voi,-0.3862,0.6797,0.09109,0.372280869565217
"54",Discharge_CD8_C6,voi,-0.297,0.7431,0.1439,0.430953846153846
"55",Discharge_CD8_C7,voi,-0.3224,0.7244,0.0645,0.315229
"56",Discharge_CD8_C8,voi,-0.4423,0.6426,0.1367,0.430953846153846
"57",Discharge_CD8_C9,voi,-0.397,0.6724,0.114,0.411207272727273
"58",Discharge_CD8_C10,voi,-0.4549,0.6345,0.06025,0.314638888888889
"59",Discharge_CD8_C11,voi,-0.08202,0.9213,0.7443,0.882535849056604
"60",Discharge_CD8_C12,voi,0.5438,1.723,0.01853,0.232242666666667
"61",OneYear_CD4_C1,voi,-0.05735,0.9443,0.8382,0.928016374269006
"62",OneYear_CD4_C2,voi,-0.4681,0.6262,0.08837,0.372280869565217
"63",OneYear_CD4_C3,voi,0.447,1.564,0.04623,0.284677575757576
"64",OneYear_CD4_C4,voi,-0.4599,0.6314,0.1688,0.447022222222222
"65",OneYear_CD4_C5,voi,-0.1968,0.8213,0.4462,0.71697094017094
"66",OneYear_CD4_C6,voi,-0.2148,0.8067,0.4052,0.680157142857143
"67",OneYear_CD4_C7,voi,-0.5973,0.5503,0.1195,0.411207272727273
"68",OneYear_CD4_C8,voi,-0.7535,0.4707,0.002889,0.0703355
"69",OneYear_CD4_C9,voi,0.328,1.388,0.2419,0.510979775280899
"70",OneYear_CD4_C10,voi,0.3114,1.365,0.2166,0.500034146341463
"71",OneYear_CD4_C11,voi,-0.06608,0.9361,0.7913,0.9071
"72",OneYear_CD4_C12,voi,0.1943,1.214,0.4459,0.71697094017094
"73",OneYear_CD4_C13,voi,0.0568,1.058,0.8306,0.928016374269006
"74",OneYear_CD4_C14,voi,-0.1154,0.891,0.6691,0.856998639455782
"75",OneYear_CD4_C15,voi,-0.05046,0.9508,0.8326,0.928016374269006
"76",OneYear_CD4_C16,voi,-0.2903,0.748,0.2683,0.536274747474747
"77",OneYear_CD4_C17,voi,0.04094,1.042,0.8666,0.936326436781609
"78",OneYear_CD4_C18,voi,0.3145,1.37,0.1788,0.449696
"79",OneYear_CD8_C1,voi,0.07348,1.076,0.739,0.882535849056604
"80",OneYear_CD8_C2,voi,-0.6674,0.513,0.03126,0.279851428571429
"81",OneYear_CD8_C3,voi,-0.6104,0.5431,0.04732,0.284677575757576
"82",OneYear_CD8_C4,voi,-0.5889,0.555,0.06635,0.315229
"83",OneYear_CD8_C5,voi,-0.5734,0.5636,0.06202,0.315128648648649
"84",OneYear_CD8_C6,voi,-0.3757,0.6868,0.07673,0.35183512195122
"85",OneYear_CD8_C7,voi,-0.3191,0.7268,0.1957,0.4841
"86",OneYear_CD8_C8,voi,0.09035,1.095,0.7328,0.882535849056604
"87",OneYear_CD8_C9,voi,-0.1865,0.8299,0.5064,0.747919379844961
"88",OneYear_CD8_C10,voi,0.3447,1.412,0.1393,0.430953846153846
"89",OneYear_CD8_C11,voi,-0.06316,0.9388,0.7998,0.911287272727273
"90",OneYear_CD8_C12,voi,0.4467,1.563,0.1448,0.430953846153846
"91",Birth_TPHE_C1,voi,-0.2355,0.7902,0.3776,0.657303703703704
"92",Birth_TPHE_C2,voi,-0.3133,0.731,0.2321,0.506959090909091
"93",Birth_TPHE_C3,voi,0.1717,1.187,0.5114,0.747919379844961
"94",Birth_TPHE_C4,voi,0.3087,1.362,0.2259,0.506959090909091
"95",Birth_TPHE_C5,voi,-0.09461,0.9097,0.76,0.893
"96",Birth_TPHE_C6,voi,0.1089,1.115,0.6619,0.856998639455782
"97",Birth_TPHE_C8,voi,0.1382,1.148,0.5995,0.817402816901408
"98",Birth_TPHE_C9,voi,-0.2851,0.7519,0.2885,0.54238
"99",Birth_TPHE_C10,voi,0.2599,1.297,0.1683,0.447022222222222
"100",Birth_TPHE_C11,voi,0.2676,1.307,0.2059,0.489989873417721
"101",Birth_TPHE_C12,voi,0.1778,1.195,0.4594,0.722703333333333
"102",Birth_TPHE_C13,voi,-0.3311,0.7181,0.1606,0.447022222222222
"103",Birth_TPHE_C14,voi,0.3347,1.398,0.17,0.447022222222222
"104",Birth_TPHE_C15,voi,-0.02366,0.9766,0.9282,0.964097237569061
"105",Birth_TPHE_C16,voi,0.4423,1.556,0.04936,0.284677575757576
"106",Birth_TPHE_C17,voi,-0.5339,0.5863,0.04997,0.284677575757576
"107",Birth_TPHE_C18,voi,-0.4674,0.6267,0.08518,0.372280869565217
"108",Birth_TPHE_C20,voi,-0.2999,0.7409,0.2287,0.506959090909091
"109",Birth_TPHE_C21,voi,0.2685,1.308,0.2708,0.536274747474747
"110",Birth_TPHE_C22,voi,-0.06155,0.9403,0.8441,0.928016374269006
"111",Birth_TPHE_C23,voi,-0.1539,0.8574,0.5449,0.781993893129771
"112",Birth_TPHE_C24,voi,-0.01581,0.9843,0.9529,0.9668
"113",Birth_TPHE_C25,voi,-0.1623,0.8502,0.4989,0.747919379844961
"114",Birth_TPHE_C26,voi,0.2308,1.26,0.4117,0.684952212389381
"115",Birth_TPHE_C27,voi,-0.1007,0.9042,0.6947,0.864924503311258
"116",Discharge_TPHE_C1,voi,-0.4527,0.6359,0.232,0.506959090909091
"117",Discharge_TPHE_C2,voi,-0.399,0.671,0.1155,0.411207272727273
"118",Discharge_TPHE_C3,voi,-0.2215,0.8013,0.4239,0.694128695652174
"119",Discharge_TPHE_C4,voi,-0.3589,0.6984,0.2473,0.516582222222222
"120",Discharge_TPHE_C5,voi,0.1736,1.19,0.5684,0.803452631578947
"121",Discharge_TPHE_C6,voi,-0.1301,0.878,0.6422,0.840647222222222
"122",Discharge_TPHE_C8,voi,-0.125,0.8825,0.6794,0.859536
"123",Discharge_TPHE_C9,voi,-0.2603,0.7709,0.3462,0.625823076923077
"124",Discharge_TPHE_C10,voi,-0.3841,0.6811,0.3726,0.654661682242991
"125",Discharge_TPHE_C11,voi,-0.02819,0.9722,0.9091,0.963552808988764
"126",Discharge_TPHE_C12,voi,-0.3917,0.6759,0.179,0.449696
"127",Discharge_TPHE_C13,voi,-0.07356,0.9291,0.785,0.905398773006135
"128",Discharge_TPHE_C14,voi,0.2919,1.339,0.1363,0.430953846153846
"129",Discharge_TPHE_C15,voi,-0.1405,0.8689,0.6074,0.817402816901408
"130",Discharge_TPHE_C16,voi,0.03096,1.031,0.9242,0.964097237569061
"131",Discharge_TPHE_C17,voi,0.2891,1.335,0.4246,0.694128695652174
"132",Discharge_TPHE_C18,voi,-0.5097,0.6007,0.03772,0.284677575757576
"133",Discharge_TPHE_C20,voi,-0.3085,0.7346,0.2824,0.536274747474747
"134",Discharge_TPHE_C21,voi,0.2397,1.271,0.3989,0.675614414414414
"135",Discharge_TPHE_C22,voi,0.2339,1.263,0.4613,0.722703333333333
"136",Discharge_TPHE_C23,voi,0.2881,1.334,0.2571,0.531151648351648
"137",Discharge_TPHE_C24,voi,-0.2495,0.7792,0.3865,0.660563636363636
"138",Discharge_TPHE_C25,voi,0.154,1.166,0.6149,0.817402816901408
"139",Discharge_TPHE_C26,voi,0.144,1.155,0.5849,0.817402816901408
"140",Discharge_TPHE_C27,voi,-0.5317,0.5876,0.04835,0.284677575757576
"141",Birth_TPHE_CD8_C1,voi,-0.5157,0.5971,0.09984,0.376752
"142",Birth_TPHE_CD8_C2,voi,-0.1133,0.8929,0.6026,0.817402816901408
"143",Birth_TPHE_CD8_C3,voi,-0.4656,0.6278,0.1172,0.411207272727273
"144",Birth_TPHE_CD8_C4,voi,-0.8176,0.4415,0.002993,0.0703355
"145",Birth_TPHE_CD8_C5,voi,0.02758,1.028,0.9123,0.963552808988764
"146",Birth_TPHE_CD8_C6,voi,-0.1553,0.8561,0.5373,0.777018461538462
"147",Birth_TPHE_CD8_C7,voi,-0.7541,0.4704,0.02109,0.233230588235294
"148",Birth_TPHE_CD8_C8,voi,0.01027,1.01,0.9634,0.9668
"149",Birth_TPHE_CD8_C9,voi,0.1361,1.146,0.5132,0.747919379844961
"150",Birth_TPHE_CD8_C10,voi,-0.4539,0.6352,0.1451,0.430953846153846
"151",Birth_TPHE_CD8_C11,voi,-0.4656,0.6278,0.08847,0.372280869565217
"152",Birth_TPHE_CD8_C12,voi,-0.2487,0.7798,0.4657,0.72356694214876
"153",Birth_TPHE_CD8_C13,voi,-0.2427,0.7845,0.3128,0.582241584158416
"154",Birth_TPHE_CD8_C14,voi,-0.1126,0.8935,0.6095,0.817402816901408
"155",Birth_TPHE_CD8_C15,voi,0.507,1.66,0.02345,0.244922222222222
"156",Birth_TPHE_CD8_C16,voi,-0.626,0.5347,0.0477,0.284677575757576
"157",Birth_TPHE_CD8_C17,voi,-0.5128,0.5988,0.09665,0.376752
"158",Birth_TPHE_CD8_C18,voi,-0.398,0.6717,0.1712,0.447022222222222
"159",Birth_TPHE_CD8_C19,voi,-0.4374,0.6457,0.1203,0.411207272727273
"160",Birth_TPHE_CD8_C20,voi,-0.04579,0.9552,0.8596,0.934131791907514
"161",Birth_TPHE_CD8_C21,voi,-0.176,0.8386,0.4763,0.72800325203252
"162",Birth_TPHE_CD8_C22,voi,-0.6626,0.5155,0.0001918,0.0137804
"163",Birth_TPHE_CD8_C23,voi,-0.06866,0.9336,0.7816,0.905398773006135
"164",Birth_TPHE_CD8_C24,voi,0.05181,1.053,0.8399,0.928016374269006
"165",Discharge_TPHE_CD8_C1,voi,-0.9154,0.4004,0.0001615,0.0137804
"166",Discharge_TPHE_CD8_C2,voi,-0.06785,0.9344,0.7464,0.882535849056604
"167",Discharge_TPHE_CD8_C3,voi,-0.3445,0.7085,0.2373,0.506959090909091
"168",Discharge_TPHE_CD8_C4,voi,-0.01214,0.9879,0.9538,0.9668
"169",Discharge_TPHE_CD8_C5,voi,-0.1805,0.8349,0.4844,0.734412903225806
"170",Discharge_TPHE_CD8_C6,voi,-0.09906,0.9057,0.7164,0.874566233766234
"171",Discharge_TPHE_CD8_C7,voi,-0.5312,0.5879,0.04087,0.284677575757576
"172",Discharge_TPHE_CD8_C8,voi,-0.024,0.9763,0.9071,0.963552808988764
"173",Discharge_TPHE_CD8_C9,voi,0.0301,1.031,0.8889,0.954932571428571
"174",Discharge_TPHE_CD8_C10,voi,-0.4697,0.6252,0.01775,0.232242666666667
"175",Discharge_TPHE_CD8_C11,voi,0.09524,1.1,0.6858,0.859536
"176",Discharge_TPHE_CD8_C12,voi,-0.5018,0.6054,0.006104,0.1259224
"177",Discharge_TPHE_CD8_C13,voi,-0.6204,0.5377,0.008626,0.147426181818182
"178",Discharge_TPHE_CD8_C14,voi,-0.3236,0.7236,0.149,0.430953846153846
"179",Discharge_TPHE_CD8_C15,voi,0.3972,1.488,0.05567,0.299027428571429
"180",Discharge_TPHE_CD8_C16,voi,-0.1755,0.839,0.6058,0.817402816901408
"181",Discharge_TPHE_CD8_C17,voi,-0.2755,0.7592,0.3523,0.630784761904762
"182",Discharge_TPHE_CD8_C18,voi,-0.2581,0.7725,0.3816,0.65817247706422
"183",Discharge_TPHE_CD8_C19,voi,-0.4939,0.6102,0.04736,0.284677575757576
"184",Discharge_TPHE_CD8_C20,voi,-0.2019,0.8171,0.4754,0.72800325203252
"185",Discharge_TPHE_CD8_C21,voi,-0.521,0.5939,0.0452,0.284677575757576
"186",Discharge_TPHE_CD8_C22,voi,-0.529,0.5892,0.03037,0.279851428571429
"187",Discharge_TPHE_CD8_C23,voi,-0.2554,0.7746,0.6858,0.859536
"188",Discharge_TPHE_CD8_C24,voi,0.02963,1.03,0.9408,0.9668
