"","var_names","voi_names","var_coeffs","var_exp_coeffs","variable_pvals","adj_variable_pvals"
"1",TPHE_IST_Birth,voiTPHE_2,-0.06547,0.9366,0.9114,0.967858407079646
"2",TPHE_IST_Disch,voiTPHE_5,0.09228,1.097,0.757,0.910846153846154
"3",ICS_IST_Birth,voiICS_4,-0.8492,0.4278,0.1035,0.505548387096774
"4",Birth_CD4_C1,voi,-0.02771,0.9727,0.8388,0.91695067264574
"5",Birth_CD4_C2,voi,0.05973,1.062,0.6734,0.910846153846154
"6",Birth_CD4_C3,voi,0.2219,1.248,0.07926,0.442381395348837
"7",Birth_CD4_C4,voi,-0.1091,0.8966,0.4201,0.762805970149254
"8",Birth_CD4_C5,voi,-0.007523,0.9925,0.956,0.9919
"9",Birth_CD4_C6,voi,0.06702,1.069,0.6346,0.910846153846154
"10",Birth_CD4_C7,voi,-0.03272,0.9678,0.7805,0.910846153846154
"11",Birth_CD4_C8,voi,-0.04849,0.9527,0.7063,0.910846153846154
"12",Birth_CD4_C9,voi,0.1036,1.109,0.4129,0.762805970149254
"13",Birth_CD4_C10,voi,-0.1202,0.8867,0.4425,0.775182481751825
"14",Birth_CD4_C11,voi,-0.3413,0.7109,0.0119,0.2856
"15",Birth_CD4_C12,voi,-0.006066,0.994,0.9653,0.9919
"16",Birth_CD4_C13,voi,-0.537,0.5845,0.001623,0.077904
"17",Birth_CD4_C14,voi,0.04835,1.05,0.7231,0.910846153846154
"18",Birth_CD4_C15,voi,-0.04897,0.9522,0.722,0.910846153846154
"19",Birth_CD4_C16,voi,-0.1924,0.825,0.1337,0.509333333333333
"20",Birth_CD4_C17,voi,0.153,1.165,0.3331,0.713785714285714
"21",Birth_CD4_C18,voi,0.1752,1.192,0.3219,0.705381818181818
"22",Birth_CD8_C1,voi,-0.1091,0.8966,0.4341,0.766058823529412
"23",Birth_CD8_C2,voi,0.1535,1.166,0.2277,0.666439024390244
"24",Birth_CD8_C3,voi,0.2761,1.318,0.06312,0.415371428571429
"25",Birth_CD8_C4,voi,0.2298,1.258,0.1517,0.540352941176471
"26",Birth_CD8_C5,voi,0.2038,1.226,0.1176,0.505548387096774
"27",Birth_CD8_C6,voi,0.2453,1.278,0.07234,0.415371428571429
"28",Birth_CD8_C7,voi,0.1753,1.192,0.2366,0.668047058823529
"29",Birth_CD8_C8,voi,-0.2448,0.7829,0.1306,0.505548387096774
"30",Birth_CD8_C9,voi,0.2418,1.274,0.07044,0.415371428571429
"31",Birth_CD8_C10,voi,0.1677,1.183,0.1937,0.651259259259259
"32",Birth_CD8_C11,voi,0.0366,1.037,0.7797,0.910846153846154
"33",Birth_CD8_C12,voi,-0.2153,0.8063,0.09186,0.48992
"34",Discharge_CD4_C1,voi,0.1198,1.127,0.3629,0.738101694915254
"35",Discharge_CD4_C2,voi,-0.0454,0.9556,0.7446,0.910846153846154
"36",Discharge_CD4_C3,voi,0.03114,1.032,0.8028,0.91695067264574
"37",Discharge_CD4_C4,voi,0.2807,1.324,0.02942,0.415371428571429
"38",Discharge_CD4_C5,voi,0.1727,1.188,0.09775,0.505548387096774
"39",Discharge_CD4_C6,voi,0.07572,1.079,0.547,0.841538461538462
"40",Discharge_CD4_C7,voi,-0.02737,0.973,0.8063,0.91695067264574
"41",Discharge_CD4_C8,voi,0.07549,1.078,0.6042,0.88961963190184
"42",Discharge_CD4_C9,voi,0.03025,1.031,0.8149,0.91695067264574
"43",Discharge_CD4_C10,voi,-0.0214,0.9788,0.871,0.929066666666667
"44",Discharge_CD4_C11,voi,0.09781,1.103,0.466,0.782097902097902
"45",Discharge_CD4_C12,voi,0.001315,1.001,0.9919,0.9919
"46",Discharge_CD4_C13,voi,-0.02605,0.9743,0.8706,0.929066666666667
"47",Discharge_CD4_C14,voi,0.01084,1.011,0.9363,0.985578947368421
"48",Discharge_CD4_C15,voi,0.04324,1.044,0.7511,0.910846153846154
"49",Discharge_CD4_C16,voi,-0.03327,0.9673,0.7957,0.913722488038277
"50",Discharge_CD4_C17,voi,-0.05689,0.9447,0.657,0.910846153846154
"51",Discharge_CD4_C18,voi,-0.02533,0.975,0.8473,0.91695067264574
"52",Discharge_CD8_C1,voi,0.2284,1.257,0.04443,0.415371428571429
"53",Discharge_CD8_C2,voi,0.0497,1.051,0.7564,0.910846153846154
"54",Discharge_CD8_C3,voi,0.1512,1.163,0.1574,0.547478260869565
"55",Discharge_CD8_C4,voi,0.1197,1.127,0.3574,0.733128205128205
"56",Discharge_CD8_C5,voi,0.06811,1.07,0.6542,0.910846153846154
"57",Discharge_CD8_C6,voi,-0.04751,0.9536,0.7326,0.910846153846154
"58",Discharge_CD8_C7,voi,-0.1267,0.881,0.377,0.749376
"59",Discharge_CD8_C8,voi,0.1735,1.189,0.2022,0.651259259259259
"60",Discharge_CD8_C9,voi,0.1525,1.165,0.2062,0.651259259259259
"61",Discharge_CD8_C10,voi,-0.002068,0.9979,0.9869,0.9919
"62",Discharge_CD8_C11,voi,-0.07726,0.9256,0.5396,0.837987096774194
"63",Discharge_CD8_C12,voi,-0.1556,0.8559,0.2094,0.651259259259259
"64",OneYear_CD4_C1,voi,0.1241,1.132,0.2921,0.690174757281553
"65",OneYear_CD4_C2,voi,-0.07095,0.9315,0.5742,0.8694
"66",OneYear_CD4_C3,voi,0.1127,1.119,0.3972,0.752692913385827
"67",OneYear_CD4_C4,voi,-0.03328,0.9673,0.8337,0.91695067264574
"68",OneYear_CD4_C5,voi,0.1491,1.161,0.2104,0.651259259259259
"69",OneYear_CD4_C6,voi,-0.03376,0.9668,0.7875,0.910846153846154
"70",OneYear_CD4_C7,voi,0.02894,1.029,0.7894,0.910846153846154
"71",OneYear_CD4_C8,voi,0.04247,1.043,0.7721,0.910846153846154
"72",OneYear_CD4_C9,voi,0.1351,1.145,0.2758,0.690174757281553
"73",OneYear_CD4_C10,voi,-0.2282,0.7959,0.06243,0.415371428571429
"74",OneYear_CD4_C11,voi,0.3084,1.361,0.00424,0.1696
"75",OneYear_CD4_C12,voi,0.2714,1.312,0.01436,0.313309090909091
"76",OneYear_CD4_C13,voi,0.06194,1.064,0.6325,0.910846153846154
"77",OneYear_CD4_C14,voi,-0.1869,0.8295,0.1256,0.505548387096774
"78",OneYear_CD4_C15,voi,0.2166,1.242,0.06416,0.415371428571429
"79",OneYear_CD4_C16,voi,0.3573,1.429,0.0003643,0.040808
"80",OneYear_CD4_C17,voi,0.174,1.19,0.1286,0.505548387096774
"81",OneYear_CD4_C18,voi,0.2496,1.283,0.02679,0.415371428571429
"82",OneYear_CD8_C1,voi,0.2013,1.223,0.05004,0.415371428571429
"83",OneYear_CD8_C2,voi,0.1232,1.131,0.3224,0.705381818181818
"84",OneYear_CD8_C3,voi,0.126,1.134,0.2962,0.690174757281553
"85",OneYear_CD8_C4,voi,0.2281,1.256,0.02818,0.415371428571429
"86",OneYear_CD8_C5,voi,0.2197,1.246,0.07044,0.415371428571429
"87",OneYear_CD8_C6,voi,0.1352,1.145,0.3776,0.749376
"88",OneYear_CD8_C7,voi,0.2724,1.313,0.01095,0.2856
"89",OneYear_CD8_C8,voi,0.1989,1.22,0.07095,0.415371428571429
"90",OneYear_CD8_C9,voi,0.1072,1.113,0.3983,0.752692913385827
"91",OneYear_CD8_C10,voi,0.02775,1.028,0.8321,0.91695067264574
"92",OneYear_CD8_C11,voi,0.1161,1.123,0.4247,0.762805970149254
"93",OneYear_CD8_C12,voi,-0.2313,0.7935,0.04714,0.415371428571429
"94",Birth_TPHE_C1,voi,0.1603,1.174,0.2036,0.651259259259259
"95",Birth_TPHE_C2,voi,0.2583,1.295,0.04562,0.415371428571429
"96",Birth_TPHE_C3,voi,0.1758,1.192,0.2342,0.668047058823529
"97",Birth_TPHE_C4,voi,0.1497,1.161,0.2853,0.690174757281553
"98",Birth_TPHE_C5,voi,-0.1417,0.8679,0.3811,0.749376
"99",Birth_TPHE_C6,voi,0.007637,1.008,0.9688,0.9919
"100",Birth_TPHE_C8,voi,0.04144,1.042,0.7629,0.910846153846154
"101",Birth_TPHE_C9,voi,0.1536,1.166,0.2333,0.668047058823529
"102",Birth_TPHE_C10,voi,-0.04237,0.9585,0.7169,0.910846153846154
"103",Birth_TPHE_C11,voi,0.0335,1.034,0.8304,0.91695067264574
"104",Birth_TPHE_C12,voi,-0.05062,0.9506,0.721,0.910846153846154
"105",Birth_TPHE_C13,voi,-0.298,0.7423,0.04002,0.415371428571429
"106",Birth_TPHE_C14,voi,0.1427,1.153,0.3267,0.706378378378378
"107",Birth_TPHE_C15,voi,-0.02613,0.9742,0.852,0.91695067264574
"108",Birth_TPHE_C16,voi,-0.002584,0.9974,0.9839,0.9919
"109",Birth_TPHE_C17,voi,-0.2494,0.7793,0.1263,0.505548387096774
"110",Birth_TPHE_C18,voi,-0.1126,0.8935,0.4321,0.766058823529412
"111",Birth_TPHE_C20,voi,-0.2021,0.8171,0.2138,0.651259259259259
"112",Birth_TPHE_C21,voi,-0.07464,0.9281,0.5944,0.880592592592593
"113",Birth_TPHE_C22,voi,0.1448,1.156,0.3147,0.705381818181818
"114",Birth_TPHE_C23,voi,-0.1706,0.8432,0.255,0.67095652173913
"115",Birth_TPHE_C24,voi,0.3268,1.387,0.01118,0.2856
"116",Birth_TPHE_C25,voi,-0.1263,0.8813,0.3847,0.749376
"117",Birth_TPHE_C26,voi,0.1173,1.124,0.4486,0.775769784172662
"118",Birth_TPHE_C27,voi,0.145,1.156,0.3565,0.733128205128205
"119",Discharge_TPHE_C1,voi,0.1133,1.12,0.3565,0.733128205128205
"120",Discharge_TPHE_C2,voi,0.08913,1.093,0.4905,0.806979865771812
"121",Discharge_TPHE_C3,voi,0.1049,1.111,0.4234,0.762805970149254
"122",Discharge_TPHE_C4,voi,0.2363,1.267,0.04919,0.415371428571429
"123",Discharge_TPHE_C5,voi,-0.2127,0.8084,0.1279,0.505548387096774
"124",Discharge_TPHE_C6,voi,0.08909,1.093,0.4791,0.7985
"125",Discharge_TPHE_C8,voi,0.1366,1.146,0.3089,0.701207547169811
"126",Discharge_TPHE_C9,voi,0.0814,1.085,0.5313,0.837333333333333
"127",Discharge_TPHE_C10,voi,0.02111,1.021,0.849,0.91695067264574
"128",Discharge_TPHE_C11,voi,0.1079,1.114,0.3825,0.749376
"129",Discharge_TPHE_C12,voi,-0.2163,0.8055,0.1175,0.505548387096774
"130",Discharge_TPHE_C13,voi,-0.3585,0.6987,0.005579,0.19128
"131",Discharge_TPHE_C14,voi,0.1961,1.217,0.2184,0.651259259259259
"132",Discharge_TPHE_C15,voi,-0.2911,0.7475,0.03187,0.415371428571429
"133",Discharge_TPHE_C16,voi,-0.1682,0.8452,0.144,0.523636363636364
"134",Discharge_TPHE_C17,voi,-0.4153,0.6602,0.05505,0.415371428571429
"135",Discharge_TPHE_C18,voi,-0.1024,0.9027,0.4628,0.782097902097902
"136",Discharge_TPHE_C20,voi,0.0426,1.044,0.7797,0.910846153846154
"137",Discharge_TPHE_C21,voi,-0.288,0.7498,0.06061,0.415371428571429
"138",Discharge_TPHE_C22,voi,0.1327,1.142,0.2804,0.690174757281553
"139",Discharge_TPHE_C23,voi,0.04113,1.042,0.7832,0.910846153846154
"140",Discharge_TPHE_C24,voi,0.4116,1.509,0.0009144,0.054864
"141",Discharge_TPHE_C25,voi,-0.1917,0.8255,0.1194,0.505548387096774
"142",Discharge_TPHE_C26,voi,0.2067,1.23,0.1073,0.505548387096774
"143",Discharge_TPHE_C27,voi,-0.187,0.8294,0.1531,0.540352941176471
"144",OneYear_TPHE_C1,voi,0.1846,1.203,0.1101,0.505548387096774
"145",OneYear_TPHE_C2,voi,-0.1256,0.8819,0.3233,0.705381818181818
"146",OneYear_TPHE_C3,voi,0.1477,1.159,0.2401,0.669545454545454
"147",OneYear_TPHE_C4,voi,0.2472,1.28,0.03218,0.415371428571429
"148",OneYear_TPHE_C5,voi,0.09059,1.095,0.501,0.806979865771812
"149",OneYear_TPHE_C6,voi,-0.07826,0.9247,0.5796,0.8694
"150",OneYear_TPHE_C8,voi,0.1911,1.211,0.1416,0.523636363636364
"151",OneYear_TPHE_C9,voi,0.24,1.271,0.03345,0.415371428571429
"152",OneYear_TPHE_C10,voi,0.2384,1.269,0.06832,0.415371428571429
"153",OneYear_TPHE_C11,voi,0.1167,1.124,0.3563,0.733128205128205
"154",OneYear_TPHE_C12,voi,-0.3462,0.7074,0.02422,0.415371428571429
"155",OneYear_TPHE_C13,voi,-0.4104,0.6634,0.0005101,0.040808
"156",OneYear_TPHE_C14,voi,0.1705,1.186,0.2032,0.651259259259259
"157",OneYear_TPHE_C15,voi,-0.4082,0.6648,0.0003023,0.040808
"158",OneYear_TPHE_C16,voi,-0.2083,0.812,0.05974,0.415371428571429
"159",OneYear_TPHE_C17,voi,-0.106,0.8994,0.4226,0.762805970149254
"160",OneYear_TPHE_C18,voi,-0.001841,0.9982,0.9894,0.9919
"161",OneYear_TPHE_C20,voi,0.1125,1.119,0.348,0.733128205128205
"162",OneYear_TPHE_C21,voi,-0.2358,0.7899,0.1197,0.505548387096774
"163",OneYear_TPHE_C22,voi,-0.005124,0.9949,0.9708,0.9919
"164",OneYear_TPHE_C23,voi,0.1884,1.207,0.1087,0.505548387096774
"165",OneYear_TPHE_C24,voi,0.1507,1.163,0.2455,0.669545454545454
"166",OneYear_TPHE_C25,voi,-0.2664,0.7661,0.0257,0.415371428571429
"167",OneYear_TPHE_C26,voi,0.2312,1.26,0.07269,0.415371428571429
"168",OneYear_TPHE_C27,voi,0.1061,1.112,0.4232,0.762805970149254
"169",Birth_TPHE_CD8_C1,voi,0.1753,1.192,0.129,0.505548387096774
"170",Birth_TPHE_CD8_C2,voi,0.05294,1.054,0.7295,0.910846153846154
"171",Birth_TPHE_CD8_C3,voi,0.05014,1.051,0.7143,0.910846153846154
"172",Birth_TPHE_CD8_C4,voi,-0.389,0.6777,0.2446,0.669545454545454
"173",Birth_TPHE_CD8_C5,voi,0.1925,1.212,0.1304,0.505548387096774
"174",Birth_TPHE_CD8_C6,voi,-0.09284,0.9113,0.5412,0.837987096774194
"175",Birth_TPHE_CD8_C7,voi,-0.05411,0.9473,0.6795,0.910846153846154
"176",Birth_TPHE_CD8_C8,voi,0.1496,1.161,0.266,0.686451612903226
