"","var_names","voi_names","var_coeffs","var_exp_coeffs","variable_pvals","adj_variable_pvals"
"76",OneYear_CD4_C14,voi,0.07575,1.079,0.09172,0.602569696969697
"77",OneYear_CD4_C15,voi,0.003845,1.004,0.9285,0.984802564102564
"78",OneYear_CD4_C16,voi,-0.0308,0.9697,0.5076,0.789466025641026
"79",OneYear_CD4_C17,voi,-0.0666,0.9356,0.1192,0.602569696969697
"80",OneYear_CD4_C18,voi,-0.06284,0.9391,0.1379,0.602569696969697
"81",OneYear_CD8_C1,voi,-0.084,0.9194,0.04503,0.602569696969697
"82",OneYear_CD8_C2,voi,-0.05961,0.9421,0.1513,0.602569696969697
"83",OneYear_CD8_C3,voi,-0.06871,0.9336,0.1079,0.602569696969697
"84",OneYear_CD8_C4,voi,-0.05078,0.9505,0.2308,0.602569696969697
"85",OneYear_CD8_C5,voi,-0.03007,0.9704,0.4895,0.779936666666667
"86",OneYear_CD8_C6,voi,0.0541,1.056,0.2338,0.602569696969697
"87",OneYear_CD8_C7,voi,-0.07535,0.9274,0.08177,0.602569696969697
"88",OneYear_CD8_C8,voi,-0.07704,0.9259,0.08928,0.602569696969697
"89",OneYear_CD8_C9,voi,0.004758,1.005,0.9267,0.984802564102564
"90",OneYear_CD8_C10,voi,-0.02253,0.9777,0.6246,0.870779428571428
"91",OneYear_CD8_C11,voi,-0.06506,0.937,0.1811,0.602569696969697
"92",OneYear_CD8_C12,voi,0.05913,1.061,0.1908,0.602569696969697
"93",Birth_TPHE_C1,voi,0.02099,1.021,0.6772,0.894203314917127
"94",Birth_TPHE_C2,voi,0.01078,1.011,0.8603,0.965649765258216
"95",Birth_TPHE_C3,voi,-0.06428,0.9377,0.2246,0.602569696969697
"96",Birth_TPHE_C4,voi,-0.02484,0.9755,0.6647,0.892490449438202
"97",Birth_TPHE_C5,voi,-0.0001439,0.9999,0.9983,0.9988
"98",Birth_TPHE_C6,voi,0.07849,1.082,0.1981,0.602569696969697
"99",Birth_TPHE_C8,voi,-0.02598,0.9743,0.6723,0.894203314917127
"100",Birth_TPHE_C9,voi,0.00608,1.006,0.9031,0.981414027149321
"101",Birth_TPHE_C10,voi,0.04304,1.044,0.3303,0.635246825396825
"102",Birth_TPHE_C11,voi,-0.05702,0.9446,0.2981,0.627071186440678
"103",Birth_TPHE_C12,voi,0.01635,1.016,0.7677,0.915453233830846
"104",Birth_TPHE_C13,voi,0.1236,1.132,0.0155,0.598865714285714
"105",Birth_TPHE_C14,voi,-0.0424,0.9585,0.4733,0.767222297297297
"106",Birth_TPHE_C15,voi,0.03344,1.034,0.5153,0.789466025641026
"107",Birth_TPHE_C16,voi,0.07918,1.082,0.1234,0.602569696969697
"108",Birth_TPHE_C17,voi,0.03531,1.036,0.489,0.779936666666667
"109",Birth_TPHE_C18,voi,0.08552,1.089,0.08983,0.602569696969697
"110",Birth_TPHE_C20,voi,0.05997,1.062,0.243,0.602569696969697
"111",Birth_TPHE_C21,voi,0.01248,1.013,0.8169,0.940373076923077
"112",Birth_TPHE_C22,voi,-0.1042,0.901,0.1175,0.602569696969697
"113",Birth_TPHE_C23,voi,-0.09389,0.9104,0.06298,0.602569696969697
"114",Birth_TPHE_C24,voi,-0.0615,0.9404,0.2482,0.602569696969697
"115",Birth_TPHE_C25,voi,0.06561,1.068,0.2464,0.602569696969697
"116",Birth_TPHE_C26,voi,-0.108,0.8977,0.08811,0.602569696969697
"117",Birth_TPHE_C27,voi,-0.1116,0.8944,0.08091,0.602569696969697
"118",Discharge_TPHE_C1,voi,-0.03547,0.9652,0.3915,0.678032608695652
"119",Discharge_TPHE_C2,voi,0.07914,1.082,0.08333,0.602569696969697
"120",Discharge_TPHE_C3,voi,-0.03899,0.9618,0.424,0.723828571428571
"121",Discharge_TPHE_C4,voi,-0.0339,0.9667,0.4506,0.74353724137931
"122",Discharge_TPHE_C5,voi,0.07629,1.079,0.1809,0.602569696969697
"123",Discharge_TPHE_C6,voi,0.08044,1.084,0.04363,0.602569696969697
"124",Discharge_TPHE_C8,voi,-0.07685,0.926,0.1069,0.602569696969697
"125",Discharge_TPHE_C9,voi,-0.03124,0.9692,0.4751,0.767222297297297
"126",Discharge_TPHE_C10,voi,-0.04186,0.959,0.2989,0.627071186440678
"127",Discharge_TPHE_C11,voi,0.06852,1.071,0.08302,0.602569696969697
"128",Discharge_TPHE_C12,voi,0.02741,1.028,0.5481,0.828385802469136
"129",Discharge_TPHE_C13,voi,0.1286,1.137,0.0009734,0.1163213
"130",Discharge_TPHE_C14,voi,-0.0655,0.9366,0.2295,0.602569696969697
"131",Discharge_TPHE_C15,voi,0.0439,1.045,0.3224,0.635246825396825
"132",Discharge_TPHE_C16,voi,-0.06064,0.9412,0.1544,0.602569696969697
"133",Discharge_TPHE_C17,voi,-0.002765,0.9972,0.9598,0.984802564102564
"134",Discharge_TPHE_C18,voi,0.06181,1.064,0.1928,0.602569696969697
"135",Discharge_TPHE_C20,voi,0.05806,1.06,0.1468,0.602569696969697
"136",Discharge_TPHE_C21,voi,-0.001018,0.999,0.9843,0.992606329113924
"137",Discharge_TPHE_C22,voi,-0.04927,0.9519,0.3307,0.635246825396825
"138",Discharge_TPHE_C23,voi,-0.02274,0.9775,0.6757,0.894203314917127
"139",Discharge_TPHE_C24,voi,0.06963,1.072,0.1989,0.602569696969697
"140",Discharge_TPHE_C25,voi,0.08468,1.088,0.04652,0.602569696969697
"141",Discharge_TPHE_C26,voi,-0.07983,0.9233,0.1043,0.602569696969697
"142",Discharge_TPHE_C27,voi,-0.01339,0.9867,0.78,0.918325123152709
"143",OneYear_TPHE_C1,voi,-0.01373,0.9864,0.7507,0.913511111111111
"144",OneYear_TPHE_C2,voi,0.02749,1.028,0.6293,0.870779428571428
"145",OneYear_TPHE_C3,voi,-0.04696,0.9541,0.3069,0.627071186440678
"146",OneYear_TPHE_C4,voi,-0.05839,0.9433,0.175,0.602569696969697
"147",OneYear_TPHE_C5,voi,0.0863,1.09,0.06854,0.602569696969697
"148",OneYear_TPHE_C6,voi,0.02112,1.021,0.6512,0.8843
"149",OneYear_TPHE_C8,voi,-0.07398,0.9287,0.1017,0.602569696969697
"150",OneYear_TPHE_C9,voi,-0.04745,0.9537,0.2756,0.627071186440678
"151",OneYear_TPHE_C10,voi,-0.05886,0.9428,0.1924,0.602569696969697
"152",OneYear_TPHE_C11,voi,-0.02608,0.9743,0.5585,0.828385802469136
"153",OneYear_TPHE_C12,voi,0.00281,1.003,0.9568,0.984802564102564
"154",OneYear_TPHE_C13,voi,0.1187,1.126,0.009821,0.4694438
"155",OneYear_TPHE_C14,voi,-0.06334,0.9386,0.2249,0.602569696969697
"156",OneYear_TPHE_C15,voi,0.09231,1.097,0.04587,0.602569696969697
"157",OneYear_TPHE_C16,voi,-0.004895,0.9951,0.9075,0.981414027149321
"158",OneYear_TPHE_C17,voi,0.09776,1.103,0.03527,0.602569696969697
"159",OneYear_TPHE_C18,voi,0.05764,1.059,0.2366,0.602569696969697
"160",OneYear_TPHE_C20,voi,0.02399,1.024,0.6341,0.870779428571428
"161",OneYear_TPHE_C21,voi,-0.04816,0.953,0.3451,0.639371317829457
"162",OneYear_TPHE_C22,voi,0.0613,1.063,0.244,0.602569696969697
"163",OneYear_TPHE_C23,voi,-0.01441,0.9857,0.7458,0.913511111111111
"164",OneYear_TPHE_C24,voi,-0.075,0.9277,0.1063,0.602569696969697
"165",OneYear_TPHE_C25,voi,0.09825,1.103,0.01754,0.598865714285714
"166",OneYear_TPHE_C26,voi,-0.1336,0.875,0.003578,0.285047333333333
"167",OneYear_TPHE_C27,voi,-0.03483,0.9658,0.4474,0.74353724137931
"168",Birth_TPHE_CD8_C1,voi,-0.05924,0.9425,0.2321,0.602569696969697
"169",Birth_TPHE_CD8_C2,voi,0.01798,1.018,0.7532,0.913511111111111
"170",Birth_TPHE_CD8_C3,voi,-0.08187,0.9214,0.1273,0.602569696969697
"171",Birth_TPHE_CD8_C4,voi,-0.06018,0.9416,0.2204,0.602569696969697
"172",Birth_TPHE_CD8_C5,voi,-0.07405,0.9286,0.2353,0.602569696969697
"173",Birth_TPHE_CD8_C6,voi,0.002333,1.002,0.9608,0.984802564102564
"174",Birth_TPHE_CD8_C7,voi,-0.009163,0.9909,0.8723,0.967064814814815
"175",Birth_TPHE_CD8_C8,voi,-0.06514,0.9369,0.2064,0.602569696969697
"176",Birth_TPHE_CD8_C9,voi,0.06949,1.072,0.2276,0.602569696969697
"177",Birth_TPHE_CD8_C10,voi,0.006617,1.007,0.9067,0.981414027149321
"178",Birth_TPHE_CD8_C11,voi,0.07356,1.076,0.2052,0.602569696969697
"179",Birth_TPHE_CD8_C12,voi,-0.05601,0.9455,0.3048,0.627071186440678
"180",Birth_TPHE_CD8_C13,voi,0.01681,1.017,0.7348,0.913511111111111
"181",Birth_TPHE_CD8_C14,voi,-0.01672,0.9834,0.7533,0.913511111111111
"182",Birth_TPHE_CD8_C15,voi,-0.0592,0.9425,0.2496,0.602569696969697
"183",Birth_TPHE_CD8_C16,voi,-0.07584,0.927,0.09962,0.602569696969697
"184",Birth_TPHE_CD8_C17,voi,-0.02105,0.9792,0.6616,0.892490449438202
"185",Birth_TPHE_CD8_C18,voi,0.02637,1.027,0.6376,0.870779428571428
"186",Birth_TPHE_CD8_C19,voi,-0.0009225,0.9991,0.9838,0.992606329113924
"187",Birth_TPHE_CD8_C20,voi,0.04521,1.046,0.3485,0.640703846153846
"188",Birth_TPHE_CD8_C21,voi,0.001282,1.001,0.9816,0.992606329113924
"189",Birth_TPHE_CD8_C22,voi,-0.07945,0.9236,0.083,0.602569696969697
"190",Birth_TPHE_CD8_C23,voi,-8.888e-05,0.9999,0.9988,0.9988
"191",Birth_TPHE_CD8_C24,voi,0.08245,1.086,0.1181,0.602569696969697
"192",Discharge_TPHE_CD8_C1,voi,-0.01029,0.9898,0.8315,0.94632619047619
"193",Discharge_TPHE_CD8_C2,voi,-0.008035,0.992,0.8736,0.967064814814815
"194",Discharge_TPHE_CD8_C3,voi,-0.08489,0.9186,0.1101,0.602569696969697
"195",Discharge_TPHE_CD8_C4,voi,0.02183,1.022,0.5721,0.833731097560976
"196",Discharge_TPHE_CD8_C5,voi,-0.07969,0.9234,0.07907,0.602569696969697
"197",Discharge_TPHE_CD8_C6,voi,0.05765,1.059,0.235,0.602569696969697
"198",Discharge_TPHE_CD8_C7,voi,0.008229,1.008,0.8606,0.965649765258216
"199",Discharge_TPHE_CD8_C8,voi,-0.04796,0.9532,0.3091,0.627071186440678
"200",Discharge_TPHE_CD8_C9,voi,0.02642,1.027,0.5851,0.847508484848485
"201",Discharge_TPHE_CD8_C10,voi,-0.002949,0.9971,0.9487,0.984802564102564
"202",Discharge_TPHE_CD8_C11,voi,0.04243,1.043,0.3572,0.651685496183206
"203",Discharge_TPHE_CD8_C12,voi,-0.0309,0.9696,0.5109,0.789466025641026
"204",Discharge_TPHE_CD8_C13,voi,-0.08435,0.9191,0.09453,0.602569696969697
"205",Discharge_TPHE_CD8_C14,voi,0.0299,1.03,0.5568,0.828385802469136
"206",Discharge_TPHE_CD8_C15,voi,-0.03611,0.9645,0.4511,0.74353724137931
"207",Discharge_TPHE_CD8_C16,voi,-0.05428,0.9472,0.1975,0.602569696969697
"208",Discharge_TPHE_CD8_C17,voi,0.006962,1.007,0.874,0.967064814814815
"209",Discharge_TPHE_CD8_C18,voi,-0.0062,0.9938,0.8956,0.981414027149321
"210",Discharge_TPHE_CD8_C19,voi,0.01296,1.013,0.765,0.915453233830846
"211",Discharge_TPHE_CD8_C20,voi,0.05735,1.059,0.1921,0.602569696969697
"212",Discharge_TPHE_CD8_C21,voi,0.02242,1.023,0.622,0.870779428571428
"213",Discharge_TPHE_CD8_C22,voi,-0.06729,0.9349,0.08895,0.602569696969697
"214",Discharge_TPHE_CD8_C23,voi,-0.02473,0.9756,0.5709,0.833731097560976
"215",Discharge_TPHE_CD8_C24,voi,0.04964,1.051,0.2607,0.61690396039604
"216",OneYear_TPHE_CD8_C1,voi,-0.02709,0.9733,0.5615,0.828385802469136
"217",OneYear_TPHE_CD8_C2,voi,0.06628,1.069,0.1556,0.602569696969697
"218",OneYear_TPHE_CD8_C3,voi,0.05876,1.061,0.2125,0.602569696969697
"219",OneYear_TPHE_CD8_C4,voi,-0.01313,0.987,0.7699,0.915453233830846
"220",OneYear_TPHE_CD8_C5,voi,-0.07409,0.9286,0.114,0.602569696969697
"221",OneYear_TPHE_CD8_C6,voi,0.0121,1.012,0.7974,0.929651707317073
"222",OneYear_TPHE_CD8_C7,voi,-0.04121,0.9596,0.4291,0.727339716312057
"223",OneYear_TPHE_CD8_C8,voi,-0.02194,0.9783,0.6308,0.870779428571428
"224",OneYear_TPHE_CD8_C9,voi,0.08838,1.092,0.04022,0.602569696969697
"225",OneYear_TPHE_CD8_C10,voi,-0.05851,0.9432,0.2141,0.602569696969697
"226",OneYear_TPHE_CD8_C11,voi,-0.0676,0.9346,0.1878,0.602569696969697
"227",OneYear_TPHE_CD8_C12,voi,-0.07055,0.9319,0.1394,0.602569696969697
"228",OneYear_TPHE_CD8_C13,voi,-0.05375,0.9477,0.2442,0.602569696969697
"229",OneYear_TPHE_CD8_C14,voi,0.09111,1.095,0.03903,0.602569696969697
"230",OneYear_TPHE_CD8_C15,voi,0.01928,1.019,0.7152,0.913511111111111
"231",OneYear_TPHE_CD8_C16,voi,0.04359,1.045,0.363,0.65725
"232",OneYear_TPHE_CD8_C17,voi,-0.02241,0.9778,0.6228,0.870779428571428
"233",OneYear_TPHE_CD8_C18,voi,0.02601,1.026,0.5982,0.860256886227545
"234",OneYear_TPHE_CD8_C19,voi,-0.01322,0.9869,0.7568,0.913511111111111
"235",OneYear_TPHE_CD8_C20,voi,-0.00558,0.9944,0.9029,0.981414027149321
"236",OneYear_TPHE_CD8_C21,voi,-0.00981,0.9902,0.8184,0.940373076923077
"237",OneYear_TPHE_CD8_C22,voi,-0.04081,0.96,0.387,0.675131386861314
"238",OneYear_TPHE_CD8_C23,voi,0.0722,1.075,0.1161,0.602569696969697
"239",OneYear_TPHE_CD8_C24,voi,0.00201,1.002,0.9642,0.984802564102564
