"","var_names","voi_names","var_coeffs","var_exp_coeffs","variable_pvals","adj_variable_pvals"
"29",Birth_CD8_C7,voi,0.01441,1.015,0.8202,0.9997
"30",Birth_CD8_C8,voi,-0.0485,0.9527,0.5252,0.9997
"31",Birth_CD8_C9,voi,0.1129,1.119,0.08081,0.749046538461539
"32",Birth_CD8_C10,voi,0.08811,1.092,0.171,0.9997
"33",Birth_CD8_C11,voi,0.02617,1.027,0.6881,0.9997
"34",Birth_CD8_C12,voi,-0.08954,0.9144,0.1584,0.9997
"35",Discharge_CD4_C1,voi,-1.939e-05,1,0.9997,0.9997
"36",Discharge_CD4_C2,voi,-0.05687,0.9447,0.3538,0.9997
"37",Discharge_CD4_C3,voi,0.0416,1.042,0.4952,0.9997
"38",Discharge_CD4_C4,voi,0.08028,1.084,0.1845,0.9997
"39",Discharge_CD4_C5,voi,0.0245,1.025,0.6641,0.9997
"40",Discharge_CD4_C6,voi,-0.008556,0.9915,0.8905,0.9997
"41",Discharge_CD4_C7,voi,0.03558,1.036,0.5014,0.9997
"42",Discharge_CD4_C8,voi,0.1494,1.161,0.02602,0.600309090909091
"43",Discharge_CD4_C9,voi,-0.04416,0.9568,0.4571,0.9997
"44",Discharge_CD4_C10,voi,-0.03988,0.9609,0.52,0.9997
"45",Discharge_CD4_C11,voi,2.479e-05,1,0.9997,0.9997
"46",Discharge_CD4_C12,voi,-0.02337,0.9769,0.6886,0.9997
"47",Discharge_CD4_C13,voi,-0.082,0.9213,0.2677,0.9997
"48",Discharge_CD4_C14,voi,0.005748,1.006,0.924,0.9997
"49",Discharge_CD4_C15,voi,-0.02583,0.9745,0.6383,0.9997
"50",Discharge_CD4_C16,voi,0.01266,1.013,0.8236,0.9997
"51",Discharge_CD4_C17,voi,-0.009078,0.991,0.8754,0.9997
"52",Discharge_CD4_C18,voi,0.0003066,1,0.9962,0.9997
"53",Discharge_CD8_C1,voi,0.05653,1.058,0.2879,0.9997
"54",Discharge_CD8_C2,voi,-0.005989,0.994,0.92,0.9997
"55",Discharge_CD8_C3,voi,0.03582,1.036,0.5552,0.9997
"56",Discharge_CD8_C4,voi,0.02469,1.025,0.6967,0.9997
"57",Discharge_CD8_C5,voi,0.1593,1.173,0.005181,0.416207
"58",Discharge_CD8_C6,voi,0.005537,1.006,0.9256,0.9997
"59",Discharge_CD8_C7,voi,0.005464,1.005,0.923,0.9997
"60",Discharge_CD8_C8,voi,-0.07029,0.9321,0.2776,0.9997
"61",Discharge_CD8_C9,voi,0.06742,1.07,0.3003,0.9997
"62",Discharge_CD8_C10,voi,-0.02346,0.9768,0.6994,0.9997
"63",Discharge_CD8_C11,voi,-0.01342,0.9867,0.8065,0.9997
"64",Discharge_CD8_C12,voi,-0.03676,0.9639,0.5638,0.9997
"65",OneYear_CD4_C1,voi,-0.05287,0.9485,0.379,0.9997
"66",OneYear_CD4_C2,voi,-0.1043,0.901,0.0796,0.749046538461539
"67",OneYear_CD4_C3,voi,0.07866,1.082,0.2358,0.9997
"68",OneYear_CD4_C4,voi,-0.06499,0.9371,0.3132,0.9997
"69",OneYear_CD4_C5,voi,-0.005325,0.9947,0.9269,0.9997
"70",OneYear_CD4_C6,voi,-0.0801,0.923,0.2094,0.9997
"71",OneYear_CD4_C7,voi,0.01083,1.011,0.8313,0.9997
"72",OneYear_CD4_C8,voi,-0.05391,0.9475,0.4031,0.9997
"73",OneYear_CD4_C9,voi,-0.0157,0.9844,0.7842,0.9997
"74",OneYear_CD4_C10,voi,-0.01435,0.9858,0.7954,0.9997
"75",OneYear_CD4_C11,voi,0.003024,1.003,0.957,0.9997
"76",OneYear_CD4_C12,voi,0.005627,1.006,0.9199,0.9997
"77",OneYear_CD4_C13,voi,-0.006363,0.9937,0.9142,0.9997
"78",OneYear_CD4_C14,voi,-0.02542,0.9749,0.68,0.9997
"79",OneYear_CD4_C15,voi,-0.009289,0.9908,0.8675,0.9997
"80",OneYear_CD4_C16,voi,0.007104,1.007,0.9009,0.9997
"81",OneYear_CD4_C17,voi,0.001627,1.002,0.9779,0.9997
"82",OneYear_CD4_C18,voi,0.04251,1.043,0.4546,0.9997
"83",OneYear_CD8_C1,voi,-0.03508,0.9655,0.598,0.9997
"84",OneYear_CD8_C2,voi,-0.04083,0.96,0.5039,0.9997
"85",OneYear_CD8_C3,voi,-0.0427,0.9582,0.4568,0.9997
"86",OneYear_CD8_C4,voi,0.01181,1.012,0.8416,0.9997
"87",OneYear_CD8_C5,voi,0.01288,1.013,0.8399,0.9997
"88",OneYear_CD8_C6,voi,-0.02179,0.9784,0.7155,0.9997
"89",OneYear_CD8_C7,voi,0.01241,1.012,0.8396,0.9997
"90",OneYear_CD8_C8,voi,0.02113,1.021,0.7108,0.9997
"91",OneYear_CD8_C9,voi,4.555e-05,1,0.9995,0.9997
"92",OneYear_CD8_C10,voi,-0.009116,0.9909,0.8676,0.9997
"93",OneYear_CD8_C11,voi,-0.03642,0.9642,0.5256,0.9997
"94",OneYear_CD8_C12,voi,0.006263,1.006,0.9216,0.9997
"95",Birth_TPHE_C1,voi,-0.05922,0.9425,0.4683,0.9997
"96",Birth_TPHE_C2,voi,0.05972,1.062,0.3673,0.9997
"97",Birth_TPHE_C3,voi,0.04912,1.05,0.461,0.9997
"98",Birth_TPHE_C4,voi,-0.01821,0.982,0.779,0.9997
"99",Birth_TPHE_C5,voi,-0.001589,0.9984,0.9833,0.9997
"100",Birth_TPHE_C6,voi,0.0369,1.038,0.6657,0.9997
"101",Birth_TPHE_C8,voi,-0.05007,0.9512,0.5125,0.9997
"102",Birth_TPHE_C9,voi,-0.07398,0.9287,0.3323,0.9997
"103",Birth_TPHE_C10,voi,-0.05313,0.9483,0.4849,0.9997
"104",Birth_TPHE_C11,voi,-0.06722,0.935,0.3594,0.9997
"105",Birth_TPHE_C12,voi,0.0803,1.084,0.1998,0.9997
"106",Birth_TPHE_C13,voi,-0.008418,0.9916,0.8913,0.9997
"107",Birth_TPHE_C14,voi,0.05465,1.056,0.4091,0.9997
"108",Birth_TPHE_C15,voi,0.1267,1.135,0.07315,0.749046538461539
"109",Birth_TPHE_C16,voi,0.001115,1.001,0.9846,0.9997
"110",Birth_TPHE_C17,voi,0.04141,1.042,0.566,0.9997
"111",Birth_TPHE_C18,voi,0.01231,1.012,0.8596,0.9997
"112",Birth_TPHE_C20,voi,0.01174,1.012,0.8935,0.9997
"113",Birth_TPHE_C21,voi,0.07406,1.077,0.301,0.9997
"114",Birth_TPHE_C22,voi,-0.07452,0.9282,0.3787,0.9997
"115",Birth_TPHE_C23,voi,-0.06181,0.9401,0.3461,0.9997
"116",Birth_TPHE_C24,voi,-0.03857,0.9622,0.5859,0.9997
"117",Birth_TPHE_C25,voi,0.03724,1.038,0.6096,0.9997
"118",Birth_TPHE_C26,voi,0.0003071,1,0.9969,0.9997
"119",Birth_TPHE_C27,voi,-0.05914,0.9426,0.4092,0.9997
"120",Discharge_TPHE_C1,voi,-0.022,0.9782,0.7017,0.9997
"121",Discharge_TPHE_C2,voi,-0.02916,0.9713,0.6307,0.9997
"122",Discharge_TPHE_C3,voi,0.1042,1.11,0.07566,0.749046538461539
"123",Discharge_TPHE_C4,voi,-0.03657,0.9641,0.5202,0.9997
"124",Discharge_TPHE_C5,voi,0.05431,1.056,0.3666,0.9997
"125",Discharge_TPHE_C6,voi,0.07176,1.074,0.1805,0.9997
"126",Discharge_TPHE_C8,voi,-0.03913,0.9616,0.5101,0.9997
"127",Discharge_TPHE_C9,voi,-0.06629,0.9359,0.2973,0.9997
"128",Discharge_TPHE_C10,voi,-0.006124,0.9939,0.9044,0.9997
"129",Discharge_TPHE_C11,voi,0.05006,1.051,0.3625,0.9997
"130",Discharge_TPHE_C12,voi,0.07993,1.083,0.1859,0.9997
"131",Discharge_TPHE_C13,voi,-0.01211,0.988,0.8272,0.9997
"132",Discharge_TPHE_C14,voi,0.06551,1.068,0.3219,0.9997
"133",Discharge_TPHE_C15,voi,0.1134,1.12,0.06114,0.749046538461539
"134",Discharge_TPHE_C16,voi,-0.08995,0.914,0.1334,0.997593939393939
"135",Discharge_TPHE_C17,voi,0.1688,1.184,0.07151,0.749046538461539
"136",Discharge_TPHE_C18,voi,0.0007277,1.001,0.9909,0.9997
"137",Discharge_TPHE_C20,voi,0.09712,1.102,0.06994,0.749046538461539
"138",Discharge_TPHE_C21,voi,0.1009,1.106,0.1366,0.997593939393939
"139",Discharge_TPHE_C22,voi,-0.03874,0.962,0.5429,0.9997
"140",Discharge_TPHE_C23,voi,0.0837,1.087,0.2171,0.9997
"141",Discharge_TPHE_C24,voi,0.004478,1.004,0.9468,0.9997
"142",Discharge_TPHE_C25,voi,0.006526,1.007,0.9085,0.9997
"143",Discharge_TPHE_C26,voi,0.02077,1.021,0.7508,0.9997
"144",Discharge_TPHE_C27,voi,0.04489,1.046,0.4447,0.9997
"145",OneYear_TPHE_C1,voi,-0.1353,0.8735,0.03849,0.713545384615385
"146",OneYear_TPHE_C2,voi,0.0009883,1.001,0.9882,0.9997
"147",OneYear_TPHE_C3,voi,-0.1037,0.9015,0.0872,0.778340740740741
"148",OneYear_TPHE_C4,voi,-0.0465,0.9546,0.441,0.9997
"149",OneYear_TPHE_C5,voi,0.0688,1.071,0.2312,0.9997
"150",OneYear_TPHE_C6,voi,0.01586,1.016,0.8195,0.9997
"151",OneYear_TPHE_C8,voi,0.005086,1.005,0.9305,0.9997
"152",OneYear_TPHE_C9,voi,-0.1026,0.9025,0.1274,0.997593939393939
"153",OneYear_TPHE_C10,voi,-0.02701,0.9733,0.6714,0.9997
"154",OneYear_TPHE_C11,voi,-0.08841,0.9154,0.1447,0.9997
"155",OneYear_TPHE_C12,voi,0.002717,1.003,0.9682,0.9997
"156",OneYear_TPHE_C13,voi,-0.01484,0.9853,0.8035,0.9997
"157",OneYear_TPHE_C14,voi,0.005374,1.005,0.9334,0.9997
"158",OneYear_TPHE_C15,voi,-0.05145,0.9499,0.4428,0.9997
"159",OneYear_TPHE_C16,voi,-0.07141,0.9311,0.2451,0.9997
"160",OneYear_TPHE_C17,voi,0.1217,1.129,0.06938,0.749046538461539
"161",OneYear_TPHE_C18,voi,-0.05613,0.9454,0.361,0.9997
"162",OneYear_TPHE_C20,voi,0.004599,1.005,0.9471,0.9997
"163",OneYear_TPHE_C21,voi,0.01937,1.02,0.7609,0.9997
"164",OneYear_TPHE_C22,voi,0.02196,1.022,0.7178,0.9997
"165",OneYear_TPHE_C23,voi,0.0152,1.015,0.793,0.9997
"166",OneYear_TPHE_C24,voi,-0.008662,0.9914,0.8932,0.9997
"167",OneYear_TPHE_C25,voi,0.04826,1.049,0.4833,0.9997
"168",OneYear_TPHE_C26,voi,-0.02253,0.9777,0.7434,0.9997
"169",OneYear_TPHE_C27,voi,-0.0491,0.9521,0.413,0.9997
"170",Birth_TPHE_CD8_C1,voi,-0.08276,0.9206,0.1768,0.9997
"171",Birth_TPHE_CD8_C2,voi,0.07132,1.074,0.2544,0.9997
"172",Birth_TPHE_CD8_C3,voi,-0.01494,0.9852,0.8302,0.9997
"173",Birth_TPHE_CD8_C4,voi,-0.05435,0.9471,0.5086,0.9997
"174",Birth_TPHE_CD8_C5,voi,-0.1382,0.871,0.02046,0.600309090909091
"175",Birth_TPHE_CD8_C6,voi,0.0168,1.017,0.7956,0.9997
"176",Birth_TPHE_CD8_C7,voi,0.0234,1.024,0.6963,0.9997
"177",Birth_TPHE_CD8_C8,voi,0.06329,1.065,0.3139,0.9997
"178",Birth_TPHE_CD8_C9,voi,0.07898,1.082,0.2428,0.9997
"179",Birth_TPHE_CD8_C10,voi,0.009746,1.01,0.8884,0.9997
"180",Birth_TPHE_CD8_C11,voi,0.131,1.14,0.05298,0.749046538461539
"181",Birth_TPHE_CD8_C12,voi,0.02482,1.025,0.7235,0.9997
"182",Birth_TPHE_CD8_C13,voi,-0.03792,0.9628,0.6255,0.9997
"183",Birth_TPHE_CD8_C14,voi,0.03234,1.033,0.6091,0.9997
"184",Birth_TPHE_CD8_C15,voi,-0.005266,0.9947,0.9351,0.9997
"185",Birth_TPHE_CD8_C16,voi,0.004294,1.004,0.941,0.9997
"186",Birth_TPHE_CD8_C17,voi,-0.07795,0.925,0.2154,0.9997
"187",Birth_TPHE_CD8_C18,voi,0.1027,1.108,0.09276,0.798398571428571
"188",Birth_TPHE_CD8_C19,voi,-0.07577,0.927,0.2275,0.9997
"189",Birth_TPHE_CD8_C20,voi,0.1354,1.145,0.02595,0.600309090909091
"190",Birth_TPHE_CD8_C21,voi,0.0533,1.055,0.4152,0.9997
"191",Birth_TPHE_CD8_C22,voi,-0.00122,0.9988,0.983,0.9997
"192",Birth_TPHE_CD8_C23,voi,-0.02761,0.9728,0.7053,0.9997
"193",Birth_TPHE_CD8_C24,voi,-0.0247,0.9756,0.7121,0.9997
"194",Discharge_TPHE_CD8_C1,voi,-0.184,0.8319,0.00355,0.416207
"195",Discharge_TPHE_CD8_C2,voi,0.1243,1.132,0.01978,0.600309090909091
"196",Discharge_TPHE_CD8_C3,voi,0.1283,1.137,0.0274,0.600309090909091
"197",Discharge_TPHE_CD8_C4,voi,-0.0451,0.9559,0.4102,0.9997
"198",Discharge_TPHE_CD8_C5,voi,-0.01915,0.981,0.7336,0.9997
"199",Discharge_TPHE_CD8_C6,voi,0.08355,1.087,0.1706,0.9997
"200",Discharge_TPHE_CD8_C7,voi,-0.05506,0.9464,0.3859,0.9997
"201",Discharge_TPHE_CD8_C8,voi,0.1357,1.145,0.009831,0.53261
"202",Discharge_TPHE_CD8_C9,voi,0.1467,1.158,0.003952,0.416207
"203",Discharge_TPHE_CD8_C10,voi,0.07057,1.073,0.2291,0.9997
"204",Discharge_TPHE_CD8_C11,voi,0.02963,1.03,0.6394,0.9997
"205",Discharge_TPHE_CD8_C12,voi,0.06762,1.07,0.2902,0.9997
"206",Discharge_TPHE_CD8_C13,voi,-0.005352,0.9947,0.9321,0.9997
"207",Discharge_TPHE_CD8_C14,voi,0.1182,1.125,0.0498,0.749046538461539
"208",Discharge_TPHE_CD8_C15,voi,0.004134,1.004,0.9468,0.9997
"209",Discharge_TPHE_CD8_C16,voi,-0.1084,0.8972,0.06724,0.749046538461539
"210",Discharge_TPHE_CD8_C17,voi,-0.1121,0.8939,0.05012,0.749046538461539
"211",Discharge_TPHE_CD8_C18,voi,0.09132,1.096,0.07995,0.749046538461539
"212",Discharge_TPHE_CD8_C19,voi,-0.1386,0.8706,0.01326,0.53261
"213",Discharge_TPHE_CD8_C20,voi,0.09186,1.096,0.1228,0.997593939393939
"214",Discharge_TPHE_CD8_C21,voi,-0.02066,0.9796,0.7325,0.9997
"215",Discharge_TPHE_CD8_C22,voi,-0.02441,0.9759,0.6599,0.9997
"216",Discharge_TPHE_CD8_C23,voi,0.00444,1.004,0.9306,0.9997
"217",Discharge_TPHE_CD8_C24,voi,-0.04153,0.9593,0.4505,0.9997
"218",OneYear_TPHE_CD8_C1,voi,-0.04352,0.9574,0.5135,0.9997
"219",OneYear_TPHE_CD8_C2,voi,0.002082,1.002,0.9731,0.9997
"220",OneYear_TPHE_CD8_C3,voi,-0.04505,0.9559,0.4541,0.9997
"221",OneYear_TPHE_CD8_C4,voi,-0.645,0.5247,0.01181,0.53261
"222",OneYear_TPHE_CD8_C5,voi,0.006487,1.007,0.9073,0.9997
"223",OneYear_TPHE_CD8_C6,voi,0.08979,1.094,0.255,0.9997
"224",OneYear_TPHE_CD8_C7,voi,-0.001796,0.9982,0.98,0.9997
"225",OneYear_TPHE_CD8_C8,voi,0.002456,1.002,0.9677,0.9997
"226",OneYear_TPHE_CD8_C9,voi,-0.005685,0.9943,0.9277,0.9997
"227",OneYear_TPHE_CD8_C10,voi,-0.00298,0.997,0.9598,0.9997
"228",OneYear_TPHE_CD8_C11,voi,-0.04151,0.9593,0.5356,0.9997
"229",OneYear_TPHE_CD8_C12,voi,-0.0387,0.962,0.5365,0.9997
"230",OneYear_TPHE_CD8_C13,voi,-0.04114,0.9597,0.5213,0.9997
"231",OneYear_TPHE_CD8_C14,voi,-0.02386,0.9764,0.6994,0.9997
"232",OneYear_TPHE_CD8_C15,voi,0.01178,1.012,0.8455,0.9997
"233",OneYear_TPHE_CD8_C16,voi,-0.007315,0.9927,0.9131,0.9997
"234",OneYear_TPHE_CD8_C17,voi,-0.01737,0.9828,0.7813,0.9997
"235",OneYear_TPHE_CD8_C18,voi,-0.01453,0.9856,0.8355,0.9997
"236",OneYear_TPHE_CD8_C19,voi,-0.1295,0.8785,0.03484,0.699703333333333
"237",OneYear_TPHE_CD8_C20,voi,-0.03746,0.9632,0.566,0.9997
"238",OneYear_TPHE_CD8_C21,voi,-0.05612,0.9454,0.3814,0.9997
"239",OneYear_TPHE_CD8_C22,voi,-0.04785,0.9533,0.4537,0.9997
"240",OneYear_TPHE_CD8_C23,voi,0.02408,1.024,0.6871,0.9997
"241",OneYear_TPHE_CD8_C24,voi,0.05416,1.056,0.3906,0.9997
