"","var_names","voi_names","var_coeffs","var_exp_coeffs","variable_pvals","adj_variable_pvals"
"196",Discharge_TPHE_CD8_C7,voi,-0.02497,0.9753,0.7814,0.931617511520737
"197",Discharge_TPHE_CD8_C8,voi,0.08361,1.087,0.3902,0.818481578947368
"198",Discharge_TPHE_CD8_C9,voi,0.01664,1.017,0.88,0.943710407239819
"199",Discharge_TPHE_CD8_C10,voi,-0.002611,0.9974,0.9764,0.981240254237288
"200",Discharge_TPHE_CD8_C11,voi,-0.03986,0.9609,0.6688,0.931617511520737
"201",Discharge_TPHE_CD8_C12,voi,0.09365,1.098,0.3622,0.817537142857143
"202",Discharge_TPHE_CD8_C13,voi,-0.0297,0.9707,0.7446,0.931617511520737
"203",Discharge_TPHE_CD8_C14,voi,0.0976,1.103,0.3995,0.822815384615385
"204",Discharge_TPHE_CD8_C15,voi,-0.0446,0.9564,0.64,0.931617511520737
"205",Discharge_TPHE_CD8_C16,voi,-0.03232,0.9682,0.7201,0.931617511520737
"206",Discharge_TPHE_CD8_C17,voi,0.01107,1.011,0.9029,0.955300446428571
"207",Discharge_TPHE_CD8_C18,voi,-0.0395,0.9613,0.6649,0.931617511520737
"208",Discharge_TPHE_CD8_C19,voi,-0.02745,0.9729,0.7906,0.931617511520737
"209",Discharge_TPHE_CD8_C20,voi,-0.06033,0.9415,0.5357,0.913090540540541
"210",Discharge_TPHE_CD8_C21,voi,-0.03208,0.9684,0.7308,0.931617511520737
"211",Discharge_TPHE_CD8_C22,voi,-0.02966,0.9708,0.7424,0.931617511520737
"212",Discharge_TPHE_CD8_C23,voi,-0.09435,0.91,0.3164,0.791915151515151
"213",Discharge_TPHE_CD8_C24,voi,0.05233,1.054,0.5654,0.913090540540541
"214",OneYear_TPHE_CD8_C1,voi,-0.3275,0.7207,0.001764,0.069678
"215",OneYear_TPHE_CD8_C2,voi,-0.1172,0.8894,0.4062,0.822815384615385
"216",OneYear_TPHE_CD8_C3,voi,-0.269,0.7641,0.01755,0.189061363636364
"217",OneYear_TPHE_CD8_C4,voi,0.0926,1.097,0.2899,0.779466666666667
"218",OneYear_TPHE_CD8_C5,voi,-0.04351,0.9574,0.6764,0.931617511520737
"219",OneYear_TPHE_CD8_C6,voi,0.09693,1.102,0.3252,0.791915151515151
"220",OneYear_TPHE_CD8_C7,voi,-0.2005,0.8183,0.04632,0.3430575
"221",OneYear_TPHE_CD8_C8,voi,-0.2353,0.7903,0.07221,0.409276428571429
"222",OneYear_TPHE_CD8_C9,voi,-0.08037,0.9228,0.5084,0.893051111111111
"223",OneYear_TPHE_CD8_C10,voi,0.001336,1.001,0.9904,0.9904
"224",OneYear_TPHE_CD8_C11,voi,-0.2057,0.814,0.02735,0.240072222222222
"225",OneYear_TPHE_CD8_C12,voi,-0.3092,0.734,0.002943,0.0789736666666667
"226",OneYear_TPHE_CD8_C13,voi,-0.1768,0.8379,0.1386,0.577235593220339
"227",OneYear_TPHE_CD8_C14,voi,0.01348,1.014,0.8939,0.950019282511211
"228",OneYear_TPHE_CD8_C15,voi,0.05864,1.06,0.6312,0.931617511520737
"229",OneYear_TPHE_CD8_C16,voi,-0.298,0.7423,0.0009702,0.0598425
"230",OneYear_TPHE_CD8_C17,voi,-0.2555,0.7745,0.007095,0.1209885
"231",OneYear_TPHE_CD8_C18,voi,-0.2739,0.7604,0.001575,0.069678
"232",OneYear_TPHE_CD8_C19,voi,-0.1286,0.8793,0.2871,0.779466666666667
"233",OneYear_TPHE_CD8_C20,voi,-0.2258,0.7979,0.01084,0.154189411764706
"234",OneYear_TPHE_CD8_C21,voi,0.0649,1.067,0.5087,0.893051111111111
"235",OneYear_TPHE_CD8_C22,voi,-0.1268,0.8809,0.2763,0.779466666666667
"236",OneYear_TPHE_CD8_C23,voi,-0.278,0.7573,0.002999,0.0789736666666667
"237",OneYear_TPHE_CD8_C24,voi,0.3679,1.445,9.946e-05,0.02357202
