"","var_names","voi_names","var_coeffs","var_exp_coeffs","variable_pvals","adj_variable_pvals"
"131",Discharge_TPHE_C12,voi,-0.1289,0.8791,0.1793,0.978288
"132",Discharge_TPHE_C13,voi,-0.02763,0.9727,0.8603,0.978288
"133",Discharge_TPHE_C14,voi,-0.0147,0.9854,0.8711,0.978288
"134",Discharge_TPHE_C15,voi,-0.1808,0.8346,0.07055,0.978288
"135",Discharge_TPHE_C16,voi,-0.06749,0.9347,0.5453,0.978288
"136",Discharge_TPHE_C17,voi,0.03851,1.039,0.7257,0.978288
"137",Discharge_TPHE_C18,voi,-0.07627,0.9266,0.4736,0.978288
"138",Discharge_TPHE_C20,voi,-0.07757,0.9254,0.4279,0.978288
"139",Discharge_TPHE_C21,voi,-0.1109,0.895,NaN,NaN
"140",Discharge_TPHE_C22,voi,0.1149,1.122,0.2463,0.978288
"141",Discharge_TPHE_C23,voi,0.1494,1.161,0.214,0.978288
"142",Discharge_TPHE_C24,voi,0.02578,1.026,0.8101,0.978288
"143",Discharge_TPHE_C25,voi,0.05485,1.056,0.5717,0.978288
"144",Discharge_TPHE_C26,voi,-0.04738,0.9537,0.7597,0.978288
"145",Discharge_TPHE_C27,voi,0.02699,1.027,0.7958,0.978288
"146",OneYear_TPHE_C1,voi,-0.1018,0.9032,0.556,0.978288
"147",OneYear_TPHE_C2,voi,0.01479,1.015,0.9034,0.978288
"148",OneYear_TPHE_C3,voi,0.2231,1.25,0.1686,0.978288
"149",OneYear_TPHE_C4,voi,-0.1141,0.8922,0.3697,0.978288
"150",OneYear_TPHE_C5,voi,-0.01048,0.9896,0.9265,0.978288
"151",OneYear_TPHE_C6,voi,0.1049,1.111,0.4001,0.978288
"152",OneYear_TPHE_C8,voi,-0.04434,0.9566,0.7207,0.978288
"153",OneYear_TPHE_C9,voi,-0.0773,0.9256,0.5903,0.978288
"154",OneYear_TPHE_C10,voi,-0.08208,0.9212,0.5057,0.978288
"155",OneYear_TPHE_C11,voi,0.1049,1.111,0.3832,0.978288
"156",OneYear_TPHE_C12,voi,0.2096,1.233,0.3387,0.978288
"157",OneYear_TPHE_C13,voi,0.0865,1.09,0.5277,0.978288
"158",OneYear_TPHE_C14,voi,0.1056,1.111,0.4051,0.978288
"159",OneYear_TPHE_C15,voi,0.0601,1.062,0.6606,0.978288
"160",OneYear_TPHE_C16,voi,0.5018,1.652,0.0003114,0.0713106
"161",OneYear_TPHE_C17,voi,0.1001,1.105,0.4371,0.978288
"162",OneYear_TPHE_C18,voi,0.02592,1.026,0.8334,0.978288
"163",OneYear_TPHE_C20,voi,0.07147,1.074,0.5536,0.978288
"164",OneYear_TPHE_C21,voi,0.0958,1.101,0.475,0.978288
"165",OneYear_TPHE_C22,voi,0.05433,1.056,0.64,0.978288
"166",OneYear_TPHE_C23,voi,-0.06363,0.9384,0.59,0.978288
"167",OneYear_TPHE_C24,voi,0.06144,1.063,0.5985,0.978288
"168",OneYear_TPHE_C25,voi,0.0303,1.031,0.8007,0.978288
"169",OneYear_TPHE_C26,voi,-0.06265,0.9393,0.5983,0.978288
"170",OneYear_TPHE_C27,voi,-0.1132,0.893,0.3892,0.978288
"171",Birth_TPHE_CD8_C1,voi,0.1537,1.166,0.4893,0.978288
"172",Birth_TPHE_CD8_C2,voi,-0.09589,0.9086,0.5295,0.978288
"173",Birth_TPHE_CD8_C3,voi,0.02913,1.03,0.8734,0.978288
"174",Birth_TPHE_CD8_C4,voi,-0.04501,0.956,0.754,0.978288
"175",Birth_TPHE_CD8_C5,voi,0.08305,1.087,0.4851,0.978288
"176",Birth_TPHE_CD8_C6,voi,0.1959,1.216,0.1554,0.978288
"177",Birth_TPHE_CD8_C7,voi,-0.1009,0.9041,0.549,0.978288
"178",Birth_TPHE_CD8_C8,voi,-0.07622,0.9266,0.5179,0.978288
"179",Birth_TPHE_CD8_C9,voi,0.02095,1.021,NaN,NaN
"180",Birth_TPHE_CD8_C10,voi,0.009856,1.01,0.9353,0.978288
"181",Birth_TPHE_CD8_C11,voi,-0.01857,0.9816,0.8799,0.978288
"182",Birth_TPHE_CD8_C12,voi,-0.0178,0.9824,0.8397,0.978288
"183",Birth_TPHE_CD8_C13,voi,0.08617,1.09,0.5641,0.978288
"184",Birth_TPHE_CD8_C14,voi,0.1914,1.211,0.1498,0.978288
"185",Birth_TPHE_CD8_C15,voi,-0.03979,0.961,0.7386,0.978288
"186",Birth_TPHE_CD8_C16,voi,-0.04198,0.9589,0.7783,0.978288
"187",Birth_TPHE_CD8_C17,voi,0.08874,1.093,0.7465,0.978288
"188",Birth_TPHE_CD8_C18,voi,-0.00367,0.9963,0.9778,0.990779646017699
"189",Birth_TPHE_CD8_C19,voi,0.05237,1.054,0.8568,0.978288
"190",Birth_TPHE_CD8_C20,voi,-0.04934,0.9519,0.7015,0.978288
"191",Birth_TPHE_CD8_C21,voi,-0.1003,0.9045,0.4072,0.978288
"192",Birth_TPHE_CD8_C22,voi,0.2118,1.236,0.0864,0.978288
"193",Birth_TPHE_CD8_C23,voi,0.03221,1.033,0.8131,0.978288
"194",Birth_TPHE_CD8_C24,voi,0.02896,1.029,0.8278,0.978288
"195",Discharge_TPHE_CD8_C1,voi,-0.05671,0.9449,0.5084,0.978288
"196",Discharge_TPHE_CD8_C2,voi,-0.008493,0.9915,0.9529,0.978288
"197",Discharge_TPHE_CD8_C3,voi,-0.04081,0.96,0.7555,0.978288
"198",Discharge_TPHE_CD8_C4,voi,0.0785,1.082,0.3589,0.978288
"199",Discharge_TPHE_CD8_C5,voi,0.0007155,1.001,0.9938,0.9938
"200",Discharge_TPHE_CD8_C6,voi,0.1643,1.179,0.1749,0.978288
"201",Discharge_TPHE_CD8_C7,voi,-0.2901,0.7482,0.319,0.978288
"202",Discharge_TPHE_CD8_C8,voi,-0.09832,0.9064,0.5885,0.978288
"203",Discharge_TPHE_CD8_C9,voi,0.0833,1.087,0.4767,0.978288
"204",Discharge_TPHE_CD8_C10,voi,-0.01554,0.9846,0.8945,0.978288
"205",Discharge_TPHE_CD8_C11,voi,-0.06816,0.9341,0.5657,0.978288
"206",Discharge_TPHE_CD8_C12,voi,-0.04532,0.9557,0.3331,0.978288
"207",Discharge_TPHE_CD8_C13,voi,-0.2047,0.8149,0.4373,0.978288
"208",Discharge_TPHE_CD8_C14,voi,0.1318,1.141,0.3187,0.978288
"209",Discharge_TPHE_CD8_C15,voi,0.08053,1.084,0.3999,0.978288
"210",Discharge_TPHE_CD8_C16,voi,-0.2311,0.7936,0.4563,0.978288
"211",Discharge_TPHE_CD8_C17,voi,-0.1203,0.8866,0.3966,0.978288
"212",Discharge_TPHE_CD8_C18,voi,0.01578,1.016,0.8576,0.978288
"213",Discharge_TPHE_CD8_C19,voi,0.02717,1.028,0.6571,0.978288
"214",Discharge_TPHE_CD8_C20,voi,-0.1441,0.8658,0.29,0.978288
"215",Discharge_TPHE_CD8_C21,voi,0.01042,1.01,0.9196,0.978288
"216",Discharge_TPHE_CD8_C22,voi,-0.2326,0.7924,0.4299,0.978288
"217",Discharge_TPHE_CD8_C23,voi,0.1053,1.111,0.4011,0.978288
"218",Discharge_TPHE_CD8_C24,voi,0.0345,1.035,0.729,0.978288
"219",OneYear_TPHE_CD8_C1,voi,0.1258,1.134,0.331,0.978288
"220",OneYear_TPHE_CD8_C2,voi,-0.1511,0.8598,0.3314,0.978288
"221",OneYear_TPHE_CD8_C3,voi,-0.1585,0.8534,0.2217,0.978288
"222",OneYear_TPHE_CD8_C4,voi,0.1174,1.125,0.2592,0.978288
"223",OneYear_TPHE_CD8_C5,voi,-0.03644,0.9642,0.7321,0.978288
"224",OneYear_TPHE_CD8_C6,voi,0.006439,1.006,0.96,0.978288
"225",OneYear_TPHE_CD8_C7,voi,0.1168,1.124,0.291,0.978288
"226",OneYear_TPHE_CD8_C8,voi,-0.1426,0.8671,0.2878,0.978288
"227",OneYear_TPHE_CD8_C9,voi,-0.02168,0.9785,0.8542,0.978288
"228",OneYear_TPHE_CD8_C10,voi,-0.1696,0.844,0.1527,0.978288
"229",OneYear_TPHE_CD8_C11,voi,0.2521,1.287,0.0766,0.978288
"230",OneYear_TPHE_CD8_C12,voi,-0.05215,0.9492,0.6705,0.978288
"231",OneYear_TPHE_CD8_C13,voi,0.1165,1.124,0.3109,0.978288
"232",OneYear_TPHE_CD8_C14,voi,-0.02743,0.9729,0.8213,0.978288
"233",OneYear_TPHE_CD8_C15,voi,0.01217,1.012,0.9202,0.978288
"234",OneYear_TPHE_CD8_C16,voi,0.1905,1.21,0.07887,0.978288
"235",OneYear_TPHE_CD8_C17,voi,0.09391,1.098,0.4239,0.978288
"236",OneYear_TPHE_CD8_C18,voi,0.07185,1.074,0.587,0.978288
"237",OneYear_TPHE_CD8_C19,voi,0.1446,1.156,0.2108,0.978288
"238",OneYear_TPHE_CD8_C20,voi,0.06613,1.068,0.6725,0.978288
"239",OneYear_TPHE_CD8_C21,voi,-0.007157,0.9929,0.9563,0.978288
"240",OneYear_TPHE_CD8_C22,voi,0.1372,1.147,0.2916,0.978288
"241",OneYear_TPHE_CD8_C23,voi,-0.1481,0.8624,0.2138,0.978288
"242",OneYear_TPHE_CD8_C24,voi,-0.01998,0.9802,0.8917,0.978288
