"","var_names","voi_names","var_coeffs","var_exp_coeffs","variable_pvals","adj_variable_pvals"
"1",Birth_CD4_C1,voi,-0.1628,0.8497,0.07156,0.260918769230769
"2",Birth_CD4_C2,voi,-0.04304,0.9579,0.6342,0.8324625
"3",Birth_CD4_C3,voi,0.09236,1.097,0.2442,0.540891588785047
"4",Birth_CD4_C4,voi,-0.01892,0.9813,0.8162,0.91245
"5",Birth_CD4_C5,voi,-0.04927,0.9519,0.6815,0.8483859375
"6",Birth_CD4_C6,voi,-0.07864,0.9244,0.35,0.619029850746269
"7",Birth_CD4_C7,voi,-0.0003596,0.9996,0.9964,0.9976
"8",Birth_CD4_C8,voi,-0.08163,0.9216,0.2914,0.57749
"9",Birth_CD4_C9,voi,0.1659,1.181,0.03507,0.170349795918367
"10",Birth_CD4_C10,voi,-0.008972,0.9911,0.9232,0.968134513274336
"11",Birth_CD4_C11,voi,-0.03911,0.9616,0.6861,0.8483859375
"12",Birth_CD4_C12,voi,0.1052,1.111,0.2378,0.531684905660377
"13",Birth_CD4_C13,voi,-0.03633,0.9643,0.6948,0.8532
"14",Birth_CD4_C14,voi,-0.1549,0.8565,0.05498,0.224659655172414
"15",Birth_CD4_C15,voi,-0.1199,0.887,0.1642,0.452504651162791
"16",Birth_CD4_C16,voi,-0.05718,0.9444,0.5722,0.814740718562874
"17",Birth_CD4_C17,voi,-0.0002686,0.9997,0.9976,0.9976
"18",Birth_CD4_C18,voi,0.1761,1.193,0.05431,0.224659655172414
"19",Birth_CD8_C1,voi,0.01277,1.013,0.8907,0.950882432432432
"20",Birth_CD8_C2,voi,-0.2054,0.8143,0.004858,0.0919876
"21",Birth_CD8_C3,voi,0.0654,1.068,0.5107,0.751775776397516
"22",Birth_CD8_C4,voi,0.1558,1.169,0.08063,0.281019264705882
"23",Birth_CD8_C5,voi,0.0592,1.061,0.5464,0.796349079754601
"24",Birth_CD8_C6,voi,0.09716,1.102,0.2173,0.509895145631068
"25",Birth_CD8_C7,voi,0.06028,1.062,0.4649,0.701791719745223
"26",Birth_CD8_C8,voi,0.03527,1.036,0.7095,0.862315384615385
"27",Birth_CD8_C9,voi,-0.01296,0.9871,0.8811,0.948
"28",Birth_CD8_C10,voi,-0.05386,0.9476,0.5601,0.809412804878049
"29",Birth_CD8_C11,voi,0.06238,1.064,0.4417,0.692601315789474
"30",Birth_CD8_C12,voi,-0.02297,0.9773,0.7874,0.888637142857143
"31",Discharge_CD4_C1,voi,0.02839,1.029,0.7229,0.868281818181818
"32",Discharge_CD4_C2,voi,-0.03361,0.9669,0.7534,0.873662926829268
"33",Discharge_CD4_C3,voi,0.1771,1.194,0.07024,0.2601075
"34",Discharge_CD4_C4,voi,-0.03583,0.9648,0.7247,0.868281818181818
"35",Discharge_CD4_C5,voi,-0.028,0.9724,0.7404,0.873008955223881
"36",Discharge_CD4_C6,voi,-0.07829,0.9247,0.4213,0.678812837837838
"37",Discharge_CD4_C7,voi,0.02192,1.022,0.7809,0.886198564593301
"38",Discharge_CD4_C8,voi,-0.2178,0.8043,0.00755,0.0961097368421053
"39",Discharge_CD4_C9,voi,0.2021,1.224,0.05021,0.216359454545455
"40",Discharge_CD4_C10,voi,-0.005418,0.9946,0.9548,0.9796
"41",Discharge_CD4_C11,voi,-0.2045,0.815,0.01753,0.115169189189189
"42",Discharge_CD4_C12,voi,-0.04353,0.9574,0.6369,0.8324625
"43",Discharge_CD4_C13,voi,-0.06134,0.9405,0.6335,0.8324625
"44",Discharge_CD4_C14,voi,0.01723,1.017,0.8417,0.927827441860465
"45",Discharge_CD4_C15,voi,-0.1473,0.8631,0.1265,0.393784615384615
"46",Discharge_CD4_C16,voi,-0.2049,0.8147,0.00557,0.0919876
"47",Discharge_CD4_C17,voi,-0.08999,0.9139,0.3224,0.603609375
"48",Discharge_CD4_C18,voi,-0.0006477,0.9994,0.9938,0.9976
"49",Discharge_CD8_C1,voi,0.06654,1.069,0.3927,0.655421830985915
"50",Discharge_CD8_C2,voi,0.08929,1.093,0.291,0.57749
"51",Discharge_CD8_C3,voi,0.1008,1.106,0.2482,0.544661111111111
"52",Discharge_CD8_C4,voi,-0.01529,0.9848,0.8577,0.933323394495413
"53",Discharge_CD8_C5,voi,-0.01099,0.9891,0.901,0.957565022421525
"54",Discharge_CD8_C6,voi,0.09422,1.099,0.2667,0.557365789473684
"55",Discharge_CD8_C7,voi,0.02543,1.026,0.7628,0.877590291262136
"56",Discharge_CD8_C8,voi,-0.001867,0.9981,0.9869,0.9976
"57",Discharge_CD8_C9,voi,0.0334,1.034,0.7527,0.873662926829268
"58",Discharge_CD8_C10,voi,-0.06921,0.9331,0.4107,0.673570344827586
"59",Discharge_CD8_C11,voi,-0.03027,0.9702,0.7254,0.868281818181818
"60",Discharge_CD8_C12,voi,-0.03229,0.9682,0.7401,0.873008955223881
"61",OneYear_CD4_C1,voi,0.1712,1.187,0.01639,0.115169189189189
"62",OneYear_CD4_C2,voi,-0.06263,0.9393,0.4442,0.692601315789474
"63",OneYear_CD4_C3,voi,0.08769,1.092,0.3326,0.60435
"64",OneYear_CD4_C4,voi,0.07469,1.078,0.4271,0.679346979865772
"65",OneYear_CD4_C5,voi,0.1376,1.148,0.05789,0.2286655
"66",OneYear_CD4_C6,voi,0.06686,1.069,0.4596,0.701791719745223
"67",OneYear_CD4_C7,voi,-0.1645,0.8483,0.01251,0.114033461538462
"68",OneYear_CD4_C8,voi,0.09585,1.101,0.2554,0.550270909090909
"69",OneYear_CD4_C9,voi,0.1652,1.18,0.04129,0.18463641509434
"70",OneYear_CD4_C10,voi,0.1979,1.219,0.01207,0.114033461538462
