"","var_names","voi_names","var_coeffs","var_exp_coeffs","variable_pvals","adj_variable_pvals"
"92",OneYear_CD8_C2,voi,0.06725,1.07,0.6894,0.9906
"93",OneYear_CD8_C3,voi,-0.03153,0.969,0.849,0.9906
"94",OneYear_CD8_C4,voi,-0.3158,0.7292,0.08723,0.655748823529412
"95",OneYear_CD8_C5,voi,-0.08149,0.9217,0.6587,0.9906
"96",OneYear_CD8_C6,voi,0.04064,1.041,0.7991,0.9906
"97",OneYear_CD8_C7,voi,0.07658,1.08,0.6181,0.9906
"98",OneYear_CD8_C8,voi,0.01496,1.015,0.926,0.9906
"99",OneYear_CD8_C9,voi,0.04271,1.044,0.7978,0.9906
"100",OneYear_CD8_C10,voi,0.2074,1.23,0.1618,0.744736363636364
"101",OneYear_CD8_C11,voi,0.07419,1.077,0.6486,0.9906
"102",OneYear_CD8_C12,voi,-0.02727,0.9731,0.8746,0.9906
"103",Birth_TPHE_C1,voi,-0.4622,0.6299,0.02786,0.301614782608696
"104",Birth_TPHE_C2,voi,0.2131,1.237,0.2095,0.828023809523809
"105",Birth_TPHE_C3,voi,-0.01805,0.9821,0.9129,0.9906
"106",Birth_TPHE_C4,voi,-0.4635,0.6291,0.004516,0.0912106153846154
"107",Birth_TPHE_C5,voi,0.3065,1.359,0.1247,0.7221
"108",Birth_TPHE_C6,voi,0.2737,1.315,0.1919,0.809883050847458
"109",Birth_TPHE_C8,voi,-0.5114,0.5996,0.004762,0.0912106153846154
"110",Birth_TPHE_C9,voi,-0.4239,0.6545,0.02439,0.293140909090909
"111",Birth_TPHE_C10,voi,-0.5057,0.6031,0.0007652,0.0476337
"112",Birth_TPHE_C11,voi,0.1516,1.164,0.4047,0.891772566371681
"113",Birth_TPHE_C12,voi,0.1283,1.137,0.4985,0.941689130434783
"114",Birth_TPHE_C13,voi,0.384,1.468,0.0142,0.2209875
"115",Birth_TPHE_C14,voi,0.09982,1.105,0.5185,0.941689130434783
"116",Birth_TPHE_C15,voi,0.06025,1.062,0.7204,0.9906
"117",Birth_TPHE_C16,voi,0.2022,1.224,0.133,0.726673469387755
"118",Birth_TPHE_C17,voi,0.09267,1.097,0.6278,0.9906
"119",Birth_TPHE_C18,voi,0.2389,1.27,0.1429,0.726673469387755
"120",Birth_TPHE_C20,voi,0.0435,1.044,0.8118,0.9906
"121",Birth_TPHE_C21,voi,0.09051,1.095,0.5789,0.985159183673469
"122",Birth_TPHE_C22,voi,0.06272,1.065,0.773,0.9906
"123",Birth_TPHE_C23,voi,-0.007162,0.9929,0.9683,0.9906
"124",Birth_TPHE_C24,voi,0.201,1.223,0.2043,0.828023809523809
"125",Birth_TPHE_C25,voi,0.1611,1.175,0.3978,0.884394642857143
"126",Birth_TPHE_C26,voi,-0.01263,0.9875,0.9513,0.9906
"127",Birth_TPHE_C27,voi,-0.1472,0.8632,0.4124,0.892935652173913
"128",Discharge_TPHE_C1,voi,-0.2745,0.7599,0.1168,0.6972
"129",Discharge_TPHE_C2,voi,-0.1562,0.8554,0.3491,0.884394642857143
"130",Discharge_TPHE_C3,voi,0.03124,1.032,0.8399,0.9906
"131",Discharge_TPHE_C4,voi,-0.02807,0.9723,0.8569,0.9906
"132",Discharge_TPHE_C5,voi,-0.1692,0.8444,0.3863,0.884394642857143
"133",Discharge_TPHE_C6,voi,-0.3267,0.7213,0.1045,0.6853725
"134",Discharge_TPHE_C8,voi,0.02169,1.022,0.8943,0.9906
"135",Discharge_TPHE_C9,voi,-0.03745,0.9632,0.8205,0.9906
"136",Discharge_TPHE_C10,voi,0.03796,1.039,0.7989,0.9906
"137",Discharge_TPHE_C11,voi,-0.3202,0.726,0.1052,0.6853725
"138",Discharge_TPHE_C12,voi,0.0281,1.028,0.8558,0.9906
"139",Discharge_TPHE_C13,voi,0.01282,1.013,0.9345,0.9906
"140",Discharge_TPHE_C14,voi,0.1484,1.16,0.3349,0.884394642857143
"141",Discharge_TPHE_C15,voi,-0.05469,0.9468,0.7266,0.9906
"142",Discharge_TPHE_C16,voi,-0.1759,0.8387,0.2914,0.884394642857143
"143",Discharge_TPHE_C17,voi,-0.01587,0.9843,0.9391,0.9906
"144",Discharge_TPHE_C18,voi,0.005523,1.006,0.9699,0.9906
"145",Discharge_TPHE_C20,voi,-0.3558,0.7006,0.05533,0.529891153846154
"146",Discharge_TPHE_C21,voi,0.0647,1.067,0.7007,0.9906
"147",Discharge_TPHE_C22,voi,0.1094,1.116,0.4804,0.934528125
"148",Discharge_TPHE_C23,voi,0.04109,1.042,0.8417,0.9906
"149",Discharge_TPHE_C24,voi,-0.03375,0.9668,0.8506,0.9906
"150",Discharge_TPHE_C25,voi,-0.02278,0.9775,0.889,0.9906
"151",Discharge_TPHE_C26,voi,0.013,1.013,0.9386,0.9906
"152",Discharge_TPHE_C27,voi,-0.1597,0.8524,0.2948,0.884394642857143
"153",OneYear_TPHE_C1,voi,-0.6606,0.5165,3.178e-05,0.00791322
"154",OneYear_TPHE_C2,voi,0.1579,1.171,0.3527,0.884394642857143
"155",OneYear_TPHE_C3,voi,-0.5547,0.5743,0.002003,0.0554163333333333
"156",OneYear_TPHE_C4,voi,-0.5691,0.566,0.001618,0.053379375
"157",OneYear_TPHE_C5,voi,0.02448,1.025,0.8878,0.9906
"158",OneYear_TPHE_C6,voi,-0.1475,0.8629,0.3651,0.884394642857143
"159",OneYear_TPHE_C8,voi,-0.2018,0.8172,0.2362,0.873634285714286
"160",OneYear_TPHE_C9,voi,-0.4405,0.6437,0.02566,0.293140909090909
"161",OneYear_TPHE_C10,voi,-0.4721,0.6237,0.003217,0.0728211818181818
"162",OneYear_TPHE_C11,voi,-0.5604,0.571,0.001303,0.053379375
"163",OneYear_TPHE_C12,voi,-0.209,0.8114,0.3094,0.884394642857143
"164",OneYear_TPHE_C13,voi,0.3718,1.45,0.02192,0.287267368421053
"165",OneYear_TPHE_C14,voi,0.1807,1.198,0.2528,0.884394642857143
"166",OneYear_TPHE_C15,voi,-0.2187,0.8036,0.2025,0.828023809523809
"167",OneYear_TPHE_C16,voi,-0.5449,0.5799,0.0003891,0.0367358
"168",OneYear_TPHE_C17,voi,-0.3062,0.7362,0.0745,0.629389
"169",OneYear_TPHE_C18,voi,-0.1548,0.8566,0.3629,0.884394642857143
"170",OneYear_TPHE_C20,voi,-0.4325,0.6489,0.02079,0.287267368421053
"171",OneYear_TPHE_C21,voi,-0.3422,0.7102,0.08312,0.655748823529412
"172",OneYear_TPHE_C22,voi,0.1453,1.156,0.3818,0.884394642857143
"173",OneYear_TPHE_C23,voi,-0.4729,0.6232,0.0159,0.232888235294118
"174",OneYear_TPHE_C24,voi,0.03178,1.032,0.8637,0.9906
"175",OneYear_TPHE_C25,voi,0.2034,1.226,0.2945,0.884394642857143
"176",OneYear_TPHE_C26,voi,0.1581,1.171,0.3589,0.884394642857143
"177",OneYear_TPHE_C27,voi,-0.4868,0.6146,0.005867,0.104348785714286
"178",Birth_TPHE_CD8_C1,voi,-0.07087,0.9316,0.7158,0.9906
"179",Birth_TPHE_CD8_C2,voi,-0.4397,0.6442,0.0364,0.362544
"180",Birth_TPHE_CD8_C3,voi,-0.249,0.7796,0.1787,0.767177586206897
"181",Birth_TPHE_CD8_C4,voi,0.1345,1.144,0.3332,0.884394642857143
"182",Birth_TPHE_CD8_C5,voi,-0.1254,0.8822,0.4522,0.930560330578512
"183",Birth_TPHE_CD8_C6,voi,0.1301,1.139,0.3822,0.884394642857143
"184",Birth_TPHE_CD8_C7,voi,-0.05431,0.9471,0.7978,0.9906
"185",Birth_TPHE_CD8_C8,voi,-0.2367,0.7892,0.1772,0.767177586206897
"186",Birth_TPHE_CD8_C9,voi,-0.2484,0.78,0.1296,0.726673469387755
"187",Birth_TPHE_CD8_C10,voi,0.06522,1.067,0.7027,0.9906
"188",Birth_TPHE_CD8_C11,voi,0.009347,1.009,0.9592,0.9906
"189",Birth_TPHE_CD8_C12,voi,0.08562,1.089,0.5968,0.9906
"190",Birth_TPHE_CD8_C13,voi,-0.1098,0.896,0.6004,0.9906
"191",Birth_TPHE_CD8_C14,voi,-0.1887,0.828,0.2771,0.884394642857143
"192",Birth_TPHE_CD8_C15,voi,0.2946,1.343,0.06021,0.55527
"193",Birth_TPHE_CD8_C16,voi,0.08028,1.084,0.6116,0.9906
"194",Birth_TPHE_CD8_C17,voi,-0.4459,0.6402,0.01286,0.213476
"195",Birth_TPHE_CD8_C18,voi,-0.1762,0.8385,0.3007,0.884394642857143
"196",Birth_TPHE_CD8_C19,voi,-0.3144,0.7302,0.1031,0.6853725
"197",Birth_TPHE_CD8_C20,voi,0.005241,1.005,0.974,0.9906
"198",Birth_TPHE_CD8_C21,voi,0.002023,1.002,0.9906,0.9906
"199",Birth_TPHE_CD8_C22,voi,0.1063,1.112,0.4391,0.918789075630252
"200",Birth_TPHE_CD8_C23,voi,-0.0492,0.952,0.7886,0.9906
"201",Birth_TPHE_CD8_C24,voi,-0.02455,0.9758,0.8914,0.9906
"202",Discharge_TPHE_CD8_C1,voi,0.0531,1.055,0.7425,0.9906
"203",Discharge_TPHE_CD8_C2,voi,-0.1862,0.8301,0.2214,0.842072727272727
"204",Discharge_TPHE_CD8_C3,voi,-0.03814,0.9626,0.807,0.9906
"205",Discharge_TPHE_CD8_C4,voi,0.0938,1.098,0.4739,0.934528125
"206",Discharge_TPHE_CD8_C5,voi,0.1279,1.136,0.3231,0.884394642857143
"207",Discharge_TPHE_CD8_C6,voi,-0.08766,0.9161,0.5815,0.985159183673469
"208",Discharge_TPHE_CD8_C7,voi,-0.2887,0.7493,0.08954,0.655748823529412
"209",Discharge_TPHE_CD8_C8,voi,-0.03025,0.9702,0.8416,0.9906
"210",Discharge_TPHE_CD8_C9,voi,-0.2187,0.8036,0.1608,0.744736363636364
"211",Discharge_TPHE_CD8_C10,voi,0.06277,1.065,0.6653,0.9906
"212",Discharge_TPHE_CD8_C11,voi,-0.1237,0.8836,0.4264,0.907466666666667
"213",Discharge_TPHE_CD8_C12,voi,0.1543,1.167,0.3376,0.884394642857143
"214",Discharge_TPHE_CD8_C13,voi,-0.04353,0.9574,0.8099,0.9906
"215",Discharge_TPHE_CD8_C14,voi,-0.2095,0.811,0.2232,0.842072727272727
"216",Discharge_TPHE_CD8_C15,voi,0.2671,1.306,0.07583,0.629389
"217",Discharge_TPHE_CD8_C16,voi,-0.009031,0.991,0.9493,0.9906
"218",Discharge_TPHE_CD8_C17,voi,-0.5876,0.5557,0.001715,0.053379375
"219",Discharge_TPHE_CD8_C18,voi,-0.1297,0.8784,0.3515,0.884394642857143
"220",Discharge_TPHE_CD8_C19,voi,-0.5852,0.557,0.001491,0.053379375
"221",Discharge_TPHE_CD8_C20,voi,-0.1287,0.8792,0.4113,0.892935652173913
"222",Discharge_TPHE_CD8_C21,voi,-0.1934,0.8242,0.2456,0.873634285714286
"223",Discharge_TPHE_CD8_C22,voi,0.08556,1.089,0.5127,0.941689130434783
"224",Discharge_TPHE_CD8_C23,voi,0.1423,1.153,0.2936,0.884394642857143
"225",Discharge_TPHE_CD8_C24,voi,-0.2766,0.7584,0.06299,0.560161071428571
"226",OneYear_TPHE_CD8_C1,voi,-0.1679,0.8454,0.355,0.884394642857143
"227",OneYear_TPHE_CD8_C2,voi,-0.3127,0.7314,0.1176,0.6972
"228",OneYear_TPHE_CD8_C3,voi,-0.3251,0.7224,0.1,0.6853725
"229",OneYear_TPHE_CD8_C4,voi,-0.02293,0.9773,0.8814,0.9906
"230",OneYear_TPHE_CD8_C5,voi,-0.09597,0.9085,0.5554,0.967095104895105
"231",OneYear_TPHE_CD8_C6,voi,-0.03293,0.9676,0.8408,0.9906
"232",OneYear_TPHE_CD8_C7,voi,-0.01961,0.9806,0.9168,0.9906
"233",OneYear_TPHE_CD8_C8,voi,-0.17,0.8437,0.3887,0.884394642857143
"234",OneYear_TPHE_CD8_C9,voi,-0.138,0.8711,0.4387,0.918789075630252
"235",OneYear_TPHE_CD8_C10,voi,-0.04447,0.9565,0.8175,0.9906
"236",OneYear_TPHE_CD8_C11,voi,0.1091,1.115,0.5008,0.941689130434783
"237",OneYear_TPHE_CD8_C12,voi,0.006227,1.006,0.975,0.9906
"238",OneYear_TPHE_CD8_C13,voi,-0.1235,0.8838,0.5187,0.941689130434783
"239",OneYear_TPHE_CD8_C14,voi,-0.08518,0.9183,0.6145,0.9906
"240",OneYear_TPHE_CD8_C15,voi,0.2281,1.256,0.1645,0.744736363636364
"241",OneYear_TPHE_CD8_C16,voi,-0.1175,0.8892,0.5186,0.941689130434783
"242",OneYear_TPHE_CD8_C17,voi,-0.1436,0.8663,0.4205,0.902625
"243",OneYear_TPHE_CD8_C18,voi,-0.3042,0.7377,0.1101,0.6853725
"244",OneYear_TPHE_CD8_C19,voi,-0.1372,0.8718,0.5219,0.941689130434783
"245",OneYear_TPHE_CD8_C20,voi,-0.1747,0.8397,0.3791,0.884394642857143
"246",OneYear_TPHE_CD8_C21,voi,-0.465,0.6282,0.002436,0.0606564
"247",OneYear_TPHE_CD8_C22,voi,-0.286,0.7513,0.1498,0.731376470588235
"248",OneYear_TPHE_CD8_C23,voi,-0.4963,0.6088,0.0004426,0.0367358
"249",OneYear_TPHE_CD8_C24,voi,0.4461,1.562,0.02909,0.30180875
