"","var_names","voi_names","var_coeffs","var_exp_coeffs","variable_pvals","adj_variable_pvals"
"47",Discharge_CD4_C7,voi,0.02467,1.025,0.7761,0.965479411764706
"48",Discharge_CD4_C8,voi,0.02912,1.03,0.5356,0.965479411764706
"49",Discharge_CD4_C9,voi,-0.07438,0.9283,0.2263,0.965479411764706
"50",Discharge_CD4_C10,voi,0.03239,1.033,0.6593,0.965479411764706
"51",Discharge_CD4_C11,voi,-0.03162,0.9689,0.5706,0.965479411764706
"52",Discharge_CD4_C12,voi,-0.05192,0.9494,0.2779,0.965479411764706
"53",Discharge_CD4_C13,voi,0.02249,1.023,0.7981,0.965479411764706
"54",Discharge_CD4_C14,voi,0.03523,1.036,0.491,0.965479411764706
"55",Discharge_CD4_C15,voi,0.04388,1.045,0.4675,0.965479411764706
"56",Discharge_CD4_C16,voi,-0.000624,0.9994,0.9896,0.997678367346939
"57",Discharge_CD4_C17,voi,-0.0267,0.9737,0.6068,0.965479411764706
"58",Discharge_CD4_C18,voi,-0.02852,0.9719,0.5631,0.965479411764706
"59",Discharge_CD8_C1,voi,-0.03833,0.9624,0.4689,0.965479411764706
"60",Discharge_CD8_C2,voi,-0.01856,0.9816,0.6813,0.965479411764706
"61",Discharge_CD8_C3,voi,-0.01406,0.986,0.7728,0.965479411764706
"62",Discharge_CD8_C4,voi,0.06068,1.063,0.2687,0.965479411764706
"63",Discharge_CD8_C5,voi,-0.003433,0.9966,0.9421,0.9725625
"64",Discharge_CD8_C6,voi,-0.03985,0.9609,0.4557,0.965479411764706
"65",Discharge_CD8_C7,voi,-0.02649,0.9739,0.565,0.965479411764706
"66",Discharge_CD8_C8,voi,-0.07327,0.9294,0.2403,0.965479411764706
"67",Discharge_CD8_C9,voi,-0.018,0.9822,0.7653,0.965479411764706
"68",Discharge_CD8_C10,voi,-0.007125,0.9929,0.9042,0.965479411764706
"69",Discharge_CD8_C11,voi,0.0008361,1.001,0.9863,0.997678367346939
"70",Discharge_CD8_C12,voi,0.04176,1.043,0.4732,0.965479411764706
"71",OneYear_CD4_C1,voi,0.019,1.019,0.7528,0.965479411764706
"72",OneYear_CD4_C2,voi,-0.05038,0.9509,0.5231,0.965479411764706
"73",OneYear_CD4_C3,voi,-0.03691,0.9638,0.6479,0.965479411764706
"74",OneYear_CD4_C4,voi,0.04839,1.05,0.4859,0.965479411764706
"75",OneYear_CD4_C5,voi,0.01917,1.019,0.7311,0.965479411764706
"76",OneYear_CD4_C6,voi,-0.05581,0.9457,0.4385,0.965479411764706
"77",OneYear_CD4_C7,voi,-0.04576,0.9553,0.7772,0.965479411764706
"78",OneYear_CD4_C8,voi,0.04374,1.045,0.5364,0.965479411764706
"79",OneYear_CD4_C9,voi,-0.03625,0.9644,0.6594,0.965479411764706
"80",OneYear_CD4_C10,voi,-0.04238,0.9585,0.501,0.965479411764706
"81",OneYear_CD4_C11,voi,0.01626,1.016,0.7894,0.965479411764706
"82",OneYear_CD4_C12,voi,0.01625,1.016,0.8062,0.965479411764706
"83",OneYear_CD4_C13,voi,0.01533,1.015,0.8173,0.965479411764706
"84",OneYear_CD4_C14,voi,0.01359,1.014,0.8391,0.965479411764706
"85",OneYear_CD4_C15,voi,0.0004081,1,0.9949,0.9983
"86",OneYear_CD4_C16,voi,0.0138,1.014,0.8139,0.965479411764706
"87",OneYear_CD4_C17,voi,0.006332,1.006,0.9191,0.965479411764706
"88",OneYear_CD4_C18,voi,0.04091,1.042,0.5139,0.965479411764706
"89",OneYear_CD8_C1,voi,0.02089,1.021,0.6967,0.965479411764706
"90",OneYear_CD8_C2,voi,0.05242,1.054,0.4858,0.965479411764706
"91",OneYear_CD8_C3,voi,0.1248,1.133,0.1108,0.965479411764706
"92",OneYear_CD8_C4,voi,0.1588,1.172,0.0539,0.896445333333333
"93",OneYear_CD8_C5,voi,0.07007,1.073,0.3654,0.965479411764706
"94",OneYear_CD8_C6,voi,-0.1323,0.8761,0.01311,0.556985
"95",OneYear_CD8_C7,voi,-0.03198,0.9685,0.6007,0.965479411764706
"96",OneYear_CD8_C8,voi,-0.01269,0.9874,0.8357,0.965479411764706
"97",OneYear_CD8_C9,voi,-0.07394,0.9287,0.2844,0.965479411764706
"98",OneYear_CD8_C10,voi,-0.005931,0.9941,0.9186,0.965479411764706
"99",OneYear_CD8_C11,voi,0.1616,1.175,0.04454,0.896445333333333
"100",OneYear_CD8_C12,voi,0.02485,1.025,0.7352,0.965479411764706
"101",Birth_TPHE_C1,voi,0.004513,1.005,0.9717,0.987695061728395
"102",Birth_TPHE_C2,voi,0.05314,1.055,0.3052,0.965479411764706
"103",Birth_TPHE_C3,voi,0.06184,1.064,0.2842,0.965479411764706
"104",Birth_TPHE_C4,voi,0.01966,1.02,0.7749,0.965479411764706
"105",Birth_TPHE_C5,voi,0.06474,1.067,0.2022,0.965479411764706
"106",Birth_TPHE_C6,voi,0.03472,1.035,0.6013,0.965479411764706
"107",Birth_TPHE_C8,voi,0.0666,1.069,0.4604,0.965479411764706
"108",Birth_TPHE_C9,voi,0.04078,1.042,0.8325,0.965479411764706
"109",Birth_TPHE_C10,voi,0.08117,1.085,0.3892,0.965479411764706
"110",Birth_TPHE_C11,voi,-0.01393,0.9862,0.8346,0.965479411764706
"111",Birth_TPHE_C12,voi,-0.0254,0.9749,0.6553,0.965479411764706
"112",Birth_TPHE_C13,voi,-0.1035,0.9017,0.1249,0.965479411764706
"113",Birth_TPHE_C14,voi,0.07754,1.081,0.2974,0.965479411764706
"114",Birth_TPHE_C15,voi,-0.079,0.924,0.1632,0.965479411764706
"115",Birth_TPHE_C16,voi,0.1176,1.125,0.4143,0.965479411764706
"116",Birth_TPHE_C17,voi,-0.05065,0.9506,0.3793,0.965479411764706
"117",Birth_TPHE_C18,voi,0.1038,1.109,0.132,0.965479411764706
"118",Birth_TPHE_C20,voi,0.03482,1.035,0.5755,0.965479411764706
"119",Birth_TPHE_C21,voi,-0.04026,0.9605,0.4347,0.965479411764706
"120",Birth_TPHE_C22,voi,0.04863,1.05,0.5903,0.965479411764706
"121",Birth_TPHE_C23,voi,-0.00867,0.9914,0.8756,0.965479411764706
"122",Birth_TPHE_C24,voi,0.03929,1.04,0.4662,0.965479411764706
"123",Birth_TPHE_C25,voi,-0.04833,0.9528,0.4645,0.965479411764706
"124",Birth_TPHE_C26,voi,0.01725,1.017,0.7841,0.965479411764706
"125",Birth_TPHE_C27,voi,-0.0186,0.9816,0.7452,0.965479411764706
"126",Discharge_TPHE_C1,voi,-0.03116,0.9693,0.8358,0.965479411764706
"127",Discharge_TPHE_C2,voi,-0.03887,0.9619,0.5167,0.965479411764706
"128",Discharge_TPHE_C3,voi,-0.07182,0.9307,0.2035,0.965479411764706
"129",Discharge_TPHE_C4,voi,-0.04645,0.9546,0.4375,0.965479411764706
"130",Discharge_TPHE_C5,voi,0.003715,1.004,0.945,0.9725625
"131",Discharge_TPHE_C6,voi,0.01016,1.01,0.8858,0.965479411764706
"132",Discharge_TPHE_C8,voi,-0.03188,0.9686,0.6233,0.965479411764706
"133",Discharge_TPHE_C9,voi,-0.08381,0.9196,0.3932,0.965479411764706
"134",Discharge_TPHE_C10,voi,0.05934,1.061,0.7081,0.965479411764706
"135",Discharge_TPHE_C11,voi,-0.008487,0.9915,0.8808,0.965479411764706
"136",Discharge_TPHE_C12,voi,-0.07409,0.9286,0.142,0.965479411764706
"137",Discharge_TPHE_C13,voi,0.02074,1.021,0.7349,0.965479411764706
"138",Discharge_TPHE_C14,voi,-0.02278,0.9775,0.6874,0.965479411764706
"139",Discharge_TPHE_C15,voi,-0.08487,0.9186,0.09404,0.965479411764706
"140",Discharge_TPHE_C16,voi,0.0199,1.02,0.6591,0.965479411764706
"141",Discharge_TPHE_C17,voi,0.0118,1.012,0.8421,0.965479411764706
"142",Discharge_TPHE_C18,voi,-0.0737,0.929,0.2914,0.965479411764706
"143",Discharge_TPHE_C20,voi,-0.04039,0.9604,0.4893,0.965479411764706
"144",Discharge_TPHE_C21,voi,-0.0588,0.9429,0.2948,0.965479411764706
"145",Discharge_TPHE_C22,voi,0.01269,1.013,0.8257,0.965479411764706
"146",Discharge_TPHE_C23,voi,0.03568,1.036,0.5717,0.965479411764706
"147",Discharge_TPHE_C24,voi,-0.01604,0.9841,0.7725,0.965479411764706
"148",Discharge_TPHE_C25,voi,0.01152,1.012,0.849,0.965479411764706
"149",Discharge_TPHE_C26,voi,0.007716,1.008,0.8874,0.965479411764706
"150",Discharge_TPHE_C27,voi,-0.02781,0.9726,0.5553,0.965479411764706
"151",OneYear_TPHE_C1,voi,-0.08627,0.9173,0.5622,0.965479411764706
"152",OneYear_TPHE_C2,voi,0.07682,1.08,0.2694,0.965479411764706
"153",OneYear_TPHE_C3,voi,0.03296,1.034,0.8027,0.965479411764706
"154",OneYear_TPHE_C4,voi,-0.05706,0.9445,0.5427,0.965479411764706
"155",OneYear_TPHE_C5,voi,-0.04605,0.955,0.4391,0.965479411764706
"156",OneYear_TPHE_C6,voi,0.007315,1.007,0.9056,0.965479411764706
"157",OneYear_TPHE_C8,voi,-0.03574,0.9649,0.5333,0.965479411764706
"158",OneYear_TPHE_C9,voi,-0.0928,0.9114,0.4096,0.965479411764706
"159",OneYear_TPHE_C10,voi,-0.1364,0.8725,0.06701,0.965479411764706
"160",OneYear_TPHE_C11,voi,0.08883,1.093,0.3688,0.965479411764706
"161",OneYear_TPHE_C12,voi,0.003097,1.003,0.9687,0.987695061728395
"162",OneYear_TPHE_C13,voi,-0.02619,0.9741,0.7552,0.965479411764706
"163",OneYear_TPHE_C14,voi,-0.04918,0.952,0.4421,0.965479411764706
"164",OneYear_TPHE_C15,voi,0.02329,1.024,0.7015,0.965479411764706
"165",OneYear_TPHE_C16,voi,-0.009796,0.9903,0.8346,0.965479411764706
"166",OneYear_TPHE_C17,voi,-0.05728,0.9443,0.3479,0.965479411764706
"167",OneYear_TPHE_C18,voi,-0.03953,0.9612,0.5959,0.965479411764706
"168",OneYear_TPHE_C20,voi,0.0641,1.066,0.2548,0.965479411764706
"169",OneYear_TPHE_C21,voi,0.05577,1.057,0.4586,0.965479411764706
"170",OneYear_TPHE_C22,voi,-0.08464,0.9188,0.1712,0.965479411764706
"171",OneYear_TPHE_C23,voi,0.01812,1.018,0.7582,0.965479411764706
"172",OneYear_TPHE_C24,voi,0.09213,1.097,0.08821,0.965479411764706
"173",OneYear_TPHE_C25,voi,0.06518,1.067,0.3378,0.965479411764706
"174",OneYear_TPHE_C26,voi,0.009753,1.01,0.8651,0.965479411764706
"175",OneYear_TPHE_C27,voi,0.05925,1.061,0.3646,0.965479411764706
"176",Birth_TPHE_CD8_C1,voi,0.1327,1.142,0.1207,0.965479411764706
"177",Birth_TPHE_CD8_C2,voi,-0.1081,0.8976,0.2265,0.965479411764706
"178",Birth_TPHE_CD8_C3,voi,-0.01969,0.9805,0.87,0.965479411764706
"179",Birth_TPHE_CD8_C4,voi,0.1217,1.129,0.02652,0.727826666666667
"180",Birth_TPHE_CD8_C5,voi,0.04417,1.045,0.3982,0.965479411764706
"181",Birth_TPHE_CD8_C6,voi,-0.06105,0.9408,0.3202,0.965479411764706
"182",Birth_TPHE_CD8_C7,voi,0.1271,1.136,0.03054,0.754338
"183",Birth_TPHE_CD8_C8,voi,-0.03441,0.9662,0.518,0.965479411764706
"184",Birth_TPHE_CD8_C9,voi,-0.09439,0.9099,0.178,0.965479411764706
"185",Birth_TPHE_CD8_C10,voi,-0.03913,0.9616,0.5476,0.965479411764706
"186",Birth_TPHE_CD8_C11,voi,-0.01222,0.9878,0.8137,0.965479411764706
"187",Birth_TPHE_CD8_C12,voi,-0.0001424,0.9999,0.9983,0.9983
"188",Birth_TPHE_CD8_C13,voi,0.07442,1.077,0.1344,0.965479411764706
"189",Birth_TPHE_CD8_C14,voi,-0.0406,0.9602,0.5756,0.965479411764706
"190",Birth_TPHE_CD8_C15,voi,0.04988,1.051,0.3718,0.965479411764706
"191",Birth_TPHE_CD8_C16,voi,0.07189,1.075,0.5179,0.965479411764706
"192",Birth_TPHE_CD8_C17,voi,0.1049,1.111,0.3783,0.965479411764706
"193",Birth_TPHE_CD8_C18,voi,0.01335,1.013,0.8319,0.965479411764706
"194",Birth_TPHE_CD8_C19,voi,0.1052,1.111,0.5323,0.965479411764706
"195",Birth_TPHE_CD8_C20,voi,0.006314,1.006,0.9076,0.965479411764706
"196",Birth_TPHE_CD8_C21,voi,0.01378,1.014,0.8131,0.965479411764706
"197",Birth_TPHE_CD8_C22,voi,0.06979,1.072,0.5489,0.965479411764706
"198",Birth_TPHE_CD8_C23,voi,0.02804,1.028,0.7496,0.965479411764706
"199",Birth_TPHE_CD8_C24,voi,-0.02915,0.9713,0.6853,0.965479411764706
"200",Discharge_TPHE_CD8_C1,voi,0.0832,1.087,0.04945,0.896445333333333
"201",Discharge_TPHE_CD8_C2,voi,0.007004,1.007,0.9065,0.965479411764706
"202",Discharge_TPHE_CD8_C3,voi,0.008512,1.009,0.8999,0.965479411764706
"203",Discharge_TPHE_CD8_C4,voi,0.03891,1.04,0.2791,0.965479411764706
"204",Discharge_TPHE_CD8_C5,voi,-0.07596,0.9269,0.5247,0.965479411764706
"205",Discharge_TPHE_CD8_C6,voi,-0.04319,0.9577,0.4472,0.965479411764706
"206",Discharge_TPHE_CD8_C7,voi,0.09515,1.1,0.392,0.965479411764706
"207",Discharge_TPHE_CD8_C8,voi,0.03521,1.036,0.5953,0.965479411764706
"208",Discharge_TPHE_CD8_C9,voi,-0.04327,0.9577,0.5399,0.965479411764706
"209",Discharge_TPHE_CD8_C10,voi,-0.07277,0.9298,0.1218,0.965479411764706
"210",Discharge_TPHE_CD8_C11,voi,-0.03229,0.9682,0.5087,0.965479411764706
"211",Discharge_TPHE_CD8_C12,voi,-0.03797,0.9627,0.4911,0.965479411764706
"212",Discharge_TPHE_CD8_C13,voi,0.04276,1.044,0.3822,0.965479411764706
"213",Discharge_TPHE_CD8_C14,voi,-0.02298,0.9773,0.7516,0.965479411764706
"214",Discharge_TPHE_CD8_C15,voi,0.03189,1.032,0.5368,0.965479411764706
"215",Discharge_TPHE_CD8_C16,voi,0.0295,1.03,0.6405,0.965479411764706
"216",Discharge_TPHE_CD8_C17,voi,0.01599,1.016,0.9298,0.965479411764706
"217",Discharge_TPHE_CD8_C18,voi,0.00357,1.004,0.9303,0.965479411764706
"218",Discharge_TPHE_CD8_C19,voi,0.02248,1.023,0.6938,0.965479411764706
"219",Discharge_TPHE_CD8_C20,voi,-0.04782,0.9533,0.3496,0.965479411764706
"220",Discharge_TPHE_CD8_C21,voi,-0.009927,0.9901,0.8425,0.965479411764706
"221",Discharge_TPHE_CD8_C22,voi,0.1378,1.148,0.004612,0.520840666666667
"222",Discharge_TPHE_CD8_C23,voi,0.06774,1.07,0.4063,0.965479411764706
"223",Discharge_TPHE_CD8_C24,voi,-0.05799,0.9437,0.3714,0.965479411764706
"224",OneYear_TPHE_CD8_C1,voi,0.156,1.169,0.002032,0.501904
"225",OneYear_TPHE_CD8_C2,voi,-0.02745,0.9729,0.701,0.965479411764706
"226",OneYear_TPHE_CD8_C3,voi,-0.01838,0.9818,0.7747,0.965479411764706
"227",OneYear_TPHE_CD8_C4,voi,0.1607,1.174,0.3553,0.965479411764706
"228",OneYear_TPHE_CD8_C5,voi,-0.03617,0.9645,0.3875,0.965479411764706
"229",OneYear_TPHE_CD8_C6,voi,-0.1142,0.8921,0.1007,0.965479411764706
"230",OneYear_TPHE_CD8_C7,voi,0.09332,1.098,0.05444,0.896445333333333
"231",OneYear_TPHE_CD8_C8,voi,-0.02162,0.9786,0.7394,0.965479411764706
"232",OneYear_TPHE_CD8_C9,voi,-0.06054,0.9413,0.2674,0.965479411764706
"233",OneYear_TPHE_CD8_C10,voi,-0.04708,0.954,0.418,0.965479411764706
"234",OneYear_TPHE_CD8_C11,voi,-0.01042,0.9896,0.8811,0.965479411764706
"235",OneYear_TPHE_CD8_C12,voi,-0.02187,0.9784,0.7566,0.965479411764706
"236",OneYear_TPHE_CD8_C13,voi,0.1098,1.116,0.01538,0.556985
"237",OneYear_TPHE_CD8_C14,voi,-0.07219,0.9304,0.2144,0.965479411764706
"238",OneYear_TPHE_CD8_C15,voi,-0.06347,0.9385,0.2792,0.965479411764706
"239",OneYear_TPHE_CD8_C16,voi,0.1062,1.112,0.01695,0.556985
"240",OneYear_TPHE_CD8_C17,voi,0.134,1.143,0.006326,0.520840666666667
"241",OneYear_TPHE_CD8_C18,voi,-0.04333,0.9576,0.6305,0.965479411764706
"242",OneYear_TPHE_CD8_C19,voi,0.1349,1.144,0.01523,0.556985
"243",OneYear_TPHE_CD8_C20,voi,0.005725,1.006,0.9569,0.980723236514523
"244",OneYear_TPHE_CD8_C21,voi,0.1749,1.191,0.06501,0.965479411764706
"245",OneYear_TPHE_CD8_C22,voi,0.0817,1.085,0.2451,0.965479411764706
"246",OneYear_TPHE_CD8_C23,voi,-0.08836,0.9154,0.4621,0.965479411764706
"247",OneYear_TPHE_CD8_C24,voi,-0.08286,0.9205,0.3174,0.965479411764706
