term,estimate,std.error,statistic,p.value,response,voi,produced_warning
MODVaginal,0.23975577324558223,0.5599002494564683,0.428211584971303,0.6696062349947127,NAS_3,OneYear_TPHE_CD8_C8,TRUE
voi,0.06635037786003274,0.2680009547722842,0.24757515478409217,0.8050745570585472,NAS_3,OneYear_TPHE_CD8_C8,TRUE
anova,NA,NA,NA,0.7982710444999936,NAS_3,OneYear_TPHE_CD8_C8,NA
(Intercept),-3.5025567387314744,0.44871853034355075,-7.805687757200097,1.5836675317180703e-11,NAS_3,OneYear_TPHE_CD8_C9,TRUE
MODVaginal,0.27895668364262993,0.5674884478072986,0.49156363397436936,0.6243253147878729,NAS_3,OneYear_TPHE_CD8_C9,TRUE
voi,0.1550273783659811,0.255127647954761,0.6076463276668094,0.5450810616429134,NAS_3,OneYear_TPHE_CD8_C9,TRUE
anova,NA,NA,NA,0.5374697244948523,NAS_3,OneYear_TPHE_CD8_C9,NA
(Intercept),-3.4627022505633835,0.44053303798317966,-7.860255535920999,1.2339083323219198e-11,NAS_3,OneYear_TPHE_CD8_C10,TRUE
MODVaginal,0.2290957794897105,0.5624671392512444,0.4073051801651605,0.6848324331353515,NAS_3,OneYear_TPHE_CD8_C10,TRUE
voi,-0.01652517529217341,0.2837998979217058,-0.058228263692795074,0.9537067676708827,NAS_3,OneYear_TPHE_CD8_C10,TRUE
anova,NA,NA,NA,0.9534306679496175,NAS_3,OneYear_TPHE_CD8_C10,NA
(Intercept),-3.470414373678568,0.44206757647986117,-7.850415995927867,1.290721693712706e-11,NAS_3,OneYear_TPHE_CD8_C11,TRUE
MODVaginal,0.24244620258219027,0.5636737368225148,0.4301179685058306,0.6682245454208064,NAS_3,OneYear_TPHE_CD8_C11,TRUE
voi,-0.05543948164733351,0.2951029363401938,-0.1878648932975138,0.851441092287622,NAS_3,OneYear_TPHE_CD8_C11,TRUE
anova,NA,NA,NA,0.8364889893159203,NAS_3,OneYear_TPHE_CD8_C11,NA
(Intercept),-3.627173926954786,0.4699740308005622,-7.717817771284495,2.365865818079349e-11,NAS_3,OneYear_TPHE_CD8_C12,TRUE
MODVaginal,0.4106759622391644,0.5761847524526139,0.7127504858312592,0.4779991962661295,NAS_3,OneYear_TPHE_CD8_C12,TRUE
voi,0.35825355297983835,0.24130094195114038,1.4846753190560649,0.14141792862586441,NAS_3,OneYear_TPHE_CD8_C12,TRUE
anova,NA,NA,NA,0.13817329033012044,NAS_3,OneYear_TPHE_CD8_C12,NA
(Intercept),-3.4628534904021038,0.4375978094374881,-7.9133245544657616,9.678186036976358e-12,NAS_3,OneYear_TPHE_CD8_C13,TRUE
MODVaginal,0.19985298328930473,0.5574008749551338,0.35854443770902095,0.7208462886363316,NAS_3,OneYear_TPHE_CD8_C13,TRUE
voi,-0.20447020595810125,0.3430566830079896,-0.5960245524595691,0.5527808087203838,NAS_3,OneYear_TPHE_CD8_C13,TRUE
anova,NA,NA,NA,0.5003622058766751,NAS_3,OneYear_TPHE_CD8_C13,NA
(Intercept),-3.4729838494096725,0.4411365393379561,-7.872809299863978,1.1650277363669176e-11,NAS_3,OneYear_TPHE_CD8_C14,TRUE
MODVaginal,0.24406249479128625,0.5616697143349665,0.4345302738643536,0.6650310321547328,NAS_3,OneYear_TPHE_CD8_C14,TRUE
voi,0.0649534502631351,0.27261342034237723,0.2382621155684837,0.8122650456533127,NAS_3,OneYear_TPHE_CD8_C14,TRUE
anova,NA,NA,NA,0.8021963509050675,NAS_3,OneYear_TPHE_CD8_C14,NA
(Intercept),-3.4630801159545035,0.4421341101948222,-7.832646330835073,1.4000093791935045e-11,NAS_3,OneYear_TPHE_CD8_C15,TRUE
MODVaginal,0.22957962352738265,0.5674072028653605,0.40461175390094467,0.686803745045931,NAS_3,OneYear_TPHE_CD8_C15,TRUE
voi,0.007184261963492947,0.2843939556104162,0.0252616549042782,0.979906896102213,NAS_3,OneYear_TPHE_CD8_C15,TRUE
anova,NA,NA,NA,0.9831095895456055,NAS_3,OneYear_TPHE_CD8_C15,NA
(Intercept),-3.531857501909966,0.444810927548271,-7.940132049761048,8.560058348289582e-12,NAS_3,OneYear_TPHE_CD8_C16,TRUE
MODVaginal,0.3021046002816923,0.5570774070909277,0.5423027328630866,0.5890630780793582,NAS_3,OneYear_TPHE_CD8_C16,TRUE
voi,0.22462628862667947,0.21638311406711666,1.0380952764965106,0.3022405058727741,NAS_3,OneYear_TPHE_CD8_C16,TRUE
anova,NA,NA,NA,0.3193711221731611,NAS_3,OneYear_TPHE_CD8_C16,NA
(Intercept),-3.449035716766945,0.43430988913328505,-7.941416493301338,8.509844260983604e-12,NAS_3,OneYear_TPHE_CD8_C17,TRUE
MODVaginal,0.15281530975019103,0.5568293268821604,0.27443832853748157,0.7844296997845933,NAS_3,OneYear_TPHE_CD8_C17,TRUE
voi,-0.27175057150852844,0.40502287050252245,-0.6709511765875354,0.5041145349125652,NAS_3,OneYear_TPHE_CD8_C17,TRUE
anova,NA,NA,NA,0.4260727450678775,NAS_3,OneYear_TPHE_CD8_C17,NA
(Intercept),-3.5632275128534916,0.4537024463817304,-7.853666078440116,1.271673129093286e-11,NAS_3,OneYear_TPHE_CD8_C18,TRUE
MODVaginal,0.3372829688663662,0.5644476367242193,0.5975451874044388,0.551770264961083,NAS_3,OneYear_TPHE_CD8_C18,TRUE
voi,0.26396054644646966,0.21807165432829276,1.2104303388696915,0.22954954779288003,NAS_3,OneYear_TPHE_CD8_C18,TRUE
anova,NA,NA,NA,0.24647801813093678,NAS_3,OneYear_TPHE_CD8_C18,NA
(Intercept),-3.495990082259707,0.4572488873709639,-7.645704951543001,3.287440928929668e-11,NAS_3,OneYear_TPHE_CD8_C19,TRUE
MODVaginal,0.28171880545076183,0.5865125432419884,0.4803286966269157,0.6322572438210151,NAS_3,OneYear_TPHE_CD8_C19,TRUE
voi,0.09720404065685055,0.2584277626087813,0.376136215689806,0.7077753649493993,NAS_3,OneYear_TPHE_CD8_C19,TRUE
anova,NA,NA,NA,0.7000190840422286,NAS_3,OneYear_TPHE_CD8_C19,NA
(Intercept),-3.492414816118422,0.44527388403084184,-7.8432958710790235,1.3334521636656562e-11,NAS_3,OneYear_TPHE_CD8_C20,TRUE
MODVaginal,0.24770637456886715,0.5620333530138937,0.44073251745745373,0.6605524623683243,NAS_3,OneYear_TPHE_CD8_C20,TRUE
voi,0.1741360000513997,0.22362873067011485,0.7786834881617953,0.4383805643276806,NAS_3,OneYear_TPHE_CD8_C20,TRUE
anova,NA,NA,NA,0.450192241775865,NAS_3,OneYear_TPHE_CD8_C20,NA
(Intercept),-3.752577635224574,0.3973478516394912,-9.44406172008007,8.446650633458107e-15,NAS_3,OneYear_TPHE_CD8_C21,TRUE
MODVaginal,0.37422977122707785,0.4675215076207777,0.800454663853942,0.42573267849952046,NAS_3,OneYear_TPHE_CD8_C21,TRUE
voi,0.4527868642737487,0.09167234660149806,4.939187018327613,4.0067499129981435e-6,NAS_3,OneYear_TPHE_CD8_C21,TRUE
anova,NA,NA,NA,9.144014598082718e-5,NAS_3,OneYear_TPHE_CD8_C21,NA
(Intercept),-3.6067639107441005,0.39443624345901696,-9.144098623175468,3.361467649949941e-14,NAS_3,OneYear_TPHE_CD8_C22,TRUE
MODVaginal,0.2213328516496276,0.4849075143719604,0.45644343527299663,0.6492633388776599,NAS_3,OneYear_TPHE_CD8_C22,TRUE
voi,0.4667696379309893,0.1484419875280964,3.1444582877377694,0.0023090525306978435,NAS_3,OneYear_TPHE_CD8_C22,TRUE
anova,NA,NA,NA,0.005296327951935263,NAS_3,OneYear_TPHE_CD8_C22,NA
(Intercept),-3.4680235918885933,0.4421760848615464,-7.843082678192549,1.3347531227500745e-11,NAS_3,OneYear_TPHE_CD8_C23,TRUE
MODVaginal,0.23829656877869532,0.5646143000131462,0.42205195435742054,0.6740783181423645,NAS_3,OneYear_TPHE_CD8_C23,TRUE
voi,-0.029288964701376152,0.3131859843523782,-0.09351939794477505,0.9257163213059494,NAS_3,OneYear_TPHE_CD8_C23,TRUE
anova,NA,NA,NA,0.9156680716163953,NAS_3,OneYear_TPHE_CD8_C23,NA
(Intercept),-3.5921504379971507,0.41530386723806406,-8.64945097161358,3.284675107227369e-13,NAS_3,OneYear_TPHE_CD8_C24,TRUE
MODVaginal,0.3099128245490534,0.5104092327373564,0.6071849893603446,0.545385674766663,NAS_3,OneYear_TPHE_CD8_C24,TRUE
voi,-0.39330379011987987,0.19727087067864404,-1.99372461208718,0.04946617553341581,NAS_3,OneYear_TPHE_CD8_C24,TRUE
anova,NA,NA,NA,0.06081990725060713,NAS_3,OneYear_TPHE_CD8_C24,NA
(Intercept),-3.2030135590149005,0.36308725712434975,-8.821608294333325,1.0415039487821129e-13,NAS_3,Birth_CD4_C2,TRUE
MODVaginal,0.0671441813295003,0.5045200667122409,0.13308525420416387,0.8944333035202714,NAS_3,Birth_CD4_C2,TRUE
voi,0.004656770965727908,0.2503979608819671,0.01859747958539895,0.9852047984699933,NAS_3,Birth_CD4_C2,TRUE
anova,NA,NA,NA,0.9832965859987142,NAS_3,Birth_CD4_C2,NA
(Intercept),-3.20568568969874,0.3634347198546378,-8.820526808723478,1.0468267580178614e-13,NAS_3,Birth_CD4_C3,TRUE
MODVaginal,0.05219249616038138,0.5007357189220153,0.10423162196765486,0.9172254541905625,NAS_3,Birth_CD4_C3,TRUE
voi,-0.19296920837907683,0.280859007400933,-0.6870678998861826,0.49386736700738454,NAS_3,Birth_CD4_C3,TRUE
anova,NA,NA,NA,0.4584140730509832,NAS_3,Birth_CD4_C3,NA
(Intercept),-3.2759337515541893,0.35662131028573724,-9.186029149322005,1.8679644963030718e-14,NAS_3,Birth_CD4_C5,TRUE
MODVaginal,0.029597133569480846,0.4747393800989985,0.062343961361092236,0.9504319286423267,NAS_3,Birth_CD4_C5,TRUE
voi,-0.5446740323554039,0.41038298273549856,-1.3272334752400274,0.18790402582759264,NAS_3,Birth_CD4_C5,TRUE
anova,NA,NA,NA,0.10115154242350742,NAS_3,Birth_CD4_C5,NA
(Intercept),-3.2134432306178224,0.36356110181696616,-8.838798250302425,9.60440478713371e-14,NAS_3,Birth_CD4_C6,TRUE
MODVaginal,0.05596844101010867,0.5014771740456737,0.1116071556329923,0.9113919883576785,NAS_3,Birth_CD4_C6,TRUE
voi,0.17012955603603166,0.2428170231399137,0.7006492124648165,0.4853916055006565,NAS_3,Birth_CD4_C6,TRUE
anova,NA,NA,NA,0.4732812892783489,NAS_3,Birth_CD4_C6,NA
(Intercept),-3.246610958489352,0.372224576026736,-8.722183239873328,1.6639950309077542e-13,NAS_3,Birth_CD4_C7,TRUE
MODVaginal,0.12497747133613625,0.5110097377507944,0.24456964731479222,0.8073655634232577,NAS_3,Birth_CD4_C7,TRUE
voi,0.14044893452219187,0.1433244274032042,0.9799371751688711,0.32983432022268844,NAS_3,Birth_CD4_C7,TRUE
anova,NA,NA,NA,0.3992038840506741,NAS_3,Birth_CD4_C7,NA
(Intercept),-3.2263767744808134,0.3689833837634002,-8.743962239095389,1.5017062850062506e-13,NAS_3,Birth_CD4_C9,TRUE
MODVaginal,0.08990510356490317,0.5056996071001649,0.17778361363665343,0.8593062079406194,NAS_3,Birth_CD4_C9,TRUE
voi,-0.17398246929128233,0.2696822451429983,-0.6451387602436659,0.5205349741853957,NAS_3,Birth_CD4_C9,TRUE
anova,NA,NA,NA,0.4943249732392655,NAS_3,Birth_CD4_C9,NA
(Intercept),-3.1943178991354793,0.35919769059526824,-8.892924377775937,7.441374221305707e-14,NAS_3,Birth_CD4_C10,TRUE
MODVaginal,0.017343985310002624,0.4991220497762158,0.034748986380743745,0.972359502289476,NAS_3,Birth_CD4_C10,TRUE
voi,0.2113523731901261,0.22920094363720894,0.9221269766003473,0.35901253491204943,NAS_3,Birth_CD4_C10,TRUE
anova,NA,NA,NA,0.3588135163775422,NAS_3,Birth_CD4_C10,NA
(Intercept),-3.2026692247144535,0.36015343126382365,-8.89251343094493,7.455805686405641e-14,NAS_3,Birth_CD4_C11,TRUE
MODVaginal,0.06479448039567313,0.4983601021982585,0.13001538467839963,0.8968543950615904,NAS_3,Birth_CD4_C11,TRUE
voi,-0.019198031093088628,0.25432957840729037,-0.0754848539965901,0.9400022545361392,NAS_3,Birth_CD4_C11,TRUE
anova,NA,NA,NA,0.9371087915421883,NAS_3,Birth_CD4_C11,NA
(Intercept),-3.3057009774575463,0.36326511961895247,-9.099968036912177,2.803089015373144e-14,NAS_3,Birth_CD4_C12,TRUE
MODVaginal,0.10795766467742382,0.4731486098173735,0.22816861856382387,0.8200505777855293,NAS_3,Birth_CD4_C12,TRUE
voi,-0.5075074660919658,0.3457781161451781,-1.4677258114243534,0.14578477509565496,NAS_3,Birth_CD4_C12,TRUE
anova,NA,NA,NA,0.08795528830769146,NAS_3,Birth_CD4_C12,NA
(Intercept),-3.240904497893293,0.3575130141234039,-9.065137127496621,3.303516297021426e-14,NAS_3,Birth_CD4_C13,TRUE
MODVaginal,0.05126304081592582,0.48464861751444877,0.10577362436074116,0.9160054661107473,NAS_3,Birth_CD4_C13,TRUE
voi,0.36169153127792675,0.23798521653528087,1.5198067196930556,0.132185600538161,NAS_3,Birth_CD4_C13,TRUE
anova,NA,NA,NA,0.11834333231517408,NAS_3,Birth_CD4_C13,NA
(Intercept),-3.2031509736173343,0.35605155946300526,-8.996312158970197,4.570205877446426e-14,NAS_3,Birth_CD4_C14,TRUE
MODVaginal,0.05920470750196164,0.49237292274181943,0.1202436299142433,0.9045674109499837,NAS_3,Birth_CD4_C14,TRUE
voi,0.11353432485502352,0.24229959434542886,0.46857001623026207,0.6405489449253969,NAS_3,Birth_CD4_C14,TRUE
anova,NA,NA,NA,0.6266046653414978,NAS_3,Birth_CD4_C14,NA
(Intercept),-3.201724248856303,0.3608142313318595,-8.873608552073744,8.150838183879126e-14,NAS_3,Birth_CD4_C15,TRUE
MODVaginal,0.06368385003439833,0.49931927582695923,0.1275413410165807,0.8988062933344624,NAS_3,Birth_CD4_C15,TRUE
voi,0.038393510363921,0.2417761781747283,0.15879773869274477,0.8741962752985792,NAS_3,Birth_CD4_C15,TRUE
anova,NA,NA,NA,0.8708421723277787,NAS_3,Birth_CD4_C15,NA
(Intercept),-3.2335815369896967,0.358195065339665,-9.027431837798755,3.9464022332288085e-14,NAS_3,Birth_CD4_C16,TRUE
MODVaginal,0.0896803102732749,0.48855192814512444,0.18356351721660866,0.8547830300813661,NAS_3,Birth_CD4_C16,TRUE
voi,-0.18549954003491412,0.2736650351602609,-0.6778342725671322,0.4996755459159411,NAS_3,Birth_CD4_C16,TRUE
anova,NA,NA,NA,0.46559124959520715,NAS_3,Birth_CD4_C16,NA
(Intercept),-3.2291273402902374,0.35046179716944503,-9.213921078904313,1.637731494011369e-14,NAS_3,Birth_CD4_C17,TRUE
MODVaginal,0.03128276718304763,0.4775560122424083,0.06550596449651322,0.9479214490156099,NAS_3,Birth_CD4_C17,TRUE
voi,-0.38034171906324027,0.32459313606891305,-1.1717491123487327,0.24449673749163253,NAS_3,Birth_CD4_C17,TRUE
anova,NA,NA,NA,0.1709199678560006,NAS_3,Birth_CD4_C17,NA
(Intercept),-3.3653260926485906,0.36010796581574744,-9.345325324934608,8.813370215607668e-15,NAS_3,Birth_CD4_C18,TRUE
MODVaginal,0.16486027554065602,0.4636215428575696,0.3555923534625378,0.723006601692832,NAS_3,Birth_CD4_C18,TRUE
voi,-0.58968379719273,0.31871653450628223,-1.8501826336251994,0.06768171707007291,NAS_3,Birth_CD4_C18,TRUE
anova,NA,NA,NA,0.03143137579618061,NAS_3,Birth_CD4_C18,NA
(Intercept),-3.39775610000733,0.3779436355281403,-8.990113288345997,2.800760634521358e-14,NAS_3,Discharge_CD4_C2,TRUE
MODVaginal,0.15440137635670562,0.502240292252888,0.3074253076433012,0.7592070496641051,NAS_3,Discharge_CD4_C2,TRUE
voi,0.15006936385354452,0.23224867175705435,0.6461581145683616,0.5197682906579844,NAS_3,Discharge_CD4_C2,TRUE
anova,NA,NA,NA,0.5137210137565692,NAS_3,Discharge_CD4_C2,NA
(Intercept),-3.360627057628475,0.38308212379856166,-8.772602136338822,8.067122892831236e-14,NAS_3,Discharge_CD4_C3,TRUE
MODVaginal,0.07340378704600502,0.517382083460829,0.14187539420576478,0.8874853241341352,NAS_3,Discharge_CD4_C3,TRUE
voi,-0.20053026549802758,0.261743610977149,-0.7661324177098423,0.44553775732187506,NAS_3,Discharge_CD4_C3,TRUE
anova,NA,NA,NA,0.4240796373491113,NAS_3,Discharge_CD4_C3,NA
(Intercept),-3.3763188423020756,0.38048551724467816,-8.873711847830656,4.934351822448816e-14,NAS_3,Discharge_CD4_C5,TRUE
MODVaginal,0.12422292908830358,0.5090163753801143,0.24404505453393038,0.8077335036104393,NAS_3,Discharge_CD4_C5,TRUE
voi,-0.13482396694179835,0.33131118446241176,-0.40694058415373097,0.6849866929551855,NAS_3,Discharge_CD4_C5,TRUE
anova,NA,NA,NA,0.6357078477224458,NAS_3,Discharge_CD4_C5,NA
(Intercept),-3.3886389749003376,0.3718245183300441,-9.113543641822098,1.5357007083260557e-14,NAS_3,Discharge_CD4_C6,TRUE
MODVaginal,0.11358697570626786,0.49572890424139016,0.22913123429849036,0.8192700578175331,NAS_3,Discharge_CD4_C6,TRUE
voi,0.20733775854296782,0.23597982221292085,0.8786249459747887,0.38186911090928355,NAS_3,Discharge_CD4_C6,TRUE
anova,NA,NA,NA,0.3720054133518173,NAS_3,Discharge_CD4_C6,NA
(Intercept),-3.402943024288105,0.3921450812340155,-8.677765416767713,1.2788076132274573e-13,NAS_3,Discharge_CD4_C7,TRUE
MODVaginal,0.16073822333056925,0.5200953783903866,0.3090552810294696,0.7579707883356562,NAS_3,Discharge_CD4_C7,TRUE
voi,0.13930024717203102,0.1714161618733502,0.8126436016864743,0.4184978426822046,NAS_3,Discharge_CD4_C7,TRUE
anova,NA,NA,NA,0.4665559681111149,NAS_3,Discharge_CD4_C7,NA
(Intercept),-3.3646896809649967,0.3746081071877326,-8.981892320015389,2.9150913255373934e-14,NAS_3,Discharge_CD4_C8,TRUE
MODVaginal,0.022211208614443798,0.5034514910979385,0.044117872341593596,0.9649050356239146,NAS_3,Discharge_CD4_C8,TRUE
voi,-0.4408963601901059,0.46215244688714036,-0.9540063309407831,0.3425535605530542,NAS_3,Discharge_CD4_C8,TRUE
anova,NA,NA,NA,0.2205237790119517,NAS_3,Discharge_CD4_C8,NA
(Intercept),-3.3850113378760356,0.3849991503389535,-8.792256644971475,7.332156756073171e-14,NAS_3,Discharge_CD4_C9,TRUE
MODVaginal,0.14326805097576184,0.5134862565965277,0.2790104878860173,0.7808562791257301,NAS_3,Discharge_CD4_C9,TRUE
voi,-0.08972844738821983,0.2628029897906486,-0.34142856388239107,0.7335512092270607,NAS_3,Discharge_CD4_C9,TRUE
anova,NA,NA,NA,0.7196803619045362,NAS_3,Discharge_CD4_C9,NA
(Intercept),-3.360369177930024,0.3766600141168758,-8.92149166884308,3.911047225117113e-14,NAS_3,Discharge_CD4_C10,TRUE
MODVaginal,0.09289108769482665,0.5092975757735918,0.18239059464151341,0.8556731989999792,NAS_3,Discharge_CD4_C10,TRUE
voi,0.12617038956508042,0.2403339223142693,0.5249795299395791,0.6008467089048506,NAS_3,Discharge_CD4_C10,TRUE
anova,NA,NA,NA,0.5960871260375437,NAS_3,Discharge_CD4_C10,NA
(Intercept),-3.397070666868501,0.3820118079108933,-8.892580272442494,4.5016674225305414e-14,NAS_3,Discharge_CD4_C11,TRUE
MODVaginal,0.14211353563253995,0.5058881948095699,0.2809188613030105,0.7793966581071967,NAS_3,Discharge_CD4_C11,TRUE
voi,-0.18050096666734997,0.29770326875055525,-0.6063116721052574,0.5457849507938752,NAS_3,Discharge_CD4_C11,TRUE
anova,NA,NA,NA,0.5040395472657372,NAS_3,Discharge_CD4_C11,NA
(Intercept),-3.372251518741473,0.38103219387942755,-8.850306018521302,5.5292263507044764e-14,NAS_3,Discharge_CD4_C12,TRUE
MODVaginal,0.11884602894954835,0.5097961706063184,0.23312460116795425,0.8161769848531836,NAS_3,Discharge_CD4_C12,TRUE
voi,-0.10164913071758858,0.2685605938280601,-0.37849607520106676,0.7059247535575,NAS_3,Discharge_CD4_C12,TRUE
anova,NA,NA,NA,0.6885711454118935,NAS_3,Discharge_CD4_C12,NA
(Intercept),-3.322141560073037,0.38221396607674984,-8.691837177414756,1.194337760864611e-13,NAS_3,Discharge_CD4_C13,TRUE
MODVaginal,-5.997022259930676e-4,0.5347210908117848,-0.001121523419026977,0.9991075561925447,NAS_3,Discharge_CD4_C13,TRUE
voi,0.22327222865942623,0.2454837913288577,0.9095192291548236,0.3654272494761196,NAS_3,Discharge_CD4_C13,TRUE
anova,NA,NA,NA,0.3554488510181094,NAS_3,Discharge_CD4_C13,NA
(Intercept),-3.374087304130838,0.38450949642567184,-8.775042841583161,7.971997606118152e-14,NAS_3,Discharge_CD4_C14,TRUE
MODVaginal,0.1284298913816801,0.5155863515890465,0.24909482375911782,0.8038367380232113,NAS_3,Discharge_CD4_C14,TRUE
voi,0.005093127065940236,0.258222662026687,0.019723780345095615,0.9843059756433221,NAS_3,Discharge_CD4_C14,TRUE
anova,NA,NA,NA,0.9857260096286201,NAS_3,Discharge_CD4_C14,NA
(Intercept),-3.378831521308247,0.3837167893594639,-8.805534745947682,6.873858646556883e-14,NAS_3,Discharge_CD4_C15,TRUE
MODVaginal,0.12565481643626153,0.5118376168164878,0.24549742400295935,0.8066122493438822,NAS_3,Discharge_CD4_C15,TRUE
voi,-0.10187452194125884,0.2912279857177036,-0.3498102069078245,0.7272720754693445,NAS_3,Discharge_CD4_C15,TRUE
anova,NA,NA,NA,0.7039725991175205,NAS_3,Discharge_CD4_C15,NA
(Intercept),-3.3690735353498087,0.37849480168440525,-8.901241233318162,4.31595384273491e-14,NAS_3,Discharge_CD4_C16,TRUE
MODVaginal,0.1090519898191282,0.5076714708424888,0.21480819010403462,0.8303872024122966,NAS_3,Discharge_CD4_C16,TRUE
voi,-0.11572996843618003,0.2870556120604923,-0.40316218730394243,0.687754284587156,NAS_3,Discharge_CD4_C16,TRUE
anova,NA,NA,NA,0.6623971771974191,NAS_3,Discharge_CD4_C16,NA
(Intercept),-3.3784498136652696,0.3892507376213272,-8.679366503736492,1.2689036146469598e-13,NAS_3,Discharge_CD4_C17,TRUE
MODVaginal,0.13637519708902915,0.5265846571084445,0.25898057462951135,0.7962225917137453,NAS_3,Discharge_CD4_C17,TRUE
voi,0.014810113465438432,0.2610339867484102,0.056736341692213116,0.9548769441623621,NAS_3,Discharge_CD4_C17,TRUE
anova,NA,NA,NA,0.9494213443420847,NAS_3,Discharge_CD4_C17,NA
(Intercept),-3.3615043713428183,0.3780639516921926,-8.891364427359226,4.528369377807818e-14,NAS_3,Discharge_CD4_C18,TRUE
MODVaginal,0.09927587735556247,0.5089542477063617,0.1950585495709216,0.8457726217333335,NAS_3,Discharge_CD4_C18,TRUE
voi,-0.1312637424700972,0.2673148915701623,-0.4910453798479997,0.6245511328506119,NAS_3,Discharge_CD4_C18,TRUE
anova,NA,NA,NA,0.6019043527146287,NAS_3,Discharge_CD4_C18,NA
(Intercept),-3.5409318267467915,0.4310046667394003,-8.215530132270601,1.8029755291740282e-12,NAS_3,OneYear_CD4_C1,TRUE
MODVaginal,0.33614560865270765,0.5462834848998035,0.6153318157043715,0.5399419134094828,NAS_3,OneYear_CD4_C1,TRUE
voi,-0.08106596990487286,0.2886441901412347,-0.2808508630130645,0.7794916108233994,NAS_3,OneYear_CD4_C1,TRUE
anova,NA,NA,NA,0.7552452353979838,NAS_3,OneYear_CD4_C1,NA
(Intercept),-3.562623198349404,0.4134539242897147,-8.616735720841795,2.734388138519439e-13,NAS_3,OneYear_CD4_C2,TRUE
MODVaginal,0.2803189978149322,0.5252939907086814,0.53364211807706,0.5949499650795151,NAS_3,OneYear_CD4_C2,TRUE
voi,0.3116562674676316,0.21333426143776163,1.4608823982009778,0.14764995109961163,NAS_3,OneYear_CD4_C2,TRUE
anova,NA,NA,NA,0.15909794539882324,NAS_3,OneYear_CD4_C2,NA
(Intercept),-3.542687493959819,0.4288057904246643,-8.261752926543616,1.4513866619849813e-12,NAS_3,OneYear_CD4_C3,TRUE
MODVaginal,0.3324377270354199,0.5423664319496012,0.6129393477402955,0.5415154471399101,NAS_3,OneYear_CD4_C3,TRUE
voi,0.10448875079323876,0.26503089040225364,0.39425121590411505,0.6943603161318523,NAS_3,OneYear_CD4_C3,TRUE
anova,NA,NA,NA,0.6814223481762994,NAS_3,OneYear_CD4_C3,NA
(Intercept),-3.5663583090061004,0.39098765623706705,-9.121408955283526,2.533505787474512e-14,NAS_3,OneYear_CD4_C4,TRUE
MODVaginal,0.26392607215518044,0.4954617324769275,0.5326870974187111,0.5956081832875488,NAS_3,OneYear_CD4_C4,TRUE
voi,0.307362781632781,0.16131197661785227,1.9053934374688297,0.06003187441502261,NAS_3,OneYear_CD4_C4,TRUE
anova,NA,NA,NA,0.08485819078746507,NAS_3,OneYear_CD4_C4,NA
(Intercept),-3.556232067331792,0.4327587620276159,-8.217585360189325,1.7856739563473957e-12,NAS_3,OneYear_CD4_C5,TRUE
MODVaginal,0.3366322078079591,0.5454835258480218,0.6171262592845908,0.5387632318902357,NAS_3,OneYear_CD4_C5,TRUE
voi,-0.2392605774053836,0.36428079507720984,-0.6568026111688703,0.5130415208391722,NAS_3,OneYear_CD4_C5,TRUE
anova,NA,NA,NA,0.4330600333087866,NAS_3,OneYear_CD4_C5,NA
(Intercept),-3.533438939174693,0.4239742358948719,-8.334088819611294,1.0333729032502444e-12,NAS_3,OneYear_CD4_C6,TRUE
MODVaginal,0.2941286691562914,0.5410906029381943,0.5435848775771255,0.5881173915829248,NAS_3,OneYear_CD4_C6,TRUE
voi,0.150809096214943,0.23706141804226114,0.6361604408696238,0.5263419460535281,NAS_3,OneYear_CD4_C6,TRUE
anova,NA,NA,NA,0.5242036854649145,NAS_3,OneYear_CD4_C6,NA
(Intercept),-3.554758903839704,0.44005975604824066,-8.077900455523638,3.4369232950488965e-12,NAS_3,OneYear_CD4_C7,TRUE
MODVaginal,0.3361396309214274,0.5548628681406059,0.6058066780497688,0.5462204069500785,NAS_3,OneYear_CD4_C7,TRUE
voi,0.1758091641697228,0.18902417130344842,0.9300882683807088,0.35489899716114937,NAS_3,OneYear_CD4_C7,TRUE
anova,NA,NA,NA,0.40408290823562193,NAS_3,OneYear_CD4_C7,NA
(Intercept),-3.569507739738869,0.3946267341853953,-9.045276030543631,3.6278945228465855e-14,NAS_3,OneYear_CD4_C8,TRUE
MODVaginal,0.2539480286609008,0.5016405309730363,0.5062350687021157,0.6139720923831686,NAS_3,OneYear_CD4_C8,TRUE
voi,0.33844255797021744,0.17312702155570536,1.9548800350690498,0.05380793178342,NAS_3,OneYear_CD4_C8,TRUE
anova,NA,NA,NA,0.06970088461532523,NAS_3,OneYear_CD4_C8,NA
(Intercept),-3.5359377907893164,0.4380995895039185,-8.071082182006222,3.548432927406241e-12,NAS_3,OneYear_CD4_C9,TRUE
MODVaginal,0.32353174467828727,0.5547350260493731,0.5832185268385991,0.5612550221953723,NAS_3,OneYear_CD4_C9,TRUE
voi,-0.08766137151143603,0.27577542402942257,-0.3178723115736499,0.7513435116111475,NAS_3,OneYear_CD4_C9,TRUE
anova,NA,NA,NA,0.7385432466824821,NAS_3,OneYear_CD4_C9,NA
(Intercept),-3.5334487266293233,0.4324106277903252,-8.171512214409965,2.2164298189912352e-12,NAS_3,OneYear_CD4_C10,TRUE
MODVaginal,0.32386336626808265,0.5482458273568901,0.590726550221892,0.556235164940579,NAS_3,OneYear_CD4_C10,TRUE
