estimate,std.error,statistic,p.value,term,response,voi,produced_warning
NA,NA,NA,0.5288797636115639,anova,REC_6,Discharge_TPHE_C9,NA
4.355,0.1289,33.8,0,log_alpha,REC_6,Discharge_TPHE_C10,FALSE
0.7201,0.1379,5.222,1.77e-7,log_beta,REC_6,Discharge_TPHE_C10,FALSE
-0.2351,0.2645,-0.8888,0.3741,MODVaginal,REC_6,Discharge_TPHE_C10,FALSE
-0.06692,0.023,-2.91,0.003611,gaBirth,REC_6,Discharge_TPHE_C10,FALSE
0.02111,0.1109,0.1904,0.849,voi,REC_6,Discharge_TPHE_C10,FALSE
NA,NA,NA,0.8486496635449784,anova,REC_6,Discharge_TPHE_C10,NA
4.36,0.1272,34.27,0,log_alpha,REC_6,Discharge_TPHE_C11,FALSE
0.7301,0.138,5.29,1.225e-7,log_beta,REC_6,Discharge_TPHE_C11,FALSE
-0.2104,0.2611,-0.8058,0.4203,MODVaginal,REC_6,Discharge_TPHE_C11,FALSE
-0.06552,0.02244,-2.92,0.003497,gaBirth,REC_6,Discharge_TPHE_C11,FALSE
0.1079,0.1235,0.8732,0.3826,voi,REC_6,Discharge_TPHE_C11,FALSE
NA,NA,NA,0.41281773133352306,anova,REC_6,Discharge_TPHE_C11,NA
4.366,0.1255,34.79,0,log_alpha,REC_6,Discharge_TPHE_C12,FALSE
0.7506,0.1375,5.46,4.765e-8,log_beta,REC_6,Discharge_TPHE_C12,FALSE
-0.3069,0.2608,-1.176,0.2394,MODVaginal,REC_6,Discharge_TPHE_C12,FALSE
-0.08581,0.02493,-3.442,5.775e-4,gaBirth,REC_6,Discharge_TPHE_C12,FALSE
-0.2163,0.1381,-1.567,0.1172,voi,REC_6,Discharge_TPHE_C12,FALSE
NA,NA,NA,0.11652963455192267,anova,REC_6,Discharge_TPHE_C12,NA
4.311,0.1231,35.03,0,log_alpha,REC_6,Discharge_TPHE_C13,FALSE
0.7989,0.1372,5.822,5.82e-9,log_beta,REC_6,Discharge_TPHE_C13,FALSE
-0.2063,0.2517,-0.8196,0.4124,MODVaginal,REC_6,Discharge_TPHE_C13,FALSE
-0.06517,0.02061,-3.162,0.001567,gaBirth,REC_6,Discharge_TPHE_C13,FALSE
-0.3585,0.1293,-2.772,0.005579,voi,REC_6,Discharge_TPHE_C13,FALSE
NA,NA,NA,0.006095710121828524,anova,REC_6,Discharge_TPHE_C13,NA
4.344,0.1269,34.24,0,log_alpha,REC_6,Discharge_TPHE_C14,FALSE
0.737,0.1376,5.355,8.547e-8,log_beta,REC_6,Discharge_TPHE_C14,FALSE
-0.1052,0.2803,-0.3753,0.7074,MODVaginal,REC_6,Discharge_TPHE_C14,FALSE
-0.04126,0.03002,-1.375,0.1692,gaBirth,REC_6,Discharge_TPHE_C14,FALSE
0.1961,0.1592,1.231,0.2181,voi,REC_6,Discharge_TPHE_C14,FALSE
NA,NA,NA,0.21465604672379712,anova,REC_6,Discharge_TPHE_C14,NA
4.357,0.1222,35.65,0,log_alpha,REC_6,Discharge_TPHE_C15,FALSE
0.781,0.138,5.66,1.514e-8,log_beta,REC_6,Discharge_TPHE_C15,FALSE
-0.2773,0.2502,-1.108,0.2677,MODVaginal,REC_6,Discharge_TPHE_C15,FALSE
-0.09008,0.02332,-3.863,1.118e-4,gaBirth,REC_6,Discharge_TPHE_C15,FALSE
-0.2911,0.1357,-2.145,0.03195,voi,REC_6,Discharge_TPHE_C15,FALSE
NA,NA,NA,0.034541544050472606,anova,REC_6,Discharge_TPHE_C15,NA
4.35,0.1233,35.28,0,log_alpha,REC_6,Discharge_TPHE_C17,FALSE
0.7698,0.1385,5.559,2.706e-8,log_beta,REC_6,Discharge_TPHE_C17,FALSE
-0.2159,0.2535,-0.8515,0.3945,MODVaginal,REC_6,Discharge_TPHE_C17,FALSE
-0.1272,0.03694,-3.444,5.738e-4,gaBirth,REC_6,Discharge_TPHE_C17,FALSE
-0.4153,0.2165,-1.918,0.05513,voi,REC_6,Discharge_TPHE_C17,FALSE
NA,NA,NA,0.058325417925252254,anova,REC_6,Discharge_TPHE_C17,NA
4.367,0.1234,35.38,0,log_alpha,REC_6,Discharge_TPHE_C21,FALSE
0.7676,0.1378,5.57,2.544e-8,log_beta,REC_6,Discharge_TPHE_C21,FALSE
-0.2835,0.254,-1.116,0.2644,MODVaginal,REC_6,Discharge_TPHE_C21,FALSE
-0.09732,0.02622,-3.712,2.056e-4,gaBirth,REC_6,Discharge_TPHE_C21,FALSE
-0.288,0.1534,-1.877,0.06048,voi,REC_6,Discharge_TPHE_C21,FALSE
NA,NA,NA,0.05735205148950184,anova,REC_6,Discharge_TPHE_C21,NA
4.364,0.1253,34.82,0,log_alpha,REC_6,Discharge_TPHE_C22,FALSE
0.7426,0.1384,5.365,8.114e-8,log_beta,REC_6,Discharge_TPHE_C22,FALSE
-0.2029,0.2569,-0.7899,0.4296,MODVaginal,REC_6,Discharge_TPHE_C22,FALSE
-0.06535,0.02213,-2.954,0.003141,gaBirth,REC_6,Discharge_TPHE_C22,FALSE
0.1327,0.123,1.08,0.2803,voi,REC_6,Discharge_TPHE_C22,FALSE
NA,NA,NA,0.2870801758049769,anova,REC_6,Discharge_TPHE_C22,NA
4.371,0.1145,38.17,0,log_alpha,REC_6,Discharge_TPHE_C24,FALSE
0.8468,0.1386,6.109,1.004e-9,log_beta,REC_6,Discharge_TPHE_C24,FALSE
0.03695,0.2581,0.1431,0.8862,MODVaginal,REC_6,Discharge_TPHE_C24,FALSE
-0.03171,0.02265,-1.4,0.1615,gaBirth,REC_6,Discharge_TPHE_C24,FALSE
0.4116,0.1241,3.317,9.112e-4,voi,REC_6,Discharge_TPHE_C24,FALSE
NA,NA,NA,0.0018275784310279874,anova,REC_6,Discharge_TPHE_C24,NA
4.337,0.1268,34.2,0,log_alpha,REC_6,Discharge_TPHE_C25,FALSE
0.7445,0.1378,5.403,6.566e-8,log_beta,REC_6,Discharge_TPHE_C25,FALSE
-0.1819,0.2623,-0.6937,0.4879,MODVaginal,REC_6,Discharge_TPHE_C25,FALSE
-0.06094,0.02242,-2.718,0.006563,gaBirth,REC_6,Discharge_TPHE_C25,FALSE
-0.1917,0.1231,-1.558,0.1193,voi,REC_6,Discharge_TPHE_C25,FALSE
NA,NA,NA,0.11655488446260753,anova,REC_6,Discharge_TPHE_C25,NA
4.335,0.1276,33.96,0,log_alpha,REC_6,Discharge_TPHE_C26,FALSE
0.7431,0.1376,5.399,6.684e-8,log_beta,REC_6,Discharge_TPHE_C26,FALSE
-0.1739,0.2644,-0.658,0.5105,MODVaginal,REC_6,Discharge_TPHE_C26,FALSE
-0.05302,0.02397,-2.212,0.02699,gaBirth,REC_6,Discharge_TPHE_C26,FALSE
0.2067,0.1284,1.61,0.1075,voi,REC_6,Discharge_TPHE_C26,FALSE
NA,NA,NA,0.11337082683306954,anova,REC_6,Discharge_TPHE_C26,NA
4.356,0.1256,34.68,0,log_alpha,REC_6,Discharge_TPHE_C27,FALSE
0.7443,0.1372,5.423,5.86e-8,log_beta,REC_6,Discharge_TPHE_C27,FALSE
-0.3098,0.2609,-1.188,0.2349,MODVaginal,REC_6,Discharge_TPHE_C27,FALSE
-0.06694,0.02238,-2.991,0.002784,gaBirth,REC_6,Discharge_TPHE_C27,FALSE
-0.187,0.1309,-1.429,0.15310000000000001,voi,REC_6,Discharge_TPHE_C27,FALSE
NA,NA,NA,0.1742364972381456,anova,REC_6,Discharge_TPHE_C27,NA
4.31,0.1299,33.18,0,log_alpha,REC_6,OneYear_TPHE_C1,FALSE
0.7979,0.149,5.354,8.61e-8,log_beta,REC_6,OneYear_TPHE_C1,FALSE
-0.04802,0.2789,-0.1722,0.8633,MODVaginal,REC_6,OneYear_TPHE_C1,FALSE
-0.0603,0.02302,-2.62,0.00879,gaBirth,REC_6,OneYear_TPHE_C1,FALSE
0.1846,0.1156,1.598,0.1101,voi,REC_6,OneYear_TPHE_C1,FALSE
NA,NA,NA,0.1360975936362665,anova,REC_6,OneYear_TPHE_C1,NA
4.322,0.1324,32.65,0,log_alpha,REC_6,OneYear_TPHE_C2,FALSE
0.7768,0.148,5.248,1.534e-7,log_beta,REC_6,OneYear_TPHE_C2,FALSE
-0.1225,0.2813,-0.4355,0.6632,MODVaginal,REC_6,OneYear_TPHE_C2,FALSE
-0.05108,0.02298,-2.223,0.02623,gaBirth,REC_6,OneYear_TPHE_C2,FALSE
-0.1256,0.1272,-0.9879,0.3232,voi,REC_6,OneYear_TPHE_C2,FALSE
NA,NA,NA,0.31984905446588874,anova,REC_6,OneYear_TPHE_C2,NA
4.31,0.1314,32.8,0,log_alpha,REC_6,OneYear_TPHE_C3,FALSE
0.7841,0.1485,5.281,1.286e-7,log_beta,REC_6,OneYear_TPHE_C3,FALSE
-0.05457,0.2841,-0.1921,0.8477,MODVaginal,REC_6,OneYear_TPHE_C3,FALSE
-0.05875,0.0231,-2.544,0.01097,gaBirth,REC_6,OneYear_TPHE_C3,FALSE
0.1477,0.1257,1.175,0.24,voi,REC_6,OneYear_TPHE_C3,FALSE
NA,NA,NA,0.23824940010849405,anova,REC_6,OneYear_TPHE_C3,NA
4.293,0.1278,33.59,0,log_alpha,REC_6,OneYear_TPHE_C4,FALSE
0.8266,0.1495,5.528,3.234e-8,log_beta,REC_6,OneYear_TPHE_C4,FALSE
-0.05686,0.2751,-0.2067,0.8363,MODVaginal,REC_6,OneYear_TPHE_C4,FALSE
-0.05711,0.02163,-2.64,0.008298,gaBirth,REC_6,OneYear_TPHE_C4,FALSE
0.2472,0.1154,2.142,0.03219,voi,REC_6,OneYear_TPHE_C4,FALSE
NA,NA,NA,0.04390397153146941,anova,REC_6,OneYear_TPHE_C4,NA
4.312,0.1331,32.39,0,log_alpha,REC_6,OneYear_TPHE_C5,FALSE
0.771,0.1486,5.189,2.117e-7,log_beta,REC_6,OneYear_TPHE_C5,FALSE
-0.07285,0.2902,-0.2511,0.8018,MODVaginal,REC_6,OneYear_TPHE_C5,FALSE
-0.04771,0.02465,-1.935,0.05297,gaBirth,REC_6,OneYear_TPHE_C5,FALSE
0.09059,0.1345,0.6734,0.5007,voi,REC_6,OneYear_TPHE_C5,FALSE
NA,NA,NA,0.5028119363628898,anova,REC_6,OneYear_TPHE_C5,NA
4.314,0.134,32.2,0,log_alpha,REC_6,OneYear_TPHE_C6,FALSE
0.7652,0.1479,5.174,2.297e-7,log_beta,REC_6,OneYear_TPHE_C6,FALSE
-0.08291,0.2926,-0.2833,0.7769,MODVaginal,REC_6,OneYear_TPHE_C6,FALSE
-0.05261,0.02319,-2.269,0.02328,gaBirth,REC_6,OneYear_TPHE_C6,FALSE
-0.07826,0.1413,-0.554,0.5796,voi,REC_6,OneYear_TPHE_C6,FALSE
NA,NA,NA,0.5739189890247045,anova,REC_6,OneYear_TPHE_C6,NA
4.309,0.1303,33.08,0,log_alpha,REC_6,OneYear_TPHE_C8,FALSE
0.7963,0.1487,5.356,8.531e-8,log_beta,REC_6,OneYear_TPHE_C8,FALSE
-0.1079,0.2809,-0.3841,0.7009,MODVaginal,REC_6,OneYear_TPHE_C8,FALSE
-0.05407,0.02227,-2.427,0.01521,gaBirth,REC_6,OneYear_TPHE_C8,FALSE
0.1911,0.13,1.47,0.1416,voi,REC_6,OneYear_TPHE_C8,FALSE
NA,NA,NA,0.14545351821949226,anova,REC_6,OneYear_TPHE_C8,NA
4.3,0.1274,33.74,0,log_alpha,REC_6,OneYear_TPHE_C9,FALSE
0.8243,0.1498,5.503,3.724e-8,log_beta,REC_6,OneYear_TPHE_C9,FALSE
-0.01889,0.276,-0.06846,0.9454,MODVaginal,REC_6,OneYear_TPHE_C9,FALSE
-0.05995,0.02193,-2.733,0.006276,gaBirth,REC_6,OneYear_TPHE_C9,FALSE
0.24,0.1129,2.126,0.03349,voi,REC_6,OneYear_TPHE_C9,FALSE
NA,NA,NA,0.04711273001575944,anova,REC_6,OneYear_TPHE_C9,NA
4.315,0.1281,33.7,0,log_alpha,REC_6,OneYear_TPHE_C10,FALSE
0.8145,0.1496,5.444,5.219e-8,log_beta,REC_6,OneYear_TPHE_C10,FALSE
-0.04775,0.2786,-0.1714,0.8639,MODVaginal,REC_6,OneYear_TPHE_C10,FALSE
-0.0538,0.02171,-2.478,0.0132,gaBirth,REC_6,OneYear_TPHE_C10,FALSE
0.2384,0.1308,1.823,0.06833,voi,REC_6,OneYear_TPHE_C10,FALSE
NA,NA,NA,0.07346457090749114,anova,REC_6,OneYear_TPHE_C10,NA
4.312,0.132,32.66,0,log_alpha,REC_6,OneYear_TPHE_C11,FALSE
0.778,0.1488,5.228,1.714e-7,log_beta,REC_6,OneYear_TPHE_C11,FALSE
-0.1161,0.2806,-0.4137,0.6791,MODVaginal,REC_6,OneYear_TPHE_C11,FALSE
-0.05963,0.02382,-2.503,0.01232,gaBirth,REC_6,OneYear_TPHE_C11,FALSE
0.1167,0.1265,0.9224,0.3563,voi,REC_6,OneYear_TPHE_C11,FALSE
NA,NA,NA,0.3606506779206311,anova,REC_6,OneYear_TPHE_C11,NA
4.313,0.1282,33.63,0,log_alpha,REC_6,OneYear_TPHE_C12,FALSE
0.8276,0.146,5.668,1.445e-8,log_beta,REC_6,OneYear_TPHE_C12,FALSE
-0.08698,0.2773,-0.3136,0.7538,MODVaginal,REC_6,OneYear_TPHE_C12,FALSE
-0.04541,0.02189,-2.074,0.03806,gaBirth,REC_6,OneYear_TPHE_C12,FALSE
-0.3462,0.1536,-2.254,0.02422,voi,REC_6,OneYear_TPHE_C12,FALSE
NA,NA,NA,0.024755905790419308,anova,REC_6,OneYear_TPHE_C12,NA
4.27,0.1167,36.58,0,log_alpha,REC_6,OneYear_TPHE_C13,FALSE
0.9198,0.1499,6.136,8.473e-10,log_beta,REC_6,OneYear_TPHE_C13,FALSE
-0.04253,0.2536,-0.1677,0.8668,MODVaginal,REC_6,OneYear_TPHE_C13,FALSE
-0.04536,0.01928,-2.353,0.01861,gaBirth,REC_6,OneYear_TPHE_C13,FALSE
-0.4104,0.118,-3.477,5.061e-4,voi,REC_6,OneYear_TPHE_C13,FALSE
NA,NA,NA,0.0014354534460453428,anova,REC_6,OneYear_TPHE_C13,NA
4.319,0.1305,33.1,0,log_alpha,REC_6,OneYear_TPHE_C14,FALSE
0.7875,0.1486,5.301,1.152e-7,log_beta,REC_6,OneYear_TPHE_C14,FALSE
-0.08858,0.2766,-0.3203,0.7488,MODVaginal,REC_6,OneYear_TPHE_C14,FALSE
-0.0414,0.024140000000000002,-1.715,0.08629,gaBirth,REC_6,OneYear_TPHE_C14,FALSE
0.1705,0.1339,1.273,0.2032,voi,REC_6,OneYear_TPHE_C14,FALSE
NA,NA,NA,0.23547246497721186,anova,REC_6,OneYear_TPHE_C14,NA
4.313,0.1193,36.16,0,log_alpha,REC_6,OneYear_TPHE_C15,FALSE
0.9131,0.1482,6.159,7.305e-10,log_beta,REC_6,OneYear_TPHE_C15,FALSE
-0.02643,0.2606,-0.1014,0.9192,MODVaginal,REC_6,OneYear_TPHE_C15,FALSE
-0.04832,0.01917,-2.521,0.01171,gaBirth,REC_6,OneYear_TPHE_C15,FALSE
-0.4082,0.113,-3.613,3.025e-4,voi,REC_6,OneYear_TPHE_C15,FALSE
NA,NA,NA,0.0011764598946446547,anova,REC_6,OneYear_TPHE_C15,NA
4.315,0.1281,33.68,0,log_alpha,REC_6,OneYear_TPHE_C16,FALSE
0.8084,0.149,5.427,5.739e-8,log_beta,REC_6,OneYear_TPHE_C16,FALSE
-0.1416,0.2734,-0.5178,0.6046,MODVaginal,REC_6,OneYear_TPHE_C16,FALSE
-0.05525,0.02221,-2.487,0.01288,gaBirth,REC_6,OneYear_TPHE_C16,FALSE
-0.2083,0.1106,-1.883,0.05975,voi,REC_6,OneYear_TPHE_C16,FALSE
NA,NA,NA,0.11220759893185694,anova,REC_6,OneYear_TPHE_C16,NA
4.315,0.1331,32.43,0,log_alpha,REC_6,OneYear_TPHE_C17,FALSE
0.7707,0.1478,5.215,1.837e-7,log_beta,REC_6,OneYear_TPHE_C17,FALSE
-0.123,0.2833,-0.4341,0.6642,MODVaginal,REC_6,OneYear_TPHE_C17,FALSE
-0.05611,0.02344,-2.394,0.01667,gaBirth,REC_6,OneYear_TPHE_C17,FALSE
-0.106,0.1322,-0.8021,0.4225,voi,REC_6,OneYear_TPHE_C17,FALSE
NA,NA,NA,0.42315924529446103,anova,REC_6,OneYear_TPHE_C17,NA
4.315,0.1317,32.77,0,log_alpha,REC_6,OneYear_TPHE_C21,FALSE
0.7919,0.1471,5.385,7.241e-8,log_beta,REC_6,OneYear_TPHE_C21,FALSE
-0.1258,0.2807,-0.4481,0.6541,MODVaginal,REC_6,OneYear_TPHE_C21,FALSE
-0.05775,0.02293,-2.518,0.0118,gaBirth,REC_6,OneYear_TPHE_C21,FALSE
-0.2358,0.1516,-1.556,0.1197,voi,REC_6,OneYear_TPHE_C21,FALSE
NA,NA,NA,0.11176231393622027,anova,REC_6,OneYear_TPHE_C21,NA
4.317,0.1344,32.12,0,log_alpha,REC_6,OneYear_TPHE_C22,FALSE
0.7633,0.1483,5.148,2.629e-7,log_beta,REC_6,OneYear_TPHE_C22,FALSE
-0.122,0.284,-0.4297,0.6674,MODVaginal,REC_6,OneYear_TPHE_C22,FALSE
-0.05396,0.02451,-2.201,0.02771,gaBirth,REC_6,OneYear_TPHE_C22,FALSE
-0.005124,0.1398,-0.03665,0.9708,voi,REC_6,OneYear_TPHE_C22,FALSE
NA,NA,NA,0.9707512464869105,anova,REC_6,OneYear_TPHE_C22,NA
4.315,0.1303,33.1,0,log_alpha,REC_6,OneYear_TPHE_C23,FALSE
0.7975,0.1489,5.357,8.462e-8,log_beta,REC_6,OneYear_TPHE_C23,FALSE
-0.1034,0.2804,-0.3689,0.7122,MODVaginal,REC_6,OneYear_TPHE_C23,FALSE
-0.04733,0.02234,-2.118,0.03416,gaBirth,REC_6,OneYear_TPHE_C23,FALSE
0.1884,0.1175,1.604,0.1087,voi,REC_6,OneYear_TPHE_C23,FALSE
NA,NA,NA,0.13627363972109197,anova,REC_6,OneYear_TPHE_C23,NA
4.31,0.1321,32.62,0,log_alpha,REC_6,OneYear_TPHE_C24,FALSE
0.7811,0.1479,5.283,1.271e-7,log_beta,REC_6,OneYear_TPHE_C24,FALSE
-0.09675,0.2857,-0.3386,0.7349,MODVaginal,REC_6,OneYear_TPHE_C24,FALSE
-0.05185,0.02298,-2.256,0.02408,gaBirth,REC_6,OneYear_TPHE_C24,FALSE
0.1507,0.1298,1.161,0.2455,voi,REC_6,OneYear_TPHE_C24,FALSE
NA,NA,NA,0.2454010205249153,anova,REC_6,OneYear_TPHE_C24,NA
4.303,0.1262,34.09,0,log_alpha,REC_6,OneYear_TPHE_C25,FALSE
0.8315,0.1496,5.559,2.718e-8,log_beta,REC_6,OneYear_TPHE_C25,FALSE
3.005e-4,0.2794,0.001075,0.9991,MODVaginal,REC_6,OneYear_TPHE_C25,FALSE
-0.04636,0.02177,-2.129,0.03323,gaBirth,REC_6,OneYear_TPHE_C25,FALSE
-0.2664,0.1194,-2.231,0.02567,voi,REC_6,OneYear_TPHE_C25,FALSE
NA,NA,NA,0.03435755696635434,anova,REC_6,OneYear_TPHE_C25,NA
4.29,0.1312,32.7,0,log_alpha,REC_6,OneYear_TPHE_C26,FALSE
0.8005,0.1477,5.42,5.952e-8,log_beta,REC_6,OneYear_TPHE_C26,FALSE
-0.03708,0.2858,-0.1298,0.8968,MODVaginal,REC_6,OneYear_TPHE_C26,FALSE
-0.04724,0.02307,-2.048,0.0406,gaBirth,REC_6,OneYear_TPHE_C26,FALSE
0.2312,0.1289,1.794,0.07274,voi,REC_6,OneYear_TPHE_C26,FALSE
NA,NA,NA,0.0776543042278175,anova,REC_6,OneYear_TPHE_C26,NA
4.312,0.1324,32.56,0,log_alpha,REC_6,OneYear_TPHE_C27,FALSE
0.7743,0.1492,5.188,2.123e-7,log_beta,REC_6,OneYear_TPHE_C27,FALSE
-0.09587,0.2823,-0.3396,0.7342,MODVaginal,REC_6,OneYear_TPHE_C27,FALSE
-0.06062,0.02468,-2.456,0.01404,gaBirth,REC_6,OneYear_TPHE_C27,FALSE
0.1061,0.1325,0.801,0.4231,voi,REC_6,OneYear_TPHE_C27,FALSE
NA,NA,NA,0.43547468458146965,anova,REC_6,OneYear_TPHE_C27,NA
4.305,0.1331,32.33,0,log_alpha,REC_6,Birth_TPHE_CD8_C1,FALSE
0.7663,0.1511,5.072,3.926e-7,log_beta,REC_6,Birth_TPHE_CD8_C1,FALSE
-0.1148,0.2688,-0.427,0.6694,MODVaginal,REC_6,Birth_TPHE_CD8_C1,FALSE
-0.07679,0.02619,-2.932,0.003368,gaBirth,REC_6,Birth_TPHE_CD8_C1,FALSE
0.1753,0.1155,1.518,0.129,voi,REC_6,Birth_TPHE_CD8_C1,FALSE
NA,NA,NA,0.14850858786267573,anova,REC_6,Birth_TPHE_CD8_C1,NA
4.31,0.1372,31.4,0,log_alpha,REC_6,Birth_TPHE_CD8_C2,FALSE
0.7375,0.1508,4.892,1.001e-6,log_beta,REC_6,Birth_TPHE_CD8_C2,FALSE
-0.1427,0.2828,-0.5046,0.6139,MODVaginal,REC_6,Birth_TPHE_CD8_C2,FALSE
-0.08094,0.03159,-2.562,0.01041,gaBirth,REC_6,Birth_TPHE_CD8_C2,FALSE
0.05294,0.153,0.3461,0.7293,voi,REC_6,Birth_TPHE_CD8_C2,FALSE
NA,NA,NA,0.7281653910876855,anova,REC_6,Birth_TPHE_CD8_C2,NA
4.31,0.1373,31.39,0,log_alpha,REC_6,Birth_TPHE_CD8_C3,FALSE
0.7364,0.1509,4.881,1.057e-6,log_beta,REC_6,Birth_TPHE_CD8_C3,FALSE
-0.1443,0.281,-0.5134,0.6077,MODVaginal,REC_6,Birth_TPHE_CD8_C3,FALSE
-0.07979,0.0296,-2.696,0.007019,gaBirth,REC_6,Birth_TPHE_CD8_C3,FALSE
0.05014,0.137,0.3661,0.7143,voi,REC_6,Birth_TPHE_CD8_C3,FALSE
NA,NA,NA,0.712798710681418,anova,REC_6,Birth_TPHE_CD8_C3,NA
4.289,0.1398,30.67,0,log_alpha,REC_6,Birth_TPHE_CD8_C4,FALSE
0.7666,0.1502,5.103,3.336e-7,log_beta,REC_6,Birth_TPHE_CD8_C4,FALSE
-0.1232,0.2683,-0.4591,0.6462,MODVaginal,REC_6,Birth_TPHE_CD8_C4,FALSE
-0.07143,0.02611,-2.736,0.006215,gaBirth,REC_6,Birth_TPHE_CD8_C4,FALSE
-0.389,0.3343,-1.164,0.2446,voi,REC_6,Birth_TPHE_CD8_C4,FALSE
NA,NA,NA,0.08710667165613295,anova,REC_6,Birth_TPHE_CD8_C4,NA
4.312,0.1324,32.57,0,log_alpha,REC_6,Birth_TPHE_CD8_C5,FALSE
0.7712,0.1521,5.072,3.934e-7,log_beta,REC_6,Birth_TPHE_CD8_C5,FALSE
-0.1153,0.2691,-0.4285,0.6683,MODVaginal,REC_6,Birth_TPHE_CD8_C5,FALSE
-0.06727,0.02593,-2.594,0.009484,gaBirth,REC_6,Birth_TPHE_CD8_C5,FALSE
0.1925,0.1273,1.512,0.1306,voi,REC_6,Birth_TPHE_CD8_C5,FALSE
NA,NA,NA,0.14737796763402322,anova,REC_6,Birth_TPHE_CD8_C5,NA
4.294,0.1362,31.53,0,log_alpha,REC_6,Birth_TPHE_CD8_C8,FALSE
0.7514,0.151,4.975,6.531e-7,log_beta,REC_6,Birth_TPHE_CD8_C8,FALSE
-0.09779,0.2778,-0.352,0.7248,MODVaginal,REC_6,Birth_TPHE_CD8_C8,FALSE
-0.07849,0.02658,-2.953,0.003148,gaBirth,REC_6,Birth_TPHE_CD8_C8,FALSE
0.1496,0.1345,1.112,0.266,voi,REC_6,Birth_TPHE_CD8_C8,FALSE
NA,NA,NA,0.27031484775930037,anova,REC_6,Birth_TPHE_CD8_C8,NA
4.318,0.1341,32.21,0,log_alpha,REC_6,Birth_TPHE_CD8_C9,FALSE
0.7538,0.1513,4.981,6.315e-7,log_beta,REC_6,Birth_TPHE_CD8_C9,FALSE
-0.1655,0.2704,-0.6119,0.5406,MODVaginal,REC_6,Birth_TPHE_CD8_C9,FALSE
-0.0616,0.02883,-2.137,0.03264,gaBirth,REC_6,Birth_TPHE_CD8_C9,FALSE
-0.1622,0.1431,-1.133,0.257,voi,REC_6,Birth_TPHE_CD8_C9,FALSE
NA,NA,NA,0.26262525790855307,anova,REC_6,Birth_TPHE_CD8_C9,NA
4.321,0.1359,31.79,0,log_alpha,REC_6,Birth_TPHE_CD8_C10,FALSE
0.7415,0.1505,4.927,8.356e-7,log_beta,REC_6,Birth_TPHE_CD8_C10,FALSE
-0.2175,0.2841,-0.7657,0.4438,MODVaginal,REC_6,Birth_TPHE_CD8_C10,FALSE
-0.08276,0.02959,-2.797,0.005157,gaBirth,REC_6,Birth_TPHE_CD8_C10,FALSE
-0.09745,0.1533,-0.6355,0.5251,voi,REC_6,Birth_TPHE_CD8_C10,FALSE
NA,NA,NA,0.5251524458960377,anova,REC_6,Birth_TPHE_CD8_C10,NA
4.308,0.1373,31.38,0,log_alpha,REC_6,Birth_TPHE_CD8_C12,FALSE
0.7385,0.1509,4.894,9.868e-7,log_beta,REC_6,Birth_TPHE_CD8_C12,FALSE
-0.1408,0.2815,-0.5003,0.6169,MODVaginal,REC_6,Birth_TPHE_CD8_C12,FALSE
-0.07329,0.02698,-2.717,0.006594,gaBirth,REC_6,Birth_TPHE_CD8_C12,FALSE
0.05397,0.1409,0.383,0.7017,voi,REC_6,Birth_TPHE_CD8_C12,FALSE
NA,NA,NA,0.7015745892489638,anova,REC_6,Birth_TPHE_CD8_C12,NA
4.317,0.136,31.75,0,log_alpha,REC_6,Birth_TPHE_CD8_C14,FALSE
0.7397,0.1508,4.905,9.322e-7,log_beta,REC_6,Birth_TPHE_CD8_C14,FALSE
-0.1408,0.2791,-0.5044,0.6139,MODVaginal,REC_6,Birth_TPHE_CD8_C14,FALSE
-0.07651,0.02661,-2.875,0.004037,gaBirth,REC_6,Birth_TPHE_CD8_C14,FALSE
0.06454,0.1405,0.4593,0.646,voi,REC_6,Birth_TPHE_CD8_C14,FALSE
NA,NA,NA,0.6458996105888637,anova,REC_6,Birth_TPHE_CD8_C14,NA
4.318,0.1362,31.71,0,log_alpha,REC_6,Birth_TPHE_CD8_C15,FALSE
0.7384,0.1508,4.896,9.76e-7,log_beta,REC_6,Birth_TPHE_CD8_C15,FALSE
-0.1479,0.2788,-0.5303,0.5959,MODVaginal,REC_6,Birth_TPHE_CD8_C15,FALSE
-0.07772,0.0277,-2.805,0.005024,gaBirth,REC_6,Birth_TPHE_CD8_C15,FALSE
-0.05006,0.1428,-0.3506,0.7259,voi,REC_6,Birth_TPHE_CD8_C15,FALSE
NA,NA,NA,0.7260685553323416,anova,REC_6,Birth_TPHE_CD8_C15,NA
4.307,0.1315,32.75,0,log_alpha,REC_6,Birth_TPHE_CD8_C17,FALSE
0.776,0.1519,5.109,3.236e-7,log_beta,REC_6,Birth_TPHE_CD8_C17,FALSE
-0.1611,0.2645,-0.6092,0.5424,MODVaginal,REC_6,Birth_TPHE_CD8_C17,FALSE
-0.08005,0.02605,-3.073,0.002119,gaBirth,REC_6,Birth_TPHE_CD8_C17,FALSE
0.1823,0.1081,1.687,0.09159,voi,REC_6,Birth_TPHE_CD8_C17,FALSE
NA,NA,NA,0.12078330940090476,anova,REC_6,Birth_TPHE_CD8_C17,NA
4.32,0.1366,31.63,0,log_alpha,REC_6,Birth_TPHE_CD8_C18,FALSE
0.7385,0.1507,4.901,9.54e-7,log_beta,REC_6,Birth_TPHE_CD8_C18,FALSE
