term,estimate,std.error,statistic,p.value,response,voi,produced_warning
MODVaginal,0.21741600676818562,0.37634067350928124,0.57771062782249,0.5649690399687145,REC_4,OneYear_TPHE_C14,TRUE
voi,-0.4283844933576047,0.2108656959439346,-2.031551369415272,0.04528621819344141,REC_4,OneYear_TPHE_C14,TRUE
anova,NA,NA,NA,0.03240776355884706,REC_4,OneYear_TPHE_C14,NA
(Intercept),-2.784187544154801,0.3090166397810936,-9.009830493681863,4.699530525825523e-14,REC_4,OneYear_TPHE_C15,TRUE
MODVaginal,0.3268683964194982,0.3843141481127118,0.8505239737456507,0.397395662189142,REC_4,OneYear_TPHE_C15,TRUE
voi,-0.13475798863404728,0.18942184247434943,-0.7114173681015459,0.4787508897438365,REC_4,OneYear_TPHE_C15,TRUE
anova,NA,NA,NA,0.46107267638820004,REC_4,OneYear_TPHE_C15,NA
(Intercept),-2.785825549263859,0.3106876281752392,-8.966644618666795,5.754469215867449e-14,REC_4,OneYear_TPHE_C16,TRUE
MODVaginal,0.3405799883702796,0.38582540060270926,0.8827308617790574,0.37984251501736044,REC_4,OneYear_TPHE_C16,TRUE
voi,-0.1026490551364216,0.2491914376904609,-0.41192849998293113,0.6814167537738615,REC_4,OneYear_TPHE_C16,TRUE
anova,NA,NA,NA,0.62888027127966,REC_4,OneYear_TPHE_C16,NA
(Intercept),-2.8188393175757973,0.30981367683669864,-9.098498640722031,3.1007747169779894e-14,REC_4,OneYear_TPHE_C17,TRUE
MODVaginal,0.34082909489150626,0.3796690518300017,0.897700492702033,0.37185156449379975,REC_4,OneYear_TPHE_C17,TRUE
voi,-0.28963836212267885,0.20122982239866233,-1.4393411407423884,0.15368388410571068,REC_4,OneYear_TPHE_C17,TRUE
anova,NA,NA,NA,0.12848930761356153,REC_4,OneYear_TPHE_C17,NA
(Intercept),-2.775767810004172,0.3103764443436251,-8.943229618711186,6.422286150501672e-14,REC_4,OneYear_TPHE_C21,TRUE
MODVaginal,0.3192017761280407,0.38723392616425806,0.824312526771326,0.41204238336017895,REC_4,OneYear_TPHE_C21,TRUE
voi,-0.1085494095658781,0.20321216786905866,-0.534167863588871,0.5946035669949147,REC_4,OneYear_TPHE_C21,TRUE
anova,NA,NA,NA,0.5777148479294841,REC_4,OneYear_TPHE_C21,NA
(Intercept),-2.7786777416787976,0.3148769349578918,-8.82464681654243,1.1198253537419694e-13,REC_4,OneYear_TPHE_C22,TRUE
MODVaginal,0.32999713996645036,0.39170675662021537,0.8424596573563922,0.401867553223745,REC_4,OneYear_TPHE_C22,TRUE
voi,-0.07001163639501733,0.19312674372057165,-0.36251652695141345,0.7178554514131147,REC_4,OneYear_TPHE_C22,TRUE
anova,NA,NA,NA,0.7112107891341767,REC_4,OneYear_TPHE_C22,NA
(Intercept),-2.780756604959262,0.31205747829242636,-8.91103978720689,7.46863318413119e-14,REC_4,OneYear_TPHE_C23,TRUE
MODVaginal,0.3364055129420187,0.38791874192228926,0.8672061351689214,0.3882423418373957,REC_4,OneYear_TPHE_C23,TRUE
voi,0.015964492625956714,0.18227125167596028,0.08758645413999902,0.930408992176886,REC_4,OneYear_TPHE_C23,TRUE
anova,NA,NA,NA,0.9280835228809223,REC_4,OneYear_TPHE_C23,NA
(Intercept),-2.80075041326957,0.31683536309705174,-8.839765819990413,1.0432021475722584e-13,REC_4,OneYear_TPHE_C24,TRUE
MODVaginal,0.35145486357990957,0.391455994188283,0.8978144894898873,0.37179112152100413,REC_4,OneYear_TPHE_C24,TRUE
voi,0.15033244529704415,0.17976147614593468,0.836288444666535,0.40531032843531123,REC_4,OneYear_TPHE_C24,TRUE
anova,NA,NA,NA,0.3984321979843915,REC_4,OneYear_TPHE_C24,NA
(Intercept),-2.8225134929297218,0.3150697703056979,-8.9583760771183,5.981969987421446e-14,REC_4,OneYear_TPHE_C25,TRUE
MODVaginal,0.3773389288699479,0.3879383994185704,0.9726774390869565,0.33344154834447504,REC_4,OneYear_TPHE_C25,TRUE
voi,-0.19570639572978024,0.1667409301789861,-1.1737153890151715,0.2437493101522164,REC_4,OneYear_TPHE_C25,TRUE
anova,NA,NA,NA,0.24627159699652842,REC_4,OneYear_TPHE_C25,NA
(Intercept),-2.7731120547071155,0.31152154811311417,-8.901830616545961,7.798193871035265e-14,REC_4,OneYear_TPHE_C26,TRUE
MODVaginal,0.32193960617000633,0.3912770284806971,0.8227919932332255,0.41290192697780015,REC_4,OneYear_TPHE_C26,TRUE
voi,-0.03967948403479955,0.18767970763476022,-0.2114212800886232,0.8330587646605192,REC_4,OneYear_TPHE_C26,TRUE
anova,NA,NA,NA,0.8327069478991963,REC_4,OneYear_TPHE_C26,NA
(Intercept),-2.799259395350872,0.31465856086080884,-8.896180633677854,8.007539364053752e-14,REC_4,OneYear_TPHE_C27,TRUE
MODVaginal,0.34916609111441754,0.3891881442399913,0.8971652818362978,0.3721354249808566,REC_4,OneYear_TPHE_C27,TRUE
voi,0.15878382126654414,0.17250544850909358,0.9204568472408214,0.3599088460134182,REC_4,OneYear_TPHE_C27,TRUE
anova,NA,NA,NA,0.363518452500325,REC_4,OneYear_TPHE_C27,NA
(Intercept),-2.795244650423787,0.29905801515882796,-9.346830744326478,6.5266862532414155e-15,REC_4,Birth_TPHE_CD8_C1,TRUE
MODVaginal,0.2875597304742328,0.39288910941355937,0.7319106678814664,0.4661247145500871,REC_4,Birth_TPHE_CD8_C1,TRUE
voi,0.15938771106944807,0.13541041556970704,1.1770712791838227,0.242270632437602,REC_4,Birth_TPHE_CD8_C1,TRUE
anova,NA,NA,NA,0.284294032886411,REC_4,Birth_TPHE_CD8_C1,NA
(Intercept),-2.7855233174915357,0.2978800800348822,-9.351156737856881,6.3926995538377594e-15,REC_4,Birth_TPHE_CD8_C2,TRUE
MODVaginal,0.2719137544124808,0.39120257212820797,0.695071489262517,0.4888011870875508,REC_4,Birth_TPHE_CD8_C2,TRUE
voi,0.19614011240020068,0.17261357320608342,1.1362959978009894,0.2588493340557055,REC_4,Birth_TPHE_CD8_C2,TRUE
anova,NA,NA,NA,0.2707375402351544,REC_4,Birth_TPHE_CD8_C2,NA
(Intercept),-2.8310274566073956,0.3016771612212193,-9.384294936836165,5.453539204114122e-15,REC_4,Birth_TPHE_CD8_C3,TRUE
MODVaginal,0.2615917038316772,0.38564453524636916,0.6783233779380776,0.4993070797412028,REC_4,Birth_TPHE_CD8_C3,TRUE
voi,0.3516373060405126,0.14947210822529997,2.3525279078186823,0.020826096240594134,REC_4,Birth_TPHE_CD8_C3,TRUE
anova,NA,NA,NA,0.027628132728538236,REC_4,Birth_TPHE_CD8_C3,NA
(Intercept),-2.8944679944405296,0.2977311631601842,-9.721750198125074,1.0820659984081333e-15,REC_4,Birth_TPHE_CD8_C5,TRUE
MODVaginal,0.36212166356520453,0.3706504031138759,0.9769898009633323,0.3311930173614316,REC_4,Birth_TPHE_CD8_C5,TRUE
voi,-0.4668572988014999,0.2562690546494624,-1.8217466772962134,0.07181528371793106,REC_4,Birth_TPHE_CD8_C5,TRUE
anova,NA,NA,NA,0.037173095468379797,REC_4,Birth_TPHE_CD8_C5,NA
(Intercept),-2.8217690340267554,0.2957452316120407,-9.541215655941189,2.5701566068623457e-15,REC_4,Birth_TPHE_CD8_C6,TRUE
MODVaginal,0.35445139357716493,0.38474296599465047,0.9212680280218386,0.35937346446141905,REC_4,Birth_TPHE_CD8_C6,TRUE
voi,-0.14869518182455843,0.22356124153927762,-0.6651205763608808,0.5076742356862924,REC_4,Birth_TPHE_CD8_C6,TRUE
anova,NA,NA,NA,0.47147715169632287,REC_4,Birth_TPHE_CD8_C6,NA
(Intercept),-2.793694216852404,0.29600918458915065,-9.437863290390613,4.218277576480398e-15,REC_4,Birth_TPHE_CD8_C8,TRUE
MODVaginal,0.3154110394795852,0.3870081879988559,0.8149983624649245,0.4172247193325066,REC_4,Birth_TPHE_CD8_C8,TRUE
voi,0.012467333727824152,0.1900750496663459,0.06559163735434541,0.9478484269552442,REC_4,Birth_TPHE_CD8_C8,TRUE
anova,NA,NA,NA,0.9460171816277309,REC_4,Birth_TPHE_CD8_C8,NA
(Intercept),-2.7867214694470115,0.29788120116801287,-9.355143790612107,6.2716481611183196e-15,REC_4,Birth_TPHE_CD8_C9,TRUE
MODVaginal,0.28858766351707305,0.39100556445283585,0.7380653621155391,0.4623949063097258,REC_4,Birth_TPHE_CD8_C9,TRUE
voi,0.12914417570841064,0.18220169687430632,0.7087978757821451,0.4802818974935278,REC_4,Birth_TPHE_CD8_C9,TRUE
anova,NA,NA,NA,0.4813189884613175,REC_4,Birth_TPHE_CD8_C9,NA
(Intercept),-2.791216891338889,0.29578990980989245,-9.436484473499572,4.246255288489477e-15,REC_4,Birth_TPHE_CD8_C10,TRUE
MODVaginal,0.31089040460038375,0.3881723457454542,0.8009081739281129,0.4252941033102198,REC_4,Birth_TPHE_CD8_C10,TRUE
voi,-0.019065955767217247,0.1927863905735535,-0.098896793028256,0.921440156634589,REC_4,Birth_TPHE_CD8_C10,TRUE
anova,NA,NA,NA,0.922297141491605,REC_4,Birth_TPHE_CD8_C10,NA
(Intercept),-2.803173413583406,0.29996238094520583,-9.345083222604044,6.581604485430929e-15,REC_4,Birth_TPHE_CD8_C12,TRUE
MODVaginal,0.3295894768372373,0.39190372755496905,0.8409960244407437,0.4025790578870151,REC_4,Birth_TPHE_CD8_C12,TRUE
voi,0.06826740015707593,0.19355453505199186,0.3527036973777866,0.7251352590621358,REC_4,Birth_TPHE_CD8_C12,TRUE
anova,NA,NA,NA,0.7175636970023882,REC_4,Birth_TPHE_CD8_C12,NA
(Intercept),-2.7853806888504127,0.29735608062005997,-9.367155643974774,5.920637319000693e-15,REC_4,Birth_TPHE_CD8_C13,TRUE
MODVaginal,0.29408761871775024,0.391615992645079,0.7509591646944853,0.45463627894830605,REC_4,Birth_TPHE_CD8_C13,TRUE
voi,0.07825100021765219,0.14222901192540263,0.5501760798190307,0.5835615039327098,REC_4,Birth_TPHE_CD8_C13,TRUE
anova,NA,NA,NA,0.6149460753211329,REC_4,Birth_TPHE_CD8_C13,NA
(Intercept),-2.793563310143303,0.29746989172005683,-9.391079191208606,5.278997064961332e-15,REC_4,Birth_TPHE_CD8_C14,TRUE
MODVaginal,0.2811749491198566,0.38994643992408107,0.7210604337729015,0.472741250023787,REC_4,Birth_TPHE_CD8_C14,TRUE
voi,0.1861329695190371,0.19206113499665103,0.9691339662357129,0.3350756090083382,REC_4,Birth_TPHE_CD8_C14,TRUE
anova,NA,NA,NA,0.32294489848986996,REC_4,Birth_TPHE_CD8_C14,NA
(Intercept),-2.8109075701941992,0.29828847505339406,-9.423453486397833,4.5200088968179505e-15,REC_4,Birth_TPHE_CD8_C15,TRUE
MODVaginal,0.31663609508683344,0.3872686551566018,0.8176135374519109,0.4157371801937263,REC_4,Birth_TPHE_CD8_C15,TRUE
voi,-0.16970963569790987,0.19750639860666744,-0.8592614563130452,0.3924791905774817,REC_4,Birth_TPHE_CD8_C15,TRUE
anova,NA,NA,NA,0.3736488029920644,REC_4,Birth_TPHE_CD8_C15,NA
(Intercept),-2.7960503792564744,0.29525434315928073,-9.469972056424892,3.616436740937439e-15,REC_4,Birth_TPHE_CD8_C17,TRUE
MODVaginal,0.2599966938882636,0.39029246754209,0.6661586259289642,0.5070136811263175,REC_4,Birth_TPHE_CD8_C17,TRUE
voi,0.18775456143353647,0.10027683252787532,1.8723623064314858,0.06440351821585401,REC_4,Birth_TPHE_CD8_C17,TRUE
anova,NA,NA,NA,0.11209723601810448,REC_4,Birth_TPHE_CD8_C17,NA
(Intercept),-2.8078553727627775,0.2977161237791427,-9.431317783936194,4.352754182889897e-15,REC_4,Birth_TPHE_CD8_C18,TRUE
MODVaginal,0.3068193520343398,0.3864586511894062,0.7939254331350585,0.4293271924693671,REC_4,Birth_TPHE_CD8_C18,TRUE
voi,0.19007320503335842,0.17664598595003728,1.0760120249045393,0.28479788482955354,REC_4,Birth_TPHE_CD8_C18,TRUE
anova,NA,NA,NA,0.2875623530996951,REC_4,Birth_TPHE_CD8_C18,NA
(Intercept),-2.7944296181105264,0.2953735885417714,-9.460661773811037,3.781512859739389e-15,REC_4,Birth_TPHE_CD8_C19,TRUE
MODVaginal,0.2721391673451994,0.38961246538611755,0.6984868081043079,0.4866737598638602,REC_4,Birth_TPHE_CD8_C19,TRUE
voi,0.17867524117300645,0.10521648392614258,1.6981677633176637,0.09293111495353808,REC_4,Birth_TPHE_CD8_C19,TRUE
anova,NA,NA,NA,0.15150873454274227,REC_4,Birth_TPHE_CD8_C19,NA
(Intercept),-2.794689624692989,0.2957497147312963,-9.449509113583108,3.989208264977637e-15,REC_4,Birth_TPHE_CD8_C20,TRUE
MODVaginal,0.31579757975760786,0.3864767682491633,0.8171191794742284,0.41601813190035675,REC_4,Birth_TPHE_CD8_C20,TRUE
voi,0.037661083861624055,0.18764507673605288,0.20070382083404859,0.8413830358214398,REC_4,Birth_TPHE_CD8_C20,TRUE
anova,NA,NA,NA,0.8386942819688836,REC_4,Birth_TPHE_CD8_C20,NA
(Intercept),-2.788805086676466,0.29398416549218115,-9.48624250563807,3.3450718565490785e-15,REC_4,Birth_TPHE_CD8_C21,TRUE
MODVaginal,0.30125014377559106,0.38504421751768,0.7823780492477039,0.4360460895524436,REC_4,Birth_TPHE_CD8_C21,TRUE
voi,-0.09797684976506481,0.21322462051954633,-0.4595006408093631,0.6469826968124318,REC_4,Birth_TPHE_CD8_C21,TRUE
anova,NA,NA,NA,0.6290468865296374,REC_4,Birth_TPHE_CD8_C21,NA
(Intercept),-2.791299999701075,0.29637396575833813,-9.418168672673115,4.636000894835487e-15,REC_4,Birth_TPHE_CD8_C22,TRUE
MODVaginal,0.3112857430146163,0.38862587492880846,0.8009907808419604,0.42524652625076886,REC_4,Birth_TPHE_CD8_C22,TRUE
voi,0.018363474641178695,0.17893500562279513,0.10262650719049303,0.918487724229001,REC_4,Birth_TPHE_CD8_C22,TRUE
anova,NA,NA,NA,0.9214190866157799,REC_4,Birth_TPHE_CD8_C22,NA
(Intercept),-2.798624705733519,0.2968318503738003,-9.428316746364017,4.415835834579222e-15,REC_4,Birth_TPHE_CD8_C23,TRUE
MODVaginal,0.3188651851028889,0.38725741059293495,0.8233933719038977,0.41246086593666487,REC_4,Birth_TPHE_CD8_C23,TRUE
voi,0.12627209469673553,0.18854563626021775,0.6697163466698505,0.5047532419229506,REC_4,Birth_TPHE_CD8_C23,TRUE
anova,NA,NA,NA,0.49922099939755826,REC_4,Birth_TPHE_CD8_C23,NA
(Intercept),-2.7878675640528057,0.2981432133668337,-9.350766474173033,6.4046732366902025e-15,REC_4,Birth_TPHE_CD8_C24,TRUE
MODVaginal,0.2962509953568928,0.39115879022690264,0.757367603026495,0.4508080220311107,REC_4,Birth_TPHE_CD8_C24,TRUE
voi,-0.11866708260302809,0.18566573510818415,-0.6391436876270297,0.5243528584686667,REC_4,Birth_TPHE_CD8_C24,TRUE
anova,NA,NA,NA,0.5233521862450413,REC_4,Birth_TPHE_CD8_C24,NA
(Intercept),-2.943419382486634,0.2921893696421356,-10.073670325828903,5.072559199793647e-17,REC_4,Discharge_TPHE_CD8_C1,TRUE
MODVaginal,0.6170088490735662,0.3620842116061959,1.7040479239250212,0.0913872298846466,REC_4,Discharge_TPHE_CD8_C1,TRUE
voi,-0.27978622702182493,0.3920290972313875,-0.7136873997306546,0.4770345657520938,REC_4,Discharge_TPHE_CD8_C1,TRUE
anova,NA,NA,NA,0.3012469691801824,REC_4,Discharge_TPHE_CD8_C1,NA
(Intercept),-2.941460349057104,0.2969110509556236,-9.906873926012054,1.1920936237102995e-16,REC_4,Discharge_TPHE_CD8_C2,TRUE
MODVaginal,0.6432606243253475,0.36557200842327353,1.7596003236127291,0.08144471425033283,REC_4,Discharge_TPHE_CD8_C2,TRUE
voi,-0.059872382696645035,0.195193427352661,-0.30673360014562406,0.7596653825100523,REC_4,Discharge_TPHE_CD8_C2,TRUE
anova,NA,NA,NA,0.7468665531666305,REC_4,Discharge_TPHE_CD8_C2,NA
(Intercept),-2.960884608308137,0.30002015149043715,-9.868952447357564,1.447691591261631e-16,REC_4,Discharge_TPHE_CD8_C3,TRUE
MODVaginal,0.6524244380182153,0.3663243074910476,1.78100231045727,0.0778599183381209,REC_4,Discharge_TPHE_CD8_C3,TRUE
voi,0.19300634327357732,0.1379844724230122,1.3987540763419182,0.16489068045263053,REC_4,Discharge_TPHE_CD8_C3,TRUE
anova,NA,NA,NA,0.1977591552070954,REC_4,Discharge_TPHE_CD8_C3,NA
(Intercept),-2.9452160836227392,0.2955719682403945,-9.964463481284318,8.875349392538984e-17,REC_4,Discharge_TPHE_CD8_C4,TRUE
MODVaginal,0.6515505419156808,0.36416757724212756,1.7891503325197955,0.0765298528601178,REC_4,Discharge_TPHE_CD8_C4,TRUE
voi,-0.09130669969955661,0.22525050371301839,-0.40535625090493205,0.6860564015071615,REC_4,Discharge_TPHE_CD8_C4,TRUE
anova,NA,NA,NA,0.6264603437089766,REC_4,Discharge_TPHE_CD8_C4,NA
(Intercept),-2.933868927430602,0.2963196474271015,-9.901027329456351,1.2283374650570498e-16,REC_4,Discharge_TPHE_CD8_C5,TRUE
MODVaginal,0.6335474778643343,0.3662944114615467,1.7296127323821966,0.08669511791532834,REC_4,Discharge_TPHE_CD8_C5,TRUE
voi,0.014985539935031685,0.14546795265662005,0.1030160915951388,0.9181505040716109,REC_4,Discharge_TPHE_CD8_C5,TRUE
anova,NA,NA,NA,0.9226742097913962,REC_4,Discharge_TPHE_CD8_C5,NA
(Intercept),-2.9413766298206725,0.2956708231193046,-9.948146383837857,9.649121653315529e-17,REC_4,Discharge_TPHE_CD8_C8,TRUE
MODVaginal,0.6413075634201931,0.36390062105096493,1.7623151111093511,0.08098259836740511,REC_4,Discharge_TPHE_CD8_C8,TRUE
voi,-0.07956912065460042,0.191017322752773,-0.4165544753110373,0.6778710985799508,REC_4,Discharge_TPHE_CD8_C8,TRUE
anova,NA,NA,NA,0.662473556200088,REC_4,Discharge_TPHE_CD8_C8,NA
(Intercept),-2.9497715715299346,0.29442744936027704,-10.018670398901692,6.72336214229242e-17,REC_4,Discharge_TPHE_CD8_C9,TRUE
MODVaginal,0.6342488545937437,0.36134807777017397,1.7552296348374132,0.08219326043174364,REC_4,Discharge_TPHE_CD8_C9,TRUE
voi,-0.15696131681425826,0.1914360106898809,-0.8199153139924633,0.41415772047785004,REC_4,Discharge_TPHE_CD8_C9,TRUE
anova,NA,NA,NA,0.3888036739992759,REC_4,Discharge_TPHE_CD8_C9,NA
(Intercept),-2.9724551719892656,0.3069239995550468,-9.684661923793795,3.720599750016509e-16,REC_4,Discharge_TPHE_CD8_C10,TRUE
MODVaginal,0.6677150847205244,0.3756603646317852,1.7774435303415772,0.07844680934079352,REC_4,Discharge_TPHE_CD8_C10,TRUE
voi,0.2066615635980477,0.13316888560950102,1.5518757452401726,0.12375929537293572,REC_4,Discharge_TPHE_CD8_C10,TRUE
anova,NA,NA,NA,0.15102988733166434,REC_4,Discharge_TPHE_CD8_C10,NA
(Intercept),-2.9225671753429583,0.2975872580618843,-9.820874705378683,1.8519643364710195e-16,REC_4,Discharge_TPHE_CD8_C12,TRUE
MODVaginal,0.6107923996668989,0.37630274601082986,1.6231409580235179,0.10761607751774949,REC_4,Discharge_TPHE_CD8_C12,TRUE
voi,-0.04762385238666623,0.1892564224780068,-0.25163665128564144,0.8018233123987819,REC_4,Discharge_TPHE_CD8_C12,TRUE
anova,NA,NA,NA,0.8097245189785931,REC_4,Discharge_TPHE_CD8_C12,NA
(Intercept),-2.973938522821768,0.30142161558568586,-9.866374437158967,1.4669367284960196e-16,REC_4,Discharge_TPHE_CD8_C13,TRUE
MODVaginal,0.6616464535628436,0.36121176263640115,1.8317411612889876,0.06987993872706329,REC_4,Discharge_TPHE_CD8_C13,TRUE
voi,-0.37799025106888134,0.6970605170592267,-0.5422631777561501,0.5888085167262987,REC_4,Discharge_TPHE_CD8_C13,TRUE
anova,NA,NA,NA,0.2929854758728478,REC_4,Discharge_TPHE_CD8_C13,NA
(Intercept),-2.948623338750585,0.2990529162927499,-9.85987154147699,1.5166256348961254e-16,REC_4,Discharge_TPHE_CD8_C14,TRUE
MODVaginal,0.6471400597089635,0.3673008245059575,1.7618802260501516,0.08105647965791624,REC_4,Discharge_TPHE_CD8_C14,TRUE
voi,0.16671702346599862,0.16772452246834615,0.993993132384457,0.32255563357081973,REC_4,Discharge_TPHE_CD8_C14,TRUE
anova,NA,NA,NA,0.32197746992776044,REC_4,Discharge_TPHE_CD8_C14,NA
(Intercept),-3.0111589225331254,0.3001455386056881,-10.032329437649887,6.269003094563632e-17,REC_4,Discharge_TPHE_CD8_C15,TRUE
MODVaginal,0.6576951054107939,0.3589612631893848,1.8322174921247694,0.06980837793839462,REC_4,Discharge_TPHE_CD8_C15,TRUE
voi,-0.39503172973370737,0.20312348221015528,-1.9447861243585827,0.054527618470397346,REC_4,Discharge_TPHE_CD8_C15,TRUE
anova,NA,NA,NA,0.03809411200607669,REC_4,Discharge_TPHE_CD8_C15,NA
(Intercept),-2.9583665904416585,0.2971133945641183,-9.95702867850083,9.219904658918435e-17,REC_4,Discharge_TPHE_CD8_C16,TRUE
MODVaginal,0.6567684424722117,0.362839623518975,1.8100791641844085,0.0731994290285806,REC_4,Discharge_TPHE_CD8_C16,TRUE
voi,-0.23669722754072056,0.43377898606168636,-0.5456631951900515,0.5864772972193896,REC_4,Discharge_TPHE_CD8_C16,TRUE
anova,NA,NA,NA,0.3842157425749631,REC_4,Discharge_TPHE_CD8_C16,NA
(Intercept),-2.932443963921372,0.2909888066885279,-10.077514655263826,4.9736452649402724e-17,REC_4,Discharge_TPHE_CD8_C17,TRUE
MODVaginal,0.6016020532712999,0.3614639174809857,1.664348844177362,0.09908214978705558,REC_4,Discharge_TPHE_CD8_C17,TRUE
voi,0.14290686673448702,0.11242197341992057,1.2711649011950603,0.20653321350424514,REC_4,Discharge_TPHE_CD8_C17,TRUE
anova,NA,NA,NA,0.24893922800417465,REC_4,Discharge_TPHE_CD8_C17,NA
(Intercept),-2.9372518834911725,0.29488282488901185,-9.96074249016265,9.046153037908267e-17,REC_4,Discharge_TPHE_CD8_C18,TRUE
MODVaginal,0.6260094446403022,0.36313683921768314,1.7238940725180447,0.08772720433034685,REC_4,Discharge_TPHE_CD8_C18,TRUE
voi,-0.11850230192804749,0.2241536724491108,-0.528665449168364,0.5981748999025754,REC_4,Discharge_TPHE_CD8_C18,TRUE
anova,NA,NA,NA,0.5700102829079443,REC_4,Discharge_TPHE_CD8_C18,NA
(Intercept),-2.9342635346195873,0.29620281432341444,-9.906264872337635,1.195818784703526e-16,REC_4,Discharge_TPHE_CD8_C19,TRUE
MODVaginal,0.6349713156263831,0.36571018758861973,1.736269147472178,0.0855063378138632,REC_4,Discharge_TPHE_CD8_C19,TRUE
voi,-0.009219583501849747,0.1735877157059415,-0.053111958207156605,0.957745578958416,REC_4,Discharge_TPHE_CD8_C19,TRUE
anova,NA,NA,NA,0.9606866543524599,REC_4,Discharge_TPHE_CD8_C19,NA
(Intercept),-2.9550648543469586,0.2970964158040283,-9.946484363837591,9.731626819794952e-17,REC_4,Discharge_TPHE_CD8_C21,TRUE
MODVaginal,0.6563317777633625,0.36444355052975275,1.800914783124363,0.07464266164774806,REC_4,Discharge_TPHE_CD8_C21,TRUE
voi,0.13822285556035474,0.1672908883542802,0.8262425821281633,0.41057632935148836,REC_4,Discharge_TPHE_CD8_C21,TRUE
anova,NA,NA,NA,0.4073517630104049,REC_4,Discharge_TPHE_CD8_C21,NA
(Intercept),-2.9634734496586588,0.298205124301027,-9.937701294050004,1.0179489984004016e-16,REC_4,Discharge_TPHE_CD8_C22,TRUE
MODVaginal,0.6568897805854096,0.3621640762942929,1.8137905540129382,0.07262157518292985,REC_4,Discharge_TPHE_CD8_C22,TRUE
voi,-0.2904570440352123,0.536382592646045,-0.5415109438998569,0.5893248711602764,REC_4,Discharge_TPHE_CD8_C22,TRUE
anova,NA,NA,NA,0.34243170869123085,REC_4,Discharge_TPHE_CD8_C22,NA
(Intercept),-2.9142813636910625,0.2960734249837626,-9.843103493165213,1.6526537637640953e-16,REC_4,Discharge_TPHE_CD8_C23,TRUE
MODVaginal,0.5679198318977227,0.3714895774476968,1.5287638371972412,0.12938832693269353,REC_4,Discharge_TPHE_CD8_C23,TRUE
voi,0.13950115478193656,0.09620021051246602,1.4501127808224434,0.15006539868245666,REC_4,Discharge_TPHE_CD8_C23,TRUE
anova,NA,NA,NA,0.21286932551469986,REC_4,Discharge_TPHE_CD8_C23,NA
(Intercept),-2.9317569356413835,0.29730481920186114,-9.861114742478518,1.5069978982424226e-16,REC_4,Discharge_TPHE_CD8_C24,TRUE
MODVaginal,0.6289316851132153,0.37023077125774023,1.698755840787144,0.09238395409542301,REC_4,Discharge_TPHE_CD8_C24,TRUE
voi,-0.019863133669363126,0.15905450485757966,-0.12488255951724814,0.9008599363884762,REC_4,Discharge_TPHE_CD8_C24,TRUE
anova,NA,NA,NA,0.9088234119596456,REC_4,Discharge_TPHE_CD8_C24,NA
(Intercept),-2.750846385575259,0.31157135995210883,-8.828944951802013,1.0974874447844797e-13,REC_4,OneYear_TPHE_CD8_C1,TRUE
MODVaginal,0.2673680963373278,0.39744310224643736,0.6727204342611646,0.5029287674719289,REC_4,OneYear_TPHE_CD8_C1,TRUE
voi,-0.14618907674231169,0.2526217471974485,-0.5786876164230258,0.5643124867702014,REC_4,OneYear_TPHE_CD8_C1,TRUE
anova,NA,NA,NA,0.5315989387181541,REC_4,OneYear_TPHE_CD8_C1,NA
(Intercept),-2.779563984576532,0.3103422296795351,-8.956447813907758,6.036304363376014e-14,REC_4,OneYear_TPHE_CD8_C2,TRUE
MODVaginal,0.3353282251382972,0.3860154867606447,0.8686911189815113,0.38743392901156615,REC_4,OneYear_TPHE_CD8_C2,TRUE
voi,0.03113825681324225,0.19079923095757292,0.163199068764414,0.8707445936227051,REC_4,OneYear_TPHE_CD8_C2,TRUE
anova,NA,NA,NA,0.8686150516540573,REC_4,OneYear_TPHE_CD8_C2,NA
(Intercept),-2.779821309585027,0.31057973690373397,-8.950427150521572,6.209149558052291e-14,REC_4,OneYear_TPHE_CD8_C3,TRUE
MODVaginal,0.33493762626539547,0.386273617841385,0.867099410353545,0.3883004821828405,REC_4,OneYear_TPHE_CD8_C3,TRUE
voi,0.05522970026909233,0.18397023181319114,0.3002099835650271,0.7647414716710217,REC_4,OneYear_TPHE_CD8_C3,TRUE
anova,NA,NA,NA,0.7620630685155788,REC_4,OneYear_TPHE_CD8_C3,NA
(Intercept),-2.7773193991027223,0.31211305795005506,-8.898440255412686,7.923149171080669e-14,REC_4,OneYear_TPHE_CD8_C4,TRUE
MODVaginal,0.3313524084891393,0.38891666567673816,0.8519881962696724,0.39658699656949425,REC_4,OneYear_TPHE_CD8_C4,TRUE
voi,0.025047920057122582,0.17162413783670408,0.14594637078937597,0.8843052738187345,REC_4,OneYear_TPHE_CD8_C4,TRUE
anova,NA,NA,NA,0.8880709849456472,REC_4,OneYear_TPHE_CD8_C4,NA
(Intercept),-2.7949002325364023,0.3155793926929181,-8.856409186565756,9.648984722800599e-14,REC_4,OneYear_TPHE_CD8_C5,TRUE
MODVaginal,0.35338978116416425,0.3914358938041863,0.9028037202458127,0.36915182460125606,REC_4,OneYear_TPHE_CD8_C5,TRUE
voi,0.08389193466806859,0.15142099787632415,0.5540310514700798,0.5809953713061708,REC_4,OneYear_TPHE_CD8_C5,TRUE
anova,NA,NA,NA,0.601973622245915,REC_4,OneYear_TPHE_CD8_C5,NA
