"","var_names","model_pvals","adj_model_pvals"
"1",TPHE_IST_Birth,0.987418781944103,0.995613128682229
"2",TPHE_IST_Disch,0.377934292910897,0.795497433439418
"3",TPHE_IST_1YR,0.123520156544187,0.761931923666047
"4",ICS_IST_Birth,0.766458278921769,0.922936744142097
"5",ICS_IST_Disch,0.519726404983308,0.854933589174067
"6",ICS_IST_1YR,0.492739088497502,0.850912921345751
"7",Birth_CD4_C1,0.294478482117651,0.793017266790439
"8",Birth_CD4_C2,0.312536902925597,0.793017266790439
"9",Birth_CD4_C3,0.474602998221475,0.848003886528077
"10",Birth_CD4_C4,0.926996301469127,0.962371419869871
"11",Birth_CD4_C5,0.126338003068752,0.761931923666047
"12",Birth_CD4_C6,0.700144843425471,0.922936744142097
"13",Birth_CD4_C7,0.213874909291192,0.793017266790439
"14",Birth_CD4_C8,0.00850878159620832,0.394644576012447
"15",Birth_CD4_C9,0.757978018103836,0.922936744142097
"16",Birth_CD4_C10,0.58166685004561,0.872827347718125
"17",Birth_CD4_C11,0.184988595534709,0.793017266790439
"18",Birth_CD4_C12,0.13002516465318,0.761931923666047
"19",Birth_CD4_C13,0.39803908041992,0.806029137850338
"20",Birth_CD4_C14,0.00826134798474218,0.394644576012447
"21",Birth_CD4_C15,0.566839440107354,0.871634401697181
"22",Birth_CD4_C16,0.194714394382687,0.793017266790439
"23",Birth_CD4_C17,0.0665415271568597,0.745912194331346
"24",Birth_CD4_C18,0.315948675716049,0.793017266790439
"25",Birth_CD8_C1,0.927806333492079,0.962371419869871
"26",Birth_CD8_C2,0.462603761942062,0.838900851880008
"27",Birth_CD8_C3,0.0496616264712646,0.709869131324547
"28",Birth_CD8_C4,0.0887458734280557,0.745912194331346
"29",Birth_CD8_C5,0.167732386912113,0.793017266790439
"30",Birth_CD8_C6,0.381822858343006,0.795497433439418
"31",Birth_CD8_C7,0.258979182579809,0.793017266790439
"32",Birth_CD8_C8,0.825950426591448,0.937878288138888
"33",Birth_CD8_C9,0.469455221360341,0.845019398448613
"34",Birth_CD8_C10,0.232851468514702,0.793017266790439
"35",Birth_CD8_C11,0.0951575227336285,0.745912194331346
"36",Birth_CD8_C12,0.20097090988834,0.793017266790439
"37",Discharge_CD4_C1,0.436878083260967,0.830313585541419
"38",Discharge_CD4_C2,0.618504769759676,0.89586970853173
"39",Discharge_CD4_C3,0.58188489847875,0.872827347718125
"40",Discharge_CD4_C4,0.921641738272043,0.962371419869871
"41",Discharge_CD4_C5,0.842377839885607,0.947675069871308
"42",Discharge_CD4_C6,0.497241295601221,0.850912921345751
"43",Discharge_CD4_C7,0.761492565312676,0.922936744142097
"44",Discharge_CD4_C8,0.263485383159389,0.793017266790439
"45",Discharge_CD4_C9,0.297050561783595,0.793017266790439
"46",Discharge_CD4_C10,0.782729667120126,0.922936744142097
"47",Discharge_CD4_C11,0.362683377245518,0.793017266790439
"48",Discharge_CD4_C12,0.0837608394960974,0.745912194331346
"49",Discharge_CD4_C13,0.62939838972364,0.89586970853173
"50",Discharge_CD4_C14,0.068353554046963,0.745912194331346
"51",Discharge_CD4_C15,0.529186030784065,0.854933589174067
"52",Discharge_CD4_C16,0.191622990290175,0.793017266790439
"53",Discharge_CD4_C17,0.131691937423761,0.761931923666047
"54",Discharge_CD4_C18,0.245623317131113,0.793017266790439
"55",Discharge_CD8_C1,0.603693967179513,0.891788942852311
"56",Discharge_CD8_C2,0.0398747493471006,0.691296000101554
"57",Discharge_CD8_C3,0.189439535166992,0.793017266790439
"58",Discharge_CD8_C4,0.335604616366568,0.793017266790439
"59",Discharge_CD8_C5,0.348023915703852,0.793017266790439
"60",Discharge_CD8_C6,0.0106232119241478,0.394644576012447
"61",Discharge_CD8_C7,0.0924548503750363,0.745912194331346
"62",Discharge_CD8_C8,0.569926640618812,0.871634401697181
"63",Discharge_CD8_C9,0.309830109025838,0.793017266790439
"64",Discharge_CD8_C10,0.225972683280653,0.793017266790439
"65",Discharge_CD8_C11,0.314789753509514,0.793017266790439
"66",Discharge_CD8_C12,0.13914305388469,0.768449138499538
"67",OneYear_CD4_C1,0.180238521014154,0.793017266790439
"68",OneYear_CD4_C2,0.481594943868446,0.849617199736795
"69",OneYear_CD4_C3,0.384464665274372,0.795497433439418
"70",OneYear_CD4_C4,0.27899405608415,0.793017266790439
"71",OneYear_CD4_C5,0.260860843113246,0.793017266790439
"72",OneYear_CD4_C6,0.118854796142945,0.761931923666047
"73",OneYear_CD4_C7,0.196902034634423,0.793017266790439
"74",OneYear_CD4_C8,0.436141016932478,0.830313585541419
"75",OneYear_CD4_C9,0.243376697710625,0.793017266790439
"76",OneYear_CD4_C10,0.881130665647222,0.957864407859269
"77",OneYear_CD4_C11,0.699431394458637,0.922936744142097
"78",OneYear_CD4_C12,0.428139887620263,0.830313585541419
"79",OneYear_CD4_C13,0.661980075921471,0.903714373308524
"80",OneYear_CD4_C14,0.528255069028085,0.854933589174067
"81",OneYear_CD4_C15,0.855303234472271,0.953088204227454
"82",OneYear_CD4_C16,0.613113104602509,0.89586970853173
"83",OneYear_CD4_C17,0.683961177743301,0.918246222053162
"84",OneYear_CD4_C18,0.623494834799626,0.89586970853173
"85",OneYear_CD8_C1,0.178468874880623,0.793017266790439
"86",OneYear_CD8_C2,0.734303185822963,0.922936744142097
"87",OneYear_CD8_C3,0.623320109726061,0.89586970853173
"88",OneYear_CD8_C4,0.730310296782394,0.922936744142097
"89",OneYear_CD8_C5,0.28243662538418,0.793017266790439
"90",OneYear_CD8_C6,0.225246061932018,0.793017266790439
"91",OneYear_CD8_C7,0.507358451346209,0.854933589174067
"92",OneYear_CD8_C8,0.214943670207597,0.793017266790439
"93",OneYear_CD8_C9,0.862878209588642,0.953088204227454
"94",OneYear_CD8_C10,0.215713745477316,0.793017266790439
"95",OneYear_CD8_C11,0.444267319979892,0.830313585541419
"96",OneYear_CD8_C12,0.921296266893926,0.962371419869871
"97",Birth_TPHE_C1,0.920488035807924,0.962371419869871
"98",Birth_TPHE_C2,0.853134485508606,0.953088204227454
"99",Birth_TPHE_C3,0.326693138115447,0.793017266790439
"100",Birth_TPHE_C4,0.531587151154075,0.854933589174067
"101",Birth_TPHE_C5,0.902678804114291,0.957864407859269
"102",Birth_TPHE_C6,0.355745891808575,0.793017266790439
"103",Birth_TPHE_C8,0.441428058041338,0.830313585541419
"104",Birth_TPHE_C9,0.653860565604994,0.901807750785595
"105",Birth_TPHE_C10,0.487258229828093,0.850912921345751
"106",Birth_TPHE_C11,0.531663445732517,0.854933589174067
"107",Birth_TPHE_C12,0.762355028950873,0.922936744142097
"108",Birth_TPHE_C13,0.259947783444332,0.793017266790439
"109",Birth_TPHE_C14,0.900424101220006,0.957864407859269
"110",Birth_TPHE_C15,0.834886521314677,0.943615928741705
"111",Birth_TPHE_C16,0.11500014328862,0.761931923666047
"112",Birth_TPHE_C17,0.707786002997016,0.922936744142097
"113",Birth_TPHE_C18,0.246533198449044,0.793017266790439
"114",Birth_TPHE_C20,0.787006003368996,0.922936744142097
"115",Birth_TPHE_C21,0.799077163932196,0.922936744142097
