"","var_names","model_pvals","adj_model_pvals"
"1",TPHE_IST_Birth,0.255374529316149,0.820009892145787
"2",TPHE_IST_Disch,0.251833277166998,0.820009892145787
"3",TPHE_IST_1YR,0.162804525401835,0.694061397765718
"4",ICS_IST_Birth,0.188001417435322,0.713983962414035
"5",ICS_IST_Disch,0.695008662833758,0.97402000657919
"6",ICS_IST_1YR,0.085591953242101,0.555875262605229
"7",Birth_CD4_C1,0.00177888326419255,0.432268633198791
"8",Birth_CD4_C2,0.351061959285527,0.842550049354388
"9",Birth_CD4_C3,0.233702012279732,0.799853365971478
"10",Birth_CD4_C4,0.51303227664645,0.94081633756597
"11",Birth_CD4_C5,0.185287939146325,0.713983962414035
"12",Birth_CD4_C6,0.857670899485123,0.97402000657919
"13",Birth_CD4_C7,0.481088953378464,0.934888909338016
"14",Birth_CD4_C8,0.651204093267977,0.97402000657919
"15",Birth_CD4_C9,0.280920436431882,0.837782866570141
"16",Birth_CD4_C10,0.844535818059607,0.97402000657919
"17",Birth_CD4_C11,0.660815583395736,0.97402000657919
"18",Birth_CD4_C12,0.868907708400295,0.97402000657919
"19",Birth_CD4_C13,0.346264094202791,0.841421748912782
"20",Birth_CD4_C14,0.458061308211786,0.91808959177842
"21",Birth_CD4_C15,0.687106885539243,0.97402000657919
"22",Birth_CD4_C16,0.982103168111152,0.98616144566533
"23",Birth_CD4_C17,0.794994680507861,0.97402000657919
"24",Birth_CD4_C18,0.273414968127399,0.837782866570141
"25",Birth_CD8_C1,0.939719276372946,0.98362383666274
"26",Birth_CD8_C2,0.928841486854276,0.98362383666274
"27",Birth_CD8_C3,0.889193421657702,0.98362383666274
"28",Birth_CD8_C4,0.307265884707642,0.837782866570141
"29",Birth_CD8_C5,0.810712374054387,0.97402000657919
"30",Birth_CD8_C6,0.0442454023813603,0.555875262605229
"31",Birth_CD8_C7,0.416673253871039,0.91808959177842
"32",Birth_CD8_C8,0.615534781477906,0.97402000657919
"33",Birth_CD8_C9,0.0949925468927459,0.555875262605229
"34",Birth_CD8_C10,0.151401803371869,0.677587465377438
