"","voi_names","vars","var_coeffs","var_pvals","adj_var_pvals"
"1",TPHE_IST_Birth,voiTPHE_2,2.20248235756049,0.0283460969201083,0.0671354927055197
"2",TPHE_IST_Birth,voiTPHE_5,-15.9299063725317,0.993065140888643,0.993065140888643
"3",TPHE_IST_Disch,voiTPHE_2,2.82484125232197,0.00697201549237254,0.034481177663292
"4",TPHE_IST_Disch,voiTPHE_3,1.04357793778467,0.239406562696987,0.250541751659638
"5",TPHE_IST_Disch,voiTPHE_4,2.0199391705546,0.0734860083221687,0.094137854748979
"6",TPHE_IST_Disch,voiTPHE_5,-17.4467693021788,0.989955949180294,0.993065140888643
"7",TPHE_IST_1YR,voiTPHE_7,1.60143273391704,0.0724185002749261,0.094137854748979
"8",Discharge_CD4_C2,voi,-0.54064536133417,0.0372843094726483,0.0762633602849624
"9",Discharge_CD8_C11,voi,0.579220272955016,0.0255734288706674,0.0639335721766685
"10",Birth_TPHE_C1,voi,-23.8293368620596,0.216691853599292,0.240967644890706
"11",Birth_TPHE_C2,voi,0.545786957736323,0.0486639198569531,0.0806121572723844
"12",Birth_TPHE_C4,voi,-1.08695798829567,0.0309259336193367,0.0695833506435075
"13",Birth_TPHE_C8,voi,-2.48752620539656,0.0127375171760496,0.0415636625677994
"14",Birth_TPHE_C9,voi,-7.31368333706067,0.0663249725657553,0.094137854748979
"15",Birth_TPHE_C10,voi,-7.97720551900719,0.0756474102129086,0.094137854748979
"16",Birth_TPHE_C13,voi,0.912865915236682,0.0069544385959426,0.034481177663292
"17",Birth_TPHE_C25,voi,0.869758601447364,0.0147781911352176,0.0415636625677994
"18",Discharge_TPHE_C1,voi,-6.84552270755153,0.113376466171664,0.13426160467697
"19",Discharge_TPHE_C2,voi,0.877267121172152,0.00209568151345452,0.0160178656168004
"20",Discharge_TPHE_C4,voi,-1.40264759587345,0.00343202186215856,0.022062997685305
"21",Discharge_TPHE_C5,voi,1.15175325466954,0.000526641157370845,0.0160178656168004
"22",Discharge_TPHE_C8,voi,-1.46294164253013,0.00186374553985732,0.0160178656168004
"23",Discharge_TPHE_C9,voi,-5.62133264266152,0.0774022361269383,0.094137854748979
"24",Discharge_TPHE_C10,voi,-6.56850089011887,0.0106274666718409,0.0398530000194034
"25",Discharge_TPHE_C13,voi,0.922773491698114,0.00128895633573308,0.0160178656168004
"26",Discharge_TPHE_C25,voi,1.09767488602806,0.00166347842538923,0.0160178656168004
"27",Discharge_TPHE_C26,voi,-0.759255156707657,0.00966560214107022,0.0395410996680145
"28",OneYear_TPHE_C5,voi,0.687411728195385,0.0135211445140729,0.0415636625677994
"29",OneYear_TPHE_C8,voi,-0.908252627967541,0.0139601906071375,0.0415636625677994
"30",OneYear_TPHE_C14,voi,0.501560218998841,0.0527098877306477,0.0806121572723844
"31",OneYear_TPHE_C22,voi,0.553296837010687,0.0461998620564623,0.0806121572723844
"32",OneYear_TPHE_C26,voi,-0.559221227772704,0.0537414381815896,0.0806121572723844
"33",Birth_TPHE_CD8_C17,voi,-3.95737636868672,0.219548298678198,0.240967644890706
"34",Birth_TPHE_CD8_C21,voi,0.516527391550006,0.0520473330723329,0.0806121572723844
"35",Discharge_TPHE_CD8_C1,voi,-0.697716848510268,0.0506123812673574,0.0806121572723844
"36",Discharge_TPHE_CD8_C5,voi,-3.94159935566326,0.0231892041981644,0.0613831875833763
"37",Discharge_TPHE_CD8_C7,voi,-0.604140246932622,0.0673255436267812,0.094137854748979
"38",Discharge_TPHE_CD8_C11,voi,0.491860582057639,0.0458423403758619,0.0806121572723844
"39",Discharge_TPHE_CD8_C15,voi,0.676173779688744,0.00766248392517601,0.034481177663292
"40",Discharge_TPHE_CD8_C17,voi,-6.15256117907721,0.0370954362552921,0.0762633602849624
"41",Discharge_TPHE_CD8_C18,voi,0.499517807077766,0.0767435105511411,0.094137854748979
"42",OneYear_TPHE_CD8_C1,voi,-0.962692644590673,0.131246242863582,0.151437972534902
"43",OneYear_TPHE_CD8_C5,voi,-0.736959293430691,0.225395363233547,0.241495032035944
"44",OneYear_TPHE_CD8_C10,voi,-0.650007426333953,0.0411381450333506,0.0804876750652512
"45",OneYear_TPHE_CD8_C15,voi,0.979583134896344,0.00213571541557339,0.0160178656168004
