"","var_names","model_pvals","adj_model_pvals"
"1",TPHE_IST_Birth,0.00343288092357497,0.0463438924682621
"2",TPHE_IST_Disch,4.41585642064319e-05,0.00357684370072099
"3",TPHE_IST_1YR,0.0422753912072847,0.280785224237221
"4",ICS_IST_Birth,0.534436823255747,0.848639083716575
"5",ICS_IST_Disch,0.919954906191327,0.955337787198686
"6",ICS_IST_1YR,0.294356266425083,0.662301599456438
"7",Birth_CD4_C1,0.776238151424213,0.920126199005286
"8",Birth_CD4_C2,0.61549311916405,0.877703616871374
"9",Birth_CD4_C3,0.911367707167264,0.953462636486448
"10",Birth_CD4_C4,0.950656651872483,0.960692853512455
"11",Birth_CD4_C5,0.560899605848535,0.862649393805026
"12",Birth_CD4_C6,0.877793975343744,0.949621954465286
"13",Birth_CD4_C7,0.711211504985635,0.877703616871374
"14",Birth_CD4_C8,0.87710083449974,0.949621954465286
"15",Birth_CD4_C9,0.366340659164628,0.741839834808372
"16",Birth_CD4_C10,0.270161423970763,0.645152129878709
"17",Birth_CD4_C11,0.684911969722303,0.877703616871374
"18",Birth_CD4_C12,0.694207752272911,0.877703616871374
"19",Birth_CD4_C13,0.394485895376943,0.769140699541012
"20",Birth_CD4_C14,0.334508475414951,0.710764580672096
"21",Birth_CD4_C15,0.722031539112191,0.877703616871374
"22",Birth_CD4_C16,0.898928230492866,0.953462636486448
"23",Birth_CD4_C17,0.718279146609012,0.877703616871374
"24",Birth_CD4_C18,0.817061482798956,0.944825756793139
"25",Birth_CD8_C1,0.807897441203126,0.944825756793139
"26",Birth_CD8_C2,0.615384132842354,0.877703616871374
"27",Birth_CD8_C3,0.816498353754596,0.944825756793139
"28",Birth_CD8_C4,0.618505476145601,0.877703616871374
"29",Birth_CD8_C5,0.541724394652095,0.848639083716575
"30",Birth_CD8_C6,0.466488688583878,0.827421542524688
"31",Birth_CD8_C7,0.353228048836952,0.727410303960842
"32",Birth_CD8_C8,0.263327997152263,0.639887033079999
"33",Birth_CD8_C9,0.286060795456194,0.659021596857192
"34",Birth_CD8_C10,0.181562462317894,0.555008936497015
"35",Birth_CD8_C11,0.307161864567586,0.679261351762012
"36",Birth_CD8_C12,0.125407074087715,0.448145867695806
"37",Discharge_CD4_C1,0.0961491126322295,0.397742572113823
"38",Discharge_CD4_C2,0.0281616266682958,0.235975009668823
"39",Discharge_CD4_C3,0.857478961903694,0.949621954465286
"40",Discharge_CD4_C4,0.276114491799941,0.645152129878709
"41",Discharge_CD4_C5,0.626649371982882,0.877703616871374
"42",Discharge_CD4_C6,0.736084050893507,0.889892658542896
"43",Discharge_CD4_C7,0.0689766204417461,0.329026881866721
"44",Discharge_CD4_C8,0.195982339820448,0.559195341231141
"45",Discharge_CD4_C9,0.0696386866464014,0.329026881866721
"46",Discharge_CD4_C10,0.262572856693752,0.639887033079999
"47",Discharge_CD4_C11,0.275069688813526,0.645152129878709
"48",Discharge_CD4_C12,0.200206747578642,0.559195341231141
"49",Discharge_CD4_C13,0.933576058747602,0.960692853512455
"50",Discharge_CD4_C14,0.722389808124588,0.877703616871374
"51",Discharge_CD4_C15,0.224372030174906,0.580025567367045
"52",Discharge_CD4_C16,0.754850593334489,0.903589626503846
"53",Discharge_CD4_C17,0.362386406122222,0.73999913182941
"54",Discharge_CD4_C18,0.719468518204655,0.877703616871374
"55",Discharge_CD8_C1,0.879714897058235,0.949621954465286
"56",Discharge_CD8_C2,0.119655771086884,0.433975408568848
"57",Discharge_CD8_C3,0.156920489765533,0.506391468910855
"58",Discharge_CD8_C4,0.887556863225848,0.949621954465286
"59",Discharge_CD8_C5,0.776072645643068,0.920126199005286
"60",Discharge_CD8_C6,0.643740740490455,0.877703616871374
"61",Discharge_CD8_C7,0.501492101344305,0.840431590528733
"62",Discharge_CD8_C8,0.955323205874897,0.960692853512455
"63",Discharge_CD8_C9,0.871695463535486,0.949621954465286
"64",Discharge_CD8_C10,0.0908125895358062,0.394061772450016
"65",Discharge_CD8_C11,0.015196124631983,0.142025318675841
"66",Discharge_CD8_C12,0.623646510979581,0.877703616871374
"67",OneYear_CD4_C1,0.820404257956182,0.944825756793139
"68",OneYear_CD4_C2,0.705091372051161,0.877703616871374
"69",OneYear_CD4_C3,0.486182765074292,0.840431590528733
"70",OneYear_CD4_C4,0.403946560394669,0.77601762078212
"71",OneYear_CD4_C5,0.287474441427417,0.659021596857192
"72",OneYear_CD4_C6,0.458380125794853,0.819017430648156
"73",OneYear_CD4_C7,0.630619641228261,0.877703616871374
"74",OneYear_CD4_C8,0.956739384979482,0.960692853512455
"75",OneYear_CD4_C9,0.698177021964778,0.877703616871374
"76",OneYear_CD4_C10,0.18728696622533,0.555008936497015
"77",OneYear_CD4_C11,0.48584426780048,0.840431590528733
"78",OneYear_CD4_C12,0.685423569523451,0.877703616871374
"79",OneYear_CD4_C13,0.498536401839497,0.840431590528733
"80",OneYear_CD4_C14,0.941802883003975,0.960692853512455
"81",OneYear_CD4_C15,0.110409116431724,0.419209613951701
"82",OneYear_CD4_C16,0.929097466563539,0.960692853512455
"83",OneYear_CD4_C17,0.872341051054413,0.949621954465286
"84",OneYear_CD4_C18,0.952387455482972,0.960692853512455
"85",OneYear_CD8_C1,0.628724966435594,0.877703616871374
"86",OneYear_CD8_C2,0.544805337694591,0.848639083716575
"87",OneYear_CD8_C3,0.219109340760651,0.580025567367045
"88",OneYear_CD8_C4,0.703695498802275,0.877703616871374
"89",OneYear_CD8_C5,0.649809140190402,0.877703616871374
"90",OneYear_CD8_C6,0.483042862068572,0.840431590528733
"91",OneYear_CD8_C7,0.610565692894677,0.877703616871374
"92",OneYear_CD8_C8,0.544230318259547,0.848639083716575
"93",OneYear_CD8_C9,0.495120397940781,0.840431590528733
"94",OneYear_CD8_C10,0.877940858501246,0.949621954465286
"95",OneYear_CD8_C11,0.176638419368208,0.550296614185571
"96",OneYear_CD8_C12,0.952122070767806,0.960692853512455
"97",Birth_TPHE_C1,0.00278156525616165,0.0397600210145459
"98",Birth_TPHE_C2,0.0429954928585416,0.280785224237221
"99",Birth_TPHE_C3,0.44699352738556,0.811446310947968
"100",Birth_TPHE_C4,0.00792071652892201,0.0769893646611219
"101",Birth_TPHE_C5,0.05270573475339,0.297848687094739
"102",Birth_TPHE_C6,0.0733149827433927,0.33614227937065
"103",Birth_TPHE_C8,0.000282428031557371,0.00762555685204902
"104",Birth_TPHE_C9,0.000986867386559953,0.0171291982095763
"105",Birth_TPHE_C10,0.00150376884953028,0.0243610553623905
"106",Birth_TPHE_C11,0.82614617055645,0.945670304684936
"107",Birth_TPHE_C12,0.136727256291465,0.471311820988228
"108",Birth_TPHE_C13,0.00228510597540207,0.034705047001419
"109",Birth_TPHE_C14,0.692690491859716,0.877703616871374
"110",Birth_TPHE_C15,0.185107462180948,0.555008936497015
"111",Birth_TPHE_C16,0.442108430999521,0.811446310947968
"112",Birth_TPHE_C17,0.872373879439429,0.949621954465286
"113",Birth_TPHE_C18,0.720828549029315,0.877703616871374
"114",Birth_TPHE_C20,0.914225490952027,0.953462636486448
"115",Birth_TPHE_C21,0.239317782612546,0.605773137238007
"116",Birth_TPHE_C22,0.292288558317075,0.662301599456438
"117",Birth_TPHE_C23,0.489615735330732,0.840431590528733
"118",Birth_TPHE_C24,0.516932163366072,0.848639083716575
"119",Birth_TPHE_C25,0.00711661477006058,0.0751885821358574
"120",Birth_TPHE_C26,0.051144629627324,0.295908214272375
"121",Birth_TPHE_C27,0.333518397490011,0.710764580672096
"122",Discharge_TPHE_C1,0.00011776703791713,0.00408819860198037
"123",Discharge_TPHE_C2,0.000857558505126635,0.0160297474419825
"124",Discharge_TPHE_C3,0.307484562526014,0.679261351762012
"125",Discharge_TPHE_C4,0.000107282106544988,0.00408819860198037
"126",Discharge_TPHE_C5,7.89798444281556e-05,0.00408819860198037
"127",Discharge_TPHE_C6,0.153966964419777,0.505594221000078
"128",Discharge_TPHE_C8,4.28780385668653e-05,0.00357684370072099
"129",Discharge_TPHE_C9,3.38141630235739e-05,0.00357684370072099
"130",Discharge_TPHE_C10,0.000102744753527136,0.00408819860198037
"131",Discharge_TPHE_C11,0.706186389638614,0.877703616871374
"132",Discharge_TPHE_C12,0.407839409678915,0.77601762078212
"133",Discharge_TPHE_C13,0.000355538466839424,0.00785416794927091
"134",Discharge_TPHE_C14,0.681543212286657,0.877703616871374
"135",Discharge_TPHE_C15,0.202663840818817,0.559195341231141
"136",Discharge_TPHE_C16,0.508556291903003,0.846432732413902
"137",Discharge_TPHE_C17,0.512127998550495,0.846578936379389
"138",Discharge_TPHE_C18,0.411959971526311,0.77601762078212
"139",Discharge_TPHE_C20,0.201020198211318,0.559195341231141
"140",Discharge_TPHE_C21,0.20480817024515,0.559195341231141
"141",Discharge_TPHE_C22,0.260945964335481,0.639887033079999
"142",Discharge_TPHE_C23,0.136218519048944,0.471311820988228
"143",Discharge_TPHE_C24,0.117983945287477,0.433975408568848
"144",Discharge_TPHE_C25,0.000265175816929368,0.00762555685204902
"145",Discharge_TPHE_C26,0.00495100710175902,0.0546861238967019
"146",Discharge_TPHE_C27,0.158377578754012,0.506391468910855
"147",OneYear_TPHE_C1,0.223340222258873,0.580025567367045
"148",OneYear_TPHE_C2,0.0762961640867718,0.343332738390473
"149",OneYear_TPHE_C3,0.348586536787629,0.723987422558923
"150",OneYear_TPHE_C4,0.110069337397933,0.419209613951701
"151",OneYear_TPHE_C5,0.00775749616847717,0.0769893646611219
"152",OneYear_TPHE_C6,0.813645692816712,0.944825756793139
"153",OneYear_TPHE_C8,0.00447523126895123,0.0543740599177575
"154",OneYear_TPHE_C9,0.0644621444171675,0.329026881866721
"155",OneYear_TPHE_C10,0.692898921140199,0.877703616871374
"156",OneYear_TPHE_C11,0.146424924801627,0.487414475709527
"157",OneYear_TPHE_C12,0.58562565974996,0.877703616871374
"158",OneYear_TPHE_C13,0.187021398024537,0.555008936497015
"159",OneYear_TPHE_C14,0.0482370549412945,0.285892789042307
"160",OneYear_TPHE_C15,0.395648507994348,0.769140699541012
"161",OneYear_TPHE_C16,0.652734715525415,0.877703616871374
"162",OneYear_TPHE_C17,0.0938394683951776,0.397742572113823
"163",OneYear_TPHE_C18,0.542409627576704,0.848639083716575
"164",OneYear_TPHE_C20,0.551788688341454,0.854042364757791
"165",OneYear_TPHE_C21,0.602747606438561,0.877703616871374
"166",OneYear_TPHE_C22,0.037556495923484,0.280785224237221
"167",OneYear_TPHE_C23,0.433247571390286,0.809839691137227
"168",OneYear_TPHE_C24,0.0680155134306586,0.329026881866721
"169",OneYear_TPHE_C25,0.0667823485067207,0.329026881866721
"170",OneYear_TPHE_C26,0.042068489269262,0.280785224237221
"171",OneYear_TPHE_C27,0.112243898913447,0.419619499014886
"172",Birth_TPHE_CD8_C1,0.139647946959475,0.471311820988228
"173",Birth_TPHE_CD8_C2,0.325531032552592,0.710764580672096
"174",Birth_TPHE_CD8_C3,0.888581421791219,0.949621954465286
"175",Birth_TPHE_CD8_C4,0.271925225316804,0.645152129878709
"176",Birth_TPHE_CD8_C5,0.983653110887447,0.983653110887447
"177",Birth_TPHE_CD8_C6,0.70035971271748,0.877703616871374
"178",Birth_TPHE_CD8_C7,0.498184289766553,0.840431590528733
"179",Birth_TPHE_CD8_C8,0.585931794717731,0.877703616871374
"180",Birth_TPHE_CD8_C9,0.138421114082889,0.471311820988228
"181",Birth_TPHE_CD8_C10,0.335209248365124,0.710764580672096
"182",Birth_TPHE_CD8_C11,0.589844102278113,0.877703616871374
"183",Birth_TPHE_CD8_C12,0.637138534018058,0.877703616871374
"184",Birth_TPHE_CD8_C13,0.0965712417889528,0.397742572113823
"185",Birth_TPHE_CD8_C14,0.66671993670985,0.877703616871374
"186",Birth_TPHE_CD8_C15,0.392380623045726,0.769140699541012
"187",Birth_TPHE_CD8_C16,0.25492898527755,0.638636530128296
"188",Birth_TPHE_CD8_C17,0.034466976797089,0.279182512056421
"189",Birth_TPHE_CD8_C18,0.33637006904235,0.710764580672096
"190",Birth_TPHE_CD8_C19,0.0625110186171818,0.329026881866721
"191",Birth_TPHE_CD8_C20,0.604112810619359,0.877703616871374
"192",Birth_TPHE_CD8_C21,0.0469282012761626,0.285892789042307
"193",Birth_TPHE_CD8_C22,0.339844735573245,0.711916127106023
"194",Birth_TPHE_CD8_C23,0.691231275062302,0.877703616871374
"195",Birth_TPHE_CD8_C24,0.539974314810822,0.848639083716575
"196",Discharge_TPHE_CD8_C1,0.0214357268162693,0.192921541346424
"197",Discharge_TPHE_CD8_C2,0.410831867479969,0.77601762078212
"198",Discharge_TPHE_CD8_C3,0.790025562071431,0.931923357200766
"199",Discharge_TPHE_CD8_C4,0.0641969206304374,0.329026881866721
"200",Discharge_TPHE_CD8_C5,0.00432095947054611,0.0543740599177575
"201",Discharge_TPHE_CD8_C6,0.616255624528134,0.877703616871374
"202",Discharge_TPHE_CD8_C7,0.0409785920992535,0.280785224237221
"203",Discharge_TPHE_CD8_C8,0.840646471035822,0.949621954465286
"204",Discharge_TPHE_CD8_C9,0.444313694650011,0.811446310947968
"205",Discharge_TPHE_CD8_C10,0.910557173275441,0.953462636486448
"206",Discharge_TPHE_CD8_C11,0.0401669970698637,0.280785224237221
