"","var_names","model_pvals","adj_model_pvals"
"1",TPHE_IST_Birth,0.557263638887407,0.868045283651537
"2",TPHE_IST_Disch,0.468621950211955,0.810805549702808
"3",TPHE_IST_1YR,0.208314467127856,0.810805549702808
"4",ICS_IST_Birth,0.444407539096816,0.810805549702808
"5",ICS_IST_Disch,0.532352336032091,0.859039167260465
"6",ICS_IST_1YR,0.26910413537252,0.810805549702808
"7",Birth_CD4_C1,0.622978878876813,0.880480806852182
"8",Birth_CD4_C2,0.128668966211332,0.810805549702808
"9",Birth_CD4_C3,0.447859226140972,0.810805549702808
"10",Birth_CD4_C4,0.76351337950324,0.92184629102847
"11",Birth_CD4_C5,0.225303985326704,0.810805549702808
"12",Birth_CD4_C6,0.677590262129445,0.904066234014986
"13",Birth_CD4_C7,0.411539906897368,0.810805549702808
"14",Birth_CD4_C8,0.631560338255973,0.887104983793072
"15",Birth_CD4_C9,0.7868591416459,0.92184629102847
"16",Birth_CD4_C10,0.360623331080505,0.810805549702808
"17",Birth_CD4_C11,0.780815567630274,0.92184629102847
"18",Birth_CD4_C12,0.0564326071365225,0.780057705674803
"19",Birth_CD4_C13,0.984177868621483,0.987718142148436
"20",Birth_CD4_C14,0.702009372144099,0.909585383675372
"21",Birth_CD4_C15,0.987718142148436,0.987718142148436
"22",Birth_CD4_C16,0.843022499911788,0.939699392103507
"23",Birth_CD4_C17,0.470603866532057,0.810805549702808
"24",Birth_CD4_C18,0.473756321413619,0.810805549702808
"25",Birth_CD8_C1,0.88060145633477,0.960537907438688
"26",Birth_CD8_C2,0.60787580207514,0.878969143621371
"27",Birth_CD8_C3,0.821760184489407,0.936174279129918
"28",Birth_CD8_C4,0.230960798759673,0.810805549702808
"29",Birth_CD8_C5,0.199983865486013,0.810805549702808
"30",Birth_CD8_C6,0.353087993910882,0.810805549702808
"31",Birth_CD8_C7,0.122434891313709,0.810805549702808
"32",Birth_CD8_C8,0.224350834973811,0.810805549702808
"33",Birth_CD8_C9,0.514742258386616,0.850900467945223
"34",Birth_CD8_C10,0.0990270397521208,0.810805549702808
"35",Birth_CD8_C11,0.26131059462714,0.810805549702808
"36",Birth_CD8_C12,0.255159634023545,0.810805549702808
"37",Discharge_CD4_C1,0.813859362514351,0.932867099485788
"38",Discharge_CD4_C2,0.977799609433359,0.987718142148436
"39",Discharge_CD4_C3,0.338514809385838,0.810805549702808
"40",Discharge_CD4_C4,0.373853860534416,0.810805549702808
"41",Discharge_CD4_C5,0.77590784846086,0.92184629102847
"42",Discharge_CD4_C6,0.809108774483583,0.932867099485788
"43",Discharge_CD4_C7,0.324955792015008,0.810805549702808
"44",Discharge_CD4_C8,0.139318790654259,0.810805549702808
"45",Discharge_CD4_C9,0.452250310845392,0.810805549702808
"46",Discharge_CD4_C10,0.97394926614211,0.987718142148436
