"","voi_names","vars","var_coeffs","var_pvals","adj_var_pvals"
"1",Birth_CD8_C3,voi,-0.837715819876178,0.106375531084059,0.113711774607097
"2",Birth_CD8_C6,voi,-0.667060036912714,0.0225602428158657,0.081037972999267
"3",Discharge_CD4_C3,voi,-0.536742282438648,0.0246936295394644,0.081037972999267
"4",Discharge_CD8_C6,voi,-0.573760897730913,0.0383549938723734,0.081037972999267
"5",Discharge_CD8_C7,voi,-0.552717863522228,0.0633204379671739,0.081037972999267
"6",OneYear_CD4_C2,voi,0.6133284066073,0.0222296001884002,0.081037972999267
"7",OneYear_CD4_C6,voi,0.681170630585598,0.0136533095549199,0.081037972999267
"8",OneYear_CD4_C8,voi,0.530393207274172,0.0470709930349364,0.081037972999267
"9",OneYear_CD8_C5,voi,0.471403591114262,0.0597335777742692,0.081037972999267
"10",Birth_TPHE_C1,voi,-0.915078064009904,0.0730867342282511,0.0871418754259917
"11",Birth_TPHE_C3,voi,-0.580899035830321,0.0368417157413972,0.081037972999267
"12",Birth_TPHE_C9,voi,-0.862086459228227,0.075930882445135,0.0871799020666365
"13",Birth_TPHE_C20,voi,-0.526748190623335,0.0534075177895107,0.081037972999267
"14",Discharge_TPHE_C3,voi,-0.515704404886826,0.0605032180011269,0.081037972999267
"15",Discharge_TPHE_C9,voi,-0.749507705225236,0.0538406205703655,0.081037972999267
"16",Discharge_TPHE_C16,voi,0.484890850085071,0.0653532040316669,0.081037972999267
"17",OneYear_TPHE_C12,voi,0.52160055923844,0.0538978279985524,0.081037972999267
"18",OneYear_TPHE_C15,voi,0.553149840925722,0.0272739171096833,0.081037972999267
"19",OneYear_TPHE_C17,voi,0.644059807711657,0.0117326896116993,0.081037972999267
"20",OneYear_TPHE_C21,voi,0.505320963116812,0.0444815833655445,0.081037972999267
"21",Birth_TPHE_CD8_C17,voi,-0.97864660523546,0.229223789327158,0.229223789327158
"22",Birth_TPHE_CD8_C19,voi,-6.50127215944043,0.100216390940492,0.110953861398402
"23",Discharge_TPHE_CD8_C17,voi,-3.1120773991636,0.0460163387792615,0.081037972999267
"24",Discharge_TPHE_CD8_C19,voi,-0.613942483205959,0.0274266115202592,0.081037972999267
"25",OneYear_TPHE_CD8_C1,voi,0.505867508670649,0.0438897111157995,0.081037972999267
"26",OneYear_TPHE_CD8_C6,voi,-0.535115426329638,0.0647751784330318,0.081037972999267
"27",OneYear_TPHE_CD8_C11,voi,0.938967920756499,0.0248376592279779,0.081037972999267
"28",OneYear_TPHE_CD8_C16,voi,1.05654260082218,0.00326915201169022,0.081037972999267
"29",OneYear_TPHE_CD8_C17,voi,0.648806938208513,0.0321156240099785,0.081037972999267
"30",OneYear_TPHE_CD8_C21,voi,-0.867357730142849,0.140946833673169,0.145645061462275
"31",OneYear_TPHE_CD8_C24,voi,-0.549937287975358,0.0289076547338147,0.081037972999267
