"","voi_names","vars","var_coeffs","var_pvals","adj_var_pvals"
"1",TPHE_IST_Birth,voiTPHE_2,-0.432193772951225,0.547252418768173,0.582559026430636
"2",TPHE_IST_Birth,voiTPHE_5,-2.17705610566408,0.0273390794846151,0.0751824685826916
"3",TPHE_IST_Disch,voiTPHE_2,1.13314038883055,0.22170739568031,0.243878135248341
"4",TPHE_IST_Disch,voiTPHE_3,-0.0526332096220783,0.942592951594485,0.972048981331813
"5",TPHE_IST_Disch,voiTPHE_4,0.00834470717155877,0.992792171592178,0.992792171592178
"6",TPHE_IST_Disch,voiTPHE_5,-1.31198313574575,0.126948013207992,0.161126324456298
"7",Birth_CD4_C5,voi,-0.586790918764013,0.0481186175739409,0.0835744410494764
"8",Birth_CD4_C8,voi,-0.624488009704293,0.0185118951172523,0.0687585547715633
"9",Birth_CD4_C15,voi,-0.471172304096959,0.0586189044764353,0.0873266153176077
"10",Birth_CD4_C16,voi,-0.530712859208231,0.0307440474291455,0.0780425819355233
"11",Discharge_CD4_C2,voi,-0.519424449672801,0.0208953679244394,0.0689547141506502
"12",Discharge_CD4_C7,voi,-0.722958283118545,0.133307599352986,0.162931510320316
"13",Birth_TPHE_C8,voi,-0.632623750995971,0.0348695278795856,0.0821924585733089
"14",Birth_TPHE_C9,voi,-0.59973843777619,0.0608640046153023,0.0873266153176077
"15",Birth_TPHE_C22,voi,-0.730449131058858,0.0243810911219346,0.0731432733658037
"16",Discharge_TPHE_C1,voi,-0.709145876144725,0.0438521676535172,0.0835744410494764
"17",Discharge_TPHE_C4,voi,-0.567494181659374,0.0169642639965231,0.0687585547715633
"18",Discharge_TPHE_C5,voi,0.523660845890601,0.0554780166982562,0.0873266153176077
"19",Discharge_TPHE_C8,voi,-0.557958018952039,0.0187523331195173,0.0687585547715633
"20",Discharge_TPHE_C25,voi,0.475931758823671,0.0431870500847199,0.0835744410494764
"21",OneYear_TPHE_C1,voi,-0.583976369992836,0.106666130126045,0.140799291766379
"22",OneYear_TPHE_C4,voi,-0.563837288008199,0.0398481584569141,0.0835744410494764
"23",OneYear_TPHE_C8,voi,-0.612353794478186,0.0178187867648604,0.0687585547715633
"24",OneYear_TPHE_C9,voi,-0.53868594562597,0.0456679615704759,0.0835744410494764
"25",OneYear_TPHE_C12,voi,0.795896774292458,0.0187032332484401,0.0687585547715633
"26",OneYear_TPHE_C14,voi,0.486107207045758,0.0599869280737432,0.0873266153176077
"27",OneYear_TPHE_C17,voi,0.835896517794807,0.00468799059781735,0.0515678965759908
"28",Birth_TPHE_CD8_C6,voi,0.526037465683571,0.0825312247775495,0.113480434069131
"29",Birth_TPHE_CD8_C17,voi,-0.723408263806327,0.18158588398994,0.214011934702429
"30",Birth_TPHE_CD8_C19,voi,-3.2506819446655,0.193048374860971,0.21967573691076
"31",Discharge_TPHE_CD8_C7,voi,-0.95596515082397,0.00124729041372041,0.0411605836527735
"32",Discharge_TPHE_CD8_C15,voi,0.836698872341981,0.0037992537411383,0.0515678965759908
"33",Discharge_TPHE_CD8_C19,voi,-0.720997667535555,0.00678521449030435,0.0559780195450109
