"","voi_names","vars","var_coeffs","var_pvals","adj_var_pvals"
"1",ICS_IST_Birth,voiICS_2,1.90985997161403,0.225376894030857,0.268305826227211
"2",ICS_IST_Birth,voiICS_3,1.171084506808,0.333717454660196,0.347622348604371
"3",ICS_IST_Birth,voiICS_4,-0.637935907563776,0.56100734148319,0.56100734148319
"4",ICS_IST_Birth,voiICS_6,2.60178031722858,0.0558393896126888,0.0834924842582966
"5",Birth_CD4_C10,voi,-1.33745981204119,0.00885942346708963,0.0487095591522637
"6",Birth_CD4_C11,voi,-0.99730627199746,0.0130752419564096,0.0487095591522637
"7",Birth_CD4_C14,voi,1.28056726713112,0.00778699050183409,0.0487095591522637
"8",Birth_CD4_C15,voi,-1.24233109939904,0.00528197147625775,0.0487095591522637
"9",Birth_CD4_C16,voi,-0.983274698981202,0.0131150235056891,0.0487095591522637
"10",Birth_CD8_C5,voi,-1.24820165051896,0.0272286385944418,0.0834924842582966
"11",Birth_CD8_C10,voi,-0.64605926974293,0.0552149894892315,0.0834924842582966
"12",Birth_CD8_C11,voi,-0.84125521702153,0.0660615842207319,0.0847185027052312
"13",Birth_CD8_C12,voi,0.799707760103196,0.0356616856365765,0.0834924842582966
"14",Discharge_CD4_C4,voi,3.49392473699813,0.067774802164185,0.0847185027052312
"15",OneYear_CD4_C2,voi,-1.71274840831844,0.00426225755107449,0.0487095591522637
"16",OneYear_CD4_C7,voi,-2.99518635712606,0.0455012850927703,0.0834924842582966
"17",OneYear_CD8_C1,voi,-1.0072704980265,0.0136386765626338,0.0487095591522637
"18",Birth_TPHE_C26,voi,1.0497168136644,0.0325306071018297,0.0834924842582966
"19",Discharge_TPHE_C12,voi,1.72403532326163,0.0542553593858835,0.0834924842582966
"20",Discharge_TPHE_C15,voi,0.992884170979648,0.0567748892956417,0.0834924842582966
"21",Discharge_TPHE_C26,voi,0.93552711577504,0.0485441957884978,0.0834924842582966
"22",Discharge_TPHE_C27,voi,0.888676645517635,0.0603432586468177,0.0838100814539135
"23",Birth_TPHE_CD8_C1,voi,-1.76085490186586,0.289054160105852,0.314189304462882
"24",Discharge_TPHE_CD8_C5,voi,4.01382908469523,0.280192222546139,0.314189304462882
"25",OneYear_TPHE_CD8_C17,voi,-1.15696845637556,0.0414209499717125,0.0834924842582966
