SampleID	PC1
G160TL1J.03	0.05344823311299477
G160TS8B.03	-0.39128284863072144
G160TT11.03	0.18320708793778726
G160TTWT.03	-0.23499807904650793
G160TZJT.03	0.2225940619038896
G160VTLL.03	0.06421548461088343
G160W1ZG.03	0.054384134599507195
H160SFDH.03	-0.29210525785354047
H160STV8.03	-0.12826336800695445
H160THMR.03	0.15734418852419352
H160TJ5P.03	-0.29373036201232966
H160TQQ3.03	-0.1531439706907355
H160TVHF.03	-0.4314789604534464
H160WCL7.03	0.21834479389005376
H160WN08.03	0.1516691495244446
H160WS9F.03	0.18579783314016896
H160X0M4.03	0.2448806997839589
J160T03M.03	0.030582615123964697
J160T0QK.03	-0.42929492429030164
J160T95F.03	0.09692211366884561
J160TLZ3.03	-0.3926275962502185
J160TN7P.03	-0.30890323680442217
J160TNS1.03	-0.2640816139026204
J160TQF7.03	0.20230429300631678
J160TQMD.03	-0.28755838831225194
J160TT1Y.03	0.17410035758192904
J160TYND.03	-0.06581358143198211
J160TZG3.03	-0.1897503844173361
J160V6Q5.03	0.2192638634061604
J160V6R2.03	0.24637274173807852
J160V7F1.03	-0.11201705592052755
J160W017.03	0.2522971187019623
K160QLY3.03	-0.26165928423534657
K160SHMP.03	-0.48044497044023554
K160SW80.03	-0.35668624035755603
K160SYDC.03	-0.07788691224783895
K160T594.03	0.09904604943940794
K160TFKT.03	-0.5022783117184166
K160TL2F.03	0.2392431174632485
K160TQCT.03	0.15182766615672377
K160WCKB.03	0.24118760836528766
K160WS3N.03	0.19146056817278045
A160SSTH.03	-0.23381358931298124
A160T15Q.03	-0.008254332973733467
A160T6R0.03	0.1585771250511219
A160T6SC.03	-0.01697556671150324
A160TBJ9.03	-0.10485307848954534
A160TG7Z.03	0.11149322497455556
A160TL9N.03	0.16655147432015177
A160TMJQ.03	0.01541220058253751
A160TMSL.03	0.19177359646748524
A160TP6B.03	0.1483262797134838
A160TPMZ.03	0.2594236198213545
A160TQHD.03	0.22712036770572913
A160TTHK.03	0.18037328035918224
A160TWGJ.03	0.12658983896167444
A160TZPB.03	0.18186388244843382
A160VFX3.03	0.13012449297965784
A160VL66.03	0.015719441833488935
A160VYP3.03	-0.09124097961237174
A160W2YK.03	0.24207417707928308
A160W3HV.03	0.28351796658438344
A160WB2W.03	0.20714386107534835
B160S6ZS.03	-0.34006566176274905
B160SBRK.03	-0.4619112608999359
B160SD4Z.03	-0.23995076663802742
B160SDP4.03	-0.17735114995135787
B160SKGB.03	0.08240771262395287
B160SKT2.03	-0.29067881325244227
B160SYZM.03	0.019768007779471325
B160T3TK.03	-0.04720706643036255
B160TC9F.03	-0.03239565392065473
B160TF38.03	0.0010027306462039066
B160TLVJ.03	0.08520256680894739
B160TSN1.03	0.2213240997269534
B160TXGX.03	0.2133361755575292
B160TY4Z.03	0.18410668121109547
B160V3H8.03	-0.03673212196302318
B160V5DV.03	0.11957031465735823
B160V5P5.03	0.19881863761257956
B160W2XN.03	0.2502751457647256
B160WF0F.03	0.16788673228452408
C160S70P.03	0.20087931231771214
C160S8VB.03	-0.32435923251201115
C160SDQY.03	0.20630040960733095
C160SNZQ.03	-0.20515976693990345
C160SR3K.03	-0.44160146531705574
C160SRSL.03	0.1985027244562139
C160SSVD.03	-0.23769226959679862
C160T257.03	0.0388398005900151
C160TBQ6.03	0.15221954201329485
C160TC7M.03	0.07357838169142286
C160TNKM.03	0.22065240732139177
C160TY1Q.03	0.26169093228347706
C160V4Y2.03	0.19852920654118245
C160VSDK.03	0.23342382029299186
C160VVLJ.03	0.17212088792759397
C160WMZC.03	0.2119712907965497
D160SV8Y.03	0.1761689176855267
D160SZNN.03	-0.17329517805176528
D160TD2P.03	0.07133851620173026
D160TFLQ.03	0.11401641086055991
D160THGY.03	0.16436294688430617
D160TL6L.03	0.18307471082338272
D160TLQH.03	0.008938435281183795
D160TYGN.03	0.08081998371405087
D160V0BQ.03	0.19625985643908267
D160V1KZ.03	0.2690508512486981
D160V4YZ.03	0.1150733724971963
D160V93V.03	-0.4198312846297292
D160VFHM.03	0.2155217609800794
D160VVV1.03	0.27231910853335817
D160WDF1.03	0.22737223720361985
D160WQY1.03	0.27126824739926053
D160X3N9.03	0.2459524796382527
E160S8KD.03	0.08334143891510062
E160SGZP.03	0.11029702666324516
E160SKS5.03	-0.011906290025145053
E160SPSD.03	-0.4383762671450089
E160SS57.03	-0.05180573193621233
E160T48S.03	0.20326376602453236
E160T5P3.03	0.029540413243082386
E160T6CL.03	-0.2500194879420584
E160T6W2.03	0.19622366262212707
E160TD0W.03	-0.05798428122929159
E160TPM2.03	0.10276963317548587
E160TPY7.03	0.10588940659956299
E160V4DL.03	0.19719157501040574
E160V5WT.03	0.12471319939636019
E160V9S3.03	0.2008829425991058
E160VHFJ.03	-0.001384733040642653
E160VRXR.03	0.24185401857263586
E160VSFV.03	0.16627062361082387
E160VWM4.03	0.15258454813239833
F160ST1C.03	-0.096914424934836
F160SX2T.03	0.026209127083729487
F160SYRG.03	-0.08409847054904898
F160SYSC.03	-0.17117303559202093
F160T0XH.03	-0.4917527893467063
F160T17J.03	0.19484149602894746
F160T384.03	0.10792727728132027
F160T8C2.03	0.16238440527987186
F160TGDS.03	0.2746878581134183
F160TX1P.03	0.17010095657139399
F160V4FH.03	0.2060351855724461
F160VTZK.03	0.20867043062928317
F160WLV9.03	0.22122365039502112
G160SG6G.03	-0.30788691673199464
G160SH1H.03	-0.12743231401844674
G160SV9V.03	-0.07872312370831638
G160SZZN.03	0.15673920015235346
G160T362.03	-0.39728834614387415
G160T5B1.03	-0.11830876789327445
G160TCLM.03	0.032866661732126164
G160TMTH.03	0.12654562956895055
G160TX6H.03	0.024395751815934157
G160TXHW.03	0.13079281346223026
G160V9R6.03	0.13825326290621573
G160WDGF.03	0.191521839297671
H160TJ4S.03	0.14097545267268669
H160TXBG.03	0.15982852792206367
H160TXJV.03	-0.023975205301224184
H160VGCN.03	0.18187151757477374
H160VSL2.03	0.18756685361966366
H160W0QC.03	0.22354796579292233
H160WDHQ.03	0.16803728720898878
H160WTFN.03	0.23902841192174515
H160WZN8.03	0.24993167463997
J160SWYT.03	0.18212511038424367
J160T32X.03	-0.11971011875692612
J160T3SN.03	0.16810986647137927
J160T7M4.03	0.11994143673471688
J160T7PQ.03	0.2794110167025578
J160TD1S.03	0.19233297294393895
J160TMVD.03	-0.08822240095899514
J160TRPH.03	0.18671874758757878
J160VJ0W.03	0.17084283335368863
J160VLX2.03	-0.33549245748094
J160VSLZ.03	0.12427390148021714
J160VWN1.03	0.22343342917856915
J160WDD4.03	0.13056868300077049
K160SC2M.03	-0.04148815144499953
K160SCK2.03	-0.12909533179062882
K160SVK0.03	-0.21640435390736845
K160T24B.03	0.25415116678259475
K160T61T.03	-0.43249143731648165
K160VM8D.03	0.2777385110167701
K160VTCD.03	0.21009388531689271
K160WD4T.03	0.2488991919287343
K160WTJ4.03	0.2355218003333412
A160QKWK.03	0.06994804844994001
A160QRCB.03	0.2288666329657825
A160R2R8.03	0.047460733270892
A160S4XL.03	0.21046599728050555
A160S4YH.03	0.19496536559985211
A160SHWX.03	0.10825302064661944
A160SJJZ.03	0.24521723597830414
B160Q1XV.03	-0.0688573061450388
B160QFTT.03	0.22176257095470034
B160QHHG.03	-0.468089408758347
B160QS3X.03	-0.13045836803242802
B160QX2N.03	0.10336248038062414
B160R3W9.03	-0.42085844775671627
B160R4CZ.03	0.025394398645384755
B160R8R5.03	0.10211846413934822
B160S8L9.03	0.027172077422140225
C160QS30.03	-0.02705027548317896
C160QS7N.03	-0.19347149231268543
C160QXGL.03	0.07135731914865187
C160R0XR.03	0.007698804544247747
C160R50B.03	-0.06997860962164495
C160R7PC.03	-0.4307776081419632
D160Q8LD.03	-0.00632422651890065
D160Q9SL.03	-0.0013076092371185704
D160QHRW.03	-0.138366301825426
D160QJW3.03	0.05168673318406499
D160QSJ7.03	0.11736014503673126
D160R2DH.03	-0.033531094229522
D160R4RC.03	-0.3884924283013558
D160R5SK.03	0.026607135629670944
D160R96T.03	0.008803536381014165
E160Q0MY.03	-0.07889619480768906
E160Q8M9.03	0.09508859495107681
E160QSXV.03	-0.1139550856331013
E160R5VC.03	0.012747683855138246
E160RBZK.03	0.11123249111226283
E160RCW8.03	-0.29437247122179755
E160S9TP.03	0.05277369295470003
F160Q14M.03	0.09818321512654556
F160Q7YQ.03	-0.2850514133163066
F160QHQG.03	-0.4402386417791
F160QY4V.03	-0.4371741647125669
F160R0YN.03	0.008489577131180084
F160R9MV.03	-0.038608824702979806
F160RB3B.03	0.0962044776920418
F160SJKW.03	0.19263422921522305
G160Q09X.03	0.006653512104857454
G160QN9S.03	-0.027442137946758063
G160QYX6.03	-0.014323826786790637
G160R0WV.03	0.023377152169513978
H160QDXS.03	-0.020812053151958148
H160QWZX.03	0.12387872984013924
H160QY8V.03	0.07357015650839833
H160R1S7.03	-0.0290837245810036
H160R5YZ.03	-0.4029539955709756
H160R9LY.03	0.19349407563795
J160QK9X.03	-0.35458636329618454
J160QRJ5.03	-0.06287982919690038
J160QS23.03	-0.16916366315992076
J160R80G.03	-0.013428082592382895
J160RCDS.03	-0.12098629346014037
J160RGCB.03	0.23250700650335157
J160S6KK.03	0.14373121517578305
K160QHJD.03	0.10047498365120659
K160QHMG.03	-0.4024872361168599
K160QK8Y.03	-0.30435706632184106
K160QV1Z.03	-0.09957644069967689
K160R055.03	0.15232313247416224
K160R3NV.03	0.01625858473160907
K160R4SS.03	0.0997005218732059
K160RFNN.03	-0.4997518684451126
K160RGBC.03	-0.23135849087661287
K160S5V1.03	0.15092698710092503
A160SVQ8.03	0.21135191221494654
A160SXLP.03	-0.09213338262671178
A160SZ0L.03	-0.41132618942320825
A160T4HL.03	0.07867170615257213
A160T6WZ.03	0.1927914460612807
A160TDKQ.03	0.19429353291431245
A160TQW2.03	0.09157194457561645
A160V3W0.03	0.23276001190519602
A160WXGK.03	0.23292242763596271
B160Q7DL.03	-0.2955809170145012
B160SKWS.03	-0.23521101698348193
B160T0HW.03	0.23489705285024187
B160T22J.03	-0.07691401974727043
B160TJ94.03	0.24295293250320393
B160TK8J.03	0.10720765328906476
B160TQ93.03	0.23566458537559953
B160TRNL.03	0.2007503310731582
B160V9X0.03	0.244123969694416
B160VKL1.03	0.21494466031631937
B160W0VW.03	0.21630795608262857
B160W5P3.03	-0.03459521418162331
B160W5Q0.03	0.21422824034645768
B160WXFN.03	0.1807414385927236
C160S87T.03	-0.2351429510667136
C160SLF8.03	0.20369889917895323
C160SRHH.03	0.2987683820183193
C160TQV5.03	0.13962719518909555
C160TT5X.03	-0.10980390292766407
C160V2J2.03	0.14969937085900648
C160VT79.03	0.2388165461274142
C160VX7N.03	0.14721389484524744
C160W5XV.03	0.11078348882397339
C160WGZS.03	0.18566555643076177
C160WX6J.03	0.17357824978556577
C160X7VQ.03	0.20689909717342864
D160RBPT.03	-0.46901503748471085
D160RWCP.03	-0.3133889633615676
D160RYDC.03	-0.010900193613790965
D160S0S4.03	-0.26839582804405876
D160S2JL.03	0.03485862620862483
D160S815.03	0.11258568147436326
D160T62Q.03	-0.062394942907288496
D160TBGH.03	0.223073208611342
D160TCFT.03	0.16841205875523957
D160THHV.03	0.27608524472576007
D160THWD.03	0.09850264028281314
D160V2JZ.03	0.1386025515795861
D160VBV1.03	0.22888842066665568
D160VKLY.03	0.17940753580052518
D160VZLD.03	0.2255554036837878
D160WDS9.03	0.15522513048454248
D160WDW0.03	0.15659391469898537
D160WN1K.03	0.26091226741497475
D160X7ZS.03	0.23323078536418637
E160Q99F.03	-0.23563091948976858
E160ST39.03	-0.3515514755611059
E160SV7Z.03	-0.19642068683536174
E160SWGC.03	-0.2773401631021472
E160SYWX.03	-0.07871196977838425
E160T0SC.03	0.2522313953093359
E160TJR0.03	0.2458553586244023
E160TQS7.03	0.22033247481900442
E160VFYX.03	0.2567850550405434
E160VJ7Z.03	0.25463465550384673
F160RV0F.03	-0.21497767945073049
F160SPVZ.03	-0.14282168231552728
F160SR8K.03	-0.34819594421285954
F160STQ0.03	0.21310890048484973
F160SX0V.03	0.19545301539692103
F160T16M.03	-0.12308117517290144
F160T1V2.03	0.28729427525592294
F160T6JN.03	0.10861754455340465
F160V57Z.03	0.25458674060187075
F160V6YF.03	0.24455187448796822
F160VBPJ.03	0.23388782125021962
F160VH80.03	0.1815481162498238
F160WH81.03	0.0804416524873656
G160QC01.03	-0.42753387339609283
G160RXJK.03	-0.41222177907918695
G160RYHP.03	-0.19944187387676812
G160S450.03	-0.10481904802099379
G160S7QY.03	-0.3673497320919115
G160SKJY.03	-0.10196871445426907
G160SXKS.03	-0.2789697969876802
G160T0LS.03	-0.19749193485174923
G160T53V.03	0.20363325700832322
G160TC8J.03	0.2353147207214824
G160TJZK.03	0.2677558782695347
G160TK9F.03	-0.04245115616930448
G160V8PF.03	0.033555501647130684
G160VVYB.03	0.25452174011792167
G160VYH7.03	0.27905745031704915
G160W0FY.03	0.06568047764367942
G160WX57.03	0.20500113868155959
H160S90K.03	-0.28550535230161816
H160SR9G.03	-0.13909776991360995
H160SSLP.03	0.17861799411121293
H160STR9.03	-0.28598584941784955
H160STTC.03	-0.2869820126357341
H160SX8G.03	-0.09825782058679333
H160T7QM.03	0.18992373613768757
H160TF0K.03	-0.04474085145728328
H160TMKZ.03	0.2247928262453501
H160TQ4P.03	0.27885887975335594
H160TY2M.03	0.11985288346246134
H160V646.03	0.2489862933848656
H160V9Q7.03	0.2593577974847549
H160W61G.03	0.25236504978404645
H160WH8Y.03	0.23241400117204383
H160X7TT.03	0.1473063592657182
J160RC1C.03	-0.25877393262995074
J160RPPL.03	-0.1841377542499851
J160SKQ7.03	-0.4340441548151837
J160SS64.03	-0.2771439025851159
J160SS9R.03	-0.20617958598377026
J160T21M.03	0.20413723966381794
J160T88C.03	0.24554094811886049
J160TCGS.03	0.2786380314747574
J160TPZ4.03	0.18054134794268936
J160TS0Q.03	0.1872650078861737
J160TX8N.03	0.05016007179902565
J160VTDP.03	0.21645449545941894
J160WJ8L.03	0.224259179660843
J160WMYG.03	0.19487531631077554
K160S7JK.03	0.09611959627121994
K160SLMX.03	-0.09265901509306124
K160SLTY.03	-0.13431628493764586
K160SP56.03	0.12312691635209125
K160SS48.03	0.15252728429228735
K160SS7Y.03	-0.1560204462456697
K160SWK2.03	-0.07907917560518951
K160SWRQ.03	0.19709471098344952
K160SYYQ.03	-0.26468672127736
K160T0PN.03	-0.22340422786488867
K160TF1G.03	-0.041122682245150866
K160TGYL.03	0.04430940078192945
K160TQT4.03	0.04181875228803508
K160TSSP.03	0.2618791672538363
K160VT60.03	0.16432494345714774
K160W1WM.03	0.2083834323752854
K160W4K8.03	0.2540094434591645
A160QSK4.03	-0.44309126052560766
A160R6PN.03	0.1982701402632642
A160RSFM.03	0.13869910093118698
A160S7N7.03	-0.2650232031014325
A160SBCP.03	0.21580901498390068
A160SCZQ.03	-0.025519879506557288
A160SN5R.03	-0.030450081058525383
A160SN7K.03	0.11763197641054672
A160VK4K.03	0.07171113058260334
A160VM99.03	0.26368017947827266
B160QV6G.03	-0.5087052584789836
B160S0Q8.03	0.051518849742559956
B160SMPK.03	-0.37478800982749816
B160VK3L.03	0.18603612087118976
B160W0P2.03	0.22084323725373342
B160W3YV.03	0.1883281074137427
C160QKGM.03	-0.497190813438702
C160QYLC.03	-0.22038186214821986
C160R1KM.03	-0.21602475531328555
C160R7SL.03	-0.488157184293116
C160R9GC.03	-0.37990942073397577
C160RCMV.03	-0.46003933643256484
C160RS7M.03	-0.306154780900386
C160RT17.03	0.08353608707093564
C160S3QG.03	0.11866078695328325
C160SM77.03	-0.3502764114104867
C160SNXR.03	-0.21829874826992585
C160T4BL.03	0.21598765369372236
C160V1LW.03	0.22577821314917285
D160QKFQ.03	0.2311471428448293
D160QX4C.03	-0.3941059549968919
D160S4CQ.03	-0.23793193881957925
D160S6CH.03	-0.3323397051967593
D160SBJB.03	0.1566867764170945
D160SKPB.03	-0.3451431481527429
D160TYJN.03	0.06879366482731421
D160TYKK.03	0.15839879764216902
D160V0SJ.03	0.1818816170945157
D160W5N6.03	0.1503246010888293
D160W638.03	0.19725666644881013
D160WJ79.03	0.24928133387811655
E160QPCX.03	-0.43262120012235283
E160R5X5.03	-0.0033222712975660073
E160SF8W.03	-0.28296161200933007
E160SJJ2.03	0.2007212861509433
E160SMG3.03	-0.5168981623467583
E160TYHR.03	0.14235229647078312
E160V993.03	0.12808311840983763
E160V9PB.03	0.22816686319991292
E160VB8G.03	0.03513362574631224
F160R51G.03	-0.1312403307044581
F160S6MM.03	-0.39399615837056245
F160SFZY.03	0.1378162180652225
F160SMNN.03	-0.24094913642559554
F160T3L1.03	0.19149790976783904
F160T69S.03	-0.2260529819843862
F160TXS5.03	0.24483951943254909
F160V7FY.03	0.21316972620948949
F160VY6S.03	0.2561104468032961
G160R60V.03	-0.402973735442128
G160RF9T.03	0.026095205508476344
G160RQ40.03	-0.36921742456385737
G160SB0G.03	-0.2998512011390773
G160SBM1.03	-0.2090249800154613
G160SQRL.03	-0.35586882244964635
G160VLCQ.03	0.22920428443043123
G160VXQV.03	0.18021444514644447
G160W4DC.03	0.25092029389132176
G160W7ZJ.03	0.25190243664963946
H160Q6LD.03	-0.19498673997951166
H160QM4F.03	-0.4854305291582218
H160QRK4.03	-0.07983482811668739
H160S10X.03	-0.06568198029876374
H160S1W0.03	0.07098472032656715
H160SQ1K.03	-0.4015351014764992
H160T6BP.03	-0.21977105368010605
H160TYZ2.03	0.18541112796126216
H160VQWN.03	0.1780026342178404
J160PNW9.03	0.014494475069231698
J160R36M.03	-0.19312968853956888
J160RSDQ.03	-0.024267676955800788
J160S33V.03	-0.3877652253816966
J160SFH6.03	0.20539058396050391
J160SNND.03	0.244160091780126
J160SQ7G.03	0.19035153941699012
J160SQMK.03	0.238833891508622
J160T6Q3.03	0.223693438098607
J160T9P3.03	-0.1080217832874502
J160V014.03	0.1981122594352213
J160VB7K.03	0.15378604114939345
J160W5M9.03	0.13880529551220433
J160WCJF.03	0.21595152698696954
J160X7YH.03	0.2537954469737597
K160QGYN.03	-0.3987460834283906
K160S1MC.03	-0.46575359069686184
K160S6VV.03	-0.3068786035295804
K160SL0Y.03	0.1065442479567865
K160SNGS.03	-0.49380361460652394
K160SNKH.03	-0.517328588795471
K160SQ2Z.03	-0.21845755301605932
K160TZKQ.03	0.2247078906684144
K160VLW5.03	0.11562469027760432
K160W2ZG.03	0.215806953220875
K160WBCN.03	0.12464812840357359
A160P8T1.03	-0.08416434279069414
A160PPD4.03	0.017862837186784112
A160RFS8.03	-0.5174135746565447
A160RJWW.03	-0.4727309864203053
A160RK6G.03	0.042499658312479274
A160RLH8.03	0.022286232721928444
B160PW46.03	-0.3733619450261363
B160RFM4.03	-0.4885743172443562
B160RJ3Y.03	-0.14691974363177468
B160RN1B.03	0.15747348878978226
C160PJ06.03	-0.1081464368000042
C160RFPK.03	-0.45677369500333254
C160RLGC.03	0.04527738000884939
D160RFQG.03	-0.31064684130887993
D160RGD2.03	-0.2721335185781854
D160RLJ5.03	0.006761523077185963
E160P2XQ.03	-0.42950357208719986
E160P61B.03	-0.3283427464083901
E160PX59.03	-0.27545950743043646
F160PSBP.03	0.06848871214787174
F160RGPF.03	-0.041193358572186076
F160RJ90.03	-0.4999724350316996
F160RJVJ.03	-0.44567656108897574
F160RM6N.03	-0.34361901031515735
F160RM7W.03	-0.0603667984052824
F160RMJ3.03	-0.1850519163732091
G160PQS2.03	0.12625678181779962
G160PSQM.03	-0.48297028505897366
G160RJ76.03	-0.35380488464220955
H160PFQ7.03	-0.10862378424866442
H160RMGX.03	0.16012345751374107
J160P1F4.03	-0.4135333582054217
J160PRF6.03	-0.22856638293075285
J160RJXX.03	-0.447240878808669
J160RKNM.03	0.21034749702119654
J160RMF3.03	-0.46789669211644147
J160RMVV.03	-0.3233919732412246
K160RJ24.03	-0.40196198841041336
A160RTMW.03	0.025839059644947263
A160S0HN.03	0.08237341464544047
A160S5T4.03	0.09620977732866552
A160SCJ5.03	0.19748080849648655
B160RHBG.03	0.07824827394331603
B160S0FV.03	0.09741747788910433
B160S0GR.03	0.15412751497927357
B160S21F.03	0.13294436600794268
B160S2PF.03	-0.2765941716542173
B160SCQD.03	0.06783452921744958
B160SCW7.03	0.22302498969285192
B160SG0V.03	-0.007139435882379413
C160S2RC.03	0.09870416075372296
C160S41J.03	0.07637200634864393
C160SCH8.03	0.2230154317600046
D160Q3Q9.03	-0.14547057794532536
D160RQXV.03	0.0848451878797463
D160RZJQ.03	0.09779562229121665
D160SBBQ.03	0.0827524843424424
D160T5C0.03	0.15520494621752312
D160T6TB.03	0.2142704331770425
E160Q5VN.03	-0.1658445664836807
E160RQJC.03	-0.08673151809519329
E160S0R5.03	0.09577570755142645
E160STD1.03	0.0526644372780656
E160T0T8.03	0.1611269115895375
F160QF8T.03	-0.05877730532424795
F160RFVN.03	-0.10928363468632253
F160S29S.03	0.004260407059121014
F160SM4D.03	0.017640571094770643
F160SSZK.03	0.17169976448892463
G160RGSN.03	-0.07595223301032472
G160RV1B.03	0.19193579172460642
G160S443.03	0.1652410620643383
G160S5VY.03	0.09801427691175822
G160SR1R.03	0.2577136951472927
H160Q2XW.03	0.09017731015288255
H160RVB5.03	-0.2010525436304408
H160SH0L.03	0.0004781500408779307
H160SLT1.03	0.25518039160202843
H160SQTD.03	0.22791064957572624
H160SXT8.03	0.20990123605798833
H160T5CZ.03	0.17023915867666325
J160RNK7.03	0.14770675607562073
J160RRHH.03	0.10316615663977204
J160RXKG.03	0.1549113250050143
J160RXMX.03	0.10077552896123636
J160SB6X.03	0.17233586441207224
J160SB8S.03	0.11437722653163183
J160SB9R.03	0.15965861870771347
J160SBVR.03	0.2229978036053988
K160RN29.03	0.13257546780816093
K160RQHG.03	0.10722169735171011
A160SPBG.03	0.08107708313610706
A160T4PJ.03	-0.0067256914829480685
A160TLHC.03	0.17096493492545778
B160RXQR.03	-0.27954608123199565
B160S1LG.03	-0.19318602667955753
B160S1Q2.03	-0.11231737368489864
B160SH9S.03	-0.03822098987579143
C160RZ8F.03	-0.13482159845807629
C160RZGX.03	-0.09588705138757728
C160SGJ6.03	0.09521005991183051
C160SHKW.03	-0.053671898614377454
C160SPZL.03	0.061279644896385814
C160T4YF.03	0.023645146933556436
D160R9FG.03	-0.25126861827878755
D160RPZ3.03	-0.1657579728246854
D160VBQF.03	0.07098550325676273
E160RVTX.03	-0.4473732564077387
E160SNFW.03	0.09870848563799826
E160T3CQ.03	0.032539108311258565
E160T67F.03	-0.22101277072931116
F160SG7C.03	0.006981600612180622
F160SJFC.03	-0.07438719667934837
F160T264.03	-0.03228323970942784
F160T2XZ.03	0.011770356561647693
F160V5QZ.03	0.06910836179602835
F160VFJJ.03	0.04451213037645778
G160RPTB.03	-0.4034644347021177
G160SR68.03	0.10925038865954254
G160TD79.03	0.16469823515088852
H160R216.03	-0.39682083064385326
H160R46D.03	-0.35337753018179663
H160RRSS.03	-0.15870102328495844
H160SHH5.03	-0.00778036793349796
J160QXL6.03	-0.461332018812065
J160SKR8.03	-0.0055867086941384205
K160QNBR.03	-0.42429519497470947
K160RVVT.03	-0.15889257123036607
K160S4JS.03	-0.04692630095117574
K160S6BL.03	-0.1638337830550118
A160SKY5.03	0.06633805090628804
A160SXQK.03	0.10505204733527695
A160T0KP.03	0.14057628633318678
A160TP1L.03	0.15434187382724782
A160VZ0F.03	-0.1710745713355849
B160SW37.03	0.03563078525950985
B160SZF9.03	0.07354887395683549
B160SZK9.03	0.16037645618756047
B160T0JS.03	0.13944490243068336
B160T1LC.03	0.04187380690022088
C160SSBN.03	0.07517143487688177
C160ST5C.03	0.16155958604724086
C160STZP.03	0.10299575854029973
C160SWQT.03	-0.012819170456152709
C160SXPG.03	0.1349000422311305
C160T0G2.03	0.039809995307461585
C160T1M8.03	0.18781052433721732
C160VWJ1.03	0.12834429880833265
D160SV0L.03	0.12377410066999112
E160SV5T.03	0.12567145437597246
E160T0ZL.03	0.03071271220264726
E160T9S5.03	0.1808425785886366
E160TRBS.03	0.19476726646261694
F160SSRP.03	0.18992653595033715
F160SWXX.03	0.04814897655445013
F160SZXV.03	0.10437026646954747
F160TLG3.03	0.19410982948435504
G160SSSL.03	-0.0459929459199098
G160SXW2.03	0.17889927833779723
G160TMLW.03	0.14705577957696075
H160SM9J.03	0.08602698357545034
H160SWMS.03	0.11318975874269213
H160SXRG.03	0.12029321616708206
H160SXSC.03	0.14868722716148225
J160TN4M.03	-0.09520043150247676
J160VWL7.03	0.19783326733778311
K160SS8V.03	0.07559829167274457
K160SWLW.03	0.18522522702474034
A160T82L.03	-0.24187257794974726
A160TM00.03	-0.3622310254091831
A160TWFM.03	-0.41067149950785536
A160XYZ7.03	-0.05213382802528742
A160YKTW.03	0.2493503977224792
A160YQFD.03	-0.19420584292230955
A160YQZD.03	0.24836221888265134
A160YTFM.03	0.2517592215792526
A160YTGJ.03	0.24377247164937943
A160YWDX.03	0.20763937421230913
B160TM65.03	0.01018435549779337
B160TNGX.03	-0.1420833083027356
B160TPL5.03	-0.035560633156987834
B160TVJV.03	0.04238829302174035
B160VL40.03	-0.08408838933121357
B160WGW9.03	0.16580553331307757
B160WH74.03	-0.05898954153683406
B160WP4C.03	-0.03195282770230682
B160WPTZ.03	-0.34528066712408517
B160XM82.03	-0.10313986558524643
B160XP5D.03	-0.21489100978545775
