"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"A160VT6V.04",2.46813643915606e-28,1.3422143622985e-18,2.05606187348206e-05,5.40307252574231e-16,0.0228749580277654,0.0589900111945856,8.19616066113394e-13,0.0136316711284855,9.66072226122782e-18,1.82553154873807e-09,0.000435309669534759,7.27808862526229e-23,0.904047487534542
"A160W62T.04",1.84414198629946e-06,0.974696938605264,7.93674294748168e-05,0.00218692964591124,1.70386824253721e-11,5.44533625605971e-08,3.53802571686561e-08,1.75570759769612e-10,1.09102738917054e-12,3.01568756902255e-17,0.0230348297168185,4.33225125640136e-10,6.39741443565566e-17
"A160WBC6.04",6.65961391471215e-36,7.13304408076258e-28,9.21810290331475e-11,4.4199007373388e-29,1.35653523092717e-10,6.84976529208439e-07,2.45273933519841e-26,9.83633706290784e-15,1.07327238165036e-24,8.41563429460412e-13,1.3156283235327e-18,7.10444953216914e-30,0.999999314794785
"A160WJ84.04",1.05261486920172e-05,0.000200452146184504,0.999772124515291,8.30818922760105e-06,7.07634848300716e-14,1.3448290945956e-10,2.23006927569693e-13,1.18223997178888e-10,7.15894095432507e-06,4.3922041024436e-17,1.55315492293428e-13,1.42980649442404e-06,2.1478635482884e-24
"B160QM3Z.04",0.000105056874321473,0.000130983432746986,0.0007699116059693,7.34279705563805e-06,9.09638944296716e-26,2.41887747310515e-06,2.90463763981519e-14,3.90931424945622e-15,0.998984285368614,1.0028696795165e-17,3.41801621380725e-27,1.04378593980233e-09,2.10047814381601e-16
"B160SN73.04",0.801106236953453,0.021256193122846,0.00206822508776238,0.154167328627972,5.04262523627695e-21,0.0162957551560714,1.52259508065865e-12,3.14621985528858e-16,0.00510614902999293,2.78988475543862e-18,1.62435868573307e-16,8.66130194590529e-08,2.54073604265088e-08
"B160SNMY.04",2.10988928519192e-12,2.11191519820391e-05,2.78670677285314e-05,2.92045368560727e-05,2.37492454596916e-18,0.999583675556484,0.000317317037935066,4.02773773057552e-06,5.44105184781857e-12,8.24301221270615e-06,1.20682835479709e-15,5.12962009092048e-12,8.54588638923117e-06
"B160SQ2J.04",0.943057960497766,9.05422040619637e-05,4.67403734581158e-06,0.000890822275951593,7.94283226245623e-31,8.49019167635059e-09,3.94285617840172e-15,8.17302929972337e-20,0.0559559903332557,3.86060481562342e-22,4.42980323536162e-28,2.16142349736331e-09,1.83004997556406e-21
"B160T1TH.04",8.85411778142727e-16,5.04741217830814e-10,1.98692049180489e-05,6.76197836964819e-06,3.5697415984843e-19,0.999764930086134,1.26716127222501e-12,1.44626054508157e-12,3.35285880508216e-15,4.39710924519948e-08,1.34753484173198e-19,6.79807487157624e-14,0.000208394251958871
"B160TSS7.04",1.52506517125363e-30,1.69761640721514e-18,1.0061988742296e-07,2.74804817210739e-18,2.31342901171638e-12,0.00167115711598201,3.48224001581405e-14,0.000536413484692454,1.82844695121498e-21,4.69958374113366e-07,9.30961175691119e-15,5.7367112541002e-22,0.997791858818707
"B160TYH9.04",1.65417572316173e-10,3.57880688088328e-12,0.99967828031753,3.96071051802437e-11,0.000250778385526428,1.80349567844129e-09,6.5888890963212e-23,2.05222265146338e-12,1.91554398508646e-06,2.58358175160329e-18,6.90237295619583e-05,9.24423526123284e-12,7.25397621698536e-16
"B160V2HM.04",2.33304631820083e-06,1.7581852523569e-07,0.999932565631589,2.61551023088413e-06,2.58753431989784e-08,1.43906279806175e-05,2.03526787785575e-15,4.23734245887265e-11,1.33904696760153e-05,9.48894050325324e-18,3.44990676695931e-05,3.91024387776577e-09,4.79550380966558e-14
"B160W5LV.04",1.99820621340215e-36,4.48748418310852e-23,7.84164967311967e-09,2.96650834602611e-23,3.36718286415739e-06,5.96956104422269e-06,1.11168258370222e-17,0.00364405387127453,1.36984137646788e-22,4.08071428572713e-17,2.98369460002487e-09,2.0721754366077e-25,0.996346598559473
"B160WCHZ.04",2.99320142538559e-16,2.77388608331044e-10,0.00180223920366081,6.88439130115059e-09,2.24883957044474e-09,0.587279923809399,9.18692672612084e-11,9.18021771660619e-06,9.96888484478171e-13,2.32211555288874e-15,1.09886136059339e-09,1.07223132971653e-12,0.410908646165801
"B160WJ6V.04",3.44170615482615e-13,8.86994867985404e-14,0.999825356676464,5.03897717843287e-10,9.7350091115164e-05,1.98438879530829e-09,7.17786755696998e-20,3.6283707454407e-11,2.09308177612786e-06,9.94213129433576e-19,7.51976255216421e-05,1.20011111868636e-13,1.63639995302089e-19
"B160WXG3.04",1.9854828038866e-05,0.00128765670160023,0.0690860126779127,9.74469204913763e-05,2.39621349137996e-08,0.738363035322807,1.07976597942299e-10,5.82829560360361e-09,6.10428747920958e-07,4.88639368090922e-11,4.22673846128156e-07,6.22286332406538e-09,0.191144924276421
"C160Q6KY.04",0.997649146270895,0.000617035881806613,6.82419758434778e-09,0.00120856174078955,1.08649078046261e-44,1.64449446649424e-08,8.51071004329347e-15,1.91711776469104e-23,0.000525231988841222,2.05299675141288e-23,1.04634628512967e-43,8.48516660318691e-10,5.64448489368602e-23
"C160S6ZB.04",0.979835431437526,0.000629449710012758,0.000692126984203291,0.0184754319510477,2.59496282048186e-17,0.000270425303273723,5.49477207495467e-14,9.41266826947669e-17,9.71182221685049e-05,1.67406219075757e-19,3.57670996527425e-11,1.33433388500977e-08,3.01260711287368e-09
"C160SKNW.04",0.99895707089266,1.10643316498269e-05,6.92935041340728e-10,4.69485119350553e-06,8.13901322789694e-47,1.62064282860017e-16,5.19992001080352e-17,1.012362044185e-25,0.00102716911507274,2.43870193635564e-27,1.68947653800936e-46,1.16488505082008e-10,2.48577774428675e-40
"C160SMP3.04",0.999264530213755,2.31791454625844e-05,1.29667699818694e-09,6.17680286245913e-06,1.91630258484828e-46,5.33279274034472e-19,9.14934471008199e-17,9.49094486021786e-25,0.000706112157201643,1.41148691273346e-27,1.62554207628993e-46,3.84041485740282e-10,2.76997858829265e-45
"C160SN59.04",0.000826528489077824,0.00204418571036503,0.0268031087551295,0.880065287320077,3.06594555607748e-10,0.090089683189788,7.4704575695187e-11,6.27510147318306e-13,3.02004648814357e-06,2.12457420040497e-12,0.000161662663393068,2.26653784197168e-08,6.500776251391e-06
"C160SQR4.04",0.999931052442337,6.5044983361128e-09,6.84475941706557e-10,1.80050766346645e-07,3.61401774214424e-46,8.81699527160991e-11,2.49485407944741e-19,1.11742691116735e-25,6.87602112706956e-05,4.60545561817919e-27,2.41167132360088e-46,1.84812266032819e-11,1.32730728188914e-25
"C160SWR8.04",1.38783629182086e-26,4.19686783288429e-15,6.67936200418269e-06,3.02411723120601e-13,4.95073539621795e-10,0.334364190699846,2.0111098320903e-12,0.0017681713653253,3.22350684199051e-17,1.24370763207141e-06,9.81945730612065e-13,8.6323069781581e-21,0.663859714366819
"C160SYY8.04",0.999238140615357,7.1159586110198e-05,0.000247101793084983,3.2266446166761e-06,2.97186171684995e-14,1.59996510791685e-10,3.39807832399751e-16,6.22227106728695e-17,0.00044009146775524,6.62643842219209e-23,2.75562301756576e-07,4.17074786265915e-09,1.21068111482226e-20
"C160T53D.04",2.95149780750571e-38,2.04960065697e-29,3.99547196706612e-10,1.05130486629932e-30,0.999999748739658,7.52696047830005e-19,2.04302223961694e-30,8.08123208025307e-13,5.95684544021782e-22,2.57323379782842e-22,2.50859986633089e-07,6.55420395745563e-29,2.3563113361171e-19
"C160TZK8.04",0.148269807980657,0.763008635795371,1.66372929519513e-05,0.0837477419916139,1.00185276180849e-32,0.00495692449369799,1.73721341047531e-07,8.34071108715291e-14,3.03893435492064e-09,2.04485643427435e-19,3.24628512243971e-29,7.56847218100314e-08,6.27243395180656e-13
"C160V63R.04",9.98466544930251e-45,2.62473745574448e-32,2.40162938512630e-11,1.41870995518395e-37,0.999999999974365,4.0451671551244e-22,2.06466894061482e-33,1.48700537476091e-12,7.37228269643503e-27,2.94457108339883e-24,1.3164280426696e-13,3.68574120024883e-32,1.51841899631146e-22
"C160VH7K.04",2.16610530242101e-11,0.00240963473092817,0.000307380468074462,5.59920506799096e-08,1.81243180581965e-07,8.80231225153876e-08,2.80620003445832e-10,4.3948033010085e-09,3.76998831698209e-12,5.48482386752277e-18,0.997282654838907,2.80140759624857e-12,8.07953248631713e-14
"C160VTD7.04",6.94673500574708e-16,7.35839184922231e-14,0.00104586915669112,4.87028544523485e-10,2.09529272391056e-11,0.753001239510039,2.22784715151001e-19,9.58681718217352e-13,3.16057744747832e-13,2.6354345173244e-14,9.01407345979578e-12,1.44133992872876e-17,0.245952890814899
"C160VXQD.04",6.67775214221774e-06,0.000835588952855382,0.00235041824117394,0.0145405346815543,1.0094574257684e-19,0.982259614586051,3.69349840788966e-06,6.15385666101716e-07,3.37147264473807e-08,1.02384649815968e-16,5.90124421615226e-16,7.94642540085369e-09,2.81524099654102e-06
"C160W4CX.04",2.34768995825871e-18,0.000906060659379333,0.000145018329259003,3.40209372579056e-06,4.36211077691813e-16,0.0043217630491195,0.0103224681918332,0.984301192028105,6.04278990768789e-15,9.11176567592482e-08,1.45143107553702e-13,5.86982200939251e-13,4.53018276612862e-09
"C160WH8H.04",5.0773441199187e-31,8.10125329956824e-16,1.53404985777699e-07,7.35539661523635e-17,5.85124762652554e-09,4.06126428661825e-08,7.11831713366153e-10,0.99999979770662,3.06199727737114e-21,4.38614392058763e-13,1.69852654784693e-09,2.09387112435709e-19,1.37057911982648e-11
"D160SJHM.04",1.44686222869816e-07,0.491873246062162,0.00349359858691117,0.421810413078082,6.81880414414594e-11,0.0793697668449842,8.21858939818595e-07,5.19825024834365e-09,5.03405362351645e-12,1.29304256289399e-10,0.00345180007228855,1.63076435601024e-09,2.01778867815508e-07
"D160SNK1.04",0.999995181481184,1.33673887278951e-07,4.041025087637e-10,1.99311124120384e-07,1.21172356990921e-46,3.1133280372709e-11,1.12567624280707e-18,7.68089765395289e-26,4.48507078181153e-06,3.0503572472539e-27,2.34887925816838e-46,2.77868092404517e-11,8.26829140222877e-27
"D160SSL7.04",8.67461707722955e-38,3.91605306249804e-31,1.92937610663073e-10,2.2614003960653e-33,0.999999707862855,7.76905794048385e-20,5.02920220158483e-31,2.79259528396292e-12,8.30076053856297e-23,4.33416231472017e-26,2.91941414360188e-07,7.29920695431067e-31,1.52299941346525e-18
"D160STSX.04",0.999915957221666,1.86916020565355e-08,9.58076115784343e-09,6.85751967841534e-07,6.86520116013165e-45,1.58280236629634e-09,6.42840366511103e-19,1.26835770452077e-24,8.33271158976154e-05,2.87209641795815e-26,5.2603951500732e-45,5.53033019667482e-11,8.01131929537622e-24
"D160SX0D.04",6.08026394851368e-10,2.17716955262112e-09,0.0441509800294592,1.78507020279015e-08,1.52867484045877e-14,0.955028120423717,9.00636390720356e-18,3.17634709782017e-13,6.61619416531546e-05,5.00886974101285e-17,3.03162794768829e-14,4.51155372005956e-11,0.00075471692379387
"D160T0RX.04",1.64986890886694e-35,5.20545806237865e-27,1.22976137614657e-08,6.45902703128357e-30,0.383554387037906,3.08476274698737e-17,3.12713180100918e-22,0.616445452135073,8.4426371646266e-22,1.08386281413172e-21,1.48529407409016e-07,4.99314966076498e-28,4.36088703759962e-19
"D160TC82.04",5.83282145429384e-48,2.17956164239743e-35,8.57938289076694e-14,1.22965905435485e-39,0.999999999997042,9.5805103363342e-22,3.8389598695279e-35,2.61100989328418e-14,6.31426964142067e-30,2.65524936800098e-24,2.84605496795079e-12,1.06230638416127e-36,8.55978174938925e-19
"D160TMKJ.04",1.2725864456932e-05,0.998151373632935,0.00012622593867169,8.50962227911683e-06,5.44899336534882e-12,4.64002043725762e-16,8.01389990619273e-10,2.55825078551366e-11,1.77724594421084e-12,2.16881619093836e-23,0.00170115634174058,7.76571724917802e-09,3.95087982360518e-32
"D160V98N.04",3.56353087788236e-05,0.998681665210889,1.94142824709669e-05,0.00113305814411436,7.01188044863164e-14,1.84838188233916e-06,3.19066027160458e-08,2.02317240288887e-11,1.46335201377912e-11,1.06191148033778e-19,0.000128345796437472,9.30856708308673e-10,3.03228672411618e-12
"D160V9NW.04",2.89119470389883e-08,0.0742889617782984,0.00123231941996994,0.00701894293672708,2.26074729228228e-14,0.437710842039866,0.470150394478248,0.00959821723180617,5.9359223697273e-12,1.94909759439188e-08,4.63037002493881e-08,5.78565979587545e-10,2.26823935974374e-07
"D160VVXW.04",2.89534998884704e-32,6.38323644251074e-18,5.80591018611611e-06,4.64498728312701e-20,0.00452483925099197,6.45923208567544e-09,8.8455017614578e-14,0.995464575497878,3.62229196731467e-19,1.73286684222409e-14,4.77282941527971e-06,4.77242980368488e-24,5.21909653369253e-11
"D160W0FH.04",6.21539224532149e-12,1.75838799822719e-07,0.916615279959782,3.11313354355267e-06,4.28256248453112e-10,0.0820557460776035,1.85164264981163e-08,0.000479261877192017,0.000369337023426356,7.48727100391206e-14,1.41899028998709e-09,1.05643214078436e-11,0.000477065709124945
"D160W7Z2.04",0.215986953664107,2.77895498186413e-06,0.0012963620978192,4.8698000322336e-05,1.96462582155342e-30,3.06414624349708e-09,4.19297704763157e-16,3.33895496668135e-17,0.782665171107268,2.83386947334712e-22,1.60717542080927e-29,3.31113550723013e-08,3.05921394489322e-25
"D160WGZB.04",7.40313419164848e-07,0.996263682767665,4.19827398962125e-06,0.00114377101093234,5.77910635043648e-13,2.21371108729422e-09,0.000216390905902993,9.56481078456372e-08,1.79453613731793e-13,3.95912475449926e-18,0.00237111876447586,1.01038273629915e-10,2.19548867824742e-19
"D160X6VC.04",0.0143740390085381,0.974935100372678,0.00918649871277188,3.87264265277144e-05,6.06354185533591e-10,1.2563348735466e-15,1.59629625582356e-13,1.31335882175812e-14,4.17971721764703e-09,1.58415711612655e-22,0.00146539312052929,2.3757270952259e-07,6.16925593661852e-31
"E160S5PQ.04",0.00289641553798385,0.000527236545005865,6.78098544460601e-07,1.16375636299716e-07,9.26632998858881e-37,3.76934828579151e-20,1.31235735216184e-17,1.96635124438567e-21,7.4943480842435e-11,3.83111794102686e-28,1.0876609853491e-36,0.996575553367886,1.62004007908776e-45
"E160SCJM.04",0.00138840205645968,0.00675694138906264,2.94820606814971e-08,1.31482150915021e-07,3.03312515567804e-43,3.1772206061496e-21,5.52824176800797e-17,6.34207239065796e-23,1.70872818427963e-12,5.39038571261477e-29,5.75094170996184e-44,0.991854495588557,2.55670571662447e-49
"E160SMFN.04",0.999947981773343,8.31099192723211e-08,2.34519697704329e-10,1.32208403117183e-07,2.12214168626489e-47,1.54423270805882e-11,5.22207122837799e-19,2.84978630653441e-26,5.18026418143191e-05,1.09529252314075e-27,4.12866804753391e-47,1.65583284790538e-11,2.13022256062144e-27
"E160SMN6.04",2.17119720641166e-15,6.1477223929154e-06,0.0355301596380549,1.63494774465922e-05,0.000135945961016541,0.00440171208649334,3.48014932013732e-15,1.11455737935847e-08,5.76839761417001e-11,8.41597895718068e-12,0.000264343342112103,8.27360592074216e-13,0.959645330559977
"E160SNX9.04",0.995575566005104,2.94778265020201e-05,1.5528190960221e-08,0.000643579340468311,1.96796521353478e-44,1.64097302094213e-09,1.15316139961882e-15,2.33626903487458e-23,0.00375135905200639,8.08578478063035e-24,4.30860783745533e-44,6.06754180845578e-10,2.57871434761129e-25
"E160STQV.04",0.999980589098836,1.12404759757925e-07,1.03214376005662e-06,5.50837724022216e-06,4.63517968205536e-36,1.95656391863053e-06,1.09766613745685e-17,1.94811831713544e-21,1.08010478913925e-05,1.3208656862009e-23,5.51981280811435e-35,3.63593856396598e-10,6.01812923472616e-16
"E160SWFX.04",0.999661355040432,2.05746126495171e-06,3.05769140592675e-05,1.94635411898376e-05,8.93413166453022e-24,8.42275735530806e-06,8.79464520781782e-17,1.52433773479064e-18,0.000278123066740553,3.11482869889761e-22,1.31779925735877e-19,1.2101574959557e-09,8.80057977594318e-12
"E160SWJM.04",0.999948258381469,6.75994492803624e-06,5.68795271405209e-08,4.43995447723542e-05,4.05859877572218e-41,5.11384167852239e-07,6.26873480711639e-16,1.3511899858101e-21,1.14448347703403e-08,6.37595591031525e-23,9.61788511261888e-41,2.42029989793845e-09,1.7738349214702e-18
"E160T6RX.04",1.2335873534094e-29,6.6654601158611e-18,3.67540893032675e-08,5.55891950426067e-20,2.38286548060031e-13,0.000585246585449136,5.54406541768563e-09,0.185478364320097,1.13396843124305e-22,3.19952201301859e-10,2.48976981979369e-16,5.46669151503418e-23,0.813936346476108
"E160T87X.04",0.0223334478530872,0.000184471919509865,0.957494341203518,0.00602584482422709,2.82998223824556e-08,0.000376631436628104,7.97479552112617e-15,5.19187207190774e-13,0.0129405875002961,1.70497278802392e-17,0.000644579329378381,6.75195711967231e-08,1.13434697354401e-10
"E160T9NN.04",2.14489115537824e-21,5.64096189214444e-12,0.0103489610985876,2.53479736908257e-14,0.732376327129409,1.66705433951008e-16,9.33237839739679e-23,7.6893328001199e-10,1.62518995965954e-13,2.05528657480459e-19,0.257274710997238,2.68366985495996e-15,6.45057941498902e-24
"E160V00P.04",8.44474762683068e-11,7.18557453928692e-12,0.987910016557615,0.00100529405448463,3.42011227207746e-09,2.75222556731465e-05,1.67711486349307e-13,4.02961520449597e-12,0.000473716497863631,0.0105834201853865,2.69140984380352e-08,1.89322834421407e-11,3.52697023186783e-15
"E160VB80.04",4.87732080185153e-08,0.0228435982034388,0.976711836418141,0.000425767707156641,2.48419099641378e-13,4.18271207256804e-12,1.81273709489707e-12,1.27731464078492e-10,2.33454457698527e-10,1.85753366362338e-19,5.24606754026473e-13,1.87485301007054e-05,4.77273363123659e-29
"E160VWHL.04",6.55425332589259e-05,0.988208068919122,3.43425106460753e-05,0.00839637910258328,3.22087265022941e-12,6.24860955557423e-10,1.02402136341912e-05,5.53639491826508e-10,1.77306307701793e-12,2.63247956507876e-14,0.00328542346687476,2.07036002787692e-09,9.79055160881937e-23
"E160W4JT.04",2.20404102370315e-10,0.0210571509922684,0.043749866248495,0.00342052327830063,1.68605881895532e-07,0.737113281011583,0.000123677251206287,0.00297044995793589,2.14866527216216e-12,3.62941666150309e-10,0.1915636869903,4.32946764752665e-10,1.19464558776193e-06
"E160WX4S.04",1.54845408593695e-07,0.981102799214207,4.36021112192257e-05,2.30293851454343e-05,9.1074819899809e-11,1.99211737619525e-13,4.1308710106125e-10,3.80660282264833e-11,9.81717525238021e-12,7.30516501293246e-21,0.0188304128473655,1.04440959537742e-09,9.52709817924225e-25
"E160X7ZB.04",3.18919254228571e-31,1.1313685434626e-21,2.20073840423535e-08,1.85935888245959e-19,3.56873053466971e-08,0.000667683356349354,8.00914721834065e-15,5.18364568960649e-05,1.93834918787169e-21,3.64316285771801e-11,4.16571986125196e-10,8.05322481361803e-24,0.999280422039054
"F160SC25.04",7.71002400655542e-06,2.05941186950006e-05,0.000249524180225905,6.33413018987996e-05,1.72595013030659e-21,9.39204990443141e-10,6.75715836755792e-15,1.1451964008814e-15,0.999658824138674,6.86735629566194e-20,9.06601003496436e-20,5.29728671923289e-09,8.03812797927091e-21
"F160SNGB.04",0.999921176153226,6.6363198315945e-09,4.53921253694373e-10,1.39953246135844e-07,5.10497651292001e-47,2.43940992045035e-11,1.55044340125206e-19,4.70975600457029e-26,7.86767641301893e-05,1.42745583976465e-27,3.74820954623687e-47,1.47627674539459e-11,5.38025453196064e-27
"F160SRH1.04",1.22274923255284e-36,7.84152421540587e-20,2.10913823889179e-09,2.12863454298562e-22,0.833433025874807,3.5484256947294e-13,3.09657256672528e-17,1.6589178173689e-05,8.86171260295354e-24,1.04643032789652e-11,0.166550382827062,9.16315214961719e-28,3.33231145162713e-16
"F160SS3T.04",0.00365910646076416,0.00884718055677007,0.000399715684796168,0.940298748750609,2.34038013018511e-33,0.0467803813219994,6.04315982289274e-12,1.12024380531168e-16,1.48038155641717e-05,1.26993603084978e-17,2.76515593624343e-32,6.33857273391352e-08,1.7726193902927e-11
"F160SS99.04",0.483540927176829,0.000160701161979857,0.000817355419731976,0.0062977211184963,1.29733401754222e-20,4.46140397436147e-05,1.91577122727892e-14,7.94632350128301e-17,0.50913867237998,1.64724363011458e-19,1.17527237822212e-16,8.70118217744004e-09,2.03802830259565e-12
"F160SXL7.04",0.9945667239508,0.000145962587404685,6.84934465719919e-06,0.000159019380839715,2.45557651751794e-35,2.56217672455404e-05,2.31761586539645e-14,1.27560563345723e-19,0.00509581871576353,3.24106551062337e-21,5.64330691002889e-34,4.25326578435586e-09,6.33058244422099e-16
"F160TG7J.04",7.285026075025e-08,0.00581878861396281,4.16476483470513e-05,0.000277129460439989,4.2765853767628e-29,0.000163682623795273,0.993309210493329,7.81859222285275e-05,1.47886369078528e-11,2.3263132648303e-14,2.12253806047812e-28,0.000311282372824979,1.98475949300281e-18
"F160V1LF.04",1.92424123119857e-06,0.995725740264471,7.76049074667434e-06,4.47470670622955e-05,4.33684541021293e-13,2.92463499402998e-10,8.28531759670732e-08,2.69186866486498e-10,5.52691597933154e-14,1.39820543102899e-22,0.00421974451400851,7.16509485348198e-12,3.27126197939096e-18
"G160SR83.04",0.99949155284974,1.84937719191542e-06,9.30701305860302e-05,3.30559291939798e-06,2.27876219734928e-18,1.1121399539729e-06,2.72070081286836e-17,1.01839508460758e-18,0.000409109296995763,5.22517850653641e-23,3.02157237138671e-12,6.08302354645684e-10,1.28940946195618e-12
"G160SS5P.04",0.999972247726313,1.89153525309381e-05,1.08894261746009e-08,7.98285169661113e-06,7.44306955097321e-44,1.28150538898413e-08,1.00426200630933e-16,3.2212759802513e-23,8.29914875089227e-07,6.45966299031524e-25,5.26710336298359e-43,4.50104156580467e-10,5.38251794569696e-22
"G160SV7J.04",0.982279135275706,0.0016340511820251,7.97020257809196e-06,0.00337095474464748,1.79045771233033e-27,3.7562794070932e-06,3.41046053861357e-14,3.46173138585658e-19,0.0127041290276152,4.97967877756623e-21,2.71000119540192e-23,3.2879752885388e-09,1.19137680796571e-14
"G160T0HF.04",0.0725902517109257,0.000758229388287473,0.000359394454430214,0.118084477635675,1.93761908177407e-31,3.93064474615613e-05,2.78507768681139e-13,2.14272629063166e-17,0.808168324853699,2.24888465730417e-19,5.28852172662707e-30,1.55092418978343e-08,2.41186302751635e-17
"G160T165.04",1.84464863413759e-05,0.0992256851919543,0.0012497869816129,0.814522358887348,3.0564187329533e-13,0.0849782504632014,1.51027119542941e-09,8.25051484544526e-14,1.16273175648405e-09,2.2963240856119e-11,6.44267423801944e-07,8.28061603614441e-09,4.81674514803824e-06
"G160T3KL.04",6.53705858523458e-06,1.52974702627367e-11,0.0139080112507861,5.75547891163618e-06,5.13647122884487e-15,3.05478534631188e-06,1.65174551242126e-17,4.15232052817625e-17,0.986076641367189,8.67698824030293e-20,2.21583700365357e-13,4.28484569298755e-11,8.08844562952638e-13
