Metacluster	N2158_19	N2158_7	N724D_19	N724D_7	N174C_19	N174C_7	N5436_1	N5436_7	CBFE6_1	CBFE6_19	CBFE6_7	C4FB5_1	C4FB5_19	C4FB5_7	CF2AC_1	CF2AC_19	CF2AC_7	C09B7_1	C09B7_19	C09B7_7	C266E_1	C266E_7	CE001_1	CE001_19	C29F5_1	C29F5_19	C29F5_7	C59E6_1	C59E6_7	C6F73_1	C6F73_7	C0C1C_1	C0C1C_19	C0C1C_7	C0E4F_1	C0E4F_19	C0E4F_7	CF4B8_1	CF4B8_7	CE240_1	CE240_19	CE240_7	C7049_1	CA3C7_1	CA3C7_7	C83E3_1	C83E3_19	C83E3_7	C9B72_1	C9B72_19	C9B72_7	C999D_1	C999D_7	C2ED8_1	C2ED8_7	C45F4_1	C45F4_19	C45F4_7	C7BA1_1	C7BA1_19	C7BA1_7	C3AED_19	C3AED_7	C1877_1	C84BC_1	C84BC_19	C84BC_7	CE2E7_1	CE2E7_7	CE068_1	CE068_19	CE068_7	C36B6_1	C36B6_19	C36B6_7	CA122_1	CA122_7	CEE43_1	CEE43_7	C5E1F_1	C5E1F_19	C5E1F_7	C572C_1	C572C_19	C572C_7	CB504_1	CB504_7	C79BB_1	C19E5_1	C19E5_19	C19E5_7	CEF3C_1	CEF3C_19	CF3A8_1	CF3A8_19	C6732_1	C6732_19	C4692_1	C4692_7	CFB76_1	C98F2_1	C98F2_7	C72BB_1	C72BB_7	CD34B_1	C1ED2_1	C1ED2_7	C94D1_1	C94D1_7	C7D88_1	C7D88_19	C7D88_7	C9D1D_1	C9D1D_19	CD47D_1	CD47D_7	CE827_1	CE827_19	CE827_7	C68E5_1	C68E5_7	CA3B4_1	CA3B4_19	CA3B4_7	CAF49_1	CAF49_7	CD4E3_1	CD4E3_19	CE93B_1	CE93B_7	C94DD_1	C94DD_19	C94DD_7	C01D8_1	C01D8_19	C01D8_7	C1497_1	C1497_19	C1497_7	C09C2_1	C09C2_19	C09C2_7	C0522_1	C0522_19	C0522_7	C4D1A_1	C4D1A_7	CE002_1	CE002_7	CCA49_1	CCA49_19	CCA49_7	CB127_1	C2CFE_1	C2CFE_7	C36AD_1	C36AD_19	C36AD_7	CDDA8_1	CDDA8_7	C4EAC_1	C4EAC_7	C7E1B_1	C7E1B_19	C7E1B_7	C99C0_1	C99C0_19	C99C0_7	C53CC_1	C53CC_19	C53CC_7	C5C91_1	CE935_1	CE935_7	CC909_1	CC909_7	C3AB2_1	C3AB2_19	C3AB2_7	CB1FF_1	CB1FF_19	CB1FF_7	C91A9_1	C91A9_7	CC7D5_1	CC7D5_19	CC7D5_7	CAEBF_1	CAEBF_19	CAEBF_7	CA55D_1	CA55D_7	C3D7C_1	C3D7C_19	C8226_1	C8226_7	CD406_1	CD406_7	CF47A_1	CF47A_19	CF47A_7	CD93C_19	CD93C_7	C94F1_1	C94F1_19	C94F1_7	CC5BA_1	CC5BA_19	CC5BA_7	CB641_1	CB641_7	C7308_7	C8AF1_1	C8AF1_7	C5E05_19	C5E05_7	CC034_19	CC034_7	CDF47_19	CDF47_7	C0427_19	C0427_7	C4DCC_19	C5BFA_1	C5BFA_7	C92BF_1	C43FE_7	C0D35_7	C3B77_19	C3B77_7	C86B4_1	C86B4_19	C86B4_7	C4324_1	C4324_7	CABA7_1	CABA7_7	C519E_1	C519E_19	C519E_7	C5658_19	CDD85_1	CDD85_7	C12E4_1	C12E4_7	C3C3E_1	C3C3E_19	C3C3E_7	C786E_19	C786E_7	CAC86_19	CAC86_7	CCE7E_1	CCE7E_7	CECCF_1	CECCF_7	CAEE0_1	CAEE0_7	CD044_1	CD044_7	CFE49_1	CFE49_7	CC798_1	CA0D9_1	CA0D9_7	CFF9E_1	CFF9E_7	CD99E_1	CD99E_19	CD99E_7	C789B_1	C789B_19	C8C33_7	CF966_19	CF966_7	C1BCD_1	C1BCD_7	C5BB5_1	C5BB5_7	C5E3F_19	C5E3F_7	C31F8_1	C31F8_19	C31F8_7	C121D_1	C121D_19	C121D_7	CA709_1	CA709_19	CA709_7	C8AE6_1	C8AE6_7	CEA09_1	CEA09_7	C8088_19	C8088_7	C1114_1	C1114_19	CF15A_1	CF15A_7	CEAF1_1	CEAF1_19	CEAF1_7	CFE6D_1	CFE6D_19	CFE6D_7	CFD47_1	CFD47_7	C2FEF_1	C2FEF_7	C121E_1	C121E_19	C121E_7	C7D1D_19	C7D1D_7	CFA20_19	CFA20_7	C1571_1	C1571_19	C1571_7	C911C_1	C911C_19	C911C_7	CB69C_1	CB69C_19	CB69C_7	C1E3F_1	C1E3F_7	CB655_1	CB655_19	CB655_7	C999A_1	C999A_7	C24F3_1	C24F3_19	C24F3_7	C63EE_19	C63EE_7	CF291_7	C6804_1	C6804_19	C6804_7	C5D9D_1	C5D9D_19	C5D9D_7	C4AF3_1	C4AF3_19	C4AF3_7	C04D3_1	C04D3_19	C04D3_7	CA132_1	CA132_19	CA132_7	CBE2E_1	CBE2E_19	CBE2E_7	CBA2E_1	CBA2E_19	CBA2E_7	C1CE4_1	C1CE4_19	C1CE4_7	CEEA5_1	CEEA5_19	CEEA5_7	C48B6_1	C48B6_7	CBC29_1	CBC29_19	CBC29_7	C659E_19	C659E_7	C16C6_1	C16C6_19	C16C6_7	CC9DC_1	CC9DC_19	CC9DC_7	C3C51_19	C3C51_7	C138B_19	C138B_7	C14DA_1	C14DA_19	C14DA_7	C9A7D_1	C9A7D_7	C1EE6_19	C1EE6_7	CCA69_1	CCA69_19	CCA69_7	C7ABD_1	C7ABD_7	CE529_7	C4C56_1	C4C56_19	C4C56_7	C8EC5_1	C8EC5_19	C8EC5_7	CEC03_1	C3300_1
ICS CD8 C3	0.007940953	0.000540076	0.005220626	0.000480038	0.003540354	0.000880123	0.00600048	0.000640064	0.001060085	0.042585962	0.000720101	0.000100012	0.002040245	0	0.000180022	0.059745975	0.000200024	0.000340041	0.00138011	0.000240024	0.000320032	6.00E-05	0.000660066	0.006040725	0.000140022	0.007640917	0.000140017	0.000340034	0.000120012	0.000320038	6.00E-05	0.000340034	0.001040125	0.000120014	0.000100014	0.001520182	0.000120014	0.000220026	0	0.000120012	0.008100972	6.00E-05	0.000440053	0.000540065	0	0.003080493	0.002160259	0.000160016	0.000420042	0.002160259	0.000440044	0.000160019	0.000120017	0.000980098	0.001040104	0	0.011961196	0.000420042	0.001620162	0.004960595	0.00192023	0.002480347	2.00E-05	0.027703324	0.000400072	0.072828739	0.000260021	0.001160162	0.000260036	0.001280154	0.067645412	0.000660066	0.000340041	0.000600072	0.000340041	0.000220026	0.000220026	0.000440044	0.000880123	0.000280028	0.002920467	0.000220022	0.00040004	0.016441973	0.000740104	0	6.00E-05	0.000340041	0.00050006	0.008881243	0.000600096	0.000180014	0.002380238	0.000440053	0.014261997	0.000480058	0.002060247	0	0.000120014	0.000720086	0.000480058	0.00020002	8.00E-05	0	0.000540054	0.000180025	0.000140017	0.00020002	0.000240019	0.000260031	0.018542596	0.00070007	0.000100016	0.011481148	0.000900108	0.00092011	0.000180018	0.005660566	0.000140014	0.000180018	0	8.00E-05	0.00360036	0.00058007	8.00E-05	0.000100012	8.00E-05	0.001880263	0.001320158	0.001480178	0.00050005	0.001420142	0	0.000620062	0.002260226	0.000320032	0.000940132	0.001140114	0.000480048	0.000960115	0.00208025	0.000140014	0.000240029	0.001320185	0.00020002	0.000400048	0.000400056	0.001360136	0.001540154	0.000120012	0.007800624	0.00010001	0.017702124	0.000480067	0.001600256	0.000620062	0.001460146	0.000840101	6.00E-05	8.00E-05	0.000120014	0	0.000920092	0.001900228	0.000300042	0	0.003180445	0.000340041	0.000520073	0.022562256	0	0.001900304	4.00E-05	0.00010001	0.000180025	0.00040004	0.000340041	0.007940953	0.000900126	0.000360043	0.033884744	0.000240024	6.00E-05	0.000360029	0.000480058	0.003460415	0	0.000140017	0.006880826	0.000140017	0	0.000400056	0.001120134	0.007720772	0.000220026	0.000420034	0.000420059	0	0.000660053	0.00258031	0.000280028	0.044787166	0.007261017	0.000100012	0.00142017	0.000100012	0	0.008761227	0.000120014	0.000300024	0.000600072	0.000280034	0.000580093	0.001780214	0.018182182	0.01420142	0.005680682	0.000440053	0.00392047	0.000680082	0.034263426	0.01710171	0.050264021	0.000360058	0.000220022	0.000720072	0.000200028	0.000360036	0.003360336	0.000100012	0.004460535	0.002860286	0.00138011	0.000600072	0.000440044	0	0.000620074	0.000200024	0.007180718	0.000160026	0.015402156	0.012481498	8.00E-05	0	0.002960355	0.000600072	0.00220022	0.000220022	0.005480767	0.000460055	0.001860149	0.000980118	0.000840084	0.000660066	0.000200032	0.000640064	0.000340048	0.000260031	0.002240314	0.000820082	0.002260271	0.000620099	0.001360218	0	0.000340034	0.002060247	0.000100016	0.00142017	0.00192023	0.002280319	0.003980557	0.003060306	0	0.002780278	0.000160022	0.000320038	0.00050005	0.001360136	0.000700056	0.095111413	0.000100016	0.000620074	0.003580286	0.000120014	0.000280039	0.01790179	0.000320032	0.001100154	0.037544505	0.000560078	6.00E-05	0.000340034	0.00050005	0.000240029	0.005700912	0.001300156	0.00038003	0.010681282	0.0010001	0.000720072	0	0.003880543	0.000440053	0.000520062	0.004360523	0.001020122	0.00250025	0	0	0.00022004	0.000820082	0.022462696	0.002080208	0.003080493	0.000480048	0.001540123	0.000180014	0.000180014	0.017282765	0.001980238	0.007960955	0.004720472	0.003300396	0.001160093	0.047746685	0	0	0.00130013	0.001240149	0.011641397	0.001840184	0.00100016	0.001060085	0.000720072	0.017522103	0.000520062	0.038125338	0.002140086	0.000340054	0.001120134	0.002980298	0.000420034	0.000160016	0.00350042	0.000280028	0.000680068	0.010941313	0.000340027	0.001380166	0.003020362	0.000260016	0.00458055	0.015961596	0.000740074	0.00060006	0.004380526	0.000480067	0.000220013	0.00542065	0.000460046	0.000640064	0.010221022	0.000800096	0.00066004	0.008761051	0.000180018	0.000620074	0.000560067	0.000520073	0.008341001	0.001440144	0.022522703	0	0.000820082	0.007880946	0.001320132	0.003780378	0.003660439	0.000600072	0.0120012	0.000380038	0.012781278	0.001400168	0.000640077	0.001020122	0.000200024	0.000680082	0.003560427	0.042646823	0.003900546	0.002480099	0.011161786	0.001460117	0.000280045	0.000720058	0.00010001	0.001440173	0.029983598	0.000220018	0.004020402	0.00240024	0.000580058	0.005380538	0.001700238
ICS CD8 C2	0.002660319	0.000200028	0.000800096	0.000360029	0.000780078	0.000100014	0.000200016	8.00E-05	0	0.023723321	0.000540076	4.00E-05	0.000340041	4.00E-05	0	0.005020502	0.000200024	0.000280034	0.000320026	0.000120012	4.00E-05	0	0	0.001180142	6.00E-05	0.000600072	0	8.00E-05	0.00040004	0.000140017	0.000140014	0.000180018	0.001120134	0.000400048	4.00E-05	0.001220146	6.00E-05	0.000380046	0.000420017	6.00E-05	0.006560787	6.00E-05	0.000160019	6.00E-05	0	0.00406065	0.001240149	0.000320032	0.000180018	0.000620074	0.00010001	8.00E-05	6.00E-05	0.000440044	0.00040004	4.00E-05	0.003480348	0.000480048	0.000720072	0.002560307	0.000660079	0.002160302	0	0.011461375	0.000100018	0.027103252	0.000260021	0.000220031	0.000820115	0.000660079	0.030282423	0.000720072	4.00E-05	0.00042005	8.00E-05	4.00E-05	0.000100012	0.000360036	0.00014002	0	0.001020163	0	0.00020002	0.002300276	0.000180025	0	0	0.000200024	0.000780094	0.002620367	0.00050008	0	0.001140114	0.000140017	0.006400896	0.000680082	0.001100132	0.000140011	0	0.000240029	0	0	0	6.00E-05	0.00020002	0.000180025	0	0.000340034	0.000160013	0.000260031	0.007581061	8.00E-05	4.00E-05	0.003620362	0.000120014	0.000140017	0.000540054	0.002260226	0	0.000120012	0.000220018	0	0.001980198	0.000160019	0	4.00E-05	0.000160016	0.000940132	0.00108013	0.000620074	0.00010001	0.001380138	0	0.000420042	0.00140014	0	0.000260036	0.000560056	0	8.00E-05	0	0	6.00E-05	0.00136019	0.000260026	0.000180022	0.000100014	0.001480148	0.000840084	8.00E-05	0.007060565	0.000160016	0.010461255	4.00E-05	0.000340054	0.000440044	0.001780178	4.00E-05	0.000440062	0.000180022	0	0	0.000140014	0.001260151	0	0.000120014	0.001760246	0.000260031	0.000160022	0.006360636	0	0.000380061	0.00030003	0.000520052	8.00E-05	0	0.000340041	0.005760691	0.000380053	0.000280034	0.008461185	0	0	8.00E-05	0	0.001060127	0.000160022	0.000140017	0.005840701	0.000280034	0.000200024	0.000400056	0.001120134	0.004680468	0.000120014	0	0.000340048	8.00E-05	8.00E-05	0.003880466	0	0.001700272	0.000920129	0	0.001060127	0	0	0.00086012	0	0	4.00E-05	0	0	0.000880106	0.003300396	0.00330033	0.002980358	0.000540065	0.001680202	0.00050006	0.02780278	0.018961896	0.044523562	2.00E-05	6.00E-05	0	0.000200028	0	0.003160316	0.000200024	0.007480898	0.002540254	0.000360029	0.000120014	0.00010001	0	0.000120014	0	0	6.00E-05	0.011341588	0.007300876	0	0	0.002400288	0.000300036	0.0020002	0.000220022	0.001100154	8.00E-05	0.001900152	0.000560067	0.000120012	0.000480048	6.00E-05	8.00E-05	0	0	0.000280039	0.000120012	8.00E-05	4.00E-05	0.00044007	0	0	0.000160019	0.000200032	0.001340161	0.001680202	0.000960134	0	0	0.000240014	0.000920092	0.000160022	8.00E-05	0	0	0	0.048005761	0.000280045	0.000780094	0.003360269	6.00E-05	0.00064009	0.016521652	0.00050005	0	0.027343281	0.000220031	6.00E-05	0.000340034	0.000140014	8.00E-05	0.002820451	0	0.000140011	0.000540065	0	0.000440044	0.000540011	0.001620227	0.000180022	4.00E-05	0.001760211	0.000220026	0	0	0	0	0.000140014	0.008461015	0.001080108	0.001380221	0	0.000720058	0	0	0.005760922	0.000220026	0.003360403	0.004440444	0.001120134	0	0.008101134	0	0	0.00010001	0.000440053	0.006400768	0.001160116	0.000600096	0.000300024	0.000820082	0.007420891	0	0.012981817	0	0	0	0.00130013	0	0	0.000940113	4.00E-05	0.000160016	0.003100372	0.000200016	0.000340041	0.002100252	0	0.000460055	0.006520652	0	0.000140014	0.005260631	0.000160022	0	0.003120374	0	0	0.000180018	0	0.000440026	0.011841421	0	0.000620074	0.000280034	0.000160022	0.004880586	0	0.01758211	0	0.00040004	0.006120734	0	0.000820082	0.002900348	0.000600072	0.002280228	0	0.002440244	0.000340041	0.000380046	0.001220146	0.000260031	0.000340041	0.004860583	0.02256361	0.015682196	0	0.001900304	0.000320026	0.000280045	0.000420034	0.000320032	0.000280034	0.012601512	0.000340027	0.00080008	0.00120012	0.000120012	0.00060006	0.000120017
ICS CD8 C5	0.007640917	0.00086012	0.002220266	0.003540283	0.000740074	0.00036005	0.004720378	0.000360036	0	0.012301722	0.002740384	0.001320158	0.002040245	0.000340027	0.000260031	0.008040804	0.000860103	0.000340041	0.001040083	0.000180018	0.000220022	0.000140017	0.001180118	0.005300636	0.000360058	0.001480178	0.000280034	0.000680068	0.001220122	0.000700084	0.000580058	0.001220122	0.002860343	0.000260031	0.000540076	0.002680322	0.000780094	0.002900348	0.000840034	0.001040104	0.009781174	0.000900108	0.001280154	0.004140497	0.000240024	0.001480237	0.002540305	0.000640064	0.00030003	0.000400048	0.0010001	0.000340041	0.000260036	0.000760076	0.001380138	0.000860086	0.005020502	0.000480048	0.003640364	0.008421011	0.004160499	0.003560498	0.000180018	0.013641637	0.000700126	0.013181582	0.001080086	0.001160162	0.001100154	0.002620314	0.018861509	0.000660066	0.001020122	0.001400168	0.001100132	0.000640077	0.001260151	0.002260226	0.000580081	0.000280028	0.00306049	6.00E-05	0.001040104	0.002460295	0.001420199	0.000800064	0.000740074	0.001240149	0.002260271	0.005800812	0.00206033	0	0.001780178	0.00292035	0.007701078	0.000380046	0.002620314	0.001140091	0.000680082	0.003340401	0.000560067	0.00020002	0.001480207	0.000340041	0.001160116	0.004620647	0.001200144	0.004560456	0.002040163	0.000800096	0.004220591	0.000780078	4.00E-05	0.004440444	0.000760091	0.001140137	0.002020202	0.002940294	0.000440044	0.000540054	0.000520042	0.000600084	0.00180018	0.000740089	0.000340034	0.000960115	0.001440144	0.000560078	0.005980718	0.00200024	0.000720072	0.004640464	0.00014002	0.001520152	0.001980198	0.00010001	0.001680235	0.000560056	0.00040004	0.000720086	0.00042005	0.000140014	0.000960115	0.003580501	0.001340134	0.001160139	0.001220171	0.012721272	0.007720772	0.001360136	0.010100808	0.000740074	0.01108133	0.001480207	0.000340054	0.004720472	0.004580458	0.002820338	0.000660092	0.001520182	0.000260031	0.000680068	0.002360236	0.005240629	0.000940132	0.001120134	0.007621067	0.004100492	0.007901106	0.020522052	0.001140091	0.006701072	0.004740474	0.001780178	0.001040146	0.00040004	0.00050006	0.008941073	0.001560218	0.004340521	0.009521333	0.001880188	0.000780078	0.000560045	0.000560067	0.002220266	0.000160022	0.000700084	0.008901068	0.002300276	0.001260151	0.002760386	0.004380526	0.009120912	0.00092011	0.000840067	0.000620087	8.00E-05	0.002420194	0.005180622	0.000280028	0.002220355	0.001680235	0.000140017	0.001300156	0.000200024	0.000160016	0.001200168	0.000120014	0.000900072	0.000740089	0.00042005	0.000580093	0.000440053	0.003540425	0.004460446	0.006660799	0.000660079	0.002100252	0.001320158	0.015521552	0.010021002	0.025062005	0.000400064	0.000620062	0.000820082	0.00050007	0.000840084	0.003360336	0.000760091	0.00350042	0.002740274	0.001680134	0.000460055	0.000660066	0	0.00100012	0.000400048	0	0.000480077	0.017482448	0.002120254	0.000160016	0.000660066	0.00308037	0.001060127	0.006060606	0.001180118	0.002760386	0.000320038	0.00562045	0.001720206	0.000120012	0.000480048	0.000340054	0.000240024	0.000340048	0.000620074	0.001480207	0.001040104	0.001320158	0.000620099	0.001200192	0	0.000160016	0.001300156	0.000420067	0.004620554	0.002600312	0.004780669	0.000120017	0.003060306	0.000600036	0.00370037	0.000160022	0.001320158	0.000760076	0.001120112	0.000280022	0.017482098	0.000340054	0.003060367	0.007540603	0.000400048	0.003700518	0.018381838	0.001080108	0.000540076	0.016842021	0.000800112	0.000780109	0.000780078	0.000360036	0.001060127	0.008941431	0.00092011	0.000820066	0.002760331	0.000780078	0.00190019	0.001080022	0.009541336	0.001840221	0.000340041	0.003440413	0.001720206	0.00080008	0	0.000220018	0.00022004	0.002820282	0.007260871	0.00280028	0.004160666	0.000640064	0.000400032	0	0.000720058	0.010701712	0.001840221	0.001820218	0.01260126	0.003860463	0	0.014201988	0	0.003040304	0.00030003	0.004640557	0.008100972	0.004520452	0.002160346	0.002940235	0.004140414	0.003700444	0.002900348	0.008841238	0	0.001600256	0.001120134	0.001660166	0.000420034	0.00020002	0.002140257	0.000160016	0.001580158	0.002520302	0.000760061	0.001380166	0.003180382	0.000260016	0.00292035	0.003940394	0.000920092	0.000680068	0.002620314	0.001480207	0.000880053	0.007880946	0.000460046	0.00040004	0.00560056	0.000340041	0.002200132	0.009441133	0.00030003	0.00392047	0.005900708	0.000700098	0.007020843	0.000660066	0.014521743	0.00090009	0.004140414	0.010961315	0.002640264	0.005440544	0.006860823	0.003680442	0.002860286	0.000960096	0.004020402	0.001040125	0.000780094	0.003800456	0.001060127	0.001700204	0.006180742	0.011361818	0.01250175	0.002480099	0.005520883	0.000320026	0.001040166	0.002340187	0.00060006	0.00258031	0.012541505	0.001540123	0.00120012	0.00120012	0.00140014	0.005480548	0.001520213
ICS CD8 C8	0.081129736	0.067109395	0.063887667	0.110768862	0.052065207	0.075290541	0.087507001	0.084268427	0.045883671	0.030424259	0.042966015	0.110373245	0.031023723	0.061664933	0.097211665	0.098849885	0.083630036	0.174740969	0.082186575	0.133333333	0.092589259	0.053146378	0.133613361	0.065267832	0.129480717	0.047625715	0.065647878	0.060886089	0.052125213	0.063587631	0.054125413	0.067846785	0.013881666	0.037344481	0.087412238	0.017642117	0.050406049	0.067348082	0.036541462	0.079947995	0.016041925	0.042445093	0.095671481	0.111073329	0.085068507	0.033765402	0.019202304	0.080768077	0.030543054	0.003400408	0.026782678	0.076349162	0.053547497	0.049524952	0.03850385	0.073127313	0.013161316	0.041024102	0.036783678	0.029323519	0.0391647	0.024883484	0.025222522	0.056446774	0.082394831	0.029823579	0.046043683	0.111535615	0.042825996	0.054366524	0.016201296	0.067826783	0.043465216	0.014881786	0.0175021	0.09325119	0.05808697	0.109830983	0.025203528	0.080728073	0.01956313	0.02060206	0.043824382	0.013361603	0.034164783	0.078926314	0.074507451	0.078909469	0.03050366	0.01600224	0.053948632	0.039223138	0.030583058	0.069448334	0.024323405	0.015541865	0.011221347	0.051384111	0.069128295	0.087570508	0.075829099	0.080948095	0.082831596	0.066647998	0.078727873	0.081131358	0.060127215	0.041724172	0.035782863	0.063407609	0.01314184	0.037623762	0.080172828	0.01930193	0.125875105	0.083470016	0.112951295	0.031043104	0.063406341	0.038543854	0.083586687	0.073490289	0.012821282	0.062327479	0.078867887	0.097591711	0.068886889	0.014782069	0.042185062	0.031603792	0.073467347	0.054905491	0.051707239	0.111531153	0.01530153	0.024342434	0.047706679	0.006220622	0.050205021	0.074868984	0.02008241	0.039243924	0.0791695	0.027903907	0.090529053	0.044425331	0.061348589	0.108030803	0.065386539	0.053425343	0.021701736	0.060766077	0.068768252	0.073770328	0.041066571	0.081608161	0.030983098	0.087470496	0.030184226	0.062507501	0.045365444	0.034663466	0.063886389	0.038064568	0.061108555	0.051346162	0.010301442	0.030243629	0.039545536	0.002660266	0.025402032	0.048507761	0.035683568	0.039123912	0.055967835	0.047284728	0.111553386	0.031643797	0.055087712	0.058286994	0.015682196	0.042384238	0.081488149	0.057984639	0.072068648	0.018342201	0.0392855	0.070288435	0.019702364	0.063927671	0.085850302	0.064329006	0.06624795	0.022942294	0.032783934	0.008940715	0.03514492	0.009660966	0.038023042	0.016882026	0.017361736	0.012261962	0.031804453	0.099411929	0.039364724	0.084410129	0.055545555	0.012061689	0.055346642	0.070205616	0.114773773	0.049905989	0.078832613	0.031323759	0.075109013	0.060326033	0.013021563	0.028843461	0.014901788	0.018422211	0.059265927	0.054145415	0.054364349	0.085073612	0.062486249	0.023142314	0.016562319	0.051025103	0.071327133	0.061947434	0.007880946	0.023382338	0.041663333	0.069588351	0.036483648	0.083470016	0.043605233	0.034184102	0.004780478	0.016522644	0.051967275	0.009441133	0.012741274	0.036023602	0.016221947	0.03616434	0.041324132	0.043184318	0.029184086	0.005180622	0.032262581	0.017442093	0.025662566	0.00780078	0.064770363	0.031063106	0.067269418	0.023722847	0.022403136	0.031863186	0.036684402	0.01456233	0.028844615	0.05474438	0.018781878	0.03050366	0.027744439	0.066728007	0.087850542	0.129278099	0.053367471	0.021462146	0.035362122	0.01020102	0.016062249	0.059027083	0.03280328	0.034563456	0.019421554	0.017982158	0.018642983	0.027203264	0.033402672	0.047145657	0.02278319	0.0190019	0.012721272	0.041585822	0.034344121	0.027523853	0.025483568	0.01680168	0.03570357	0.030803696	0.017142743	0.013101572	0.059724778	0.032243869	0.04670467	0.035923592	0.022160443	0.044126178	0.045685482	0.02816338	0.025403048	0.037304477	0.02370237	0.009720389	0.020801664	0.017703187	0.068306831	0.017322079	0.04350435	0.019783165	0.01840184	0.004220338	0.004980398	0.015081206	0.031385022	0.031323759	0.020962516	0.078687869	0.044045285	0.054044324	0.015262137	0.019642357	0.060106011	0.031923192	0.066187943	0.03258391	0.063946395	0.085993759	0.087887031	0.086448645	0.012741529	0.044125295	0.028944052	0.006420257	0.018923028	0.078069368	0.013041304	0.009560765	0.035763576	0.043625235	0.027782778	0.027922792	0.010521263	0.027822226	0.026543185	0.041204945	0.023041382	0.011221347	0.011141114	0.028182818	0.024782478	0.017562107	0.03414478	0.040402424	0.02650318	0.025182518	0.064026403	0.038063806	0.039244709	0.016961018	0.017022043	0.007880788	0.019142297	0.011261351	0.040765707	0.019862383	0.01520152	0.035244229	0.024342434	0.03560356	0.04558547	0.019481948	0.031183118	0.041024923	0.061727407	0.014861486	0.016421642	0.031183118	0.021842621	0.019162299	0.027563308	0.038764652	0.039384726	0.018702244	0.012161946	0.012241714	0.047141886	0.034865578	0.041723338	0.040006401	0.02362189	0.035323532	0.07866944	0.027703324	0.084586767	0.03460346	0.020082008	0.02850285	0.016141614	0.036505111
