"","var_names","model_pvals","adj_model_pvals"
"1",TPHE_IST_Birth,0.438984658134402,0.927593668927475
"2",TPHE_IST_Disch,0.986470295848657,0.997180433474897
"3",TPHE_IST_1YR,0.719232660093037,0.962855179104763
"4",ICS_IST_Birth,0.715908212075736,0.962855179104763
"5",ICS_IST_Disch,0.0845283577201565,0.819094834711255
"6",ICS_IST_1YR,0.308562474301356,0.876046717374579
"7",Birth_CD4_C1,0.10378865351256,0.819094834711255
"8",Birth_CD4_C2,0.474504671440897,0.931902599210023
"9",Birth_CD4_C3,0.543315733321124,0.942482268968513
"10",Birth_CD4_C4,0.587030570168934,0.949718816337268
"11",Birth_CD4_C5,0.0200365823582533,0.81148158550926
"12",Birth_CD4_C6,0.716055658979092,0.962855179104763
"13",Birth_CD4_C7,0.0621279705147666,0.819094834711255
"14",Birth_CD4_C8,0.0721982409017099,0.819094834711255
"15",Birth_CD4_C9,0.235713024177948,0.876046717374579
"16",Birth_CD4_C10,0.364955743215342,0.902056252714702
"17",Birth_CD4_C11,0.824397745724946,0.969957343806374
"18",Birth_CD4_C12,0.948493411763118,0.997180433474897
"19",Birth_CD4_C13,0.405319716036949,0.902056252714702
"20",Birth_CD4_C14,0.315281640503284,0.876046717374579
"21",Birth_CD4_C15,0.562219156968987,0.949718816337268
"22",Birth_CD4_C16,0.306959682012529,0.876046717374579
"23",Birth_CD4_C17,0.602678818031824,0.949718816337268
"24",Birth_CD4_C18,0.697900142767093,0.962855179104763
"25",Birth_CD8_C1,0.542330908905044,0.942482268968513
"26",Birth_CD8_C2,0.191197707598115,0.876046717374579
"27",Birth_CD8_C3,0.150045489653743,0.876046717374579
"28",Birth_CD8_C4,0.0585952492106423,0.819094834711255
"29",Birth_CD8_C5,0.010334759137652,0.760268589498515
"30",Birth_CD8_C6,0.114895413095317,0.840388456687958
"31",Birth_CD8_C7,0.273857730695719,0.876046717374579
"32",Birth_CD8_C8,0.177941246927012,0.876046717374579
"33",Birth_CD8_C9,0.369759045610132,0.902056252714702
"34",Birth_CD8_C10,0.791804105945271,0.962855179104763
"35",Birth_CD8_C11,0.126818042786383,0.840388456687958
"36",Birth_CD8_C12,0.662910540488741,0.962855179104763
"37",Discharge_CD4_C1,0.759038156964229,0.962855179104763
"38",Discharge_CD4_C2,0.475538774905526,0.931902599210023
"39",Discharge_CD4_C3,0.931040535528099,0.997180433474897
"40",Discharge_CD4_C4,0.372548113238397,0.902056252714702
"41",Discharge_CD4_C5,0.228532954597721,0.876046717374579
"42",Discharge_CD4_C6,0.638453601053214,0.956570830845589
"43",Discharge_CD4_C7,0.0842372855218592,0.819094834711255
"44",Discharge_CD4_C8,0.273080667602091,0.876046717374579
"45",Discharge_CD4_C9,0.190387780990228,0.876046717374579
"46",Discharge_CD4_C10,0.703101492862232,0.962855179104763
"47",Discharge_CD4_C11,0.41869317413563,0.90841465459784
"48",Discharge_CD4_C12,0.375170725847303,0.902056252714702
"49",Discharge_CD4_C13,0.166427216012073,0.876046717374579
"50",Discharge_CD4_C14,0.801704859312359,0.962855179104763
"51",Discharge_CD4_C15,0.997180433474897,0.997180433474897
"52",Discharge_CD4_C16,0.380207379344044,0.902056252714702
"53",Discharge_CD4_C17,0.574962711429784,0.949718816337268
"54",Discharge_CD4_C18,0.53718056962569,0.942482268968513
"55",Discharge_CD8_C1,0.166050619007641,0.876046717374579
"56",Discharge_CD8_C2,0.488693219008946,0.942482268968513
"57",Discharge_CD8_C3,0.255307847938061,0.876046717374579
"58",Discharge_CD8_C4,0.689630561335909,0.962855179104763
"59",Discharge_CD8_C5,0.104493579736827,0.819094834711255
"60",Discharge_CD8_C6,0.636108356035146,0.956570830845589
"61",Discharge_CD8_C7,0.833854969473754,0.969957343806374
"62",Discharge_CD8_C8,0.804360499416736,0.962855179104763
"63",Discharge_CD8_C9,0.219394095612251,0.876046717374579
"64",Discharge_CD8_C10,0.207232050185038,0.876046717374579
"65",Discharge_CD8_C11,0.587030184922344,0.949718816337268
"66",Discharge_CD8_C12,0.312790504324924,0.876046717374579
"67",OneYear_CD4_C1,0.915259998794977,0.997180433474897
"68",OneYear_CD4_C2,0.635416495013728,0.956570830845589
"69",OneYear_CD4_C3,0.082909785751021,0.819094834711255
"70",OneYear_CD4_C4,0.680576334915097,0.962855179104763
"71",OneYear_CD4_C5,0.587082464485038,0.949718816337268
"72",OneYear_CD4_C6,0.400362737588422,0.902056252714702
"73",OneYear_CD4_C7,0.597215496867176,0.949718816337268
"74",OneYear_CD4_C8,0.412050387042518,0.902056252714702
"75",OneYear_CD4_C9,0.233930633660675,0.876046717374579
"76",OneYear_CD4_C10,0.243803873962186,0.876046717374579
"77",OneYear_CD4_C11,0.737975575644258,0.962855179104763
"78",OneYear_CD4_C12,0.741992740828228,0.962855179104763
"79",OneYear_CD4_C13,0.916684734679505,0.997180433474897
"80",OneYear_CD4_C14,0.432297085044008,0.921475365488543
"81",OneYear_CD4_C15,0.605787722355048,0.949718816337268
"82",OneYear_CD4_C16,0.792460939800892,0.962855179104763
"83",OneYear_CD4_C17,0.76840427348173,0.962855179104763
"84",OneYear_CD4_C18,0.521338700219753,0.942482268968513
"85",OneYear_CD8_C1,0.8279403888716,0.969957343806374
"86",OneYear_CD8_C2,0.501470446802475,0.942482268968513
"87",OneYear_CD8_C3,0.244359161581997,0.876046717374579
"88",OneYear_CD8_C4,0.47355068965117,0.931902599210023
"89",OneYear_CD8_C5,0.176144837623768,0.876046717374579
"90",OneYear_CD8_C6,0.0167228477061249,0.81148158550926
"91",OneYear_CD8_C7,0.308965594656401,0.876046717374579
"92",OneYear_CD8_C8,0.546872427673088,0.942482268968513
"93",OneYear_CD8_C9,0.841462417957879,0.969957343806374
"94",OneYear_CD8_C10,0.462560591711429,0.931902599210023
"95",OneYear_CD8_C11,0.199086849683379,0.876046717374579
"96",OneYear_CD8_C12,0.610091026049283,0.950334098269075
"97",Birth_TPHE_C1,0.236182797560619,0.876046717374579
"98",Birth_TPHE_C2,0.320856616651595,0.876046717374579
"99",Birth_TPHE_C3,0.520103482490512,0.942482268968513
"100",Birth_TPHE_C4,0.0642248696914363,0.819094834711255
"101",Birth_TPHE_C5,0.236753681175041,0.876046717374579
"102",Birth_TPHE_C6,0.401390317278724,0.902056252714702
"103",Birth_TPHE_C8,0.6614807823802,0.962855179104763
