"","voi_names","vars","renamed_vars","var_coeffs","var_pvals","adj_var_pvals"
"1",Discharge_CD4_C7,voi,voi,-2.35995823282959,0.244083400459293,0.244083400459293
"2",Discharge_CD8_C2,voi,voi,-3.97165019080445,0.0684482473308298,0.0817673907273494
"3",OneYear_CD4_C6,voi,voi,-0.514655708635742,0.0432747898232027,0.0796108019919834
"4",OneYear_CD4_C8,voi,voi,-0.87211801963623,0.0565655698364093,0.0796108019919834
"5",OneYear_CD4_C17,voi,voi,-0.488420080975951,0.0682694379456961,0.0817673907273494
"6",OneYear_CD8_C2,voi,voi,-1.08240662533308,0.0843183706527657,0.0890027245779193
"7",OneYear_CD8_C3,voi,voi,-0.82695784780062,0.0729113250628526,0.0817673907273494
"8",OneYear_CD8_C4,voi,voi,-1.05817897961656,0.00961062707912568,0.0552741085244697
"9",OneYear_CD8_C5,voi,voi,-0.738631712333374,0.0379184773571506,0.0758369547143012
"10",OneYear_CD8_C12,voi,voi,0.603570774757877,0.0299187973483329,0.0690820135593467
"11",Birth_TPHE_C18,voi,voi,0.598987153013733,7.90784484690677e-05,0.00300498104182457
"12",Discharge_TPHE_C4,voi,voi,0.370662665665592,0.0238749320949319,0.0685007709227898
"13",Discharge_TPHE_C8,voi,voi,0.412543286070648,0.0164958024406649,0.0626840492745265
"14",Discharge_TPHE_C9,voi,voi,0.399765609215329,0.00149741778294039,0.0189672919172449
"15",Discharge_TPHE_C14,voi,voi,-0.996126147769689,0.0308609116319094,0.0690820135593467
"16",Discharge_TPHE_C15,voi,voi,-0.525831658783287,0.0715350913617154,0.0817673907273494
"17",Discharge_TPHE_C17,voi,voi,-1.25878874140208,0.0252371261294489,0.0685007709227898
"18",Discharge_TPHE_C27,voi,voi,0.456974934220054,0.00642241206514167,0.05479499598614
"19",OneYear_TPHE_C6,voi,voi,-0.44290439550711,0.0546590557312133,0.0796108019919834
"20",OneYear_TPHE_C15,voi,voi,-0.486646108970063,0.0503570613220852,0.0796108019919834
"21",OneYear_TPHE_C20,voi,voi,-0.516963388250835,0.0634808755528008,0.0817673907273494
"22",Birth_TPHE_CD8_C2,voi,voi,-0.726272620412817,0.0526995655432806,0.0796108019919834
"23",Birth_TPHE_CD8_C3,voi,voi,-0.764772286206271,0.0346032750617582,0.0730513584637117
"24",Birth_TPHE_CD8_C23,voi,voi,-0.706054929020631,0.0199964393931172,0.0685007709227898
"25",Birth_TPHE_CD8_C24,voi,voi,0.704190572101645,0.012606782480277,0.0598822167813156
"26",Discharge_TPHE_CD8_C2,voi,voi,-1.07468176837586,0.00720986789291316,0.05479499598614
"27",Discharge_TPHE_CD8_C3,voi,voi,-0.710884043720297,0.0471169014114034,0.0796108019919834
"28",Discharge_TPHE_CD8_C5,voi,voi,0.282033517214425,0.000202591019167036,0.00384922936417368
"29",Discharge_TPHE_CD8_C8,voi,voi,-0.574524694961373,0.0541400311965383,0.0796108019919834
"30",Discharge_TPHE_CD8_C9,voi,voi,-0.538896898250886,0.0558405054651114,0.0796108019919834
"31",Discharge_TPHE_CD8_C11,voi,voi,-0.733344509546036,0.0101820726229286,0.0552741085244697
"32",Discharge_TPHE_CD8_C13,voi,voi,-0.738571508782411,0.0837640928997257,0.0890027245779193
"33",Discharge_TPHE_CD8_C15,voi,voi,-0.608836694377616,0.0309051113291814,0.0690820135593467
"34",OneYear_TPHE_CD8_C5,voi,voi,0.258785955909422,0.0224807343539273,0.0685007709227898
"35",OneYear_TPHE_CD8_C7,voi,voi,-1.29788783170726,0.0895130327878917,0.0919323039443212
"36",OneYear_TPHE_CD8_C18,voi,voi,-0.622194894475088,0.0731602969665758,0.0817673907273494
"37",OneYear_TPHE_CD8_C20,voi,voi,-1.3912804516151,0.0142930973563585,0.0603486332824024
"38",OneYear_TPHE_CD8_C22,voi,voi,-1.18976929294577,0.0727065557839201,0.0817673907273494
