"","voi_names","vars","renamed_vars","var_coeffs","var_pvals","adj_var_pvals"
"1",Discharge_CD4_C5,voi,voi,-0.27299171232007,0.0902658810204793,0.11433678262594
"2",Discharge_CD4_C13,voi,voi,0.254248974851142,0.02569237806008,0.0826711112994991
"3",Discharge_CD4_C17,voi,voi,-0.228520940752171,0.0459796812524514,0.0827087169606767
"4",Discharge_CD8_C2,voi,voi,-0.245317957314978,0.14427718495085,0.171329157129134
"5",Discharge_CD8_C5,voi,voi,-0.262063593884027,0.0516009517424901,0.0827087169606767
"6",Discharge_CD8_C12,voi,voi,0.237976191180483,0.0337647408556744,0.0827087169606767
"7",OneYear_CD8_C8,voi,voi,-0.246659190777421,0.0565901747625683,0.0827087169606767
"8",Discharge_TPHE_C15,voi,voi,-0.221521043772109,0.0563353619357209,0.0827087169606767
"9",OneYear_TPHE_C25,voi,voi,0.353842784256281,0.00255272492930105,0.02425088682836
"10",Discharge_TPHE_CD8_C7,voi,voi,-0.45425587814334,0.38893321866989,0.410540619707106
"11",Discharge_TPHE_CD8_C9,voi,voi,0.200968931984426,0.0385851063580292,0.0827087169606767
"12",Discharge_TPHE_CD8_C11,voi,voi,-0.233780475842046,0.0445330956145617,0.0827087169606767
"13",Discharge_TPHE_CD8_C13,voi,voi,-1.17374279307926,0.419850471760661,0.419850471760661
"14",Discharge_TPHE_CD8_C16,voi,voi,-4.27060399886811,0.258550812677539,0.288968555345485
"15",Discharge_TPHE_CD8_C19,voi,voi,-0.219759092158186,0.0708798625060851,0.0961940991154012
"16",Discharge_TPHE_CD8_C20,voi,voi,-0.396886179770539,0.00229758302645097,0.02425088682836
"17",OneYear_TPHE_CD8_C2,voi,voi,0.217628563901247,0.0261066667261576,0.0826711112994991
"18",OneYear_TPHE_CD8_C8,voi,voi,0.223402291986233,0.014132760451598,0.079873489667229
"19",OneYear_TPHE_CD8_C9,voi,voi,0.224431679539448,0.0168154715088903,0.079873489667229
