"","voi_names","vars","renamed_vars","var_coeffs","var_pvals","adj_var_pvals"
"1",Birth_CD8_C4,voi,voi,-0.377228703079775,0.0738945884816299,0.0862103532285682
"2",Birth_CD8_C10,voi,voi,0.285395354031855,0.0176646965173716,0.0593612397842857
"3",OneYear_CD8_C8,voi,voi,0.270490145824128,0.0122237373390046,0.0593612397842857
"4",Birth_TPHE_C11,voi,voi,-0.44611860501393,0.0172560204071315,0.0593612397842857
"5",Birth_TPHE_C12,voi,voi,-0.421061515043023,0.0254405313361225,0.0593612397842857
"6",Birth_TPHE_C15,voi,voi,-0.414431753489629,0.0919199348456606,0.0989906990645575
"7",Discharge_TPHE_C15,voi,voi,-0.302604897374977,0.0605481156942212,0.0770612381562816
"8",Birth_TPHE_CD8_C2,voi,voi,-0.504808485414982,0.0158132216195838,0.0593612397842857
"9",Birth_TPHE_CD8_C3,voi,voi,-0.393653600335196,0.0454683030462166,0.0768354512154682
"10",Birth_TPHE_CD8_C21,voi,voi,0.304829838177054,0.0233943162414086,0.0593612397842857
"11",Birth_TPHE_CD8_C23,voi,voi,-0.347320073318956,0.0493942186385153,0.0768354512154682
"12",Discharge_TPHE_CD8_C2,voi,voi,-0.35837853637545,0.0395601745578128,0.0768354512154682
"13",Discharge_TPHE_CD8_C6,voi,voi,-0.349368490833838,0.0548843791575221,0.0768381308205309
"14",OneYear_TPHE_CD8_C4,voi,voi,-9.36217666294172,0.102607102272158,0.102607102272158
