"","voi_names","vars","renamed_vars","var_coeffs","var_pvals","adj_var_pvals"
"1",Birth_CD4_C18,voi,voi,-0.764447623082277,0.0614211288326825,0.0649591664980205
"2",Birth_CD8_C4,voi,voi,-0.982011520166529,0.0628637095142134,0.0649591664980205
"3",OneYear_CD4_C8,voi,voi,0.414881512049265,0.0322051830236672,0.0383984874512955
"4",OneYear_CD8_C2,voi,voi,0.562359244037456,0.000682847010234561,0.0035280428862119
"5",OneYear_CD8_C3,voi,voi,0.461695651758959,0.00112228834434312,0.00434886733432958
"6",OneYear_CD8_C4,voi,voi,0.384214712027869,0.00761249485927618,0.0157324893758375
"7",OneYear_CD8_C6,voi,voi,0.682675083906981,1.06496221212001e-05,0.000330138285757204
"8",OneYear_CD8_C12,voi,voi,-0.600735880058709,0.00965461410219674,0.0176054727745941
"9",Birth_TPHE_C1,voi,voi,0.448880046607869,0.00451366420336704,0.0110346163148573
"10",Birth_TPHE_C6,voi,voi,-1.22119468709122,0.00815704517177632,0.0158042750203166
"11",Birth_TPHE_C8,voi,voi,0.463802786589152,0.00399055271394849,0.0110346163148573
"12",Birth_TPHE_C9,voi,voi,0.518247079910779,0.000830162445842257,0.00367643368873
"13",Birth_TPHE_C12,voi,voi,-0.743449028832464,0.0843045146959722,0.0843045146959722
"14",Birth_TPHE_C22,voi,voi,0.706721483366188,0.00697426692204758,0.0154430196131054
"15",Discharge_TPHE_C1,voi,voi,0.359070122906034,0.00433841774774575,0.0110346163148573
"16",Discharge_TPHE_C4,voi,voi,0.439593125581585,0.0191923632558647,0.0297481630465903
"17",Discharge_TPHE_C8,voi,voi,0.464951842472344,0.0249075082623723,0.0321721981722309
"18",OneYear_TPHE_C1,voi,voi,0.405367557058974,0.000269947990332677,0.0016736775400626
"19",OneYear_TPHE_C3,voi,voi,0.368776195463847,0.0162459828050837,0.0279791926087553
"20",OneYear_TPHE_C4,voi,voi,0.355962884479613,0.0216320789383449,0.0307102092620739
"21",OneYear_TPHE_C8,voi,voi,0.500209132275283,0.0356665743493687,0.0409505112900159
"22",OneYear_TPHE_C9,voi,voi,0.448249937367469,0.00462741974494015,0.0110346163148573
"23",OneYear_TPHE_C11,voi,voi,0.390511834640149,0.0176951615793283,0.0288710531031146
"24",OneYear_TPHE_C25,voi,voi,-0.478653612165465,0.0217943420569557,0.0307102092620739
"25",Birth_TPHE_CD8_C1,voi,voi,0.305560660884207,0.0245103857455027,0.0321721981722309
"26",Birth_TPHE_CD8_C15,voi,voi,-0.52720940288713,0.0588344757261179,0.0649591664980205
"27",Birth_TPHE_CD8_C17,voi,voi,0.371138411149039,0.000125065254934791,0.00129234096765951
"28",Discharge_TPHE_CD8_C1,voi,voi,0.492778888197154,0.0289334054785652,0.0358774227934208
"29",Discharge_TPHE_CD8_C17,voi,voi,0.368950759250991,0.00017537763280973,0.00135917665427541
"30",OneYear_TPHE_CD8_C21,voi,voi,0.395333202693771,9.71058421592958e-05,0.00129234096765951
"31",OneYear_TPHE_CD8_C22,voi,voi,0.465564960885887,0.00335359644801083,0.0110346163148573
