"","voi_names","vars","renamed_vars","var_coeffs","var_pvals","adj_var_pvals"
"1",Discharge_CD4_C18,voi,voi,0.293588390512526,0.0152206035320165,0.062134239091599
"2",Birth_TPHE_C1,voi,voi,-0.690539165910894,0.0883463737166303,0.0960458436775858
"3",Birth_TPHE_C3,voi,voi,-0.420015038808934,0.029319993706432,0.065969985839472
"4",Birth_TPHE_C8,voi,voi,-0.772114854917198,0.019725842807436,0.062134239091599
"5",Birth_TPHE_C9,voi,voi,-0.684468784208296,0.0889493591525402,0.0960458436775858
"6",Birth_TPHE_C10,voi,voi,-2.12177605376811,0.0483877659031532,0.075360804701202
"7",Birth_TPHE_C11,voi,voi,-0.294571018128765,0.0420653174812441,0.075360804701202
"8",Birth_TPHE_C13,voi,voi,0.345918705014647,0.00754402077043117,0.062134239091599
"9",Birth_TPHE_C20,voi,voi,-0.379097930330957,0.0173585639930736,0.062134239091599
"10",Discharge_TPHE_C1,voi,voi,-0.996747526158999,0.050240536467468,0.075360804701202
"11",Discharge_TPHE_C4,voi,voi,-0.477480263892715,0.021451631657627,0.062134239091599
"12",Discharge_TPHE_C8,voi,voi,-0.593812106696951,0.00843429945758955,0.062134239091599
"13",Discharge_TPHE_C9,voi,voi,-0.536789732750436,0.0813171263751572,0.0960458436775858
"14",Discharge_TPHE_C10,voi,voi,-2.35834417783271,0.0152376891674357,0.062134239091599
"15",Discharge_TPHE_C13,voi,voi,0.352844151787678,0.00869653398941835,0.062134239091599
"16",Discharge_TPHE_C27,voi,voi,0.246207317166881,0.0326233496108343,0.0677561876532712
"17",OneYear_TPHE_C1,voi,voi,-1.41166853670304,0.0917125618150742,0.0960458436775858
"18",OneYear_TPHE_C3,voi,voi,-0.482922093791664,0.0628436524050972,0.0848389307468813
"19",OneYear_TPHE_C9,voi,voi,-0.508933685558958,0.0924885902080456,0.0960458436775858
"20",OneYear_TPHE_C20,voi,voi,-0.482289268687216,0.0111769718458749,0.062134239091599
"21",Birth_TPHE_CD8_C3,voi,voi,-0.461449494994485,0.0486274871805454,0.075360804701202
"22",Birth_TPHE_CD8_C5,voi,voi,0.234984520923822,0.0292216654366595,0.065969985839472
"23",Birth_TPHE_CD8_C18,voi,voi,-0.319849185898922,0.05927078925262,0.0842269110431969
"24",Birth_TPHE_CD8_C19,voi,voi,-2.30218445909031,0.25807775769303,0.25807775769303
"25",Birth_TPHE_CD8_C23,voi,voi,-0.384670464130318,0.0462732092930615,0.075360804701202
"26",Discharge_TPHE_CD8_C23,voi,voi,-2.12325247671469,0.0230126811450367,0.062134239091599
"27",OneYear_TPHE_CD8_C20,voi,voi,-0.452502618486608,0.0668518325699845,0.0859523561614087
