"","var_names","model_pvals","adj_model_pvals"
"1",TPHE_IST_Birth,0.930530656883358,0.984943361956678
"2",TPHE_IST_Disch,0.652158851077917,0.952010125149644
"3",TPHE_IST_1YR,0.728448318194968,0.972598578688885
"4",ICS_IST_Birth,0.296972176099732,0.919143191047203
"5",ICS_IST_Disch,0.0428299863183673,0.642600388946656
"6",ICS_IST_1YR,0.762434670387429,0.979268363138125
"7",Birth_CD4_C1,0.697758726085872,0.963382786584471
"8",Birth_CD4_C2,0.295161736400263,0.919143191047203
"9",Birth_CD4_C3,0.584935329417723,0.952010125149644
"10",Birth_CD4_C4,0.355000793753214,0.919143191047203
"11",Birth_CD4_C5,0.778382142593813,0.980388797606673
"12",Birth_CD4_C6,0.258289672420383,0.919143191047203
"13",Birth_CD4_C7,0.674777343445492,0.952010125149644
"14",Birth_CD4_C8,0.147506972937714,0.919143191047203
"15",Birth_CD4_C9,0.562798138425073,0.942169162958934
"16",Birth_CD4_C10,0.130801084533583,0.919143191047203
"17",Birth_CD4_C11,0.164529868579108,0.919143191047203
"18",Birth_CD4_C12,0.0985996752990489,0.919143191047203
"19",Birth_CD4_C13,0.180835571824107,0.919143191047203
"20",Birth_CD4_C14,0.363630254457312,0.919143191047203
"21",Birth_CD4_C15,0.554824751552593,0.942169162958934
"22",Birth_CD4_C16,0.866012369071271,0.980895841190845
"23",Birth_CD4_C17,0.548141704423439,0.938717033373528
"24",Birth_CD4_C18,0.149898397609718,0.919143191047203
"25",Birth_CD8_C1,0.57201370186361,0.945573670427601
"26",Birth_CD8_C2,0.675596606237418,0.952010125149644
"27",Birth_CD8_C3,0.92641730786586,0.984943361956678
"28",Birth_CD8_C4,0.846293194975457,0.980895841190845
"29",Birth_CD8_C5,0.478943386648688,0.919143191047203
"30",Birth_CD8_C6,0.493064504829964,0.919143191047203
"31",Birth_CD8_C7,0.782697229364998,0.980388797606673
"32",Birth_CD8_C8,0.221836824928968,0.919143191047203
"33",Birth_CD8_C9,0.684223651104931,0.952010125149644
"34",Birth_CD8_C10,0.109639429655455,0.919143191047203
"35",Birth_CD8_C11,0.917120362301023,0.984943361956678
"36",Birth_CD8_C12,0.379865665054763,0.919143191047203
"37",Discharge_CD4_C1,0.746548779606199,0.979268363138125
"38",Discharge_CD4_C2,0.0113833419470891,0.458559552835998
"39",Discharge_CD4_C3,0.402099362221948,0.919143191047203
