"","var_names","model_pvals","adj_model_pvals"
"1",TPHE_IST_Birth,0.0393687942232899,0.554610866244338
"2",TPHE_IST_Disch,0.00696310100576418,0.42224088832046
"3",TPHE_IST_1YR,0.389251780881727,0.893238241768145
"4",ICS_IST_Birth,0.176832046466921,0.779517695159777
"5",ICS_IST_Disch,0.473690503952414,0.906746950911529
"6",ICS_IST_1YR,0.266080726091754,0.893238241768145
"7",Birth_CD4_C1,0.128822685620938,0.756818470728103
"8",Birth_CD4_C2,0.231678562235258,0.893238241768145
"9",Birth_CD4_C3,0.436220723283612,0.893238241768145
"10",Birth_CD4_C4,0.745870058888804,0.952286481669725
"11",Birth_CD4_C5,0.176017180702804,0.779517695159777
"12",Birth_CD4_C6,0.171861779111413,0.779517695159777
"13",Birth_CD4_C7,0.258949254583097,0.893238241768145
"14",Birth_CD4_C8,0.116888106988513,0.734555950875933
"15",Birth_CD4_C9,0.795531505263186,0.952286481669725
"16",Birth_CD4_C10,0.565293534547704,0.947353992379945
"17",Birth_CD4_C11,0.0464922057890952,0.554610866244338
"18",Birth_CD4_C12,0.376456328587612,0.893238241768145
"19",Birth_CD4_C13,0.591439426930761,0.948630275645525
"20",Birth_CD4_C14,0.730785448957444,0.952286481669725
"21",Birth_CD4_C15,0.998526229121798,0.998526229121798
"22",Birth_CD4_C16,0.150628409927235,0.779517695159777
"23",Birth_CD4_C17,0.367293440442704,0.893238241768145
"24",Birth_CD4_C18,0.414003219421942,0.893238241768145
"25",Birth_CD8_C1,0.757414024586161,0.952286481669725
"26",Birth_CD8_C2,0.163316458993716,0.779517695159777
"27",Birth_CD8_C3,0.314251191275459,0.893238241768145
"28",Birth_CD8_C4,0.0155374656994963,0.471950520622201
"29",Birth_CD8_C5,0.788131451252278,0.952286481669725
"30",Birth_CD8_C6,0.686820679620666,0.952286481669725
"31",Birth_CD8_C7,0.721002985786201,0.952286481669725
"32",Birth_CD8_C8,0.698684231626398,0.952286481669725
"33",Birth_CD8_C9,0.0120079905812215,0.42224088832046
"34",Birth_CD8_C10,0.0821134105366084,0.643663185819221
"35",Birth_CD8_C11,0.498668371334736,0.906746950911529
"36",Birth_CD8_C12,0.0436963113082962,0.554610866244338
"37",Discharge_CD4_C1,0.969730016963326,0.994463469062119
"38",Discharge_CD4_C2,0.845323747691474,0.966317810289858
"39",Discharge_CD4_C3,0.0237638544791184,0.554610866244338
"40",Discharge_CD4_C4,0.140011422284193,0.779517695159777
"41",Discharge_CD4_C5,0.823858470390827,0.963525307120235
"42",Discharge_CD4_C6,0.423372107066467,0.893238241768145
"43",Discharge_CD4_C7,0.364436720861699,0.893238241768145
"44",Discharge_CD4_C8,0.438605226511451,0.893238241768145
"45",Discharge_CD4_C9,0.335472967560691,0.893238241768145
"46",Discharge_CD4_C10,0.640227840353359,0.948630275645525
"47",Discharge_CD4_C11,0.712232454103207,0.952286481669725
"48",Discharge_CD4_C12,0.524313192632352,0.906746950911529
"49",Discharge_CD4_C13,0.480648739166564,0.906746950911529
"50",Discharge_CD4_C14,0.0275566985214694,0.554610866244338
"51",Discharge_CD4_C15,0.872579397664507,0.966317810289858
"52",Discharge_CD4_C16,0.65285593509343,0.952286481669725
"53",Discharge_CD4_C17,0.323181122737077,0.893238241768145
"54",Discharge_CD4_C18,0.00865295376050374,0.42224088832046
"55",Discharge_CD8_C1,0.490022442176846,0.906746950911529
"56",Discharge_CD8_C2,0.874209971192343,0.966317810289858
"57",Discharge_CD8_C3,0.525056719319177,0.906746950911529
"58",Discharge_CD8_C4,7.08423926385328e-05,0.0172147014111635
"59",Discharge_CD8_C5,0.456580145531139,0.902024189951763
"60",Discharge_CD8_C6,0.286454322497721,0.893238241768145
"61",Discharge_CD8_C7,0.192627296895042,0.8070419507844
"62",Discharge_CD8_C8,0.882808863721599,0.966317810289858
"63",Discharge_CD8_C9,0.166005350802158,0.779517695159777
"64",Discharge_CD8_C10,0.718518774169158,0.952286481669725
"65",Discharge_CD8_C11,0.395834599050312,0.893238241768145
"66",Discharge_CD8_C12,0.521431968219299,0.906746950911529
"67",OneYear_CD4_C1,0.918814528390721,0.970747523473675
"68",OneYear_CD4_C2,0.182849829728836,0.779517695159777
"69",OneYear_CD4_C3,0.0267583632840007,0.554610866244338
"70",OneYear_CD4_C4,0.616636691742269,0.948630275645525
"71",OneYear_CD4_C5,0.576166411684679,0.948630275645525
"72",OneYear_CD4_C6,0.0589338177930824,0.572836708948761
"73",OneYear_CD4_C7,0.117891695819594,0.734555950875933
"74",OneYear_CD4_C8,0.638106620191968,0.948630275645525
"75",OneYear_CD4_C9,0.155592578332227,0.779517695159777
"76",OneYear_CD4_C10,0.781286783062177,0.952286481669725
"77",OneYear_CD4_C11,0.899035609786833,0.970747523473675
"78",OneYear_CD4_C12,0.375493847621004,0.893238241768145
"79",OneYear_CD4_C13,0.295775520865685,0.893238241768145
"80",OneYear_CD4_C14,0.687764755164562,0.952286481669725
"81",OneYear_CD4_C15,0.315409660013776,0.893238241768145
"82",OneYear_CD4_C16,0.855408691079325,0.966317810289858
"83",OneYear_CD4_C17,0.754076874528217,0.952286481669725
"84",OneYear_CD4_C18,0.0367716994428898,0.554610866244338
"85",OneYear_CD8_C1,0.299017972183154,0.893238241768145
"86",OneYear_CD8_C2,0.253668365857247,0.893238241768145
"87",OneYear_CD8_C3,0.984581797961939,0.997936479543359
"88",OneYear_CD8_C4,0.652461237621095,0.952286481669725
"89",OneYear_CD8_C5,0.307069192891807,0.893238241768145
"90",OneYear_CD8_C6,0.0524940326074888,0.554610866244338
"91",OneYear_CD8_C7,0.991910382781015,0.997936479543359
"92",OneYear_CD8_C8,0.553280558335869,0.939427819871636
"93",OneYear_CD8_C9,0.0524411330699164,0.554610866244338
"94",OneYear_CD8_C10,0.222026829545209,0.893238241768145
"95",OneYear_CD8_C11,0.55669796733134,0.939427819871636
"96",OneYear_CD8_C12,0.112488713376279,0.734555950875933
"97",Birth_TPHE_C1,0.740777912510841,0.952286481669725
"98",Birth_TPHE_C2,0.878751233900473,0.966317810289858
"99",Birth_TPHE_C3,0.916017726281563,0.970747523473675
"100",Birth_TPHE_C4,0.900951515663858,0.970747523473675
"101",Birth_TPHE_C5,0.465724579934566,0.906746950911529
"102",Birth_TPHE_C6,0.807511709004765,0.957196806283697
"103",Birth_TPHE_C8,0.181412764020427,0.779517695159777
"104",Birth_TPHE_C9,0.637091161631585,0.948630275645525
"105",Birth_TPHE_C10,0.393004856288655,0.893238241768145
"106",Birth_TPHE_C11,0.820577526742186,0.963525307120235
"107",Birth_TPHE_C12,0.993829745059642,0.997936479543359
"108",Birth_TPHE_C13,0.714937989036984,0.952286481669725
"109",Birth_TPHE_C14,0.826422282650162,0.963525307120235
"110",Birth_TPHE_C15,0.828711066617815,0.963525307120235
"111",Birth_TPHE_C16,0.365009953803607,0.893238241768145
"112",Birth_TPHE_C17,0.0961622750985312,0.730232276529471
"113",Birth_TPHE_C18,0.906861269681198,0.970747523473675
"114",Birth_TPHE_C20,0.0498916382603073,0.554610866244338
"115",Birth_TPHE_C21,0.516276472175364,0.906746950911529
"116",Birth_TPHE_C22,0.0681770218181591,0.637192934685103
"117",Birth_TPHE_C23,0.0794340514138931,0.643415816452534
"118",Birth_TPHE_C24,0.592257693412215,0.948630275645525
"119",Birth_TPHE_C25,0.622529887333529,0.948630275645525
"120",Birth_TPHE_C26,0.0317212168000522,0.554610866244338
"121",Birth_TPHE_C27,0.466543032399849,0.906746950911529
"122",Discharge_TPHE_C1,0.717959645669769,0.952286481669725
"123",Discharge_TPHE_C2,0.340976717531662,0.893238241768145
"124",Discharge_TPHE_C3,0.772513759831349,0.952286481669725
"125",Discharge_TPHE_C4,0.840069829814517,0.966317810289858
"126",Discharge_TPHE_C5,0.511338138505121,0.906746950911529
"127",Discharge_TPHE_C6,0.573023687162971,0.948630275645525
"128",Discharge_TPHE_C8,0.112608477589305,0.734555950875933
"129",Discharge_TPHE_C9,0.436535617951529,0.893238241768145
"130",Discharge_TPHE_C10,0.488939904459088,0.906746950911529
"131",Discharge_TPHE_C11,0.881977881854491,0.966317810289858
"132",Discharge_TPHE_C12,0.955207548539369,0.989463145882443
"133",Discharge_TPHE_C13,0.633805072051529,0.948630275645525
"134",Discharge_TPHE_C14,0.00904912302566677,0.42224088832046
"135",Discharge_TPHE_C15,0.924285806650624,0.972300653749358
"136",Discharge_TPHE_C16,0.434435801102888,0.893238241768145
"137",Discharge_TPHE_C17,0.716727624807677,0.952286481669725
"138",Discharge_TPHE_C18,0.295027390979929,0.893238241768145
"139",Discharge_TPHE_C20,0.529114526357331,0.906746950911529
"140",Discharge_TPHE_C21,0.401020994959657,0.893238241768145
"141",Discharge_TPHE_C22,0.902666227751226,0.970747523473675
"142",Discharge_TPHE_C23,0.437324920304634,0.893238241768145
"143",Discharge_TPHE_C24,0.122175821026571,0.742218112736417
"144",Discharge_TPHE_C25,0.167067706087875,0.779517695159777
"145",Discharge_TPHE_C26,0.0247352001689827,0.554610866244338
"146",Discharge_TPHE_C27,0.956888227499482,0.989463145882443
"147",OneYear_TPHE_C1,0.949855064732652,0.989463145882443
"148",OneYear_TPHE_C2,0.440116155111446,0.893238241768145
"149",OneYear_TPHE_C3,0.606467703600441,0.948630275645525
"150",OneYear_TPHE_C4,0.661336445496535,0.952286481669725
"151",OneYear_TPHE_C5,0.357148298561951,0.893238241768145
"152",OneYear_TPHE_C6,0.784219991311368,0.952286481669725
"153",OneYear_TPHE_C8,0.047043012162425,0.554610866244338
"154",OneYear_TPHE_C9,0.882392865142726,0.966317810289858
"155",OneYear_TPHE_C10,0.130808130743129,0.756818470728103
"156",OneYear_TPHE_C11,0.96990881550503,0.994463469062119
"157",OneYear_TPHE_C12,0.33864116253484,0.893238241768145
"158",OneYear_TPHE_C13,0.614546375360172,0.948630275645525
"159",OneYear_TPHE_C14,0.0494495450446185,0.554610866244338
"160",OneYear_TPHE_C15,0.661388031581833,0.952286481669725
"161",OneYear_TPHE_C16,0.394307355240713,0.893238241768145
"162",OneYear_TPHE_C17,0.427981850134665,0.893238241768145
"163",OneYear_TPHE_C18,0.600323173597603,0.948630275645525
"164",OneYear_TPHE_C20,0.839588859317294,0.966317810289858
"165",OneYear_TPHE_C21,0.71969530011934,0.952286481669725
"166",OneYear_TPHE_C22,0.697775121523728,0.952286481669725
"167",OneYear_TPHE_C23,0.731884313027877,0.952286481669725
"168",OneYear_TPHE_C24,0.227282541665933,0.893238241768145
"169",OneYear_TPHE_C25,0.721056431908241,0.952286481669725
"170",OneYear_TPHE_C26,0.363468306457726,0.893238241768145
"171",OneYear_TPHE_C27,0.410504226839074,0.893238241768145
"172",Birth_TPHE_CD8_C1,0.590537688925704,0.948630275645525
"173",Birth_TPHE_CD8_C2,0.856348228651379,0.966317810289858
"174",Birth_TPHE_CD8_C3,0.793483782448952,0.952286481669725
"175",Birth_TPHE_CD8_C4,0.504546065567758,0.906746950911529
"176",Birth_TPHE_CD8_C5,0.0121633177705482,0.42224088832046
"177",Birth_TPHE_CD8_C6,0.176692860056647,0.779517695159777
"178",Birth_TPHE_CD8_C7,0.175064465940489,0.779517695159777
"179",Birth_TPHE_CD8_C8,0.947571339106762,0.989463145882443
"180",Birth_TPHE_CD8_C9,0.804139012641319,0.957196806283697
"181",Birth_TPHE_CD8_C10,0.441105304576862,0.893238241768145
"182",Birth_TPHE_CD8_C11,0.433812796859884,0.893238241768145
"183",Birth_TPHE_CD8_C12,0.3940071270513,0.893238241768145
"184",Birth_TPHE_CD8_C13,0.0778302335614308,0.643415816452534
"185",Birth_TPHE_CD8_C14,0.680742515702631,0.952286481669725
"186",Birth_TPHE_CD8_C15,0.347629774527729,0.893238241768145
"187",Birth_TPHE_CD8_C16,0.513504205531389,0.906746950911529
"188",Birth_TPHE_CD8_C17,0.602210236618442,0.948630275645525
"189",Birth_TPHE_CD8_C18,0.876548311556181,0.966317810289858
"190",Birth_TPHE_CD8_C19,0.162366517013907,0.779517695159777
"191",Birth_TPHE_CD8_C20,0.667050858632831,0.952286481669725
"192",Birth_TPHE_CD8_C21,0.0738383785438743,0.643415816452534
"193",Birth_TPHE_CD8_C22,0.729699844812533,0.952286481669725
"194",Birth_TPHE_CD8_C23,0.339840677769006,0.893238241768145
"195",Birth_TPHE_CD8_C24,0.914044220030446,0.970747523473675
"196",Discharge_TPHE_CD8_C1,0.0437826106116852,0.554610866244338
"197",Discharge_TPHE_CD8_C2,0.322657683743324,0.893238241768145
