"","var_names","model_pvals","adj_model_pvals"
"1",TPHE_IST_Birth,0.128017312302945,0.509970604747798
"2",TPHE_IST_Disch,0.0803094732352183,0.415217063748044
"3",TPHE_IST_1YR,0.956329607480917,0.964265952771215
"4",ICS_IST_Birth,0.1179308106101,0.509970604747798
"5",ICS_IST_Disch,0.754444296916446,0.939762911109062
"6",ICS_IST_1YR,0.84114796740267,0.953538913526279
"7",Birth_CD4_C1,0.527423557939106,0.855267050425201
"8",Birth_CD4_C2,0.0496269894749021,0.330987972029146
"9",Birth_CD4_C3,0.0297454686632877,0.309535972342116
"10",Birth_CD4_C4,0.0209390017107059,0.28726147701919
"11",Birth_CD4_C5,0.953118287205233,0.964265952771215
"12",Birth_CD4_C6,0.721602097951059,0.93270909469206
"13",Birth_CD4_C7,0.154134731712402,0.545760163714795
"14",Birth_CD4_C8,0.00652883052207487,0.205208591160477
"15",Birth_CD4_C9,0.570911358408842,0.868952526918422
"16",Birth_CD4_C10,0.507453416508864,0.855267050425201
"17",Birth_CD4_C11,0.00476796188733028,0.205208591160477
"18",Birth_CD4_C12,0.424572288370358,0.820350098443481
"19",Birth_CD4_C13,0.402769256717354,0.818555407444737
"20",Birth_CD4_C14,0.240754112271711,0.68502431405297
"21",Birth_CD4_C15,0.071487961406673,0.393793600222143
"22",Birth_CD4_C16,0.0272576818447849,0.301073485831033
"23",Birth_CD4_C17,0.19516249780216,0.616058804305803
"24",Birth_CD4_C18,0.518297594724972,0.855267050425201
"25",Birth_CD8_C1,0.0478159378493642,0.330987972029146
"26",Birth_CD8_C2,0.948954989680601,0.964265952771215
"27",Birth_CD8_C3,0.25903572661035,0.68502431405297
"28",Birth_CD8_C4,0.459921216716821,0.832563814048541
"29",Birth_CD8_C5,0.344212767420434,0.792931069637202
"30",Birth_CD8_C6,0.104902725681761,0.487212033069219
"31",Birth_CD8_C7,0.0777343107888638,0.41063994612378
"32",Birth_CD8_C8,0.948086601524951,0.964265952771215
"33",Birth_CD8_C9,0.0729247407818783,0.393793600222143
"34",Birth_CD8_C10,0.444641268500632,0.824792582027889
"35",Birth_CD8_C11,0.221065906719977,0.670788160579048
"36",Birth_CD8_C12,0.0416738995719348,0.330987972029146
"37",Discharge_CD4_C1,0.596218688374504,0.877920815493718
"38",Discharge_CD4_C2,0.19091917943292,0.616058804305803
"39",Discharge_CD4_C3,0.345887627084541,0.792931069637202
"40",Discharge_CD4_C4,0.915105386033379,0.964265952771215
"41",Discharge_CD4_C5,0.951951060863132,0.964265952771215
"42",Discharge_CD4_C6,0.503406144355966,0.855267050425201
"43",Discharge_CD4_C7,0.24147850029142,0.68502431405297
"44",Discharge_CD4_C8,0.31438712493677,0.765838579810606
"45",Discharge_CD4_C9,0.626392491070185,0.894053958153911
"46",Discharge_CD4_C10,0.763159861139926,0.939762911109062
"47",Discharge_CD4_C11,0.0482630394771763,0.330987972029146
"48",Discharge_CD4_C12,0.249755679643676,0.68502431405297
